,ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,im_n_incr_cash_equ
0,002150.SZ,20190427,20190427,20190331,1,1,,,320239655.17,17624787.81,,,,,,,,,,,,6091694.56,343956137.54,245192003.36,65394781.9,19786447.91,,,,,,26180637.26,356553870.43,-12597732.89,894520.54,,,358969.45,,1253489.99,15575043.64,,,50000000.0,,65575043.64,-64321553.65,5000000.0,,,5000000.0,-129226856.1,5000000.0,143346.94,,,5143346.94,-143346.94,-6996140.21,-84058773.69,649560943.41,565502169.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,002150.SZ,20190427,20190427,20190331,1,1,,,320239655.17,17624787.81,,,,,,,,,,,,6091694.56,343956137.54,245192003.36,65394781.9,19786447.91,,,,,,26180637.26,356553870.43,-12597732.89,894520.54,,,358969.45,,1253489.99,15575043.64,,,50000000.0,,65575043.64,-64321553.65,5000000.0,,,5000000.0,,5000000.0,143346.94,,,5143346.94,-143346.94,-6996140.21,-84058773.69,649560943.41,565502169.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,002150.SZ,20190427,20190427,20181231,1,1,141726495.09,-14531063.87,1299486244.66,81525481.89,,,,,,,,,,,,6925359.86,1387937086.41,949117934.83,175164403.63,70969704.15,,,,,,52843640.2,1248095682.81,139841403.6,228305474.97,,,240920.43,,228546395.4,78454606.86,,,30000000.0,,108454606.86,120091788.54,17998235.1,,,35930841.81,,13000000.0,45360819.93,,,58360819.93,-22429978.12,10086178.62,247589392.64,401971550.77,649560943.41,17932606.71,,,-6570292.33,32824200.6,1394309.28,344754.07,,,,415962.52,,-3440072.57,2186440.08,,-48844537.15,41237836.68,-6902628.8,,139841403.6,,,,649560943.41,401971550.77,,,247589392.64
3,002150.SZ,20190427,20190427,20181231,1,1,141726495.09,-14531063.87,1299486244.66,81525481.89,,,,,,,,,,,,6925359.86,1387937086.41,949117934.83,175164403.63,70969704.15,,,,,,52843640.2,1248095682.81,139841403.6,228305474.97,,,240920.43,,228546395.4,78454606.86,,,30000000.0,,108454606.86,120091788.54,17998235.1,,,35930841.81,189938987.1051,13000000.0,45360819.93,,,58360819.93,-22429978.12,10086178.62,247589392.64,401971550.77,649560943.41,17932606.71,,,-6570292.33,32824200.6,1394309.28,344754.07,,,,415962.52,,-3440072.57,2186440.08,,-48844537.15,41237836.68,-6902628.8,,139841403.6,,,,649560943.41,401971550.77,,,247589392.64
4,002150.SZ,20181024,20181024,20180930,1,1,,,959516210.74,57950156.68,,,,,,,,,,,,14269610.54,1031735977.96,778296565.78,115801908.27,47582286.95,,,,,,54337196.06,996017957.06,35718020.9,106595936.93,,,452104.86,,107048041.79,58674878.36,,,,,58674878.36,48373163.43,14998235.1,,,32930841.81,36573607.3832,5000000.0,45174119.49,3640500.0,,50174119.49,-17243277.68,12188631.19,79036537.84,451970698.82,531007236.66,17932606.71,17932606.71,,,,,,,,,,,,,,,,,,,,,,,,,,
5,002150.SZ,20180821,20180821,20180630,1,1,56724029.71,-3167501.93,658478475.13,37068652.89,,,,,,,,,,,,9823444.05,705370572.07,555832661.43,87964347.8,25464373.78,,,,,,36421815.87,705683198.88,-312626.81,206447526.49,,,980.58,,206448507.07,60792071.38,,,,,60792071.38,145656435.69,10000000.0,,,27932606.71,114889418.4863,5000000.0,44976591.59,3640500.0,,49976591.59,-22043984.88,1695314.43,124995138.43,451970698.82,576965837.25,17932606.71,,,-2248259.58,16649958.58,699150.48,225343.41,,,28.82,,,-2346740.97,1078248.19,,-57227599.38,120214.02,-10819498.16,,-312626.81,,,,576965837.25,451970698.82,,,124995138.43
6,002150.SZ,20180427,20180427,20180331,1,1,,,365274737.09,14110381.47,,,,,,,,,,,,7770575.62,387155694.18,312030625.47,61433501.21,12652668.18,,,,,,32396080.82,418512875.68,-31357181.5,215529201.35,,,,,215529201.35,51546415.33,,,15000000.0,,66546415.33,148982786.02,5000000.0,,,5000000.0,16598912.431,5000000.0,89646.26,,,5089646.26,-89646.26,-9059941.63,108476016.63,401970698.82,510446715.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,002150.SZ,20180427,20180427,20171231,1,1,81724798.93,20482992.9,1387175161.67,67029558.8,,,,,,,,,,,,9278567.69,1463483288.16,1076845683.63,149269033.86,61345590.81,,,,,,66725616.31,1354185924.61,109297363.55,27729240.27,,,471222.75,,28200463.02,75048013.17,,,305000000.0,,380048013.17,-351847550.15,20000000.0,,,41635000.0,-228733551.7485,42000000.0,50277248.23,8063646.27,,92277248.23,-50642248.23,-16799992.33,-309992427.16,711963977.93,401971550.77,21635000.0,21635000.0,,-1023816.49,27725814.55,1375517.91,201948.38,,,1866545.46,,,-7344649.55,1245252.47,,-20359200.49,-21228759.03,24630918.51,,109297363.55,,,,401971550.77,711963977.93,,,-309992427.16
8,002150.SZ,20171020,20171020,20170930,1,1,,,977444818.96,46295038.31,,,,,,,,,,,,5714298.77,1029454156.04,747442180.74,109776054.95,45139897.3,,,,,,54764743.54,957122876.53,72331279.51,,,2826365.99,25242.72,,2851608.71,57270518.75,,,305000000.0,,362270518.75,-359418910.04,17000000.0,,,23635000.0,-352724912.99,31000000.0,50188440.23,8063646.27,184804.3,81373244.53,-57738244.53,-13048107.25,-357873982.31,711963977.93,354089995.62,6635000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,002150.SZ,20170818,20170818,20170630,1,1,47997738.59,7731498.79,627541955.83,30921261.02,,,,,,,,,,,,3716406.82,662179623.67,474551456.19,81620505.85,30637630.45,,,,,,34709847.74,621519440.23,40660183.44,,,1185061.17,75945.26,,1261006.43,29699585.81,,,228000000.0,,257699585.81,-256438579.38,17000000.0,,,20510000.0,-250028831.672,13000000.0,49920615.23,8063646.27,184804.3,63105419.53,-42595419.53,-5031180.57,-263404996.04,711963977.93,448558981.89,3510000.0,,,32167.71,13260562.54,674769.09,129715.2,,,-56575.26,,,-1185061.17,594599.97,,-55508314.72,-251031367.83,278020450.53,,40660183.44,,,,448558981.89,711963977.93,,,-263404996.04
