,ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,im_n_incr_cash_equ
0,300050.SZ,20190425,20190425,20190331,1,1,,,199788830.68,1924414.53,,,,,,,,,,,,5233084.85,206946330.06,189061951.68,68970732.18,40116569.65,,,,,,44868441.52,343017695.03,-136071364.97,,,,179537.01,,179537.01,3060200.07,,140000000.0,,,143060200.07,-142880663.06,120000000.0,,55000000.0,175000000.0,-302304898.78,64763585.8,4675614.33,,6320000.0,75759200.13,99240799.87,-833492.86,-180544721.02,360063440.01,179518718.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,300050.SZ,20190425,20190425,20181231,1,1,51815819.42,3900197.09,1009947905.96,15213635.89,,,,,,,,,,,,94095488.9,1119257030.75,578431466.53,272779000.5,119751517.65,,,,,,226982938.71,1197944923.39,-78687892.64,,1093712.61,,1079342.11,25445727.29,27618782.01,96566980.02,5300000.0,,,,101866980.02,-74248198.01,197500000.0,,,197850000.0,-68404801.7933,115878784.83,18728299.93,,80233035.47,214840120.23,-16990120.23,1071027.12,-168855183.76,528918623.77,360063440.01,350000.0,,,42792579.91,19942835.19,34936140.06,38394126.29,,,-427263.01,278852.23,,9881061.66,-21224840.86,,-51344302.63,-106689555.54,-100943542.45,,-78687892.64,,,,360063440.01,528918623.77,,,-168855183.76
2,300050.SZ,20181027,20181027,20180930,1,1,,,661917499.42,9966914.0,,,,,,,,,,,,68432889.05,740317302.47,461916931.33,217404843.52,110414693.59,,,,,,184091463.74,973827932.18,-233510629.71,,,,35743.8,22645827.29,22681571.09,70623312.16,1000000.0,,,,71623312.16,-48941741.07,179500000.0,,,99616964.53,-256330632.6248,100000000.0,16543244.56,,,116543244.56,-16926280.03,728836.77,-298649814.04,528918623.77,230268809.73,-79883035.47,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,300050.SZ,20180828,20180828,20180630,1,1,29043005.14,1513510.39,452492507.19,6597197.45,,,,,,,,,,,,31264960.83,490354665.47,368694266.95,149214734.07,97581128.07,,,,,,117545799.1,733035928.19,-242681262.72,,,,22787.8,22645827.29,22668615.09,67278033.05,1000000.0,,,,68278033.05,-45609417.96,110000000.0,,,90215809.53,-201326525.3059,50000000.0,14640851.57,,,64640851.57,25574957.96,57718.29,-262658004.43,528918623.77,266260619.34,-19784190.47,,,11895929.54,10343040.24,12199838.31,15166603.91,,,8970529.95,,,8849822.69,-320034.2,,-14805668.55,-288391188.09,-37146652.05,,-242681262.72,,,,266260619.34,528918623.77,,,-262658004.43
4,300050.SZ,20180425,20180425,20180331,1,1,,,230858384.5,4254488.62,,,,,,,,,,,,15223106.01,250335979.13,205173003.1,84410638.12,70905338.66,,,,,,40759603.12,401248583.0,-150912603.87,35200000.0,,,19782.0,,35219782.0,5469897.89,31000000.0,,,,36469897.89,-1250115.89,50000000.0,,,54719114.53,-133984100.0943,50000000.0,520383.34,,,50520383.34,4198731.19,-309224.44,-148273213.01,528918623.77,380645410.76,4719114.53,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,300050.SZ,20180425,20180425,20171231,1,1,99420512.29,4932205.24,920933889.12,10994558.02,,,,,,,,,,,,96730219.14,1028658666.28,331516579.96,240041416.26,81801111.15,,,,,,165755595.81,819114703.18,209543963.1,15000590.56,55500000.0,36193412.41,66495.18,,106760498.15,236928164.36,38000000.0,348276900.0,126000000.0,,749205064.36,-642444566.21,108878784.83,,39541314.07,326627443.58,36456976.8333,67000000.0,28333726.2,,16461068.16,111794794.36,214832649.22,-331632.17,-218399586.06,747318209.83,528918623.77,178207344.68,4901900.0,,41371660.26,19853640.2,39202732.65,18006042.11,,,-44543.93,284924.42,,-36190086.66,-3109664.57,,14725646.41,-152617631.65,160537526.33,3171000.0,209543963.1,,,,528918623.77,747318209.83,,,-218399586.06
6,300050.SZ,20171030,20171030,20170930,1,1,,,414633500.49,8902054.43,,,,,,,,,,,,45695951.92,469231506.84,149845533.87,172856787.95,73914344.5,,,,,,122669581.15,519286247.47,-50054740.63,,45926860.37,,48613.72,,45975474.09,25500544.16,625000.0,235191926.64,34000000.0,,295317470.8,-249341996.71,50000000.0,,,225353544.68,-46485640.2351,55000000.0,27448370.48,,,82448370.48,142905174.2,-574721.48,-157066284.62,747318209.83,590251925.21,175353544.68,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,300050.SZ,20170728,20170728,20170630,1,1,68007729.13,1267672.49,251851242.48,7609186.63,,,,,,,,,,,,22378448.71,281838877.82,67828270.37,118619938.02,65867171.05,,,,,,66268853.7,318584233.14,-36745355.32,,45926860.37,,45815.42,,45972675.79,222281236.35,625000.0,8190269.41,34000000.0,,265096505.76,-219123829.97,50000000.0,,,50600000.0,-155419819.7094,20000000.0,26038759.02,,,46038759.02,4561240.98,-208683.61,-251516627.92,747318209.83,495801581.91,600000.0,600000.0,,10120108.69,4746133.34,22078807.92,7077190.79,,,-46166.94,,,-36023699.27,-1935618.53,,-334570.83,-116481981.36,4779039.25,,-36745355.32,,,,495801581.91,747318209.83,,,-251516627.92
8,300050.SZ,20170426,20170426,20170331,1,1,,,126134434.32,3401721.93,,,,,,,,,,,,13968878.27,143505034.52,39764368.12,66661437.51,44319275.82,,,,,,33520915.18,184265996.63,-40760962.11,,,,1400.0,,1400.0,213174855.49,12000000.0,,,,225174855.49,-225173455.49,50000000.0,,,50000000.0,-221378661.1465,10000000.0,488352.09,,,10488352.09,39511647.91,-50594.32,-226473364.01,747326734.36,520853370.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,300050.SZ,20170307,20170307,20161231,1,1,120123830.51,4184416.6,814811745.61,18943870.64,,,,,,,,,,,,56139091.82,889894708.07,247099784.29,208146880.9,76487453.8,,,,,,117914899.58,649649018.57,240245689.5,48950000.0,,,632251.18,,49582251.18,368960933.31,12000000.0,,,,380960933.31,-331378682.13,85000000.0,,,88500000.0,53773094.4547,165827000.0,41699486.78,,,207526486.78,-119026486.78,-96489.16,-210255968.57,957574178.4,747318209.83,3500000.0,3500000.0,,16303863.75,24936620.34,42889155.25,6358375.91,,,-116923.92,,,2487842.98,-2429215.63,,25291971.35,4466869.47,-4251117.11,,240245689.5,,,,747318209.83,957574178.4,,,-210255968.57
