,ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,im_n_incr_cash_equ
0,600586.SH,20190430,20190430,20190331,1,1,,,860357706.0,1035046.88,,,,,,,,,,,,25441521.46,886834274.34,419576966.95,81378594.16,116299680.47,,,,,,95145115.05,712400356.63,174433917.71,,,,,,,234941199.13,,,97091.59,,235038290.72,-235038290.72,423800000.0,,,423800000.0,-110160115.8492,613921800.0,70471704.96,,359438929.18,1043832434.14,-620032434.14,-3899300.65,-684536107.8,1103195900.61,418659792.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,600586.SH,20190430,20190430,20181231,1,1,84098765.08,214348601.04,2873893053.11,255213.82,,,,,,,,,,,,29295279.9,2903443546.83,1193331976.82,359284709.04,472001630.19,,,,,,261149515.81,2285767831.86,617675714.97,1797968.76,187605972.3,4484101.6,43202549.01,,237090591.67,84688640.92,37990520.0,,720413.67,,123399574.59,113691017.08,1601300000.0,,340671200.83,1941971200.83,518425585.6436,1324206382.0,259511000.58,,433862867.12,2017580249.7,-75609048.87,2581891.08,658339574.26,444856326.35,1103195900.61,,,,56821745.64,475500248.38,14094549.21,68716.93,,,33786151.93,14621079.93,28200.0,37204997.07,36018034.35,-7980273.29,53251026.45,-138447034.36,-255739093.39,,617675714.97,,,,1103195900.61,444856326.35,,,658339574.26
2,600586.SH,20181031,20181031,20180930,1,1,,,3880888364.65,1785146.87,,,,,,,,,,,,13631000.07,3896304511.59,2427323776.67,244363303.1,404762642.1,,,,,,219522190.14,3295971912.01,600332599.58,394272.3,447708.15,,192563514.62,,193405495.07,338308276.96,856820.0,,,,339165096.96,-145759601.89,1701251398.6,,,1701251398.6,-370859354.1208,1410270092.65,241562055.24,,,1651832147.89,49419250.71,10691843.8,514684092.2,444856326.35,959540418.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,600586.SH,20180818,20180818,20180630,1,1,207482360.48,83878392.95,2473693655.15,255213.82,,,,,,,,,,,,9176529.98,2483125398.95,1402576593.71,179884736.55,265145976.93,,,,,,136669907.2,1984277214.39,498848184.56,263823.58,447708.15,,213657327.19,,214368858.92,233245749.01,856820.0,,,,234102569.01,-19733710.09,1323801398.6,,,1323801398.6,208155048.3825,1117127876.86,142816035.68,,,1259943912.54,63857486.06,3278878.99,546250839.52,444856326.35,991107165.87,,,,3888940.33,228549607.32,11968748.12,,,,-16047258.09,,136400.0,12349661.87,1496985.28,,-29410941.13,-97991269.25,92546556.68,,498848184.56,,,,991107165.87,444856326.35,,,546250839.52
4,600586.SH,20180428,20180428,20180331,1,1,,,787870782.15,255213.82,,,,,,,,,,,,28281590.03,816407586.0,414007677.81,83811200.41,54852926.03,,,,,,94722111.29,647393915.54,169013670.46,,,,,,,205009495.02,,,,,205009495.02,-205009495.02,927801398.6,,90204943.75,1018006342.35,-651852220.6574,777448646.01,40836507.12,,95491219.55,913776372.68,104229969.67,215908.26,68450053.37,444856326.35,513306379.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,600586.SH,20180411,20180411,20171231,1,1,113164637.6,225984037.84,2449226973.08,4201249.46,,,,,,,,,,,,30380560.15,2483808782.69,1105966361.04,322728473.51,335110005.98,,,,,,249588569.26,2013393409.79,470415372.9,,,6974000.76,4474960.65,,11448961.41,516195324.85,,,10180869.56,,526376194.41,-514927233.0,1319907739.2,,1248501788.9,2591502883.77,-44135378.8492,1837406394.8,128541358.34,,613030076.0,2578977829.14,12525054.63,-387415.64,-32374221.11,477230547.46,444856326.35,23093355.67,23093355.67,,19376577.82,442191932.91,17075016.94,,,,660364.1,96590844.62,214560.0,34865860.67,32766454.31,-889219.23,-186189400.51,-464364252.94,138967958.77,,470415372.9,,,,444856326.35,477230547.46,,,-32374221.11
6,600586.SH,20171028,20171028,20170930,1,1,,,3575361160.93,8859437.68,,,,,,,,,,,,17987362.96,3602207961.57,2391382877.93,271339420.59,295146910.29,,,,,,215575502.59,3173444711.4,428763250.17,,,6418219.85,7582354.09,,14000573.94,185319663.74,,,,,185319663.74,-171319089.8,2120337290.48,,,2120337290.48,105449738.665,1861980021.68,111716865.46,,,1973696887.14,146640403.34,,404084563.71,477230547.46,881315111.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,600586.SH,20170729,20170729,20170630,1,1,86145263.37,74838236.1,2328055914.72,6650757.85,,,,,,,,,,,,11679232.46,2346385905.03,1385530469.5,170392544.6,187618997.17,,,,,,131104429.37,1874646440.64,471739464.39,,,821388.12,5309699.16,,6131087.28,38933762.21,,,,,38933762.21,-32802674.93,1217952093.2,,,1217952093.2,594342612.5638,1483940218.13,123784480.43,,,1607724698.56,-389772605.36,,49164184.1,477230547.46,526394731.56,,,,7054905.0,200569669.19,8649831.75,,,,1217262.46,,214560.0,13183334.53,1808432.15,-444609.61,-55030876.17,14613458.79,118919996.83,,471739464.39,,,,206359314.13,477230547.46,320035417.43,,49164184.1
8,600586.SH,20170429,20170429,20170331,1,1,,,1038324122.99,3558332.16,,,,,,,,,,,,5165523.91,1047047979.06,640117958.69,81293576.42,75906003.21,,,,,,88400945.85,885718484.17,161329494.89,,,,,,,275535761.35,,,,,275535761.35,-275535761.35,312367417.51,,,312367417.51,-302304875.353,328799386.58,68991788.01,,,397791174.59,-85423757.08,,-199630023.54,878681017.98,679050994.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,600586.SH,20170429,20170429,20170331,1,1,,,1038324122.99,3558332.16,,,,,,,,,,,,5165523.91,1047047979.06,640117958.69,81293576.42,75906003.21,,,,,,88400945.85,885718484.17,161329494.89,,,,,,,275535761.35,,,,,275535761.35,-275535761.35,312367417.51,,,312367417.51,-299869625.2275,328799386.58,68991788.01,,,397791174.59,-85423757.08,,-199630023.54,878681017.98,679050994.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,600586.SH,20170428,20170428,20161231,1,1,19125609.23,203773895.74,3395373614.71,5766729.53,,,,,,,,,,,,25324495.26,3426464839.5,2080703859.71,332620258.9,321467831.29,,,,,,189742470.66,2924534420.56,501930418.94,,,2832475.74,1564609.88,,4397085.62,284459253.57,1014032.0,,1613382.3,,287086667.87,-282689582.25,1830331437.48,,113300000.0,1956908737.49,548520060.5683,2088522378.82,155891157.5,2860000.0,251067157.98,2495480694.3,-538571956.81,213218.79,-319117901.33,796348448.79,477230547.46,13277300.01,13277300.01,,20140346.17,407858752.36,14091483.44,,,,24618004.47,,-214560.0,54888163.24,2909529.24,-888854.77,-21266562.13,-597506676.99,374401288.94,,501930418.94,,,,477230547.46,796348448.79,,,-319117901.33
11,600586.SH,20161029,20161029,20160930,1,1,,,3016986147.34,7517943.56,,,,,,,,,,,,16590101.29,3041094192.19,1938568859.15,260376417.3,279551395.05,,,,,,163039747.74,2641536419.24,399557772.95,86855.2,,1499039.53,9313794.38,,10899689.11,184090108.65,,,,,184090108.65,-173190419.54,2320655577.89,,,2333932877.9,-418705772.7241,2412512942.49,145911723.37,,,2558424665.86,-224491787.96,,1875565.45,796348448.79,798224014.24,13277300.01,13277300.01,,,,,,,,,,,,,,,,,,,,,,,,,,
12,600586.SH,20161029,20161029,20160930,1,1,,,3016986147.34,7517943.56,,,,,,,,,,,,16590101.29,3041094192.19,1938568859.15,260376417.3,279551395.05,,,,,,163039747.74,2641536419.24,399557772.95,86855.2,,1499039.53,9313794.38,,10899689.11,184090108.65,,,,,184090108.65,-173190419.54,2320655577.89,,,2333932877.9,-278652236.3002,2412512942.49,145911723.37,,,2558424665.86,-224491787.96,,1875565.45,796348448.79,798224014.24,13277300.01,13277300.01,,,,,,,,,,,,,,,,,,,,,,,,,,
13,600586.SH,20160831,20160831,20160630,1,1,10388678.86,90395544.82,1920092957.17,3879887.78,,,,,,,,,,,,9090939.54,1933063784.49,1223641104.85,176203635.57,183542894.24,,,,,,98554654.56,1681942289.22,251121495.27,763215.57,,2867540.0,1846065.15,,5476820.72,153425024.93,1014032.0,,,,154439056.93,-148962236.21,1663982799.7,,,1663982799.7,-170567183.5052,1578022426.19,169520531.77,,,1747542957.96,-83560158.26,,18599100.8,796348448.79,814947549.59,,,,1694979.71,189371070.68,13691856.6,,,,401372.01,,,13741839.75,3042263.24,-119244.27,41614883.78,-18627667.65,-94474082.26,,251121495.27,,,,814947549.59,796348448.79,,,18599100.8
14,600586.SH,20160430,20160430,20160331,1,1,,,1067669931.78,2418221.94,,,,,,,,,,,,5638302.91,1075726456.63,675158857.22,83599911.89,78352153.62,,,,,,85800874.18,922911796.91,152814659.72,,,,2961532.64,,2961532.64,121578898.21,,,124885.63,,121703783.84,-118742251.2,828173209.65,,,828173209.65,-164210870.1861,936103176.22,25835491.09,,,961938667.31,-133765457.66,,-99693049.14,1287438487.63,1187745438.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,600586.SH,20160430,20160430,20160331,1,1,,,1067669931.78,2418221.94,,,,,,,,,,,,5638302.91,1075726456.63,675158857.22,83599911.89,78352153.62,,,,,,85800874.18,922911796.91,152814659.72,,,,2961532.64,,2961532.64,121578898.21,,,124885.63,,121703783.84,-118742251.2,828173209.65,,,828173209.65,-248962017.2205,936103176.22,25835491.09,,,961938667.31,-133765457.66,,-99693049.14,1287438487.63,1187745438.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
