,ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,im_n_incr_cash_equ
0,601066.SH,20190426,20190426,20190331,4,1,,,,,,,,,,,,3521110496.5,,800000000.0,12191879644.85,1161816608.92,36703457263.48,,759165137.09,277197690.58,,,,675893222.69,,1780441326.76,16276576724.54,20426880538.94,120801597.35,28206800.0,2812238.42,,,151820635.77,21963823.58,1596291211.44,,,,1618255035.02,-1466434399.25,12600000000.0,15087733000.0,,27688733000.0,,26008930147.79,893527646.75,,,26902457794.54,786275205.46,-67125350.44,19679595994.71,50525772232.63,70205368227.34,1000000.0,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,601066.SH,20190319,20190319,20181231,4,1,3103427651.01,,,,,,,,,,,15615906662.2,,,5594290606.2,910661570.7,44107722786.83,,4166237762.59,1646223021.12,,,,2866818742.25,,2749725572.07,39604501335.63,4503221451.2,281891301.69,159539241.85,2416105.66,,,443846649.2,172865021.74,236349971.47,,186305465.75,,595520458.96,-151673809.76,22979398387.39,77624216000.0,,102807645507.39,-4932228514.5437,102808086233.55,4738767981.33,,103828718.0,107650682932.88,-4843037425.49,92447993.21,-399041790.84,50924814023.47,50525772232.63,2204031120.0,,,,121941270.58,57909776.12,69757522.93,,,-231401.04,8033.32,-988850480.08,-394034547.78,-274840023.93,315959617.1,,24389974958.93,-11771096206.05,,4503221451.2,,,,,,,,
2,601066.SH,20181031,20181031,20180930,4,1,,,,,,,,,,,,11269149397.02,,,10864623034.61,1324281387.21,39773763421.61,,3027545809.28,1272137643.22,,,,2301467740.24,,1510647556.14,30275675580.8,9498087840.81,276599458.09,7527000.0,4055847.99,,,288182306.08,105610750.55,2785985088.02,,311134160.83,,3202729999.4,-2914547693.32,15037619394.0,62114163000.0,,79342707394.0,,81541468063.0,2689880610.88,,27016826.31,84258365500.19,-4915658106.19,87508554.96,1755390596.26,50924814023.47,52680204619.73,2190925000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,601066.SH,20180825,20180825,20180630,4,1,1706390038.09,,,,,,,,,,,7757762782.25,,,6124488989.76,1167012143.78,27422570555.7,,1475446578.82,777629537.06,,,,1638359722.09,,2364615750.71,19276335259.34,8146235296.36,130398.62,12847717.36,2327646.69,,,15305762.67,76594249.28,2813428713.95,,124064792.94,,3014087756.17,-2998781993.5,11287796932.0,41906772000.0,,55380743932.0,-1444222178.8446,51019042091.21,1756137266.13,,24426294.92,52799605652.26,2581138279.74,18662232.32,7747253814.92,50924814023.47,58672067838.39,2186175000.0,,,,64282863.91,28167721.66,33360128.48,,,-121767.75,4307.66,-416654557.21,-613224967.98,-346343729.25,294311558.48,,10041826086.2,4597977044.54,,8146235296.36,,,,,,,,
4,601066.SH,20180619,20180619,20180331,4,1,,,,,,,,,,,,3821413900.72,,,10672926630.4,4873997489.28,28518885195.85,,775696706.99,387238944.15,,,,699842710.79,,884509442.27,13814228241.34,14704656954.51,22495098.4,2277000.0,3818491.9,,,28590590.3,52923343.6,,,,,557739547.98,-529148957.68,4834217371.0,16484966000.0,,21327558371.0,,23475358286.0,867088690.48,,3653103.35,24346100079.83,-3018541708.83,-78184179.97,11078782108.03,50924814023.47,62003596131.5,8375000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,601066.SH,20180530,20180530,20171231,4,1,4061647001.56,,,,,,,,,,-7061157238.58,14865549049.17,,4640000000.0,,3068661554.12,15513053364.71,,4267184962.87,2451505234.43,,,,3162469957.47,,4999328153.58,61302323625.05,-45789270260.34,439839211.45,2430000.0,6941088.62,,,449210300.07,258232328.5,15250000.0,,317596508.86,,4418706983.48,-3969496683.41,4589096445.0,78201934000.0,,83216601171.38,39673873607.6495,51279602450.0,3381921679.32,,203242372.66,54864766501.98,28351834669.4,-178876188.49,-21585808462.84,72510622486.31,50924814023.47,425570726.38,36000.0,,76340162.76,123126991.27,47307096.09,64756929.35,,,-472507.28,252998.19,5138697.15,-1249133109.34,72898085.24,-37651595.56,,-36040747221.31,-9925376354.62,,-45789270260.34,,,,,,,,
6,601066.SH,20181031,20181031,20170930,4,1,,,,,,,,,,,,9300197158.38,,,,2791511285.2,12091708443.58,,3450609720.9,667670475.51,,,,2272604753.64,,5029818992.13,43268114172.59,-31176405729.01,275040812.62,2430000.0,4527294.98,,,281998107.6,116420708.62,3726851444.65,,321011388.53,,4164283541.8,-3882285434.2,3135916114.21,56312697000.0,83295067.71,59957478908.3,,34888544495.77,3036855024.69,,69334768.6,37994734289.06,21962744619.24,-143735680.43,-13239682224.4,72510622486.31,59270940261.91,425570726.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,601066.SH,20180130,20180130,20170630,4,1,,,,,,,,,,,-5843205400.0,5977736600.0,,-360000000.0,24279800.0,2948752000.0,2747562900.0,,2278967700.0,239855500.0,,,,1432377900.0,,3750505900.0,18252651100.0,-15505088100.0,187607800.0,,,,,187607800.0,62109300.0,,,324677300.0,,2542167600.0,-2354559800.0,2154775100.0,34561477000.0,,37141786800.0,15015700972.5064,24736858200.0,1385609500.0,,22013800.0,26144481400.0,10997305400.0,-96902600.0,-6959245200.0,72510622500.0,65551377300.0,425534700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,601066.SH,20180619,20180619,20170331,4,1,,,,,,,,,,,,3205646913.68,,,1146660023.81,907906279.83,5260213217.32,,690134149.08,764124169.62,,,,702697624.76,,2118416173.92,16249127140.93,-10988913923.61,180830800.43,,,,,180830800.43,12121661.19,,,,,4887208622.96,-4706377822.53,1245593864.13,21814519000.0,,23485647590.51,,10391314334.89,505637319.14,,7598092.82,10904549746.85,12581097843.66,-39343298.78,-3153537201.26,72510622486.31,69357085285.05,425534726.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,601066.SH,20180530,20180530,20161231,4,1,5313222355.45,,,,,,,,,,6142709621.03,14952798811.93,,7076000000.0,,4620377761.38,37754604922.4,,4310090204.8,2401410649.83,,,,2635625508.6,,3291249464.01,32924539954.06,4830064968.34,659842.98,,,,,659842.98,262091940.98,70500000.0,,265894673.12,,17294915733.43,-17294255890.45,2892602534.25,19316778000.0,96166206.0,28895379077.51,-9804424344.4178,28605686100.91,2017546605.22,,17415365.26,30640648071.39,-1745268993.88,89103899.37,-14120356016.62,86630978502.93,72510622486.31,6589832337.26,,,-1666812.69,108217097.47,37163902.27,60100472.84,,,-254807.31,,449760723.48,-1265294836.31,-18130385.15,-69675509.01,,2754048623.0,-6020565190.65,,4830064968.34,,,,,,,,
