,ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,im_n_incr_cash_equ
0,600682.SH,20190426,20190426,20190331,1,1,,,2076118426.62,,,,,,,,,,,,,67107830.81,2143226257.43,1910550242.78,484656126.19,133712360.64,,,,,,295162529.57,2824081259.18,-680855001.75,,,,,1550.0,1550.0,68141168.44,12298100.0,,,,80439268.44,-80437718.44,455172751.65,,53000000.0,520370851.65,-1138013462.43,747387962.94,25761963.04,,1000000.0,774149925.98,-253779074.33,-2510759.51,-1017582554.03,4169799546.09,3152216992.06,12198100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,600682.SH,20190426,20190426,20181231,1,1,-800125442.91,277181296.01,14544104520.58,446154.98,,,,,,,,,,,,384487508.72,14929038184.28,9412980471.33,2108696229.81,992069538.67,,,,,,929372317.01,13443118556.82,1485919627.46,4222282.5,,2237123.99,689921.14,,7149327.63,660450890.28,80000.0,,852131945.73,,1512662836.01,-1505513508.38,4726832315.79,,446782303.06,5173914618.85,-2116531696.43,4338609475.56,373057368.84,1774631.86,693820901.4,5405487745.8,-231573126.95,3136249.76,-248030758.11,4417830304.2,4169799546.09,300000.0,,,2011963478.94,308268287.84,78535537.64,44948779.57,,,268732.82,10820972.61,,70715733.29,-162397643.57,73906677.59,871270461.72,-489104766.95,-834012282.77,23679805.63,1485919627.46,,,,4169799546.09,4417830304.2,,,-248030758.11
2,600682.SH,20181030,20181030,20180930,1,1,,,10236830003.33,,,,,,,,,,,,,355647660.24,10592477663.57,8005256864.18,1208260878.18,641169726.81,,,,,,475854815.39,10330542284.56,261935379.01,1488888.89,,,218386704.43,,219875593.32,308538563.33,50000.0,,315402624.74,,623991188.07,-404115594.75,3891532315.79,,130000000.0,4021832315.79,-2244055101.53,3194851165.96,331189669.97,1759963.29,848924231.16,4374965067.09,-353132751.3,413573.89,-494899393.15,4200415896.23,3705516503.08,300000.0,300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3,600682.SH,20180828,20180828,20180630,1,1,-1550388433.91,166483409.17,7162501962.49,,,,,,,,,,,,,224953785.79,7387455748.28,7283639486.78,927518949.27,545178093.97,,,,,,452962782.94,9209299312.96,-1821843564.68,1488888.89,,,220411661.13,,221900550.02,282909800.87,,,5160166.54,,288069967.41,-66169417.39,3608696638.66,,130000000.0,3738996638.66,-1933007479.77,1475694995.75,177954058.99,812895.64,286447357.16,1940096411.9,1798900226.76,3700376.95,-85412378.36,4200415896.23,4115003517.87,300000.0,300000.0,,1843864852.25,178696100.95,60644510.91,22469637.25,,,39102.28,,,-1254847.43,-53976526.68,-87908294.48,841161036.69,-256628544.63,-2985045567.05,,-1821843564.68,,,,4115003517.87,4200415896.23,,,-85412378.36
4,600682.SH,20180428,20180428,20180331,1,1,,,3795750890.05,,,,,,,,,,,,,91367434.54,3887118324.59,4214339843.27,487084161.92,222606785.51,,,,,,288811247.24,5212842037.94,-1325723713.35,,,,219978750.0,,219978750.0,130669358.39,,,,,130669358.39,89309391.61,2164342190.08,,,2164642190.08,-1548881399.3671,888230956.19,81549686.7,637645.89,6614321.72,976394964.61,1188247225.47,-202461.78,-48369558.05,4200415896.23,4152046338.18,300000.0,300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5,600682.SH,20180331,20180331,20171231,1,1,846038009.0,317825275.83,18567229639.27,156869.73,,,,,,,,,,,,430571947.3,18997958456.3,14766618015.84,2223084843.1,814042303.78,,,,,,424461286.26,18228206448.98,769752007.32,553885780.35,,6146082.89,4735788.08,470324.35,565237975.67,1016120036.11,26149199.05,53859343.46,22338877.34,,1118467455.96,-553229480.29,2726848159.3,,,3073348155.12,353671310.1463,2959737222.66,403310133.44,1695258.62,151308474.46,3514355830.56,-441007675.44,11226720.59,-213258427.82,4413674324.05,4200415896.23,346499995.82,,,97629469.46,379933822.19,97809714.05,34791041.84,,,-14840939.56,,,-70676087.02,-84990154.32,-3940780.73,702342267.32,-423245241.54,-1131688218.98,22763829.78,769752007.32,,,,4200415896.23,4413674324.05,,,-213258427.82
6,600682.SH,20171031,20171031,20170930,1,1,,,12196197925.6,,,,,,,,,,,,,258068982.49,12454266908.09,11064865784.73,1200643440.06,927600673.03,,,,,,399796505.54,13592906403.36,-1138639495.27,505767145.68,,4727657.1,2117482.22,470324.35,513082609.35,714593225.62,21750000.0,,15109818.85,,751453044.47,-238370435.12,2644760159.18,,128246596.82,3119686253.16,-1893468469.2917,2317363522.23,354229251.08,,14206965.05,2685799738.36,433886514.8,17020713.9,-926102701.69,4413674324.05,3487571622.36,346679497.16,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,600682.SH,20170831,20170831,20170630,1,1,117656147.88,159960041.26,8143295657.03,,,,,,,,,,,,,181488629.07,8324784286.1,7389031025.78,798217501.11,717125239.17,,,,,,347914962.6,9252288728.66,-927504442.56,10848541.44,,,908181.19,,11756722.63,434820435.16,20750000.0,-516853604.24,15014368.85,,-46268800.23,58025522.86,2277548088.34,,,2624048084.16,-976565234.0257,1922472594.96,264195311.08,,11103193.29,2197771099.33,426276984.83,12021445.23,-431180489.64,4413674324.05,3982493834.41,346499995.82,,,-210072.11,181990119.95,45205664.59,22095908.56,,,-65516.82,,,1220303.84,2643942.95,-2576642.43,562861443.45,-279589004.65,-1738696779.03,,-927504442.56,,,,3982493834.41,4413674324.05,,,-431180489.64
8,600682.SH,20170831,20170831,20170630,1,1,117656147.88,159960041.26,8143295657.03,,,,,,,,,,,,,181488629.07,8324784286.1,7389031025.78,798217501.11,717125239.17,,,,,,347914962.6,9252288728.66,-927504442.56,10848541.44,,,908181.19,,11756722.63,434820435.16,20750000.0,-516853604.24,15014368.85,,-46268800.23,58025522.86,2277548088.34,,,2624048084.16,-421930693.6377,1922472594.96,264195311.08,,11103193.29,2197771099.33,426276984.83,12021445.23,-431180489.64,4413674324.05,3982493834.41,346499995.82,,,-210072.11,181990119.95,45205664.59,22095908.56,,,-65516.82,,,1220303.84,2643942.95,-2576642.43,562861443.45,-279589004.65,-1738696779.03,,-927504442.56,,,,3982493834.41,4413674324.05,,,-431180489.64
9,600682.SH,20170428,20170428,20170331,1,1,,,3853287250.48,,,,,,,,,,,,,335788085.35,4189075335.83,4202528187.59,383274563.64,362998982.99,,,,,,330292029.79,5279093764.01,-1090018428.18,10848541.44,,,,,10848541.44,152324938.35,20680000.0,,,,173004938.35,-162156396.91,1318378333.88,,,1318378333.88,-79855061.9457,1246570168.78,105606592.62,,87516110.82,1439692872.22,-121314538.34,4117438.16,-1369371925.27,4951753789.61,3582381864.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
