,ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,im_n_incr_cash_equ
0,000488.SZ,20190430,20190430,20190331,1,1,,,6865397396.38,345075.02,,,,,,,,,,,,1574349856.47,8440092327.87,5663841703.91,346721083.55,552838124.31,,,,,,452006369.06,7015407280.83,1424685047.04,,,,76631.5,,76631.5,176754169.25,,,690140000.0,,866894169.25,-866817537.75,9537282829.45,,2432706925.14,11969989754.59,,8052875959.0,712139280.54,,3100936139.44,11865951378.98,104038375.61,-202918477.21,458987407.69,2381558242.52,2840545650.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,000488.SZ,20190430,20190430,20190331,1,1,,,6865397396.38,345075.02,,,,,,,,,,,,1574349856.47,8440092327.87,5663841703.91,346721083.55,552838124.31,,,,,,452006369.06,7015407280.83,1424685047.04,,,,76631.5,,76631.5,176754169.25,,,690140000.0,,866894169.25,-866817537.75,9537282829.45,,2432706925.14,11969989754.59,-3615600786.7791,8052875959.0,712139280.54,,3100936139.44,11865951378.98,104038375.61,-202918477.21,458987407.69,2381558242.52,2840545650.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,000488.SZ,20190330,20190330,20181231,1,1,2564738621.27,3348593728.38,32087951780.92,60796324.64,,,,,,,,,,,,6920381377.58,39069129483.14,19899777030.88,1263770142.64,2104645214.45,,,,,,1701235208.13,24969427596.1,14099701887.04,,2390000000.0,375641400.0,698360.18,19610260.7,2785950020.88,3608698828.73,118200000.0,,838042210.54,,4564941039.27,-1778991018.39,43668959703.07,898650000.0,16718183724.57,61785793427.64,7397333216.4118,38860270293.67,3749772244.77,,32028908989.58,74638951528.02,-12853158100.38,109597099.79,-422850131.94,2804408374.46,2381558242.52,500000000.0,500000000.0,,292299015.27,1686464360.7,49169532.63,8377363.1,,,-16986475.18,,115279025.65,-248962910.68,-81584848.22,,-748682942.57,12866522125.36,-5735524708.67,,14099701887.04,,,,2381558242.52,2804408374.46,,,-422850131.94
3,000488.SZ,20181026,20181026,20180930,1,1,,,22826321614.77,9286422.78,,,,,,,,,,,,6112249944.86,28947857982.41,15406856581.77,931350643.01,1712799956.34,,,,,,1823488953.71,19874496134.83,9073361847.59,69843200.0,2390000000.0,375641400.0,393600.22,19610260.7,2855488460.92,3142851174.29,2085954389.46,,103042210.54,,5331847774.29,-2476359313.37,36121975695.37,,14012509155.81,50134484851.18,2772582874.4197,27467045407.89,4438836047.9,,23217117156.71,55122998612.5,-4988513761.32,120553325.21,1729042098.1,2804408374.46,4533450472.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,000488.SZ,20180828,20180828,20180630,1,1,1783122625.14,1584988775.97,14209807106.29,4906195.67,,,,,,,,,,,,2560132218.85,16774845520.81,9303280725.88,578298920.8,876814512.36,,,,,,1271413440.86,12029807599.9,4745037920.91,11194100.0,2350000000.0,171500000.0,150077.55,19610260.7,2552454438.25,1609046327.99,1311172596.96,,103042210.54,,3023261135.49,-470806697.24,23960924414.55,,8940587508.9,32901511923.45,5456009595.8242,19647186258.44,1331735531.11,,15500213039.33,36479134828.88,-3577622905.43,29968597.03,726576915.27,2804408374.46,3530985289.73,,,,150455669.97,784191510.41,24059444.29,16218441.95,,,2210048.63,,117973841.55,-152438125.48,3621648.17,,-385938273.77,-3833188190.12,4649760504.2,,4745037920.91,,,,3530985289.73,2804408374.46,,,726576915.27
5,000488.SZ,20180427,20180427,20180331,1,1,,,8279206351.45,2412586.4,,,,,,,,,,,,580565896.58,8862184834.43,6100012550.54,338948088.15,497568122.37,,,,,,657975120.18,7594503881.24,1267680953.19,,30000000.0,112541400.0,17384.0,,142558784.0,591970761.89,1171957789.46,,103042210.54,,1866970761.89,-1724411977.89,9233253564.49,,6034958302.56,15268211867.05,4033216246.4742,10182447626.95,651766445.79,,4568533366.1,15402747438.84,-134535571.79,-18600721.48,-609867317.97,2804408374.46,2194541056.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,000488.SZ,20180328,20180328,20171231,1,1,3758962846.67,2338613808.53,24349119464.84,8465388.45,,,,,,,,,,,,828266108.48,25185850961.77,14516886986.15,1022490275.52,1631366603.2,,,,,,7991341053.97,25162084918.84,23766042.93,999341073.0,,16861111.11,2165782.79,,1018367966.9,2252963203.35,813511220.0,1582745899.31,,,4649220322.66,-3630852355.76,44462208111.6,,22416411567.84,66918619679.44,1304025347.6051,36461483259.93,2998835276.61,,22981164342.75,62441482879.29,4477136800.15,-45503158.48,824547328.84,1979861045.62,2804408374.46,40000000.0,40000000.0,,141361141.8,1613399119.31,90224458.07,16218441.95,,,2757178.42,,-72999957.67,-161009000.23,-24831023.7,,-1109545250.3,-15769361315.41,9199975595.49,,23766042.93,,,,2804408374.46,1979861045.62,,,824547328.84
7,000488.SZ,20171026,20171026,20170930,1,1,,,20682008390.14,6142112.71,,,,,,,,,,,,679050296.06,21367200798.91,13560139182.92,796561408.01,1212046214.97,,,,,,7411593687.34,22980340493.24,-1613139694.33,972391073.0,,16861112.27,395843.67,,989648028.94,1859472457.46,614110000.0,,,,2473582457.46,-1483934428.52,39497574620.08,,13220512476.06,52758087096.14,-4718138074.6944,31347684782.25,3743137077.79,,12808232653.77,47899054513.81,4859032582.33,-28349867.42,1733608592.06,1979861045.62,3713469637.68,40000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,000488.SZ,20170816,20170922,20170630,1,1,1747717658.87,1072958458.6,12367242687.49,2575753.81,,,,,,,,,,,,230498726.61,12600317167.91,8387824464.47,544347530.25,793983398.34,,,,,,6987103543.24,16713258936.3,-4112941768.39,972391073.0,,16861112.27,395843.67,,989648028.94,746966959.23,606110000.0,,,,1353076959.23,-363428930.29,23101617576.9,,7720000594.49,30861618171.39,1886940308.9662,13156774323.31,2483897208.01,,10195554187.0,25836225718.32,5025392453.07,-107391377.48,441630376.91,1979861045.62,2421491422.53,40000000.0,40000000.0,,199810653.08,816376614.36,25214975.98,10052618.57,,,-344802.99,,11087873.76,-65864672.36,-20288090.65,,-1194720554.52,-3414834472.92,-3300108028.18,,-4112941768.39,,,,2421491422.53,1979861045.62,,,441630376.91
9,000488.SZ,20170428,20170428,20170331,1,1,,,6071765519.77,49253.28,,,,,,,,,,,,344275340.11,6416090113.16,4284027734.66,254685584.47,349632991.79,,,,,,3327677557.9,8216023868.82,-1799933755.66,518764372.0,,13750000.0,,,532514372.0,384623959.16,,,,,384623959.16,147890412.84,13559751515.69,997000000.0,5011942828.52,19568694344.21,-93046242.6624,12943894864.13,468301155.59,,4143372157.42,17555568177.14,2013126167.07,-12654907.93,348427916.32,1979861045.62,2328288961.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
