,ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,im_n_incr_cash_equ
0,601208.SH,20190427,20190427,20190331,1,1,,,186863638.59,1393140.92,,,,,,,,,,,,6740696.2,194997475.71,143321324.83,40838672.27,28335512.92,,,,,,17141807.85,229637317.87,-34639842.16,,244300000.0,2383239.33,56000.0,,246739239.33,21665777.69,194500000.0,,,,216165777.69,30573461.64,161185138.9,,,161185138.9,,160000000.0,5015085.05,,18287072.0,183302157.05,-22117018.15,-153040.08,-26336438.75,262732834.15,236396395.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,601208.SH,20190427,20190427,20181231,1,1,32734961.12,18613511.22,1128561229.12,1508891.69,,,,,,,,,,,,61780828.75,1191850949.56,665671026.64,142806196.15,67624595.52,,,,,,92011111.23,968112929.54,223738020.02,429194.24,571000000.0,8176219.18,1887928.0,,581493341.42,25335121.61,741000000.0,400058.08,,,766735179.69,-185241838.27,495932858.01,,291480.48,496224338.49,202886421.9177,366947302.18,47974307.76,2779.2,16736156.0,431657765.94,64566572.55,-259116.16,102803638.14,159929196.01,262732834.15,,,,6640194.43,123955856.71,14616504.0,647008.4,,,-2805246.68,4260532.51,,-13442711.27,-736404.27,,-15146960.62,49748638.31,4652136.16,,223738020.02,,,,262732834.15,159929196.01,,,102803638.14
2,601208.SH,20181031,20181031,20180930,1,1,,,764954307.56,9514414.88,,,,,,,,,,,,46023783.23,820492505.67,520133782.11,108910482.9,60690692.6,,,,,,74237105.71,763972063.32,56520442.35,,271000000.0,7158302.48,1887928.0,,280046230.48,16765157.55,323000000.0,,,,339765157.55,-59718927.07,430525093.02,,577482.72,431102575.74,-20778729.28,299197302.18,42855049.62,,540987.76,342593339.56,88509236.18,-155210.2,85155541.26,159929196.01,245084737.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,601208.SH,20180825,20180825,20180630,1,1,9388101.07,6973903.4,488878151.74,1508891.69,,,,,,,,,,,,37035331.06,527422374.49,332824602.96,74516759.62,50353813.37,,,,,,54901830.42,512597006.37,14825368.12,,110000000.0,681671.22,1818928.0,,112500599.22,15537413.27,81000000.0,,,,96537413.27,15963185.95,289525093.02,,572966.02,290098059.04,80846556.67,206484253.66,37616345.72,,540987.76,244641587.14,45456471.9,112394.84,76357420.81,159929196.01,236286616.82,,,,4358168.11,61701284.81,8092429.69,264886.52,,,-2893756.46,2502963.89,,-5566101.58,-2749088.88,,3727682.1,-47736923.62,-23238180.93,,14825368.12,,,,236286616.82,159929196.01,,,76357420.81
4,601208.SH,20180427,20180427,20180331,1,1,,,237048508.77,1505879.39,,,,,,,,,,,,8867434.18,247421822.34,166933337.94,41305347.74,21205523.54,,,,,,28911627.28,258355836.5,-10934014.16,,60000000.0,417698.62,928.0,,60418626.62,10846792.41,11000000.0,,,,21846792.41,38571834.21,77525093.02,,41480.48,77566573.5,4609704.2406,68742465.1,2888580.65,,285966.2,71917011.95,5649561.55,-137606.3,33149775.3,159929196.01,193078971.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,601208.SH,20180427,20180427,20171231,1,1,105006844.86,9166060.36,1120403417.93,635552.31,,,,,,,,,,,,33293692.98,1154332663.22,758624419.84,144636485.13,75509436.25,,,,,,87232055.43,1066002396.65,88330266.57,261440.0,135000000.0,7216497.26,81407.27,40004607.05,182563951.58,45494954.92,185000000.0,,,,230494954.92,-47931003.34,459129943.73,,12543234.45,475369178.18,28698072.5388,428633445.75,78959166.56,,10107574.0,517700186.31,-42331008.13,-225461.79,-2157206.69,162086402.7,159929196.01,3696000.0,,,15989612.64,126932261.49,12461623.15,666489.63,,,-26361.8,2926794.01,,-42854783.67,6448617.04,-1268534.03,43512956.91,-102034064.24,-96597225.72,7999975.94,88330266.57,,,,159929196.01,162086402.7,,,-2157206.69
6,601208.SH,20171028,20171028,20170930,1,1,,,739692465.35,1284619.12,,,,,,,,,,,,30904884.4,771881968.87,551048521.27,108726851.84,79706210.26,,,,,,39635722.17,779117305.54,-7235336.67,,18410000.0,6400000.0,33000.0,21594607.05,46437607.05,12596567.97,,,,,12596567.97,33841039.08,414613636.2,,13386807.78,431696443.98,-92842677.0719,368600498.55,72752864.19,,10116958.01,451470320.75,-19773876.77,-104638.41,6727187.23,162086402.7,168813589.93,3696000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,601208.SH,20170826,20170826,20170630,1,1,73029566.81,4832977.22,464303721.34,761247.45,,,,,,,,,,,,23849293.2,488914261.99,390619386.15,75678404.64,53049550.55,,,,,,26431811.62,545779152.96,-56864890.97,,18410000.0,,10000.0,21594607.05,40014607.05,7261131.43,,,,,7261131.43,32753475.62,344161956.6,,13386807.78,361244764.38,85892964.4275,278310597.48,6608533.97,,10075477.53,294994608.98,66250155.4,-21496.59,42117243.46,162086402.7,204203646.16,3696000.0,,,5788163.41,65693498.75,5611014.19,377683.35,,,479450.39,,,-33305606.41,-395086.85,-1268534.03,-2791583.07,-179104496.1,4188061.37,,-56864890.97,,,,204203646.16,162086402.7,,,42117243.46
8,601208.SH,20170428,20170428,20170331,1,1,,,248967424.48,596524.12,,,,,,,,,,,,37264553.41,286828502.01,212466511.02,43618946.59,27152412.44,,,,,,45689686.15,328927556.2,-42099054.19,,18410000.0,,,21594607.05,40004607.05,4891496.23,,,,,4891496.23,35113110.82,202067949.08,,,205763949.08,-12238810.1139,195508879.84,3930606.14,,,199439485.98,6324463.1,-286696.36,-948176.63,162086402.7,161138226.07,3696000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,601208.SH,20170428,20170428,20161231,1,1,63719286.38,15976899.57,1183194420.01,537254.74,,,,,,,,,,,,27512572.29,1211244247.04,633338976.81,151335971.07,100459391.0,,,,,,77997134.55,963131473.43,248112773.61,23190000.0,,,3121055.9,,26311055.9,30350873.29,1884637.06,10581293.91,,,42816804.26,-16505748.36,178715511.25,,50286373.5,292086444.75,129577477.7086,453651105.86,69630900.24,15413380.5,99946226.39,623228232.49,-331141787.74,158756.86,-99376005.63,261462408.33,162086402.7,63084560.0,,,7195428.03,130640234.68,11118143.9,1356076.51,,,,11019758.49,,493905.59,-12111467.06,-199592.89,-7385104.75,-102030258.45,133281044.76,-4961581.15,248112773.61,,,,162086402.7,261462408.33,,,-99376005.63
