,ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,im_n_incr_cash_equ
0,000795.SZ,20190425,20190425,20190331,1,1,,,509296844.1,16601765.37,,,,,,,,,,,,21417764.26,547316373.73,443649437.22,82591906.47,25679409.97,,,,,,32758893.52,584679647.18,-37363273.45,809568.4,,,350.0,5364869.96,6174788.36,16010455.32,8660000.0,,,,24670455.32,-18495666.96,40000000.0,,32672472.11,72672472.11,-70291199.7,40094491.67,1409775.27,,7200000.0,48704266.94,23968205.17,-110182.83,-32000918.07,780862719.66,748861801.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,000795.SZ,20190308,20190308,20181231,1,1,121241546.85,-4526693.9,2395124869.37,76534002.54,,,,,,,,,,,,73075027.45,2544733899.36,1910978716.48,362054705.69,99719566.83,,,,,,131284073.31,2504037062.31,40696837.05,,,10632547.74,2433162.44,,13065710.18,102866271.49,27720000.0,,,,130586271.49,-117520561.31,260000000.0,,4444000.0,264444000.0,-365163157.272,220346363.64,3560360.68,1843342.03,672472.11,224579196.43,39864803.57,3964725.1,-32994195.59,813856915.25,780862719.66,,,,27238005.17,72622343.15,7708990.5,446548.03,,,144556.94,,-161134.12,18828855.27,-826099.85,40283.53,-110176916.16,-114704673.9,27933082.86,-5111857.32,40696837.05,,,,349362719.66,663856915.25,431500000.0,150000000.0,-32994195.59
2,000795.SZ,20181025,20181025,20180930,1,1,,,1585381946.91,55331451.18,,,,,,,,,,,,26213692.49,1666927090.58,1334327060.63,216341169.58,72059178.02,,,,,,65286240.04,1688013648.27,-21086557.69,,,,87153.95,,87153.95,73293277.91,7500000.0,,,,80793277.91,-80706123.96,100000000.0,,4444000.0,104444000.0,-401722848.4716,100000000.0,1761447.91,,,101761447.91,2682552.09,-372692.59,-99482822.15,813856915.25,714374093.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,000795.SZ,20180824,20180824,20180630,1,1,20240803.39,-7463797.51,984210405.08,31620992.21,,,,,,,,,,,,40558242.08,1056389639.37,891708010.3,145972101.37,48100534.37,,,,,,147586588.5,1233367234.54,-176977595.17,,,,31053.95,,31053.95,45434267.36,7500000.0,,,,52934267.36,-52903213.41,10000000.0,,4444000.0,14444000.0,-153299054.3784,,2426154.21,,,2426154.21,12017845.79,-227769.1,-218090731.89,813856915.25,595766183.36,,,,16263085.35,41519857.7,3532693.69,86204.69,,,-200492.45,19679.66,1332778.1,28382840.07,-2089523.61,298872.03,-80963415.32,-146172705.42,-51764475.54,,-176977595.17,,,,535766183.36,663856915.25,60000000.0,150000000.0,-218090731.89
4,000795.SZ,20180425,20180425,20180331,1,1,,,476376081.32,17527273.76,,,,,,,,,,,,18145146.99,512048502.07,336628346.93,73267548.01,21902162.37,,,,,,50765400.42,482563457.73,29485044.34,,,,8886.97,,8886.97,19672638.42,,,,,19672638.42,-19663751.45,,,,,14155696.775,,348000.0,,,348000.0,-348000.0,-2037675.77,7435617.12,813856915.25,821292532.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,000795.SZ,20180309,20180309,20171231,1,1,103423699.76,12073458.25,1853621309.49,63483054.38,,,,,,,,,,,,68593093.55,1985697457.42,1393952711.78,258849099.63,117681828.26,,,,,,116406989.12,1886890628.79,98806828.63,,2832926.89,,203536.09,,3036462.98,84131437.66,,,,,84131437.66,-81094974.68,535000000.0,,8314000.0,543314000.0,-138640043.1847,505346363.64,3614113.86,,4444000.0,513404477.5,29909522.5,-10385244.95,37236131.5,776620783.75,813856915.25,,,,6541232.21,61226093.29,7993116.29,,,,74409.74,,-68645.0,28930772.79,-190382.58,17161.25,-72231206.68,-23579570.17,-25403310.52,,98806828.63,,,,663856915.25,734720783.75,150000000.0,41900000.0,37236131.5
6,000795.SZ,20171026,20171026,20170930,1,1,,,1403695877.55,54481906.57,,,,,,,,,,,,27281373.28,1485459157.4,1118093492.66,186726613.33,87489060.54,,,,,,65355692.4,1457664858.93,27794298.47,,,,1627371.77,,1627371.77,58823565.19,,,,,58823565.19,-57196193.42,101000000.0,,,101000000.0,-118780904.5468,80000000.0,,,,80000000.0,21000000.0,-230236.06,-8632131.01,743034783.75,734402652.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,000795.SZ,20170818,20170818,20170630,1,1,50652684.83,1769770.43,844164795.79,35544654.02,,,,,,,,,,,,38270522.1,917979971.91,650652252.63,121817032.13,63107716.33,,,,,,84110011.98,919687013.07,-1707041.16,,,,,,,39357449.15,,,,,39357449.15,-39357449.15,,,,,-56071009.7885,,,,10000000.0,10000000.0,-10000000.0,-70167.37,-51134657.68,743034783.75,691900126.07,,,,-7588955.83,30391546.31,3916307.52,,,,-152682.3,,,,-508741.07,,19123220.38,-42607934.96,-56702256.47,,-1707041.16,,,,691900126.07,743034783.75,,,-51134657.68
8,000795.SZ,20170422,20170422,20170331,1,1,,,422514253.28,16913966.82,,,,,,,,,,,,8784891.71,448213111.81,270536944.53,66325031.24,25396131.4,,,,,,29860212.21,392118319.38,56094792.43,,,5957.76,595380.0,,601337.76,13061133.51,,,,,13061133.51,-12459795.75,,,,,11799951.8094,,,,6760000.0,6760000.0,-6760000.0,-116677.9,36758318.78,743034783.75,779793102.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,000795.SZ,20170422,20170422,20170331,1,1,,,422514253.28,16913966.82,,,,,,,,,,,,8784891.71,448213111.81,270536944.53,66325031.24,25396131.4,,,,,,29860212.21,392118319.38,56094792.43,,,5957.76,595380.0,,601337.76,13061133.51,,,,,13061133.51,-12459795.75,,,,,-21538414.6556,,,,6760000.0,6760000.0,-6760000.0,-116677.9,36758318.78,743034783.75,779793102.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
