,ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,im_n_incr_cash_equ
0,002273.SZ,20190419,20190419,20190331,1,1,,,581396224.52,12398283.99,,,,,,,,,,,,38771336.29,632565844.8,315753835.94,146317861.61,18991072.23,,,,,,98715037.17,579777806.95,52788037.85,27800000.0,,23454610.04,,,51254610.04,148311009.07,,,72300000.0,,220611009.07,-169356399.03,,,,12300000.0,-200552158.45,9800000.0,595187.94,,3665789.2,14060977.14,-1760977.14,-3260365.74,-121589704.06,1218850751.22,1097261047.16,12300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,002273.SZ,20190413,20190413,20181231,1,1,479303699.05,34627439.03,2135064385.68,67186431.57,,,,,,,,,,,,303457207.68,2505708024.93,1202222429.3,452467571.79,95503869.25,,,,,,306796145.6,2056990015.94,448718008.99,1311700000.0,195132494.34,35343266.76,83079.33,,1542258840.43,598609856.2,83200000.0,,1154074553.39,,1835884409.59,-293625569.16,133593036.96,,,176643036.96,-155688320.4186,113693036.96,70297367.63,,42007521.65,225997926.24,-49354889.28,20710791.13,126448341.68,1092402409.54,1218850751.22,43050000.0,43050000.0,,11459858.66,163968031.49,7401288.56,1137069.57,,,2559095.62,3615966.56,,-266967865.19,-652377.45,20412712.25,-63105448.08,-108518917.46,153625862.21,9851594.17,448718008.99,,,,1218850751.22,1092402409.54,,,126448341.68
2,002273.SZ,20181025,20181025,20180930,1,1,,,1532972197.33,50139774.87,,,,,,,,,,,,187124377.14,1770236349.34,1003742912.12,331870233.11,80456198.8,,,,,,228420526.9,1644489870.93,125746478.41,690380000.0,21674154.27,198963824.74,40120.0,,911058099.01,421431240.09,83200000.0,,521500000.0,,1026131240.09,-115073141.08,108793036.96,,,108793036.96,-277982991.569,103693036.96,66231594.69,,4111950.4,174036582.05,-65243545.09,10943398.12,-43626809.64,1092402409.54,1048775599.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,002273.SZ,20180823,20180823,20180630,1,1,259904182.9,22887001.45,934274787.94,33676555.52,,,,,,,,,,,,148869576.66,1116820920.12,644794860.33,220056940.56,38744751.83,,,,,,161722818.14,1065319370.86,51501549.26,561180000.0,21674154.27,197112007.18,31800.0,,779997961.45,219999504.64,83200000.0,,371780734.6,,674980239.24,105017722.21,42942057.06,,,42942057.06,29258889.9281,47942057.06,66217094.69,,200000.0,114359151.75,-71417094.69,4653874.34,89756051.12,1092402409.54,1182158460.66,,,,-761284.96,78491688.48,3660010.87,873638.75,,,1600667.95,156193.53,,-205588389.09,547075.12,,-102157490.12,30581792.95,-43818786.57,5125248.0,51501549.26,,,,1182158460.66,1092402409.54,,,89756051.12
4,002273.SZ,20180425,20180425,20180331,1,1,,,516099086.71,18908127.11,,,,,,,,,,,,10269885.8,545277099.62,319613478.35,117885232.87,28866491.79,,,,,,17531619.47,483896822.48,61380277.14,406800000.0,,3125134.64,,,409925134.64,143525266.33,,,250000000.0,,393525266.33,16399868.31,,,,,-1232056.7937,5000000.0,320000.0,,,5320000.0,-5320000.0,-3368871.6,69091273.85,1092402409.54,1161493683.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,002273.SZ,20180420,20180420,20171231,1,1,362614142.55,18276633.97,2027637464.13,42777741.44,,,,,,,,,,,,81695982.32,2152111187.89,1125353606.53,366112259.57,87016981.41,,,,,,214755470.09,1793238317.6,358872870.29,640600000.0,,18694098.09,93335.64,,659387433.73,642988404.87,132467287.84,50000.0,719200000.0,,1494705692.71,-835318258.98,210000000.0,1162880475.99,,1418352075.99,-274844763.3143,205000000.0,69937730.11,1800000.0,1050000.0,275987730.11,1142364345.88,-9354361.67,656564595.52,435837814.02,1092402409.54,45471600.0,65618775.0,,6393335.35,125155111.02,7243437.6,40360.76,,,-66310.56,89979.74,,-70094164.45,1778570.23,,-59065961.5,-226272844.96,173014780.54,19765800.0,358872870.29,,,,1092402409.54,435837814.02,,,656564595.52
6,002273.SZ,20171024,20171024,20170930,1,1,,,1554284535.32,22137251.32,,,,,,,,,,,,20123956.85,1596545743.49,846687203.18,253932540.25,79694992.26,,,,,,79394625.59,1259709361.28,336836382.21,454900000.0,,18286462.16,138629.48,,473325091.64,420569744.23,52538560.0,,49400000.0,,522508304.23,-49183212.59,150000000.0,,,150000000.0,220298348.3581,109000000.0,69072971.58,,,178072971.58,-28072971.58,-6865796.22,252714401.82,435837814.02,688552215.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,002273.SZ,20170829,20170829,20170630,1,1,156249255.26,827708.34,1022613522.43,16735916.44,,,,,,,,,,,,12639408.7,1051988847.57,547961146.69,176346887.96,44328857.12,,,,,,53527192.87,822164084.64,229824762.93,314900000.0,,13738897.49,119697.44,,328758594.93,318112206.19,50038560.0,,40000000.0,,408150766.19,-79392171.26,80000000.0,,,80000000.0,,,66319520.74,,,66319520.74,13680479.26,-3793319.79,160319751.14,435837814.02,596157565.16,,,,-2695723.0,46860375.57,3534784.87,6562.98,,,-114763.64,,,-23731393.08,1929587.55,,-12757544.36,76618415.91,-26498501.47,9595998.0,229824762.93,,,,596157565.16,435837814.02,,,160319751.14
8,002273.SZ,20170829,20170829,20170630,1,1,156249255.26,827708.34,1022613522.43,16735916.44,,,,,,,,,,,,12639408.7,1051988847.57,547961146.69,176346887.96,44328857.12,,,,,,53527192.87,822164084.64,229824762.93,314900000.0,,13738897.49,119697.44,,328758594.93,318112206.19,50038560.0,,40000000.0,,408150766.19,-79392171.26,80000000.0,,,80000000.0,173017920.2885,,66319520.74,,,66319520.74,13680479.26,-3793319.79,160319751.14,435837814.02,596157565.16,,,,-2695723.0,46860375.57,3534784.87,6562.98,,,-114763.64,,,-23731393.08,1929587.55,,-12757544.36,76618415.91,-26498501.47,9595998.0,229824762.93,,,,596157565.16,435837814.02,,,160319751.14
9,002273.SZ,20170422,20170422,20170331,1,1,,,509898158.51,11575965.04,,,,,,,,,,,,5411640.02,526885763.57,269662662.68,98749235.43,29360792.76,,,,,,26365729.82,424138420.69,102747342.88,120000000.0,14000000.0,2890410.96,119697.44,,137010108.4,213944607.27,50038560.0,,3500000.0,,267483167.27,-130473058.87,50000000.0,,,50000000.0,-33429647.7356,,,,,,50000000.0,-1584375.71,20689908.3,435837814.02,456527722.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
