,ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,im_n_incr_cash_equ
0,603002.SH,20190426,20190426,20190331,1,1,,,406734728.27,811700.68,,,,,,,,,,,,9030729.8,416577158.75,469868121.29,16348266.84,13198376.61,,,,,,24498856.36,523913621.1,-107336462.35,19131.51,,,,,19131.51,2871811.01,,,,,2871811.01,-2852679.5,48000000.0,,,48000000.0,-141535218.9,45000000.0,1732668.99,,,46732668.99,1267331.01,-615734.36,-109537545.2,319022959.3,209485414.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,603002.SH,20190328,20190328,20181231,1,1,50007535.73,4447082.83,2027668860.69,59321970.67,,,,,,,,,,,,17152211.73,2104143043.09,1698171557.99,62346016.99,39019532.55,,,,,,167521150.07,1967058257.6,137084785.49,13523100.56,,,26747.26,,13549847.82,88226948.56,,,,,88226948.56,-74677100.74,95000000.0,,,95000000.0,75622619.47,,45097556.98,,,45097556.98,49902443.02,1434361.09,113744488.86,205278470.44,319022959.3,,,,2212999.61,21504557.15,861518.04,,,,,22387.45,,-1523100.56,641154.07,,-50046510.53,-174815605.25,282646707.95,1126059.0,137084785.49,,,,319022959.3,205278470.44,,,113744488.86
2,603002.SH,20181018,20181018,20180930,1,1,,,1388802733.89,58946875.2,,,,,,,,,,,,14193012.4,1461942621.49,1253988949.9,34274683.89,35058431.08,,,,,,37920295.29,1361242360.16,100700261.33,833101.32,0.0,,21251.28,,854352.6,86417912.93,0.0,,20000000.0,,106417912.93,-105563560.33,100000000.0,,,100000000.0,-59828926.0537,0.0,43037226.48,,,43037226.48,56962773.52,1101446.58,53200921.1,205278470.44,258479391.54,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,603002.SH,20180801,20180801,20180630,1,1,34769035.78,1167575.7,963442356.02,236382.93,,,,,,,,,,,,6051591.9,969730330.85,877684936.26,23828591.02,21089953.02,,,,,,25767277.0,948370757.3,21359573.55,234358.91,,,21251.28,,255610.19,82665147.25,0.0,,15000000.0,,97665147.25,-97409537.06,100000000.0,,,100000000.0,-107855349.0001,,40793993.39,,,40793993.39,59206006.61,76118.99,-16767837.91,205278470.44,188510632.53,,,,-213904.37,6346195.55,112865.76,,,,2547.81,,,-234358.91,642601.3,,-39618444.98,-76871922.36,93547771.43,1709610.84,21359573.55,,,,188510632.53,205278470.44,,,-16767837.91
4,603002.SH,20180427,20180427,20180331,1,1,,,490070820.26,236382.93,,,,,,,,,,,,2112637.76,492419840.95,380431128.47,12999140.1,15441853.43,,,,,,8317018.98,417189140.98,75230699.97,229530.14,0.0,,0.0,,229530.14,68752941.9,0.0,,0.0,,68752941.9,-68523411.76,0.0,,,0.0,-25936766.432,0.0,534795.46,,,534795.46,-534795.46,-725117.68,5447375.07,205278470.44,210725845.51,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,603002.SH,20180330,20180330,20171231,1,1,78449430.19,1285683.6,1124826252.53,277859.25,,,,,,,,,,,,19378378.87,1144482490.65,964216640.63,48467859.13,34489861.67,,,,,,62674213.38,1109848574.81,34633915.84,1433310.71,,,,,1433310.71,240180197.38,,,7000000.0,,247180197.38,-245746886.67,,,,1561500.0,-350974681.8574,,13613266.32,,,13613266.32,-12051766.32,-1285683.6,-224450420.75,429728891.19,205278470.44,1561500.0,,,250472.5,7555970.77,849143.03,,,,,487047.47,,-1433310.71,-1546712.63,,-67065922.79,-173010307.33,185297032.74,3515389.0,34633915.84,,,,205278470.44,429728891.19,,,-224450420.75
6,603002.SH,20171025,20171025,20170930,1,1,,,844828380.27,277859.25,,,,,,,,,,,,11386258.17,856492497.69,737877582.01,29713343.14,14163679.51,,,,,,28479301.93,810233906.59,46258591.1,410364.73,5000000.0,,0.0,,5410364.73,184649236.29,0.0,,57400000.0,,242049236.29,-236638871.56,0.0,,,1561500.0,-309439169.6633,0.0,13793733.99,,,13793733.99,-12232233.99,-1086886.25,-203699400.7,429728891.19,226029490.49,1561500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,603002.SH,20170817,20170817,20170630,1,1,17465832.43,592141.83,517345145.38,277859.25,,,,,,,,,,,,8310163.07,525933167.7,482240506.34,18867925.28,7920973.82,,,,,,16678603.91,525708009.35,225158.35,352801.81,100000.0,,0.0,,452801.81,78966828.04,0.0,,12000000.0,,90966828.04,-90514026.23,0.0,,,1561500.0,-46639213.1162,0.0,13620693.1,,,13620693.1,-12059193.1,-584715.05,-102932776.03,429728891.19,326796115.16,1561500.0,,,157061.4,3274699.4,112865.75,,,,135.04,,,-352801.81,-186746.72,,-6664912.86,-73366666.53,59096926.08,96624.34,225158.35,,,,326796115.16,429728891.19,,,-102932776.03
8,603002.SH,20170427,20170427,20170331,1,1,,,257086806.96,0.0,,,,,,,,,,,,4544344.2,261631151.16,209880375.04,8939601.77,4131900.59,,,,,,18134346.47,241086223.87,20544927.29,31528.77,0.0,,0.0,,31528.77,60082172.76,0.0,,16000000.0,,76082172.76,-76050643.99,0.0,,,1561500.0,-52069864.9025,0.0,290403.36,,,290403.36,1271096.64,-153528.99,-54388149.05,429728891.19,375340742.14,1561500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,603002.SH,20170330,20170330,20161231,1,1,26679217.72,586631.61,980620238.44,513151.54,,,,,,,,,,,,33435068.62,1014568458.6,848022016.41,40670132.95,27500360.1,,,,,,44282777.55,960475287.01,54093171.59,158538490.07,,,168739.89,,158707229.96,205080734.86,,,,,205080734.86,-46373504.9,,,,42722803.0,115685432.8783,,31199997.31,,,31199997.31,11522805.69,-586631.61,18655840.77,411073050.42,429728891.19,42722803.0,,,369.88,6182726.02,849142.89,,,,-12616.87,,,-1985484.52,-944125.67,,9829749.64,81454155.84,-79760930.95,11214336.0,54093171.59,,,,429728891.19,411073050.42,,,18655840.77
