,ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,im_n_incr_cash_equ
0,603988.SH,20190430,20190430,20190331,1,1,,,82685341.95,,,,,,,,,,,,,8821269.68,91506611.63,34880934.32,23252135.49,1211129.66,,,,,,13045076.93,72389276.4,19117335.23,,118000000.0,5459445.61,,,123459445.61,9069671.15,123000000.0,,,,132069671.15,-8610225.54,,,,,,,,,,,,-726701.64,9780408.05,306893618.43,316674026.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,603988.SH,20190430,20190430,20190331,1,1,,,82685341.95,,,,,,,,,,,,,8821269.68,91506611.63,34880934.32,23252135.49,1211129.66,,,,,,13045076.93,72389276.4,19117335.23,,118000000.0,5459445.61,,,123459445.61,9069671.15,123000000.0,,,,132069671.15,-8610225.54,,,,,-10737326.2395,,,,,,,-726701.64,9780408.05,306893618.43,316674026.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,603988.SH,20190413,20190413,20181231,1,1,48229069.83,546647.3,301678018.66,11491013.79,,,,,,,,,,,,5106314.48,318275346.93,144845896.02,66099246.76,17751083.03,,,,,,34852205.72,263548431.53,54726915.4,,780000000.0,13149566.83,15199.04,,793164765.87,32711605.98,659000000.0,,,,691711605.98,101453159.89,,,,,132566420.5026,,43450941.61,,,43450941.61,-43450941.61,-1095325.18,111633808.5,195259809.93,306893618.43,,,,16119029.37,11016343.73,816787.2,,,,-1163.94,,,-13149566.83,-2210996.9,,-75327618.84,15509981.52,53178402.96,,54726915.4,,,,306893618.43,195259809.93,,,111633808.5
3,603988.SH,20181019,20181019,20180930,1,1,,,208707857.05,,,,,,,,,,,,,16507724.35,225215581.4,150873936.88,44397372.05,12486599.17,,,,,,19630689.2,227388597.3,-2173015.9,,564000000.0,4761211.35,,,568761211.35,13235418.77,644000000.0,,,,657235418.77,-88474207.42,,,,,-80215124.995,,43440000.0,,,43440000.0,-43440000.0,-2135441.11,-136222664.43,195259809.93,59037145.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,603988.SH,20180801,20180801,20180630,1,1,26475716.59,2425877.88,175251556.72,2403135.04,,,,,,,,,,,,7257490.94,184912182.7,87735210.13,32587096.47,9094099.38,,,,,,46274260.92,175690666.9,9221515.8,,522000000.0,4200564.03,,,526200564.03,13058244.19,569000000.0,,,,582058244.19,-55857680.16,,,,,-29559281.425,,30000000.0,,,30000000.0,-30000000.0,-2346250.04,-78982414.4,195259809.93,116277395.53,,,,6778369.45,5491687.78,408393.6,,,,,,,-4200564.03,-1016755.41,,-26984797.39,22440164.13,-22596576.8,,9221515.8,,,,116277395.53,195259809.93,,,-78982414.4
5,603988.SH,20180428,20180428,20180331,1,1,,,39303506.08,,,,,,,,,,,,,8102963.83,47406469.91,15288629.62,18220069.84,4761011.83,,,,,,6943961.74,45213673.03,2192796.88,,275000000.0,2110871.49,,,277110871.49,827522.86,322000000.0,,,,322827522.86,-45716651.37,,,,,-63775993.2532,,,,,,,-4073415.54,-47597270.03,195259809.93,147662539.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,603988.SH,20180414,20180414,20171231,1,1,33082306.53,15293.86,229321588.05,1022242.28,,,,,,,,,,,,2817744.61,233161574.94,97782290.1,44673362.81,9521188.57,,,,,,30259957.85,182236799.33,50924775.61,,814000000.0,7243431.89,34706.31,,821278138.2,16521124.65,769000000.0,,,,785521124.65,35757013.55,23000000.0,,,23000000.0,81216429.6342,23000000.0,12015293.86,,,35015293.86,-12015293.86,-4599466.74,70067028.56,125192781.37,195259809.93,,,,11483577.85,11644750.71,822450.63,,,,-10048.46,,,-7243431.89,-1722536.68,,-18079414.25,-31924291.11,52856118.42,,50924775.61,,,,195259809.93,125192781.37,,,70067028.56
7,603988.SH,20171031,20171031,20170930,1,1,,,224859142.57,,,,,,,,,,,,,1860879.72,226720022.29,143301006.3,31389980.54,6299943.77,,,,,,19242510.48,200233441.09,26486581.2,,609000000.0,3507131.59,27456.31,,612534587.9,19742201.19,591309596.58,,,,611051797.77,1482790.13,23000000.0,,,23000000.0,8313907.3964,23000000.0,12015285.42,,,35015285.42,-12015285.42,-2372910.69,13581175.22,141995527.21,155576702.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,603988.SH,20170830,20170830,20170630,1,1,17767334.6,-2020905.42,109426131.49,,,,,,,,,,,,,914759.42,110340890.91,40427070.9,24636808.07,5666841.73,,,,,,11706298.99,82437019.69,27903871.22,,604000000.0,3453629.39,27456.31,,607481085.7,10637215.5,582000000.0,,,,592637215.5,14843870.2,23000000.0,,,23000000.0,,23000000.0,12015285.42,,,35015285.42,-12015285.42,2036190.84,32768646.84,125192781.37,157961428.21,,,,1717275.47,5871046.32,414057.03,,,,-10048.46,,,-3453629.39,-257591.32,,1352726.09,31719281.04,-25195674.74,,27903871.22,,,,157961428.21,125192781.37,,,32768646.84
9,603988.SH,20170429,20170429,20170331,1,1,,,47283499.81,,,,,,,,,,,,,12858133.04,60141632.85,28839129.63,14353968.81,811240.9,,,,,,7104810.33,51109149.67,9032483.18,,247000000.0,1034473.98,,,248034473.98,174255.69,218000000.0,,,,218174255.69,29860218.29,,,,,-2986162.8425,,,,,,,-94885.0,38797816.47,125141806.28,163939622.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
