,ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,im_n_incr_cash_equ
0,600614.SH,20190426,20190426,20190331,1,1,,,481271161.58,,,,,,,,,,,,,14120025.81,495391187.39,499973912.05,32284566.72,13500155.33,,,,,,57954522.94,603713157.04,-108321969.65,,3200000.0,6976.44,135050.0,,3342026.44,15978599.86,3200000.0,,,,19178599.86,-15836573.42,335430000.0,,73152828.27,408582828.27,,227945274.45,27105447.63,,27516352.85,282567074.93,126015753.34,,1857210.27,34321381.92,36178592.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,600614.SH,20190426,20190426,20181231,1,1,-3795130670.29,118183226.75,2257411830.12,,,,,,,,,,,,,26496514.72,2283908344.84,1935881469.32,105198842.7,98215758.24,,,,,,241594824.99,2380890895.25,-96982550.41,,19852846.55,2053680.0,14890132.02,,36796658.57,90348554.67,18500000.0,,267559448.13,,376408002.8,-339611344.23,1068617700.0,,186631595.23,1255249295.23,-265955279.16,1497005007.63,105138830.81,,123207310.41,1725351148.85,-470101853.62,14593.38,-906681154.88,941002536.8,34321381.92,,,,3499272114.97,111011175.54,14673343.76,7136139.67,,,22261597.88,384722.39,,10167798.68,7595132.0,-2071497.82,-280806200.89,-476128265.51,664070013.18,2398819.28,-96982550.41,,,,34321381.92,941002536.8,,,-906681154.88
2,600614.SH,20181027,20181027,20180930,1,1,,,1701571548.99,1963614.27,,,,,,,,,,,,23050267.62,1726585430.88,1486353948.78,85666331.84,94256661.7,,,,,,106420053.63,1772696995.95,-46111565.07,,,2000000.0,9229379.56,,11229379.56,101550760.69,15000000.0,,269409008.77,,385959769.46,-374730389.9,1243416000.0,,139199122.0,1382615122.0,-454441588.0549,1488548998.9,76976301.17,,302643321.25,1868168621.32,-485553499.32,-74810.67,-906470264.96,941002536.8,34532271.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,600614.SH,20180829,20180829,20180630,1,1,161233250.92,67188436.65,1100382761.42,,,,,,,,,,,,,6559343.35,1106942104.77,987533332.42,52762240.22,75637941.86,,,,,,95926420.47,1211859934.97,-104917830.2,,,,9229379.56,,9229379.56,74683491.93,,,116009008.77,,190692500.7,-181463121.14,698146000.0,,5883122.0,704029122.0,-269675486.7018,578052793.22,48385171.97,,280990256.46,907428221.65,-203399099.65,-74810.67,-489854861.66,941002536.8,451147675.14,,,,16562751.06,49476810.4,7338185.91,2930485.02,,,,,,2421443.4,-1247613.69,-1035721.24,-172429626.48,-513731578.91,276375346.76,,-104917830.2,,,,451147675.14,941002536.8,,,-489854861.66
4,600614.SH,20180426,20180426,20180331,1,1,,,554771729.16,,,,,,,,,,,,,5823115.81,560594844.97,610865050.85,32392788.99,34587480.04,,,,,,96916362.76,774761682.64,-214166837.67,,,,9219379.56,,9219379.56,77051200.48,,,5924008.77,,82975209.25,-73755829.69,478750000.0,,69799122.0,548549122.0,-306645682.7312,284246832.99,31160178.19,,223000000.0,538407011.18,10142110.82,,-277780556.54,941002536.8,663221980.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,600614.SH,20180426,20180426,20171231,1,1,416808090.13,91732377.75,2105845954.28,,,,,,,,,,,,,56085802.71,2161931756.99,1786147976.47,72189205.08,166722698.0,,,,,,200391680.24,2225451559.79,-63519802.8,,62775277.04,2268461.64,175635410.08,324304981.59,564984130.35,318855799.77,184890000.0,151157495.93,19134691.15,,674037986.85,-109053856.5,2025760000.0,,177998117.0,2227758117.0,190434321.0053,1748573147.3,121608144.95,,112850000.0,1983031292.25,244726824.75,,72153165.45,868849371.35,941002536.8,24000000.0,,,11643792.12,96472452.74,14348139.36,5701594.5,,,-42871696.88,,3873279.56,-6408603.15,4067489.6,1356920.87,-343381581.53,-356376088.54,39514030.67,,-63519802.8,,,,941002536.8,801027468.53,,67821902.82,72153165.45
6,600614.SH,20171028,20171028,20170930,1,1,,,1531123193.97,,,,,,,,,,,,,612304357.71,2143427551.68,1447958299.08,52218015.01,126918872.38,,,,,,728557162.47,2355652348.94,-212224797.26,,103800000.0,3760461.64,5360000.0,300000000.0,412920461.64,278443662.72,234640000.0,151157495.93,36956593.97,,701197752.62,-288277290.98,1440500000.0,,374540000.0,1815040000.0,-225671787.1136,1324649964.0,123284705.55,,179999122.0,1627933791.55,187106208.45,,-313395879.79,868849371.35,555453491.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,600614.SH,20170808,20170808,20170630,1,1,211017359.18,45067895.92,1104390908.91,,,,,,,,,,,,,114494953.7,1218885862.61,872655739.9,34580229.74,80048684.15,,,,,,273899416.17,1261184069.96,-42298207.35,,79500000.0,3719128.76,1068000.0,300000000.0,384287128.76,165223061.78,81840000.0,151157495.93,18633619.82,,416854177.53,-32567048.77,1140500000.0,,152900000.0,1293400000.0,162078615.7671,917605108.4,75811235.14,,234879025.98,1228295369.52,65104630.48,,-9760625.64,868849371.35,859088745.71,,,,11817479.04,44023262.22,7013233.34,1821225.05,,,4358714.88,,,-4637321.32,-1146021.76,-985198.76,-180807507.34,-193687345.06,11581563.33,2264453.93,-42298207.35,,,,859088745.71,801027468.53,,67821902.82,-9760625.64
8,600614.SH,20170428,20170428,20170331,1,1,,,513119100.96,,,,,,,,,,,,,27104846.22,540223947.18,533345483.08,18323985.75,31826033.6,,,,,,35835695.58,619331198.01,-79107250.83,,3500000.0,255964.38,138000.0,-8914863.87,-5020899.49,93857505.65,15280000.0,151157495.93,18723605.65,,279018607.23,-284039506.72,296500000.0,,31800000.0,328300000.0,162325040.7909,276000000.0,22262519.28,,94600000.0,392862519.28,-64562519.28,,-427709276.83,868849371.35,441140094.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,600614.SH,20170318,20170318,20161231,1,1,74290893.37,158422672.12,2646320341.98,10034.16,,,,,,,,,,,,265071246.49,2911401622.63,1744212704.95,93247791.52,115167817.85,,,,,,411588143.55,2364216457.87,547185164.76,19000000.0,2023300.0,2142627.65,96402118.24,431278811.14,550846857.03,247519168.8,5450000.0,,15000000.0,,267969168.8,282877688.23,2800282808.58,,162719450.0,2963002258.58,-442827987.8855,2990862746.44,170730161.14,,113185256.96,3274778164.54,-311775905.96,,518286947.03,350562424.32,868849371.35,,,,28747744.45,91435834.21,13595142.08,3166309.95,,,33596305.08,,298929.33,152802937.89,14616600.02,7671076.08,845877635.48,-436784568.91,-440552346.39,,547185164.76,,,,801027468.53,350562424.32,67821902.82,,518286947.03
