,ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,im_n_incr_cash_equ
0,603806.SH,20190430,20190430,20190331,1,1,,,908306762.68,5604445.22,,,,,,,,,,,,118692635.11,1032603843.01,1054727907.5,65020381.21,61842037.36,,,,,,35681890.12,1217272216.19,-184668373.18,1547780641.58,,17518677.3,108918804.0,,1674218122.88,28859952.84,,,1452541144.33,,1481401097.17,192817025.71,19360186.05,,,20360186.05,-14492016.1115,15408259.22,472328.05,,,15880587.27,4479598.78,1748950.86,14377202.17,414403730.85,428780933.02,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,603806.SH,20190228,20190228,20181231,1,1,750055136.48,-9429398.99,3965670108.68,25264393.21,,,,,,,,,,,,235867926.49,4226802428.38,3642084959.89,172087962.97,144129762.79,,,,,,98925702.35,4057228388.0,169574040.38,7241725920.88,,57885379.13,321382.07,,7299932682.08,195507263.99,,,6953438169.6,,7148945433.59,150987248.49,15408259.22,,,15408259.22,462470902.0656,,241722581.0,,,241722581.0,-226314321.78,15462139.18,109709106.27,304644624.58,414353730.85,,,,103310498.87,87408883.37,4906966.39,9600.0,,,47505.5,38988.29,263525.84,-61685950.35,-12417972.89,,-313598722.89,-538837066.8,159502047.56,,169574040.38,,,,414353730.85,304644624.58,,,109709106.27
2,603806.SH,20181031,20181031,20180930,1,1,,,2807307254.5,25515790.55,,,,,,,,,,,,18431815.69,2851254860.74,2669852960.59,125810064.14,137478117.67,,,,,,87705798.2,3020846940.6,-169592079.86,5917057400.0,,42678603.42,200572817.55,,6160308820.97,152867158.56,1250000.0,,5601347073.97,,5755464232.53,404844588.44,15663416.77,,,15663416.77,148211524.4662,,247071785.64,,21964681.58,269036467.22,-253373050.45,24782493.13,6661951.26,304644624.58,311306575.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,603806.SH,20180825,20180825,20180630,1,1,225195543.95,1362828.83,1987816695.43,2936640.26,,,,,,,,,,,,13373057.59,2004126393.28,1755615834.79,86876993.89,78926704.34,,,,,,60806899.36,1982226432.38,21899960.9,4253370600.0,,27933930.65,200535630.55,,4481840161.2,90166531.4,,,4337554073.97,,4427720605.37,54119555.83,15663416.77,,,15663416.77,109544713.4038,,241200000.0,,21442100.58,262642100.58,-246978683.81,4355869.64,-166603297.44,304644624.58,138041327.14,,,,30864491.09,41485552.77,2428593.26,4800.0,,,357859.94,,-1475300.0,-28749357.06,-4213407.62,,-349674292.76,-29723575.31,134036223.81,,21899960.9,,,,138041327.14,304644624.58,,,-166603297.44
4,603806.SH,20180428,20180428,20180331,1,1,,,908675509.27,94989.82,,,,,,,,,,,,2258849.43,911029348.52,791526077.94,52385978.83,54844516.52,,,,,,28501685.73,927258259.02,-16228910.5,1888072200.0,,14379078.6,201651622.99,,2104102901.59,51090859.76,,,2071941200.0,,2123032059.76,-18929158.17,15663416.77,,,15663416.77,-269326630.7763,,955395.29,,,955395.29,14708021.48,-2767948.89,-23217996.08,304644624.58,281426628.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,603806.SH,20180316,20180316,20171231,1,1,585199370.57,12675548.62,4218614444.4,3333552.7,,,,,,,,,,,,10647972.48,4232595969.58,3473237053.66,149447759.47,238187992.62,,,,,,128761114.73,3989633920.48,242962049.1,10076524852.5,,46146285.62,337306.4,,10123008444.52,204656063.62,,,9677741000.0,,9882397063.62,240611380.9,,,,500000.0,466337575.7563,,402000000.0,,43655913.15,445655913.15,-445155913.15,-5482179.8,32935337.05,271709287.53,304644624.58,500000.0,500000.0,,-16120135.45,69553491.02,3751138.52,1491660.24,,,6601367.05,3602.95,-1048300.0,-47830630.93,4036497.38,,-20000288.09,-438769977.67,83418704.89,,242962049.1,,,,304644624.58,171709287.53,,100000000.0,32935337.05
6,603806.SH,20171024,20171024,20170930,1,1,,,2734153238.21,6481659.57,,,,,,,,,,,,9622542.73,2750257440.51,2500484755.29,108217807.62,190575959.93,,,,,,92056412.74,2891334935.58,-141077495.07,8180263852.5,,37687288.42,3357004.89,,8221308145.81,118845893.26,,,7629400000.0,,7748245893.26,473062252.55,,,,500000.0,309769314.1656,,402000000.0,,,402000000.0,-401500000.0,-11986711.83,-81501954.35,271699287.53,190197333.18,500000.0,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7,603806.SH,20170816,20170816,20170630,1,1,249832410.63,5351113.88,1803523970.52,1789114.35,,,,,,,,,,,,7587608.37,1812900693.24,1660718401.93,78005564.07,116199568.86,,,,,,56044463.75,1910967998.61,-98067305.37,5734453852.5,,24331761.03,759480.62,,5759545094.15,84330017.26,,,5222730000.0,,5307060017.26,452485076.89,,,,500000.0,420372698.9829,,402000000.0,,,402000000.0,-401500000.0,-1036345.33,-48118573.81,271709287.53,223590713.72,500000.0,500000.0,,46547934.81,33603070.94,1739226.68,1486860.24,,,1710044.2,1864.15,0.0,-25176216.94,-5814719.9,0.0,-159697742.14,-333156555.79,85505403.87,,-98067305.37,,,,193580713.72,171709287.53,30010000.0,100000000.0,-48118573.81
8,603806.SH,20170426,20170426,20170331,1,1,,,780523169.07,,,,,,,,,,,,,2453203.61,782976372.68,839752773.72,44941993.36,79775658.6,,,,,,29980436.73,994450862.41,-211474489.73,3569080000.0,,14273342.14,96000.0,,3583449342.14,42641090.61,,,3359000000.0,,3401641090.61,181808251.53,,,,500000.0,-2500027.3367,,,,,,500000.0,3016048.02,-26150190.18,271699287.53,245549097.35,500000.0,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9,603806.SH,20170321,20170321,20161231,1,1,847755414.01,4548297.05,3529039533.91,6286911.31,,,,,,,,,,,,24502701.3,3559829146.52,2772410368.02,123595966.98,274460556.19,,,,,,94274296.45,3264741187.64,295087958.88,11910456147.5,,53164988.51,12404894.99,,11976026031.0,283258185.51,4320000.0,,12205680000.0,,12493258185.51,-517232154.51,,,43655913.15,45055913.15,327036192.108,,281400000.0,,,281400000.0,-236344086.85,2058808.37,-456429474.11,728138761.64,271709287.53,1400000.0,1400000.0,,-32895416.4,53620666.96,3163102.01,641039.94,,,761086.92,,,-47882001.66,5214473.98,,-45200017.94,-624422374.26,129783688.27,,295087958.88,,,,171709287.53,668138761.64,100000000.0,60000000.0,-456429474.11
