,ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,im_n_incr_cash_equ
0,002782.SZ,20190423,20190423,20190331,1,1,,,297496058.88,13052968.73,,,,,,,,,,,,3946755.92,314495783.53,190457380.8,61909251.35,8232245.62,,,,,,12757924.87,273356802.64,41138980.89,,70000000.0,546438.35,,,70546438.35,2516535.26,105000000.0,1369640.0,,,108886175.26,-38339736.91,,,37142041.22,37142041.22,-85507453.4,34015717.75,782981.36,,,34798699.11,2343342.11,-7514138.05,-2371551.96,157656721.34,155285169.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,002782.SZ,20190322,20190322,20181231,1,1,84999183.98,-11412589.84,1129922891.44,45385038.31,,,,,,,,,,,,17563808.29,1192871738.04,840758379.14,220842389.86,40826170.97,,,,,,63437241.15,1165864181.12,27007556.92,,598000000.0,6155340.05,15500.0,,604170840.05,16608193.06,457000000.0,55315890.73,,,528924083.79,75246756.26,34015717.75,,70801919.67,104817637.42,147056526.0153,70011831.8,86663601.47,,37142041.22,193817474.49,-88999837.07,12876191.31,26130667.42,131526053.92,157656721.34,,,,11001713.85,22303095.96,3055672.0,273504.24,,,771471.83,,,-3772644.25,3112455.75,,-7343270.72,-51561899.38,-24419136.5,,27007556.92,,,,157656721.34,131526053.92,,,26130667.42
2,002782.SZ,20181030,20181030,20180930,1,1,,,828574045.47,37200401.07,,,,,,,,,,,,12889851.99,878664298.53,628890063.5,174517339.35,37158354.75,,,,,,52560819.03,893126576.63,-14462278.1,,528000000.0,5452076.91,200.0,,533452276.91,13742747.06,337000000.0,55315890.73,,,406058637.79,127393639.12,34872383.11,,35301659.62,70174042.73,134590662.5847,33104786.13,85937457.77,,37665281.47,156707525.37,-86533482.64,8594161.08,34992039.46,131526053.92,166518093.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,002782.SZ,20180822,20180822,20180630,1,1,53593555.8,-2912459.0,538836240.81,28489502.59,,,,,,,,,,,,10525595.6,577851339.0,434660094.47,122504285.09,18690403.18,,,,,,25449458.94,601304241.68,-23452902.68,,478000000.0,4990671.16,200.0,,482990871.16,6889562.14,318586619.63,55315890.73,,,380792072.5,102198798.66,34189065.77,,19086668.0,53275733.77,121153458.0737,18235490.0,85562849.72,,35461686.4,139260026.12,-85984292.35,3275308.72,-3963087.65,131526053.92,127562966.27,,,,1589096.58,10978865.35,1527380.49,131580.08,,,101.09,,,-2810799.34,3462944.15,,-40345419.5,-39238739.67,-9429008.71,,-23452902.68,,,,127562966.27,131526053.92,,,-3963087.65
4,002782.SZ,20180424,20180424,20180331,1,1,,,284232460.0,9318727.88,,,,,,,,,,,,2132893.6,295684081.48,223915831.15,65381020.38,6824016.57,,,,,,13792060.75,309912928.85,-14228847.37,,213000000.0,718102.2,,,213718102.2,885589.35,177000000.0,,,,177885589.35,35832512.85,33972541.35,,19086668.0,53059209.35,,18235490.0,362849.72,,35157041.92,53755381.64,-696172.29,-6308326.2,14599166.99,131526053.92,146125220.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,002782.SZ,20180424,20180424,20180331,1,1,,,284232460.0,9318727.88,,,,,,,,,,,,2132893.6,295684081.48,223915831.15,65381020.38,6824016.57,,,,,,13792060.75,309912928.85,-14228847.37,,213000000.0,718102.2,,,213718102.2,885589.35,177000000.0,,,,177885589.35,35832512.85,33972541.35,,19086668.0,53059209.35,12466198.75,18235490.0,362849.72,,35157041.92,53755381.64,-696172.29,-6308326.2,14599166.99,131526053.92,146125220.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,002782.SZ,20180316,20180316,20171231,1,1,57421383.77,13728632.47,945195392.36,48106673.15,,,,,,,,,,,,14105674.69,1007407740.2,638066097.71,191413792.64,47364623.69,,,,,,49425535.2,926270049.24,81137690.96,,484000000.0,4807825.45,80400.0,,488888225.45,23158306.49,622000000.0,19500000.0,,,664658306.49,-175770081.04,70011831.8,,20840526.85,90852358.65,-93311866.7616,20464150.0,42927692.27,,70579551.67,133971393.94,-43119035.29,-13400940.2,-151152365.57,282678419.49,131526053.92,,,,6297771.6,20886809.2,2813337.8,177414.53,,,31161.2,,,-6253116.86,-78483.91,,-18515959.82,-46052177.73,50680918.71,,81137690.96,,,,131526053.92,282678419.49,,,-151152365.57
7,002782.SZ,20171028,20171028,20170930,1,1,,,701957987.45,33473391.87,,,,,,,,,,,,9607865.57,745039244.89,474192526.5,145162857.93,45042668.94,,,,,,36568500.08,700966553.45,44072691.44,,350000000.0,2581962.29,25600.0,,352607562.29,15552511.71,440500000.0,,,,456052511.71,-103444949.42,33983093.86,,,33983093.86,-90003281.1972,,42596973.33,,34779635.58,77376608.91,-43393515.05,-10470714.89,-113236487.92,282678419.49,169441931.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,002782.SZ,20170819,20170819,20170630,1,1,29207230.54,6373814.0,428828121.25,21457534.19,,,,,,,,,,,,9133058.28,459418713.72,301033988.06,97725329.1,36441520.86,,,,,,21879428.38,457080266.4,2338447.32,,223000000.0,1495234.45,25600.0,,224520834.45,11460911.82,357000000.0,,,,368460911.82,-143940077.37,19951420.0,,,19951420.0,47627194.6937,,42596973.33,,19805873.15,62402846.48,-42451426.48,-6373814.0,-190426870.53,282678419.49,92251548.96,,,,389745.57,9871879.78,1104102.67,105499.95,,,48127.29,,,-2294484.61,-160345.27,,-31989502.06,-6434547.49,-3883073.05,,2338447.32,,,,92251548.96,282678419.49,,,-190426870.53
9,002782.SZ,20170427,20170427,20170331,1,1,,,215071898.42,9915876.33,,,,,,,,,,,,4285983.81,229273758.56,143403233.8,49960362.12,19146962.14,,,,,,11579836.74,224090394.8,5183363.76,,143000000.0,832174.22,5000.0,,143837174.22,7913934.19,150000000.0,,,,157913934.19,-14076759.97,19951420.0,,,19951420.0,-4728928.9192,,,,20555273.15,20555273.15,-603853.15,-1793299.24,-11290548.6,282678419.49,271387870.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
