,ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,im_n_incr_cash_equ
0,600877.SH,20190427,20190427,20190331,1,1,,,36712948.18,2844560.5,,,,,,,,,,,,16249629.88,55807138.56,38861691.95,14986191.02,3184768.63,,,,,,20251505.62,77284157.22,-21477018.66,16511.73,12000000.0,,147675.86,,12164187.59,85608.0,,,,,85608.0,12078579.59,74000000.0,0.0,8839342.06,82839342.06,,106872000.0,48285.0,,6324694.52,113244979.52,-30405637.46,-35249.42,-39839325.95,90418292.68,50578966.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,600877.SH,20190325,20190325,20181231,1,1,-197413782.86,10347184.13,213151663.55,8950453.63,,,,,,,,,,,,68703928.54,290806045.72,169579716.88,123895629.02,35645754.79,,,,,,46656868.08,375777968.77,-84971923.05,,3030000.0,85413230.0,758970.35,,89202200.35,831898.61,,,,,831898.61,88370301.74,1365650000.0,,85230105.04,1450880105.04,,1411892000.0,19213084.99,,375365510.07,1806470595.06,-355590490.02,-610759.23,-352802870.56,443221163.24,90418292.68,,,,57874224.28,32476357.26,3019473.38,,,,4982531.24,,,-34804824.31,-768.74,,30214703.3,21451621.42,-13118642.15,,-84971923.05,,,,90418292.68,443221163.24,,,-352802870.56
2,600877.SH,20190325,20190325,20181231,1,1,-197413782.86,10347184.13,213151663.55,8950453.63,,,,,,,,,,,,68703928.54,290806045.72,169579716.88,123895629.02,35645754.79,,,,,,46656868.08,375777968.77,-84971923.05,,3030000.0,85413230.0,758970.35,,89202200.35,831898.61,,,,,831898.61,88370301.74,1365650000.0,,85230105.04,1450880105.04,-553126070.6,1411892000.0,19213084.99,,375365510.07,1806470595.06,-355590490.02,-610759.23,-352802870.56,443221163.24,90418292.68,,,,57874224.28,32476357.26,3019473.38,,,,4982531.24,,,-34804824.31,-768.74,,30214703.3,21451621.42,-13118642.15,,-84971923.05,,,,90418292.68,443221163.24,,,-352802870.56
3,600877.SH,20181031,20181031,20180930,1,1,,,157644704.66,7971952.05,,,,,,,,,,,,81872025.1,247488681.81,149048357.33,91815794.37,28443220.41,,,,,,81105081.14,350412453.25,-102923771.44,151.33,2230770.0,85413230.0,755700.79,,88399852.12,526152.71,,,,,526152.71,87873699.41,900270000.0,,108323741.97,1008593741.97,-596183400.79,989942000.0,17818785.29,,387399035.6,1395159820.89,-386566078.92,-1086683.03,-402702833.98,443221163.24,40518329.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,600877.SH,20180831,20180831,20180630,1,1,-160253155.83,8829514.83,111536895.99,5884287.78,,,,,,,,,,,,52081301.93,169502485.7,103667896.73,69798375.18,23355830.26,,,,,,58814720.45,255636822.62,-86134336.92,,,84822000.0,806284.48,,85628284.48,315276.72,,,,,315276.72,85313007.76,684840000.0,,16410068.68,701250068.68,-580397036.42,711272000.0,11469224.43,,349506977.39,1072248201.82,-370998133.14,-1123107.81,-372942570.11,443221163.24,70278593.13,,,,20199839.32,22477195.24,1509736.7,3304359.64,,,4647691.13,,,-23141518.37,,,372002.75,8994939.67,26238761.05,686296.95,-86134336.92,,,,70278593.13,443221163.24,,,-372942570.11
5,600877.SH,20180428,20180428,20180331,1,1,,,59432354.26,2941759.32,,,,,,,,,,,,29904472.54,92278586.12,49405190.1,43828215.75,13308396.16,,,,,,33005514.85,139547316.86,-47268730.74,,,,,,,69720.13,,,,,69720.13,-69720.13,270720000.0,,872740.1,271592740.1,-506271006.95,329460000.0,5382571.53,,240512494.92,575355066.45,-303762326.35,-375407.15,-351476184.37,443221152.4,91744968.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,600877.SH,20180428,20180428,20180331,1,1,,,59432354.26,2941759.32,,,,,,,,,,,,29904472.54,92278586.12,49405190.1,43828215.75,13308396.16,,,,,,33005514.85,139547316.86,-47268730.74,,,,,,,69720.13,,,,,69720.13,-69720.13,270720000.0,,872740.1,271592740.1,,329460000.0,5382571.53,,240512494.92,575355066.45,-303762326.35,-375407.15,-351476184.37,443221152.4,91744968.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,600877.SH,20180326,20180326,20171231,1,1,302969838.66,78086783.52,408314917.63,23883485.08,,,,,,,,,,,,215310446.94,647508849.65,287300678.42,211911770.92,38557517.48,,,,,,111158420.87,648928387.69,-1419538.04,1177535.32,65139.84,,270311842.61,239556606.58,511111124.35,47581151.76,,,1625365.75,,49206517.51,461904606.84,943125575.6,,538309803.46,1481435379.06,-243387610.0529,1078330407.92,54384615.99,,603369982.12,1736085006.03,-254649626.97,-1087825.51,204747616.32,238473546.92,443221163.24,,,,53148265.21,54810946.29,9806991.07,,,,-157819909.9,,,-279011903.99,161476.26,,39219028.14,51265469.76,-154056523.06,,-1419538.04,,,,443221163.24,238473546.92,,,204747616.32
8,600877.SH,20171031,20171031,20170930,1,1,,,305922480.2,20924684.18,,,,,,,,,,,,134642545.5,461489709.88,249069059.49,162406847.21,29447937.8,,,,,,61820017.16,502743861.66,-41254151.78,31155126.8,,,565751.83,18937639.61,50658518.24,30667771.15,,,,,30667771.15,19990747.09,769349266.02,,444875314.84,1214224580.86,-198656374.0909,818330407.92,45823934.5,,471339867.22,1335494209.64,-121269628.78,-367905.89,-142900939.36,238473546.92,95572607.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,600877.SH,20170831,20170831,20170630,1,1,83082895.13,35061371.35,206117837.42,12227265.02,,,,,,,,,,,,100130882.67,318475985.11,149163371.33,135870303.25,20985649.33,,,,,,40086107.29,346105431.2,-27629446.09,,,,200000.0,18937639.61,19137639.61,26092855.32,,,,,26092855.32,-6955215.71,753499266.02,,442114758.02,1195614024.04,,736202934.0,36699675.08,,458966377.4,1231868986.48,-36254962.44,-572296.21,-71411920.45,238473546.92,167061626.47,,,,-909985.12,25714270.27,5420248.88,,,,231403.15,,,-119748056.81,60297.14,,18416129.05,10247915.11,-82981950.33,-2223983.91,-27629446.09,,,,167061626.47,238473546.92,,,-71411920.45
10,600877.SH,20170429,20170429,20170331,1,1,,,103838186.78,4306417.2,,,,,,,,,,,,11440125.72,119584729.7,93844179.02,101746770.03,6915452.57,,,,,,28498030.75,231004432.37,-111419702.67,,,,,46698439.61,46698439.61,7959116.21,,,,,7959116.21,38739323.4,290342047.5,,448154003.85,738496051.35,-25281265.8693,320733851.5,21022925.87,,441400410.35,783157187.72,-44661136.37,282992.18,-117058523.46,238473546.92,121415023.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,600877.SH,20170429,20170429,20170331,1,1,,,103838186.78,4306417.2,,,,,,,,,,,,11440125.72,119584729.7,93844179.02,101746770.03,6915452.57,,,,,,28498030.75,231004432.37,-111419702.67,,,,,46698439.61,46698439.61,7959116.21,,,,,7959116.21,38739323.4,290342047.5,,448154003.85,738496051.35,-249966183.3615,320733851.5,21022925.87,,441400410.35,783157187.72,-44661136.37,282992.18,-117058523.46,238473546.92,121415023.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,600877.SH,20170429,20170429,20161231,1,1,-307339781.56,32897160.46,554455016.81,26184444.42,,,,,,,,,,,,55997125.83,636636587.06,459722139.27,171725085.68,41315655.54,,,,,,141929010.31,814691890.8,-178055303.74,,77884750.0,50401000.0,27471359.12,,155757109.12,28296990.02,,,,,28296990.02,127460119.1,1053809398.44,,906102939.12,2014912337.56,12456064.64,1041588690.65,40198442.16,,802118826.66,1883905959.47,131006378.09,2618433.88,83029627.33,155443919.59,238473546.92,55000000.0,,,40016345.02,62195891.93,14695537.4,794042.83,,,-2434613.18,,,-32988631.59,-181303.74,,63896822.11,174862678.01,-224469451.43,,-178055303.74,,,,238473546.92,155443919.59,,,83029627.33
