,ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,im_n_incr_cash_equ
0,002470.SZ,20190430,20190430,20190331,1,1,,,4150074563.5,,,,,,,,,,,,,34719723.72,4184794287.22,4883708955.48,271839000.93,146632717.52,,,,,,268485573.41,5570666247.34,-1385871960.12,,,,422479.12,,422479.12,193043437.5,111800000.0,,,,304843437.5,-304420958.38,1328057805.56,,,1328057805.56,-990807133.5143,366383378.68,23579664.81,,,389963043.49,938094762.07,-8047915.91,-760246072.34,2310159198.76,1549913126.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,002470.SZ,20190430,20190430,20181231,1,1,483180274.97,62619727.46,17368500034.04,,,,,,,,,,,,,328435707.41,17696935741.45,15615622948.36,1318803271.94,426419824.16,,,,,,1873687981.88,19234534026.34,-1537598284.89,229375355.36,1019440000.0,20672616.1,8395662.63,,1277883634.09,779219552.47,727300000.0,24897984.57,,,1531417537.04,-253533902.95,3373052930.7,,250000000.0,4167852930.7,-1457186031.94,2554127888.03,312137969.72,,20000000.0,2886265857.75,1281587072.95,1565641.11,-507979473.78,2818138672.54,2310159198.76,544800000.0,544800000.0,,-18699849.47,462012054.84,39560889.54,,,,11173.53,,,-16529090.72,-22492364.91,2794631.46,-704270669.61,-2413155262.71,587370200.73,,-1537598284.89,,,,2310159198.76,2818138672.54,,,-507979473.78
2,002470.SZ,20181030,20181030,20180930,1,1,,,21469153041.03,,,,,,,,,,,,,148127713.46,21617280754.49,18734356883.52,768793274.61,418622299.26,,,,,,1489663862.93,21411436320.32,205844434.17,229375355.36,1004000000.0,15477899.88,24482044.93,,1273335300.17,398325301.66,187991230.0,,,,586316531.66,687018768.51,2026346629.87,,200000000.0,2771146629.87,820258600.1394,1749307307.12,294511131.4,,,2043818438.52,727328191.35,5536000.0,1625727394.03,2818138672.54,4443866066.57,544800000.0,544800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3,002470.SZ,20180823,20180823,20180630,1,1,987955491.7,29759478.47,13089785446.41,,,,,,,,,,,,,110834797.66,13200620244.07,11814721403.8,623199941.36,298155434.73,,,,,,837704045.11,13573780825.0,-373160580.93,,1004000000.0,15477899.88,4319169.82,,1023797069.7,273602849.93,113100000.0,,,,386702849.93,637094219.77,1648314046.21,,200000000.0,2188814046.21,145254381.4226,1526034309.99,280511382.2,,,1806545692.19,382268354.02,-9670000.0,636531992.86,2818138672.54,3454670665.4,340500000.0,340500000.0,,-1141028.59,225627205.66,18491177.61,626069.24,,,4319169.82,,,-57599641.05,632401.78,-2532258.76,-965546851.73,-266146419.59,-347605375.49,,-373160580.93,,,,3454670665.4,2818138672.54,,,636531992.86
4,002470.SZ,20180427,20180427,20180331,1,1,,,6740474494.36,,,,,,,,,,,,,53311073.3,6793785567.66,6748084057.94,290564682.5,201737190.49,,,,,,247782892.42,7488168823.35,-694383255.69,,54000000.0,15477899.88,2393953.92,,71871853.8,147261897.47,43350000.0,,,,190611897.47,-118740043.67,898972599.8,,,1211907599.8,-1066744071.9858,396273635.38,14187317.49,,,410460952.87,801446646.93,,-11676652.43,2818138672.54,2806462020.11,312935000.0,312935000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5,002470.SZ,20180417,20180417,20171231,1,1,783309021.66,45454274.68,19087403033.96,,,,,,,,,,,,,160531063.02,19247934096.98,14613477072.67,1101170023.69,588235342.11,,,,,,1454829992.24,17757712430.71,1490221666.27,20284500.0,30000000.0,5662295.7,22778089.43,,78724885.13,686492542.78,1100549500.0,,,,1787042042.78,-1708317157.65,2040030374.8,,,3555548622.06,712640242.508,1468369453.14,369358330.49,,250000000.0,2087727783.63,1467820838.43,18179480.49,1267904827.54,1550233845.0,2818138672.54,1515518247.26,1460000000.0,,-6115554.18,444359309.93,34952167.69,1791638.36,,,185344.12,,,-28105222.74,-9196289.79,-3860817.34,-29863997.37,-810695584.62,1107700190.41,-39692814.54,1490221666.27,,,,2818138672.54,1550233845.0,,,1267904827.54
6,002470.SZ,20171030,20171030,20170930,1,1,,,22497207648.06,,,,,,,,,,,,,141223509.62,22638431157.68,19028654530.67,701063070.61,424767715.15,,,,,,1215568941.8,21370054258.23,1268376899.45,,,,7660894.0,,7660894.0,405157448.9,111555000.0,,,,516712448.9,-509051554.9,1469607622.66,,,2975841151.45,1041728061.0476,1038477183.91,352972146.01,,,1391449329.92,1584391821.53,12293003.27,2356010169.35,1550233845.0,3906244014.35,1506233528.79,1460000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7,002470.SZ,20170822,20170822,20170630,1,1,973578318.17,22175663.74,13648875733.43,,,,,,,,,,,,,80014919.4,13728890652.83,10000580768.72,483503612.62,289647495.55,,,,,,790630403.59,11564362280.48,2164528372.35,,,,7421581.45,,7421581.45,292806625.99,47155000.0,,,,339961625.99,-332540044.54,1187582378.82,,,2693815907.61,-1138457218.2326,967609200.0,21931671.4,,,989540871.4,1704275036.21,10673219.31,3546936583.33,1550233845.0,5097170428.33,1506233528.79,1460000000.0,,1493972.04,208005256.22,17073438.43,975746.23,,,-616617.61,,,-58559974.21,-2989458.99,1133334.43,-923585395.48,-1395072712.38,3314883526.72,6033275.04,2164528372.35,,,,5097170428.33,1550233845.0,,,3546936583.33
8,002470.SZ,20170427,20170427,20170331,1,1,,,5511642887.98,,,,,,,,,,,,,48279866.37,5559922754.35,4589239835.04,271870822.68,268275517.56,,,,,,189024057.22,5318410232.5,241512521.85,,,,1740534.59,,1740534.59,110506879.14,38380000.0,,,,148886879.14,-147146344.55,1175547692.05,,,1215959468.84,-64868910.2102,767088200.0,6901823.55,,,773990023.55,441969445.29,,536335622.59,1550233845.0,2086569467.59,40411776.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,002470.SZ,20170425,20170425,20161231,1,1,844809403.46,46401471.09,18796907462.7,,,,,,,,,,,,,159816619.19,18956724081.89,16203282827.36,912779714.77,597673125.83,,,,,,1233532077.95,18947267745.91,9456335.98,17995500.0,100201080.0,5524602.46,48824225.09,,172545407.55,676253452.38,6389680.0,736236562.68,42011327.12,,1460891022.18,-1288345614.63,2559573531.63,,,3431758148.11,37092978.8958,2193857652.36,195384865.07,,,2389242517.43,1042515630.68,972182.23,-235401465.74,1785635310.74,1550233845.0,872184616.48,800000000.0,,2528943.59,389042859.22,23338941.97,1127638.07,,,1274612.22,,,-4063747.2,-20830042.58,-3309483.47,-934434755.44,-118026894.89,-234155641.79,15753031.73,9456335.98,,,,1550233845.0,1785635310.74,,,-235401465.74
