,ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,im_n_incr_cash_equ
0,601098.SH,20190427,20190427,20190331,1,1,,,1306122760.3,2751772.79,,,,,,,,,,,,226585249.25,1535459782.34,1072972727.11,617364272.43,61684423.54,,,,,,1188704998.63,2940726421.71,-1405266639.37,,483786402.59,18870865.96,87390.0,,502744658.55,12296942.95,540000000.0,,,,552296942.95,-49552284.4,,,,3338287.02,-2024629560.03,,19381347.8,19381347.8,,19381347.8,-16043060.78,,-1470861984.55,11580078602.0,10109216617.45,3338287.02,3338287.02,,,,,,,,,,,,,,,,,,,,,,,,,,
1,601098.SH,20190427,20190427,20190331,1,1,,,1306122760.3,2751772.79,,,,,,,,,,,,226585249.25,1535459782.34,1072972727.11,617364272.43,61684423.54,,,,,,1188704998.63,2940726421.71,-1405266639.37,,483786402.59,18870865.96,87390.0,,502744658.55,12296942.95,540000000.0,,,,552296942.95,-49552284.4,,,,3338287.02,,,19381347.8,19381347.8,,19381347.8,-16043060.78,,-1470861984.55,11580078602.0,10109216617.45,3338287.02,3338287.02,,,,,,,,,,,,,,,,,,,,,,,,,,
2,601098.SH,20190423,20190423,20181231,1,1,1370966058.6,138419.41,9289066331.5,89619536.5,,,,,,,,,,,,1445130815.43,10823816683.43,6011599306.46,1699948791.95,223608187.26,,,,,,1620069996.96,9555226282.63,1268590400.8,,1267703902.59,43410716.65,22888983.38,2315396.84,1336318999.46,87865226.19,1870788908.12,,,,1958654134.31,-622335134.85,,,,5522400.0,563448026.1816,,1129870124.78,52270124.78,6471902.25,1136342027.03,-1130819627.03,-138419.41,-484702780.49,12126869315.55,11642166535.06,5522400.0,5522400.0,,175380193.45,161540470.29,25495855.68,11682021.6,,,-57685773.66,2292325.93,,-70824901.52,-2361763.98,,-223285054.84,-457784103.26,390302236.54,151561.94,1268590400.8,,,,11642166535.06,12126869315.55,,,-484702780.49
3,601098.SH,20181030,20181030,20180930,1,1,,,5367461312.29,74113210.34,,,,,,,,,,,,1266875384.02,6708449906.65,4143677460.15,1282567071.13,165985903.24,,,,,,1146944323.83,6739174758.35,-30724851.7,,1050000000.0,36171187.73,18676082.78,2315396.84,1107162667.35,54995549.16,820340142.68,,,,875335691.84,231826975.51,,,,5522400.0,209969802.9009,,1107372675.44,29772675.44,6471902.25,1113844577.69,-1108322177.69,,-907220053.88,12126869315.55,11219649261.67,5522400.0,5522400.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4,601098.SH,20180828,20180828,20180630,1,1,687020852.09,,3558963756.57,63281856.9,,,,,,,,,,,,478380217.67,4100625831.14,2509267341.35,958583399.98,123361949.13,,,,,,580532932.02,4171745622.48,-71119791.34,,500000000.0,11487671.75,17610647.28,2315396.84,531413715.87,37809509.83,818840142.68,,,,856649652.51,-325235936.64,,,,5522400.0,823566736.4201,,27772675.44,27772675.44,6103000.0,33875675.44,-28353275.44,,-424709003.42,12126869315.55,11702160312.13,5522400.0,5522400.0,,95794321.11,82119548.4,12962367.39,5521935.89,,,-8626828.0,449815.46,,-15381157.63,-2831968.75,,-371832399.4,-393860509.05,-104786680.93,-57669087.92,-71119791.34,,,,11702160312.13,12126869315.55,,,-424709003.42
5,601098.SH,20180428,20180428,20180331,1,1,,,1236865860.25,16108.36,,,,,,,,,,,,270340226.76,1507222195.37,1287012261.15,630744731.81,77685214.61,,,,,,481642630.66,2477084838.23,-969862642.86,,300000000.0,4594378.19,10343976.66,,314938354.85,17435272.41,617590142.68,,,,635025415.09,-320087060.24,,,,3182400.0,-1168621897.3204,,,,6103000.0,6103000.0,-2920600.0,,-1292870303.1,12126869315.55,10833999012.45,3182400.0,3182400.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6,601098.SH,20180424,20180424,20171231,1,1,1613093668.56,80131.87,10535603977.91,83855414.3,,,,,,,,,,,,1440437717.58,12059897109.79,6645490569.23,1626315105.73,333367568.6,,,,,,1484180420.48,10089353664.04,1970543445.75,,957218826.79,47859512.33,25988536.62,,1031066875.74,381959415.01,1231083295.34,,,,1613042710.35,-581975834.61,,,8806918.63,16404518.63,1422725017.031,,933520724.5,35520724.5,65955299.14,999476023.64,-983071505.01,-26138.66,405469967.47,11721399348.08,12126869315.55,7597600.0,7597600.0,,155368495.04,157715018.73,25735149.55,10614691.64,,,-21807557.81,776065.25,,-60748379.06,-1606854.43,,-186084037.68,-215593662.77,523640267.1,273290.54,1970543445.75,,,,12126869315.55,11721399348.08,,,405469967.47
7,601098.SH,20171028,20171028,20170930,1,1,,,6495929838.51,78761023.03,,,,,,,,,,,,1468622576.96,8043313438.5,4590546550.22,1286557576.57,258886709.99,,,,,,798738199.6,6934729036.38,1108584402.12,,505141304.2,35076725.88,3465749.64,,543683779.72,274192228.42,794042547.5,,,,1068234775.92,-524550996.2,,,,6997600.0,529215921.1494,,932339505.21,34339505.21,64628549.79,996968055.0,-989970455.0,-26467.98,-405963517.06,11721399348.08,11315435831.02,6997600.0,6997600.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8,601098.SH,20170826,20170826,20170630,1,1,916562853.26,66130.49,4719998187.33,54802712.87,,,,,,,,,,,,838279612.7,5613080512.9,2803460714.38,978481901.02,184045381.71,,,,,,643729697.91,4609717695.02,1003362817.88,,255000000.0,14161794.37,2375790.96,,271537585.33,151728176.58,414432547.5,,,,566160724.08,-294623138.75,,,,3160000.0,943661795.4926,,921907102.21,23907102.21,64213943.8,986121046.01,-982961046.01,-26467.98,-274247834.86,11721399348.08,11447151513.22,3160000.0,3160000.0,,75987164.74,78457648.72,12812333.43,4961658.69,,,-754597.98,,,-13526409.12,-2399337.2,,-204933060.68,-313018677.49,482102871.68,-32955760.66,1003362817.88,,,,11447151513.22,11721399348.08,,,-274247834.86
9,601098.SH,20170826,20170826,20170630,1,1,916562853.26,66130.49,4719998187.33,54802712.87,,,,,,,,,,,,838279612.7,5613080512.9,2803460714.38,978481901.02,184045381.71,,,,,,643729697.91,4609717695.02,1003362817.88,,255000000.0,14161794.37,2375790.96,,271537585.33,151728176.58,414432547.5,,,,566160724.08,-294623138.75,,,,3160000.0,703528576.7654,,921907102.21,23907102.21,64213943.8,986121046.01,-982961046.01,-26467.98,-274247834.86,11721399348.08,11447151513.22,3160000.0,3160000.0,,75987164.74,78457648.72,12812333.43,4961658.69,,,-754597.98,,,-13526409.12,-2399337.2,,-204933060.68,-313018677.49,482102871.68,-32955760.66,1003362817.88,,,,11447151513.22,11721399348.08,,,-274247834.86
