,ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,im_n_incr_cash_equ
0,000788.SZ,20190416,20190416,20190331,1,1,,,720064194.9,,,,,,,,,,,,,15269451.45,735333646.35,315787238.59,34027811.27,51578784.36,,,,,,220605373.53,621999207.75,113334438.6,,,,,,,981763.19,,,,,981763.19,-981763.19,70700000.0,,,70700000.0,85167341.65,50000000.0,1589453.52,,3972883.51,55562337.03,15137662.97,-34311.87,127456026.51,468618704.42,596074730.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,000788.SZ,20190416,20190416,20181231,1,1,45020019.98,11359076.75,2587817749.96,,,,,,,,,,,,,133586348.11,2721404098.07,1599992721.65,110740690.95,139620905.94,,,,,,666675445.29,2517029763.83,204374334.24,,,,166536.51,,166536.51,37081597.07,,,,,37081597.07,-36915060.56,129900000.0,,,129900000.0,79397047.02,154800000.0,18510790.98,,,173310790.98,-43410790.98,44484.61,124092967.31,344525737.11,468618704.42,,,,8581897.0,15226713.34,611602.65,3398883.28,,,-83.77,339846.78,,7571737.33,-591244.63,449734.07,31732189.01,2869364.4,77804598.05,,204374334.24,,,,468618704.42,344525737.11,,,124092967.31
2,000788.SZ,20181020,20181020,20180930,1,1,,,1736885657.75,,,,,,,,,,,,,100473021.61,1837358679.36,1116858430.86,77954406.38,129967659.69,,,,,,502231000.46,1827011497.39,10347181.97,,,,191897.68,,191897.68,27507210.07,,,,,27507210.07,-27315312.39,129900000.0,,,129900000.0,-100694958.4394,115000000.0,15619975.4,,29617358.83,160237334.23,-30337334.23,71334.25,-47234130.4,344525737.12,297291606.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,000788.SZ,20180825,20180825,20180630,1,1,26533517.47,5589604.04,1209373211.0,,,,,,,,,,,,,70106621.99,1279479832.99,789836597.98,61296856.65,89457684.47,,,,,,306557348.79,1247148487.89,32331345.1,,,,191897.68,,191897.68,3931934.46,,,,,3931934.46,-3740036.78,129900000.0,,,129900000.0,-34023091.5906,35000000.0,12967377.07,,,47967377.07,81932622.93,11928.85,110535860.1,344525737.11,455061597.21,,,,4071549.27,7663675.85,284392.78,1631171.32,,,-82.22,,,2971912.61,873307.61,,-34294224.87,39799334.81,-22792813.57,,32331345.1,,,,455061597.21,344525737.11,,,110535860.1
4,000788.SZ,20180421,20180421,20180331,1,1,,,474285954.65,,,,,,,,,,,,,36335055.23,510621009.88,372284542.59,25632758.58,47241096.09,,,,,,162378735.68,607537132.94,-96916123.06,,,,,,,2973679.2,,,,,2973679.2,-2973679.2,50000000.0,,,50000000.0,-121152621.4946,5000000.0,2231586.26,,13787745.0,21019331.26,28980668.74,-45494.95,-70954628.47,344525737.12,273571108.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,000788.SZ,20180421,20180421,20171231,1,1,33139784.63,7744514.51,2211553760.64,,,,,,,,,,,,,127617429.27,2339171189.91,1714121515.31,93583639.74,102329491.2,,,,,,455473662.13,2365508308.38,-26337118.47,268000.0,,,3075.79,,271075.79,11057956.56,,,,,11057956.56,-10786880.77,154800000.0,,510000.0,155310000.0,-45805045.5594,166884788.44,8254514.51,,,175139302.95,-19829302.95,41846.93,-56911455.26,401437192.37,344525737.11,,,,13289790.23,15106425.63,1656820.46,7918655.02,,,338792.6,4135.22,,10080166.35,-5356006.2,,8914148.59,-142112456.96,22938111.45,,-26337118.47,,,,344525737.11,401437192.37,,,-56911455.26
6,000788.SZ,20171026,20171026,20170930,1,1,,,1666777503.4,8588400.0,,,,,,,,,,,,85446888.54,1760812791.94,1399185889.2,66311067.09,80363399.11,,,,,,303635978.31,1849496333.71,-88683541.77,,,,1053.89,,1053.89,1285127.95,,,,,1285127.95,-1284074.06,115000000.0,,,115000000.0,-143085028.2932,81884788.44,4683296.92,,,86568085.36,28431914.64,,-61535701.19,401437192.37,339901491.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,000788.SZ,20170830,20170830,20170630,1,1,20545197.21,3218271.9,1177849807.96,8500000.0,,,,,,,,,,,,56671950.93,1243021758.89,946143905.7,44292388.25,53622759.63,,,,,,185780426.77,1229839480.35,13182278.54,,,,,,0.0,676237.21,,,,,676237.21,-676237.21,35000000.0,,,35000000.0,-28934698.8332,81884788.44,2891072.75,,,84775861.19,-49775861.19,,-37269819.86,401437192.37,364167372.51,,,,9494384.9,7383123.33,882581.51,5190082.18,,,,,,4880000.0,-924402.88,,-71744856.72,-3264024.19,37521921.3,,13182278.54,,,,364167372.51,401437192.37,,,-37269819.86
8,000788.SZ,20170830,20170830,20170630,1,1,20545197.21,3218271.9,1177849807.96,8500000.0,,,,,,,,,,,,56671950.93,1243021758.89,946143905.7,44292388.25,53622759.63,,,,,,185780426.77,1229839480.35,13182278.54,,,,,,0.0,676237.21,,,,,676237.21,-676237.21,35000000.0,,,35000000.0,,81884788.44,2891072.75,,,84775861.19,-49775861.19,,-37269819.86,401437192.37,364167372.51,,,,9494384.9,7383123.33,882581.51,5190082.18,,,,,,4880000.0,-924402.88,,-71744856.72,-3264024.19,37521921.3,,13182278.54,,,,364167372.51,401437192.37,,,-37269819.86
9,000788.SZ,20170429,20170429,20170331,1,1,,,465617750.82,,,,,,,,,,,,,15637674.83,481255425.65,431989038.21,20279863.11,31215568.06,,,,,,61077627.18,544562096.56,-63306670.91,,,,,,,573616.5,,,,,573616.5,-573616.5,5000000.0,,,5000000.0,-5097188.3638,81884788.44,1468477.75,,29198270.74,112551536.93,-107551536.93,,-171431824.34,401437192.37,230005368.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
