,ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
0,600066.SH,20190426,20190331,0.14,0.14,2.1855,2.1855,0.5776,1.1546,4.4815,64039046.89,246585398.57,1174951820.05,1.6223,1.3325,1.3049,0.2887,0.178,1.2717,0.1341,204690517.65,462371638.09,,-1131092736.07,99988628.93,15529983310.26,1966848289.02,773718750.0,-1997449503.25,14888124543.94,10131543846.35,8110375593.1,17868208772.66,12477967526.11,0.1403,7.2159,-0.7941,5.6361,-0.0636,0.2088,-0.5109,0.0452,6.4961,24.2827,75.7173,20.5728,6.4961,6.7856,12.0079,1.7793,,95.7697,7.6542,9.5558,1.8481,1.85,1.4671,1.2814,0.8711,2.2283,7.3924,5.1256,51.6627,2.0688,2.1467,74.6826,25.3174,42.0984,4.3301,95.0038,89.1051,10.8949,-0.108,1.0688,0.9291,21.9401,0.8149,19.2423,,-0.0962,416.7721,3.4844,0.8609,724696823.48,7.7766,6.7856,95.7697,1.8481,1.4671,0.8711,-36.3338,7.6923,7.6923,22.0859,2.4404,1.6947,5.405,-9.4,22.089,-1.9268,2.1402,-3.8968,2.0105,3.8524,3.8524,3.8524,-66.365,7.4759
1,600066.SH,20190402,20181231,1.01,1.01,14.3391,14.3391,0.5776,1.1535,4.3319,518629264.08,1782865100.0,8039753888.19,1.5734,1.3578,1.2806,1.8318,1.1461,8.1489,0.8702,2173387395.97,2998888902.89,3664925943.5,1953160214.6083,1181418049.6083,17751605456.02,2248592367.84,42653760.0,-2869350614.7,14510055883.1,10192622478.77,7304296864.07,16798820492.09,12144388384.96,1.0395,7.0647,1.1644,5.4854,0.435,1.3545,0.8822,0.5336,7.3344,25.3254,74.6746,17.2343,7.3344,7.9122,8.2994,1.0227,0.6305,93.1538,7.7742,9.4466,14.3214,14.3,11.0941,8.2201,6.3822,16.5087,14.3214,8.2201,54.4657,2.1961,2.2702,76.0018,23.9982,39.4306,0.2539,99.06,88.6864,11.3136,0.145,1.1961,0.8303,390.1394,0.724,340.1823,,0.1286,248.9733,6.3822,6.3085,4494426104.68,8.0216,8.2828,93.2383,6.8489,4.7252,3.016,31.4402,-28.3688,-28.3688,247.3924,-31.4741,-29.9622,-26.4509,-36.4,247.3918,-31.4946,7.8695,1.752,7.3625,-4.4432,-4.4432,-13.0412,72.0167,7.3625
2,600066.SH,20181029,20180930,0.54,0.54,8.751,8.751,0.5776,1.0272,3.9846,176374707.92,1021354032.14,4579868215.66,1.4581,1.2212,1.0664,1.1352,0.6945,5.0179,0.5279,1336858160.7,1490103890.96,,-3507645265.3716,19788957.0484,15117395204.14,2073582660.53,4357334414.99,2300354159.3,13291735396.54,8911670822.37,11189605546.67,20050956651.84,11095622771.32,0.541,6.5906,-0.5925,5.0117,0.0488,0.6731,-1.5843,0.0089,6.2549,23.639,76.361,16.0994,6.2549,7.6755,8.0637,0.3602,-0.0559,93.0998,7.0551,7.6912,7.7047,7.61,6.5701,4.0598,3.3017,6.972,10.2729,5.4131,57.8603,2.3731,2.3611,76.1614,23.8386,35.6902,21.7313,77.758,90.273,9.727,-0.0674,1.3731,0.7235,3.5782,0.6168,3.0504,5.7781,-0.0609,307.9462,4.4023,3.2632,626961069.38,7.331,6.4731,91.2118,3.7988,3.286,1.5923,-1.6937,-37.2093,-37.2093,67.359,-37.0421,-35.6912,-37.039,-41.67,67.3576,-46.4018,0.6306,2.9767,0.5902,1.9967,1.9967,-24.0103,75.2722,17.4684
3,600066.SH,20180828,20180630,0.28,0.28,5.4279,5.4279,0.5776,1.0272,3.722,97910837.77,518583675.58,2573793344.56,1.4358,1.2627,1.2104,0.7143,0.4376,3.0855,0.3318,690291966.76,869359967.57,1153578107.29,1083789995.2473,2722609836.9073,16700471141.43,1995226584.01,2457334415.0,-1802584642.29,12712433289.69,8345003350.48,6532999273.19,17565431329.15,10514388544.61,0.2785,6.328,-0.5362,4.7492,1.0438,0.3927,0.4895,1.2298,5.2146,21.4179,78.5821,15.9118,5.2146,8.4116,7.7156,-0.2155,-0.9219,94.2557,6.0477,7.2344,4.0413,4.04,3.3995,2.4007,1.7304,4.3119,8.0826,4.8014,58.3353,2.4001,2.3739,75.8206,24.1794,35.058,13.9896,85.4504,90.5231,9.4769,-0.062,1.4001,0.7096,6.1081,0.601,5.1733,,-0.0561,312.884,3.4608,1.7024,4265484353.42,6.1871,9.6119,94.458,2.0893,1.5998,0.9148,14.5325,-22.2222,-22.2222,73.5784,-21.1851,-21.1456,-23.4218,-29.57,73.5763,-37.8833,-3.379,0.2647,-3.1614,29.0337,29.0337,35.14,1.0174,23.2813
4,600066.SH,20180425,20180331,0.13,0.13,2.1045,2.1045,0.5776,1.0272,4.0767,22519202.3,272176929.35,1057319463.55,1.6173,1.4307,1.3754,0.2718,0.1714,1.1814,0.1299,282521511.74,455128574.95,,-1205351502.2552,838632997.7448,15076963423.59,1740211517.43,2859102410.0,-631884067.0,13443731446.29,10277348091.32,8359447804.32,18763233106.27,11299559774.41,0.1331,6.6825,-1.0192,5.1038,0.4532,0.2056,-0.5444,0.3788,6.3966,22.6934,77.3066,17.2325,6.3966,6.5161,8.8894,1.8269,-1.5043,93.9362,7.7597,9.7685,1.8834,1.88,1.7395,1.2687,0.8308,2.0839,7.5336,5.0748,55.3009,2.2372,2.2926,75.6804,24.3196,37.7841,15.2378,84.1789,84.6199,15.3801,-0.1355,1.2372,0.8027,5.5243,0.6832,4.7021,,-0.1147,408.3393,3.3232,0.8215,4243102763.94,7.9415,6.5161,93.9362,1.8834,1.7395,0.8308,-48.4316,-7.1429,-7.1429,32.315,-7.1072,-9.6032,-6.8055,-4.48,32.3132,-17.9844,2.0338,-1.6176,1.9029,20.4395,20.4395,20.4395,-74.7256,13.6302
5,600066.SH,20180403,20171231,1.41,1.41,15.0058,15.0058,0.5776,1.0272,3.9436,326062677.31,2803131229.28,8743310421.2,1.4707,1.3059,1.1941,2.0484,1.2227,7.7982,0.9316,3100501866.92,4052497405.18,4763874684.93,-2343903389.184,-1528785479.184,17859373255.65,1886249750.18,813924940.0,-1673782446.22,13179921649.13,8779181929.73,7084163333.51,16419782799.57,11004863642.76,1.4134,6.5493,-0.79,4.9707,-1.6481,1.8304,-1.0587,-0.6905,9.5354,26.3179,73.6821,14.7397,9.5354,7.084,6.1745,1.4813,1.6867,90.6673,10.8409,12.1983,21.5188,22.15,19.2765,11.3644,8.8836,23.4611,21.5188,11.3644,56.8487,2.3174,2.4522,75.8494,24.1506,36.4435,4.957,94.3967,90.7221,9.2779,-0.0938,1.3174,0.7539,19.0432,0.6411,16.193,,-0.0851,212.4985,8.8836,8.7752,4282482088.43,10.9444,7.2055,91.5695,8.528,7.3141,3.6736,15.9544,-22.9508,-22.9508,-149.5143,-18.3081,-23.9706,-22.6164,-25.77,-149.513,-32.1826,6.7444,2.8777,14.1057,-7.3318,-7.3318,0.2516,14.5284,14.1057
6,600066.SH,20171024,20170930,0.86,0.86,8.5797,8.5797,0.5776,0.8813,3.5353,151430974.86,1750904883.97,4873562266.76,1.4201,1.2738,1.2452,1.2313,0.7622,4.4005,0.5721,1901096868.32,2409505750.75,,-3052918354.1813,-4449542354.1813,14025037873.47,1736666235.91,2124603237.49,-639139568.3,11088117023.46,6784922145.9,6145782577.6,15491936144.15,9778005595.0,0.8593,5.9951,-1.8152,4.4166,-1.3284,1.0883,-1.379,-2.0098,10.1579,25.6571,74.3429,13.8545,10.1579,6.993,5.8038,1.0577,1.1188,89.9916,11.4299,12.685,14.1667,13.79,13.039,7.2567,5.8111,14.4322,18.8889,9.6756,57.2295,2.3381,2.4727,73.3821,26.6179,35.4778,13.7143,85.6748,90.2905,9.7095,-0.2488,1.3381,0.7421,6.2471,0.6199,5.2189,,-0.2247,260.2659,7.7481,5.7293,4343527109.51,11.6273,6.4223,88.452,8.6238,7.9738,3.5672,4.8982,-16.5049,-16.5049,-192.727,-13.081,-17.8507,-16.43,-19.5,-192.7528,-25.5997,-2.2883,-11.0946,-2.2893,-12.3005,-12.3005,15.3838,134.3754,12.3248
7,600066.SH,20170829,20170630,0.36,0.36,4.2066,4.2066,0.5776,0.8813,3.0397,68728851.01,736322911.11,2322241793.76,1.3463,1.2047,1.1473,0.6359,0.3765,2.1231,0.2834,783028013.02,960971096.81,1300186684.07,-3218152406.7701,195529330.7199,13338959715.08,1549738021.03,3413681737.49,-325612356.74,10030252617.05,5801561379.22,5475949022.48,15678044160.96,8680721498.29,0.3636,5.4993,-2.0294,3.9209,-0.8478,0.4341,-1.4536,0.0883,8.8787,24.9353,75.0647,15.4932,8.8787,7.5863,7.3141,0.5928,0.2771,91.5922,9.9012,10.3185,6.2507,6.25,5.717,2.9244,2.5163,5.7413,12.5014,5.8488,59.8768,2.4923,2.5514,73.7867,26.2133,32.8143,21.7736,77.6575,91.5326,8.4674,-0.2682,1.4923,0.6652,3.5666,0.548,2.9383,,-0.2455,338.3697,5.0326,2.4499,4376063333.27,10.1242,8.6346,91.4046,3.7494,3.4622,1.6663,-21.2925,-35.7143,-35.7143,-140.9355,-32.1217,-35.3117,-34.8295,-39.07,-140.9429,-42.3239,-10.3692,-13.0485,-10.369,-29.8087,-29.8087,-33.1239,36.923,12.994
8,600066.SH,20170420,20170331,0.14,0.14,1.7473,1.7473,0.5776,0.8813,3.8189,31278126.88,284938003.22,929324226.18,1.5355,1.4006,1.3524,0.2703,0.1603,0.8697,0.1199,315044308.98,430272603.61,,-1843890068.7996,-1843890068.7996,13905342431.22,1475597128.94,0.0,-4117949970.44,11736910911.61,7446983431.68,3329033461.24,14006725574.9,10405825089.27,0.1428,6.2784,-1.5058,4.7001,-0.6775,0.1943,-0.8329,-0.8329,8.4625,24.0231,75.9769,16.84,8.4625,6.1107,10.1875,0.5417,-1.7292,91.8561,10.0608,11.1226,2.3011,2.3,2.0735,1.3333,1.0144,2.486,9.2044,5.3332,52.3381,2.0981,2.3484,72.6574,27.3426,39.9382,0.0,99.2386,90.4063,9.5937,-0.2397,1.0981,0.9037,,0.7631,,,-0.2167,391.148,4.0576,0.9799,4465536581.54,10.5809,6.1107,91.8561,2.3011,2.0735,1.0144,-86.1774,-17.6471,-17.6471,-70.3972,-3.1378,-10.2124,-16.4631,-33.42,-70.4028,-20.4348,2.3291,-16.4026,2.3293,-24.5442,-24.5442,-24.5442,-79.4671,4.9918
9,600066.SH,20170328,20161231,1.83,1.83,16.1931,16.1931,0.5776,0.8813,3.676,267666692.68,3776078873.02,9974123043.35,1.3509,1.2544,1.1381,2.8682,1.4371,8.3281,1.0981,4347986695.0,4935410510.86,5649481601.5,2827422036.8032,2827422036.8032,19920543395.64,1554141737.1,0.0,-5616350259.65,11339946698.22,6990502442.72,1374152183.07,13679110933.26,10089608959.17,1.8265,6.1355,1.5955,4.5573,-0.4912,2.2292,1.2771,1.2771,11.4429,27.8215,72.1785,14.0216,11.4429,8.1636,5.0921,0.7659,1.2216,87.8719,12.2546,13.7667,30.5832,31.24,28.5588,15.1177,12.566,31.8025,30.5832,15.1177,61.0878,2.5699,2.4691,76.5523,23.4477,32.2581,0.0,99.3022,92.7629,7.2371,0.1773,1.5699,0.6325,,0.5281,,,0.1645,149.658,12.566,12.3865,4628513735.28,13.3396,10.0368,87.0815,13.9166,12.6062,5.5981,34.5641,14.375,14.375,-41.2231,14.7598,16.5177,14.3847,16.28,-41.2232,8.2957,5.6224,16.6384,5.6225,14.8652,14.8652,15.5472,66.3621,5.6225
