,ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
0,300205.SZ,20190426,20190331,0.153,0.153,1.2622,1.2622,0.9485,0.1817,0.9914,59059518.89,6753909.13,117895281.41,2.4026,2.0481,2.0137,0.6716,0.3286,3.0257,0.2573,-9608101.23,78259621.62,,-359222235.76,-359222235.76,640143660.14,49079169.94,75000000.0,-210885163.53,1199641451.38,1003044460.54,792159297.01,1433205933.49,504491688.9,0.153,3.1346,-0.2683,1.1731,-0.2687,0.182,-0.8353,-0.8353,11.2285,21.7187,78.2813,20.2549,11.2285,9.6892,10.1746,0.3912,1.123,101.77,14.048,14.417,5.0244,5.0,0.5156,3.71,2.8895,4.4853,20.0976,14.84,36.007,1.5627,1.6104,80.9539,19.0461,56.5221,5.233,94.0584,93.5779,6.4221,-0.1614,0.5627,1.7639,17.974,1.5698,15.9952,,-0.151,188.62,11.558,3.12,177078853.03,14.0258,9.6892,101.77,5.0244,0.5156,2.8895,-21.2582,529.6296,529.6296,6.4505,423.8717,475.4217,529.802,-19.94,6.4528,476.416,6.0061,1.2416,6.0051,20.2575,20.2575,20.2575,164.0726,9.2617
1,300205.SZ,20190403,20181231,0.2349,0.2349,5.5737,5.5737,0.9485,0.1626,0.6672,27844257.83,73178457.68,660002570.99,2.0481,1.7095,1.6977,3.8434,1.6197,12.7567,1.2193,46280585.47,133669032.7,173416607.85,110916283.5243,164556533.5243,699424395.11,36518207.94,75000000.0,-377372720.29,1121544167.75,811666640.8,434293920.51,1360456519.47,356865705.8,0.2349,2.957,-0.026,0.8298,0.0265,0.3108,0.2579,0.3826,4.7568,27.5347,72.4653,21.3924,4.7568,10.3064,10.6878,0.3982,3.5134,98.0692,5.3066,5.5765,8.087,8.08,5.8581,6.7997,5.8002,9.3638,8.087,6.7997,38.6826,1.6309,1.5737,75.6579,24.3421,53.4986,5.5129,93.4748,95.4968,4.5032,-0.0145,0.6309,1.5682,16.9558,1.383,14.9539,,-0.0138,157.97,5.8002,5.139,181733226.62,5.2398,14.2157,99.5148,1.9631,0.4409,1.6062,29.0973,347.4286,347.4286,-106.0005,448.5123,439.1242,347.0645,2426.09,-106.0072,331.2499,3.6671,14.2316,3.6671,23.8068,23.8068,59.3644,39.8965,3.6671
2,300205.SZ,20181026,20180930,0.1769,0.1769,3.7772,3.7772,0.9543,0.1452,0.6267,8511667.5,67578010.54,408992584.89,1.8154,1.4936,1.4169,2.4067,1.0433,8.5511,0.7953,42532402.69,102082639.94,,-175176021.7303,165790728.2697,596449053.71,23652258.26,362160000.0,-80574157.18,1133564171.19,781616599.15,701042441.97,1629721942.2,331932668.33,0.1769,2.9496,-0.5487,0.7718,0.0742,0.2374,-0.4073,0.3855,4.8705,25.1779,74.8221,18.2962,4.8705,8.4472,9.5076,0.3415,3.5772,97.3817,6.0528,6.2843,6.0989,6.09,5.4166,4.9979,3.8735,5.8483,8.1319,6.6639,43.6595,1.7749,1.6372,77.3494,22.6506,50.3846,22.2222,77.8353,97.5921,2.4079,-0.2462,0.7749,1.2914,3.5026,1.154,3.13,,-0.2403,186.2426,5.1647,3.7253,185862851.04,5.9428,11.9803,98.5579,1.1905,0.6795,0.6866,-1.7933,130.3385,130.3385,-17.6206,159.2665,153.487,130.313,125.89,-17.6407,115.5138,3.4077,22.5916,3.4075,11.9292,11.9292,14.38,-67.2995,6.867
3,300205.SZ,20180822,20180630,0.1419,0.1419,2.7375,2.7375,0.9543,0.1452,0.5917,2052373.23,58990276.93,283185582.74,1.8573,1.5454,1.4838,1.5355,0.7741,6.1756,0.5864,36084075.57,76305695.84,96998487.26,-135224777.1343,-39258027.1343,781518486.07,24594087.6,116541500.0,-150703729.16,1131589167.35,769924710.2,619220981.04,1373762196.73,316885640.45,0.1419,2.9283,-0.5301,0.7368,-0.3066,0.1774,-0.3144,-0.0913,5.4286,24.0543,75.9457,15.9091,5.4286,7.1053,8.6519,0.1519,4.3112,96.935,6.5983,6.4815,4.9109,4.88,4.7458,3.8009,3.1835,4.9272,9.8218,7.6018,42.326,1.7339,1.6151,76.5175,23.4825,51.9107,8.4834,91.6692,97.3344,2.6656,-0.2539,0.7339,1.3649,10.8057,1.2265,9.7098,,-0.2471,181.4908,6.367,3.0407,187198937.02,6.4541,6.7419,92.704,4.0586,4.0555,2.7114,-14.4126,106.25,106.25,34.5313,128.057,122.6104,106.3667,121.65,34.5345,91.9533,2.6609,18.7801,2.659,11.0256,11.0256,33.3626,333.6506,7.5088
4,300205.SZ,20180424,20180331,0.0243,0.0243,1.0496,1.0496,0.9589,0.1452,0.504,2013843.14,8436017.18,84191594.22,2.1031,1.6126,1.4716,0.7196,0.3261,2.3387,0.2408,-16876465.44,13762879.34,,-116154991.9297,-136154991.9297,663099881.49,26393523.48,50000.0,-195336273.3,1112390545.39,731518847.69,536182574.39,1224864156.8,279194530.61,0.0243,2.8689,-0.2868,0.6492,-0.485,0.032,-0.2701,-0.3166,1.862,18.6517,81.3483,18.0344,1.862,7.6896,10.2271,0.1177,3.2639,103.7388,3.2248,3.049,0.8494,0.85,0.6857,0.7341,0.4483,0.7118,3.3976,2.9364,36.0196,1.563,1.5239,72.8531,27.1469,58.1078,0.0041,100.728,96.1723,3.8277,-0.186,0.563,1.7893,24675.6278,1.6132,22247.8109,,-0.1789,208.8372,1.7932,0.5574,191953912.75,2.9313,7.6896,103.7388,0.8494,0.6857,0.4483,-27.328,56.7742,56.7742,51.8307,114.338,96.9238,56.766,58.77,51.824,41.5137,0.5785,4.3123,0.5773,-12.5332,-12.5332,-12.5332,230.8247,10.778
5,300205.SZ,20180329,20171231,0.0525,0.0525,4.5019,4.5019,0.96,0.1452,0.4797,19699996.74,2896903.84,475682519.92,2.3011,1.7009,1.5313,4.0024,1.4322,9.9401,1.1078,-28853294.86,29660199.82,73543237.45,104971952.0621,44971952.0621,576917254.91,26901435.96,20090000.0,-364779771.51,1119737477.99,776764651.59,411984880.08,1231399553.9,268744670.29,0.0525,2.8524,0.4333,0.6249,-0.0417,0.069,0.2441,0.1046,0.5927,24.5695,75.4305,23.3319,0.5927,11.2132,11.8189,0.2997,2.0834,101.4903,1.1978,1.532,1.9352,1.94,0.2481,1.6971,0.6566,1.2001,1.9352,1.6971,33.9964,1.5151,1.4967,74.8561,25.1439,61.0139,1.6315,99.6183,95.6882,4.3118,0.3121,0.5151,1.9662,61.0602,1.7947,55.7361,,0.2987,181.778,0.6566,1.293,194066073.15,1.2033,17.2648,107.0788,-0.8651,-2.2388,-0.4201,79.8191,13.6364,13.6364,131.2166,6521.9065,13.7372,13.8395,33.32,131.2319,2.8847,10.6482,10.5438,10.6477,18.9724,18.9724,3.1617,-396.8735,10.6477
6,300205.SZ,20171027,20170930,0.0768,0.0768,3.3746,3.3746,0.9609,0.1302,0.519,3121409.27,29916096.97,348814713.52,2.097,1.5059,1.4701,2.409,1.02,7.3435,0.8105,5463945.82,42203099.43,,-197047465.356,-67047465.356,512735405.57,29782027.72,210000000.0,-73899240.09,1082465819.28,792876874.98,718977634.89,1378656228.53,279185275.95,0.0768,2.7601,-0.4665,0.6492,-0.2573,0.0981,-0.4582,-0.1559,1.3344,24.0349,75.9651,20.311,1.3344,9.1917,10.8353,0.2839,2.6497,99.6235,2.3646,2.908,2.8783,2.88,2.6063,2.3568,1.0815,1.6623,3.8377,3.1424,39.1697,1.6439,1.5601,78.8899,21.1101,56.344,15.2322,86.0975,96.0423,3.9577,-0.2776,0.6439,1.5774,5.6523,1.4385,5.1546,,-0.2666,211.7585,1.442,1.845,199773136.65,2.6241,14.5515,106.6115,0.2932,0.28,-0.1096,37.7652,7.113,7.113,29.4358,43.5359,4.7621,7.2148,47.88,29.4466,1.2258,7.0678,15.7212,7.0658,25.3919,25.3919,12.1347,-85.3041,5.9165
7,300205.SZ,20170823,20170630,0.0688,0.0688,2.4656,2.4656,0.9623,0.1302,0.511,2964984.9,26614707.98,254487169.51,1.9737,1.4494,1.358,1.6472,0.7245,5.3151,0.5802,31309738.97,35783462.32,57574443.64,-315412236.3627,-90412236.3627,499313335.1,27380792.2,310000000.0,60997565.06,1065251654.36,788031615.18,849029180.24,1468044837.42,275727462.59,0.0688,2.7237,-0.8097,0.6411,-0.3502,0.0832,-0.7334,-0.2102,2.0286,24.0,76.0,17.0285,2.0286,7.2158,9.6772,0.1355,3.2094,97.0473,2.8828,3.3746,2.5947,2.59,2.3346,1.9581,1.1771,1.6883,5.1894,3.9162,41.945,1.7225,1.603,80.0779,19.9221,53.4031,21.1165,79.7906,96.7275,3.2725,-0.4303,0.7225,1.4,3.7786,1.2732,3.4363,17.4638,-0.4162,199.8606,2.3542,1.6186,203518669.86,3.219,7.9055,95.1562,2.0055,1.8644,1.0664,-16.9365,-16.0976,-16.0976,-29.077,-14.6665,-17.5032,-16.0961,-12.84,-29.0902,-19.4397,5.6558,20.1524,5.6563,31.1063,31.1063,26.2982,403.4964,4.1504
8,300205.SZ,20170421,20170331,0.0155,0.0155,1.2,1.2,0.9623,0.1302,0.4877,1352500.42,5313397.95,115683021.41,2.4237,1.6261,1.4893,0.8639,0.3864,2.5477,0.3092,4945346.88,7960695.55,,-253388654.2643,-333388654.2643,533383071.0,20509456.0,20000000.0,-28967035.7,1019837445.75,787844052.31,758877016.61,1123757142.47,265715348.08,0.0155,2.5898,-0.5954,0.6179,-0.7961,0.0185,-0.5892,-0.7752,0.3738,22.4162,77.5838,16.6355,0.3738,6.4884,9.9065,0.2406,3.9672,99.0417,0.9815,1.5426,0.5999,0.6,0.4782,0.477,0.1156,0.1964,2.3996,1.908,34.2081,1.5199,1.5019,79.9468,20.0532,60.7897,1.7797,99.1088,96.4263,3.5737,-0.4627,0.5199,1.9407,55.6871,1.7771,50.9919,,-0.4462,197.2501,0.4624,0.3994,210646733.42,1.302,6.4884,99.0417,0.5999,0.4782,0.1156,-49.6158,-11.4286,-11.4286,-22.2336,-38.8191,-18.1446,-11.5461,-30.03,-22.2207,-11.2091,0.4616,1.0527,0.459,36.5905,36.5905,36.5905,120.7508,-0.3796
9,300205.SZ,20170412,20161231,0.0462,0.0462,3.784,3.784,0.9661,0.1302,0.4722,17676899.67,2172884.77,465784894.96,2.4802,1.7589,1.6091,3.4026,1.2122,8.1227,0.9734,3318001.0,26366669.64,67568013.95,24093393.3387,6251139.9487,436225279.4,20589088.0,100000000.0,-291340826.27,1012047937.48,793698808.9,502357982.63,1203359252.82,259049449.71,0.0462,2.5779,0.1874,0.6024,-0.0184,0.0613,0.056,0.0145,0.278,28.6227,71.3773,26.3033,0.278,11.669,14.0594,0.575,1.4081,99.7961,-0.0308,1.6202,1.788,1.79,0.1957,1.5772,0.2706,0.4775,1.788,1.5772,33.5395,1.5047,1.5059,80.1075,19.8925,60.9604,8.3101,92.1299,96.3023,3.6977,0.1503,0.5047,1.9911,11.0865,1.8176,10.1205,,0.1447,230.6453,0.2706,1.1873,196221997.68,1.2587,15.9373,104.7921,-0.9837,-1.6199,-0.7487,77.6543,183.4356,183.4356,-72.4087,-104.3,15.7347,183.7726,12.38,-72.4118,184.5352,-0.2708,-1.3802,-0.268,9.7102,9.7102,-2.1961,-104.8749,-0.268
