,ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
0,600338.SH,20190429,20190331,0.2,0.2,0.652,0.652,0.0342,0.2283,3.3372,382682.98,131970884.14,289765684.86,1.6255,1.5435,1.4162,1.6431,0.1382,0.3782,0.0896,153138020.14,200439959.44,,-196691125.28,-298501569.75,485183596.02,0.0,1951697339.23,945039667.89,2256649555.82,1159466496.19,1521216726.58,4227997434.21,2328323640.14,0.2027,3.4859,0.1353,3.5655,-0.286,0.3069,-0.3012,-0.4571,31.0866,68.0588,31.9412,25.1758,31.0866,8.1097,6.0411,11.025,0.3301,64.0316,36.2692,47.0784,5.9504,5.95,5.9332,4.2181,2.7853,4.0581,23.8016,16.8724,51.7035,2.0705,2.1364,63.9283,36.0717,47.8795,46.1613,53.8387,76.0641,23.9359,0.0476,1.0705,0.9341,1.1663,0.926,1.1562,2.3879,0.0362,151.9562,11.1412,2.7853,1648137110.43,36.0534,8.1097,64.0316,5.9504,5.9332,2.7853,20.7446,-41.1765,-41.1765,-61.4969,-40.3258,-40.6718,-40.8473,-41.46,-61.5104,-51.4333,4.7918,-1.6161,4.7904,-23.2702,-23.2702,-23.2702,-0.886,21.7968
1,600338.SH,20190429,20181231,1.3793,1.3793,3.1337,3.1337,0.0342,0.2283,3.1345,114462.54,900550533.88,1423124753.1,1.5553,1.4853,1.4012,10.5706,0.8206,1.9829,0.5099,1106888500.25,1147627863.63,1275425714.46,-912399713.2859,82018880.3941,501067131.8,0.0,2117295234.09,901867113.28,2152069565.33,1123852510.71,1431224127.01,4289536192.17,2195970073.02,1.3793,3.3265,1.0084,3.3629,-0.2038,1.7575,-1.3972,0.1256,44.0141,69.5459,30.4541,8.4787,44.0141,5.4821,5.7539,-2.7574,0.307,45.9081,53.6161,56.0828,46.4711,42.86,46.4652,28.5981,22.444,26.8183,46.4711,28.5981,54.6562,2.2054,2.0705,65.7061,34.2939,44.9227,49.3595,50.6405,77.2951,22.7049,0.3254,1.2054,0.8296,1.026,0.8219,1.0164,2.3862,0.2515,113.6024,22.444,22.444,1574821547.79,53.9038,7.6932,66.3349,5.7324,5.3352,2.9634,21.3797,-19.1216,-19.1216,-39.4318,-22.1977,-19.4748,-19.1246,-20.34,-39.433,-36.5579,27.4765,48.0729,27.4791,-17.0368,-17.0368,-31.3837,-44.1815,27.4791
2,600338.SH,20181027,20180930,1.18,1.18,2.4044,2.4044,0.0342,0.0978,3.6627,-9041398.88,777556254.47,1122910875.59,3.0287,2.8634,2.6437,8.0863,0.7172,1.5666,0.4265,946563807.41,856281822.16,,-854504700.4181,-719850772.3781,642354592.37,0.0,1047301000.0,463312800.4,2418996485.85,1700731838.56,1312743638.96,3485719983.24,2455624289.99,1.1769,3.7341,0.8524,3.7605,-0.477,1.3113,-1.3086,-1.1024,48.9476,71.5195,28.4805,4.5715,48.9476,4.8115,4.9257,-5.1657,0.4337,39.7122,59.9558,54.5376,37.1047,37.1,37.5412,23.2579,20.874,22.7026,49.4729,31.0105,40.9308,1.6929,1.7776,61.5078,38.4922,58.5987,30.0455,69.9545,49.6169,50.3831,0.664,0.6929,1.4431,2.3283,1.4317,2.3097,5.2211,0.3294,115.5966,27.832,20.874,1515792734.22,59.7033,5.6027,39.6765,10.3162,10.3792,5.6177,3.7604,-6.3492,-6.3492,-17.6823,-8.9134,-6.057,-6.765,-6.52,-17.6756,-44.6744,43.0964,27.5948,43.0999,-11.4189,-11.4189,-22.8861,-30.8196,68.5206
3,600338.SH,20180810,20180630,0.8116,0.8116,1.6937,1.6937,0.0342,0.0978,3.2974,-7584765.62,537538884.01,810048499.42,2.1126,2.0367,1.9473,7.7878,0.4694,1.1304,0.291,666627529.8,669942134.66,729516658.29,-644899562.02,6172272.43,655237066.39,0.0,1523336575.0,355665252.65,2168363955.22,1512917901.77,1049778904.42,3709895278.98,2217063552.79,0.8116,3.3484,0.8257,3.3952,-0.4611,1.0259,-0.9876,0.0095,47.9155,73.2401,26.7599,6.7484,47.9155,4.4795,4.4897,-2.2208,0.1436,39.7272,59.8755,60.5725,27.2431,27.24,27.633,17.6291,13.9454,16.8157,54.4862,35.2582,49.9085,1.9963,1.9536,65.8099,34.1901,49.6746,41.0614,58.9386,62.4156,37.5844,0.3965,0.9963,1.0037,1.4354,0.9953,1.4234,6.0966,0.2475,95.1707,27.8908,13.9454,1421769586.16,59.5744,4.4457,26.3116,15.1008,15.3912,7.3177,56.1988,-7.0013,-7.0013,10.0053,-6.2839,-5.7281,-7.0055,-4.86,10.0038,-31.7104,28.3158,34.922,28.3194,-5.5243,-5.5243,-7.3127,55.9159,36.1767
4,600338.SH,20180421,20180331,0.34,0.34,0.8497,0.8497,0.0342,0.0978,2.8285,-1695503.39,225444631.24,394620089.6,1.9075,1.8262,1.7539,3.9907,0.2507,0.5812,0.1533,260502337.38,308731078.91,,-797754199.7626,-157287515.2426,652028366.64,0.0,1482838908.85,501221385.52,1851921800.46,1231257220.02,954367696.69,3351771493.68,1910858562.25,0.3426,2.862,0.3514,2.9262,-0.6925,0.4728,-1.2217,-0.2409,40.324,71.1182,28.8818,18.3482,40.324,4.513,4.8241,9.0111,0.1362,53.0524,46.6354,55.6394,12.5247,12.52,12.6196,8.5295,6.1817,8.8253,50.0988,34.118,53.321,2.1423,2.0261,64.6389,35.3611,46.2541,44.2405,55.7595,63.5523,36.4477,0.1691,1.1423,0.8754,1.2604,0.8675,1.2489,3.6948,0.1075,91.0612,24.7268,6.1817,1346308664.89,46.6283,4.513,53.0524,12.5247,12.6196,6.1817,41.3548,-27.6596,-27.6596,-19.0882,-28.0815,-26.5322,-26.8495,-26.19,-19.0937,-40.9839,9.6762,23.7536,9.6793,-3.6784,-3.6784,-3.6784,-31.3077,23.95
5,600338.SH,20180310,20171231,1.7054,1.7054,3.7772,3.7772,0.0342,0.0978,2.4858,-16884514.71,1130529167.26,1789544597.71,1.4736,1.3664,1.2988,18.9021,1.9086,2.6872,0.9518,1386833349.91,1385022412.75,1491591941.08,526675136.8071,1541629084.7971,536516074.96,0.0,994787414.4,-360938124.55,1687745490.55,591154058.06,-52771480.89,2698784767.06,1687109434.4,1.7054,2.6095,1.6649,2.5836,0.3247,2.121,0.8065,2.3608,45.1364,72.5532,27.4468,9.9632,45.1364,5.4741,5.0349,-0.5458,0.0172,43.7738,57.1726,56.1527,74.2008,71.24,75.3258,53.449,42.9631,56.2674,74.2008,53.449,47.3311,1.8987,1.7266,56.8562,43.1438,52.1666,36.8606,63.1394,81.5198,18.4802,0.8709,0.8987,1.1128,1.7129,1.1022,1.6966,,0.71,92.7013,42.9631,42.9763,1329877196.5,55.5358,5.4281,45.1497,18.367,18.9602,9.9277,59.2185,71.2593,71.2593,87.7001,83.353,78.8275,71.2622,77.09,87.6948,30.4278,31.3088,66.1431,31.3081,67.0234,67.0234,68.3967,15.2613,31.3081
6,600338.SH,20171019,20170930,1.26,1.26,2.7143,2.7143,0.0342,0.1097,2.0296,-7538157.44,831815414.2,1268037883.79,1.3114,1.1959,1.0496,14.7284,1.6272,2.0233,0.7808,1006142834.58,962759280.6,,206257628.8164,787702180.9764,381228716.64,0.0,764895200.0,-218956714.78,1434699228.23,340372468.4,68320553.62,2211850895.59,1396960575.75,1.2623,2.2158,1.0355,2.1393,-0.1472,1.4743,0.3159,1.2063,46.4882,71.5406,28.4594,8.4237,46.4882,5.4921,4.91,-1.9784,0.0701,43.2351,58.3066,54.3173,60.064,50.79,60.6133,42.4088,36.2961,45.2468,80.0853,56.5451,44.1993,1.7921,1.6543,55.2779,44.7221,55.328,34.5817,65.4183,95.3674,4.6326,0.6186,0.7921,1.2625,1.8917,1.2518,1.8757,,0.59,90.4743,48.3948,36.3088,1028363250.97,56.2957,5.0247,48.134,16.6676,17.4809,10.5129,30.9086,82.6087,82.6087,367.0726,95.5533,89.1596,83.5241,88.85,367.1029,32.2493,11.498,33.163,11.5008,66.4917,66.4917,44.72,-5.7658,38.7713
7,600338.SH,20170726,20170630,0.8727,0.8727,1.7928,1.7928,0.0342,0.1109,2.24,4874604.25,565002074.54,810681293.32,1.7941,1.5419,1.4147,9.6226,1.2393,1.3513,0.5584,694021831.19,706425198.6,756570568.11,390949177.1527,407449177.1527,617500721.26,1662002.73,20191688.0,-749545257.48,1592877401.07,506372640.03,-243172617.45,1626691736.79,1535145818.44,0.8727,2.4589,0.7506,2.3509,0.5376,1.0818,0.5987,0.624,48.658,69.2481,30.7519,4.1438,48.658,5.7324,3.694,-5.2825,-0.1283,40.7169,60.3608,60.3426,39.256,39.26,38.9202,33.6942,27.1698,39.3121,78.512,67.3884,28.4682,1.398,1.4442,50.9412,49.0588,70.9252,1.2413,98.7082,99.74,0.26,0.7687,0.398,2.5114,79.5217,2.4914,78.8878,,0.7667,94.7324,54.3396,27.1813,942024106.52,59.7032,5.3982,41.0869,16.9586,16.674,12.1708,34.7353,116.1754,116.1754,1076.489,128.027,125.6938,116.1775,118.69,1076.0218,13.6913,23.7307,15.3319,23.7317,80.4461,80.4461,57.7061,-3.608,90.1442
8,600338.SH,20170422,20170331,0.47,0.47,0.8822,0.8822,0.0342,0.0218,1.9248,444004.88,305431251.0,405633446.96,1.6399,1.3838,1.2354,5.6297,0.6749,0.6485,0.2849,343712095.67,328417928.49,,133817030.6297,130317030.6297,586421625.04,1757846.73,191688.0,-610562674.19,1493877771.79,375371430.22,-235191243.97,1508562030.89,1271144395.53,0.4684,2.309,0.4343,1.9466,0.3277,0.5029,0.2049,0.1996,53.0093,70.414,29.586,5.7367,53.0093,6.0774,3.7821,-4.1228,-0.4944,40.3349,62.4595,57.0102,21.8052,21.81,21.7736,16.2421,15.1022,20.2621,87.2208,64.9684,28.0612,1.3901,1.4415,45.88,54.12,71.2476,0.0127,99.9502,99.7012,0.2988,0.4835,0.3901,2.5627,7865.967,2.539,7793.2775,,0.482,93.4793,60.4088,15.1272,976090271.01,61.133,6.0774,40.3349,21.8052,21.7736,15.1022,49.2343,147.3684,147.3684,746.2798,166.3408,160.7968,147.0577,146.58,746.4626,10.7777,16.1878,7.6744,16.1902,111.9994,111.9994,111.9994,49.5339,123.0211
9,600338.SH,20170228,20161231,0.9958,0.9958,2.2615,2.2615,0.0342,0.0218,1.4563,11857918.82,638399101.89,1035200174.34,1.1556,0.9333,0.842,9.9832,2.6024,1.995,0.9362,753543497.89,773708103.86,851613184.39,344778783.5394,201553905.9894,641272447.31,3663921.78,3587746.16,-394770689.59,1282325562.55,100308573.08,-294462116.51,1302361091.22,965269139.65,0.9958,1.9873,0.887,1.4782,0.4482,1.1848,0.528,0.3087,43.8343,70.0996,29.9004,13.5624,43.8343,7.3273,7.2682,-1.0331,-0.2172,48.973,52.0808,52.3924,66.2148,66.21,65.0073,49.0523,41.0397,61.7947,66.2148,49.0523,33.3038,1.4993,1.6062,38.2668,61.7332,65.8516,0.2755,99.6428,99.435,0.565,0.8982,0.4993,2.001,361.706,1.9773,357.4181,,0.8931,127.0041,41.0397,41.2256,1006203359.83,51.87,7.5985,43.1239,17.1867,16.914,11.3172,105.414,306.2831,306.2831,194.7823,284.0425,281.6754,306.3121,1451.71,194.8034,108.6416,94.7379,61.2897,94.7417,-0.9852,-0.9852,188.101,10.0777,94.7417
