,ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
0,002947.SZ,20190426,20190331,0.2505,0.2505,0.8223,0.8223,5.6973,0.1515,2.2292,5415760.48,22484986.89,49839381.4,14.8696,14.3898,6.1244,0.4541,0.1315,0.7862,0.1096,25666544.22,37885414.1,,-516523256.1,-516523256.1,68964249.09,2302726.24,0.0,-240735944.4,1081540807.37,956504162.42,715768218.02,1103092325.3,289284194.51,0.2296,9.0781,0.7347,2.3807,0.3727,0.3118,-4.2508,-4.2508,27.9234,49.8799,50.1201,25.0261,27.9234,6.9757,13.5821,4.4684,-2.1679,74.3126,26.8232,37.9162,3.3778,3.05,2.7221,4.1567,3.0612,3.829,13.5112,16.6268,6.0686,1.0646,1.1034,87.3215,12.6785,92.0962,0.0,100.0,96.7689,3.2311,1.2945,0.0646,15.4783,,15.1759,,,1.2527,260.9076,12.2448,3.0612,126010571.19,33.4478,6.9757,74.3126,3.3778,2.7221,3.0612,89.3467,28.3957,28.3957,,44.9643,59.6148,56.9281,43.25,143.2297,,50.7189,81.0943,100.9567,-9.0021,-9.0021,-9.0021,-38.0789,
1,002947.SZ,20190320,20181231,1.3827,1.3827,5.4936,5.4936,2.1551,0.202,2.6662,996550.14,125012465.9,245319400.93,5.0848,4.7071,4.6947,2.0365,1.1102,4.2895,0.8509,143509402.43,143080587.44,156300293.61,54306206.9688,54306206.9688,97180671.13,2378202.4,0.0,-195447363.33,526516785.96,396958948.39,201511585.06,548920477.93,261383447.14,1.3827,6.0232,1.4397,2.8681,0.7803,1.57,0.5959,0.5959,25.1691,49.0002,50.9998,17.9416,25.1691,6.0259,12.6299,-0.7141,1.2904,71.3354,28.4054,28.579,25.9323,25.93,25.7272,24.3191,21.4175,25.6451,25.9323,24.3191,15.3527,1.1814,1.2108,76.1997,23.8003,81.1925,0.0,100.0,97.6113,2.3887,1.3501,0.1814,5.5135,,5.2885,,,1.3179,236.4803,21.4175,21.4175,128171591.36,28.899,7.0604,73.0839,7.6051,7.5853,6.3169,-6.7832,23.4774,23.4774,42.5446,27.394,23.3315,27.3678,22.67,42.2014,-1.8705,29.7964,22.7682,29.7956,11.4063,11.4063,-1.5378,-15.1575,29.7956
2,002947.SZ,20190114,20180930,0.9414,,3.7558,3.7558,2.1551,0.0934,2.3335,892183.06,84900400.0,160917254.67,4.134,3.6843,3.6573,1.5753,0.7794,2.9176,0.5937,100882294.91,100612362.79,110122206.98,-10834313.34,-10834313.34,113814568.24,2293753.6,0.0,-212858743.31,487160800.01,356691744.12,143833000.81,508704009.17,221166978.38,0.9414,5.5819,1.5576,2.4268,0.9713,1.104,-0.1189,-0.1189,25.065,47.0134,52.9866,16.482,25.065,5.5472,12.408,-1.4732,-0.1502,70.5264,28.9028,29.3948,18.418,18.42,18.2265,17.4519,14.8813,18.1796,24.5573,23.2692,18.5829,1.2282,1.2377,75.3036,24.6964,77.9691,0.0,100.0,98.0245,1.9755,1.2472,0.2282,4.3813,,4.1957,,,1.2226,245.2148,19.8417,14.8813,129370273.97,29.7803,5.4677,64.6441,8.7069,8.7367,7.4035,23.1726,51.4479,,,56.5475,53.7547,57.8836,41.9,40.0849,,20.2866,18.2876,20.2862,18.6216,18.6216,21.9442,73.381,
3,002947.SZ,20190114,20180630,0.4756,0.48,2.1532,2.1532,2.1551,0.0934,1.8677,1037139.75,42310648.05,86675918.8,6.9157,6.3236,6.291,1.0295,0.5061,1.6787,0.3738,49243588.23,49670551.57,55816849.38,47799536.1252,47799536.1252,51747867.71,2364842.32,1429650.0,-182407554.78,450642656.2,314581099.45,132173544.67,467688899.69,178722218.9,0.4756,5.1162,1.19,1.9611,0.6371,0.545,0.5245,0.5245,22.0908,44.1715,55.8285,19.5265,22.0908,5.6063,13.4658,0.4545,-1.8955,74.9046,24.417,25.3129,9.7502,9.75,9.5169,9.4609,8.2566,9.5815,19.5004,18.9218,10.6443,1.1191,1.1809,70.4786,29.5214,86.3628,0.3057,99.6943,95.7423,4.2577,2.0329,0.1191,8.3947,326.1352,8.1135,315.2119,,1.9463,240.1353,16.5132,8.2566,128528686.75,25.7172,6.4318,64.4052,5.4837,,4.9,82.6187,,,,,,,,,,10.2511,-1.2141,10.2498,,,,59.1501,
4,002947.SZ,20190426,20180331,,,,,,,,,,46084570.36,,,,,,,,18481728.29,29404585.52,,,,,,,,,,,,,,,,,,,,,16.192,41.9701,58.0299,23.5813,16.192,4.9566,10.9143,7.7104,-0.4215,83.1683,16.8377,26.7793,4.204,,,5.5668,3.3659,4.204,16.816,22.2672,,,,,,,,,,,,,,,,,,,,13.4636,,,19.0689,4.9566,83.1683,4.204,,3.3659,33.4267,,,,-22.2431,-15.9391,-16.633,,23.463,,,,,17.3231,17.3231,17.3231,-61.8305,
5,002947.SZ,20190114,20171231,1.1198,1.12,4.9311,4.9311,2.1551,0.0934,1.3921,-2975295.38,101908509.51,211191904.14,3.8818,3.425,3.4008,2.0381,1.2129,4.4589,0.9266,111131206.48,117652585.16,127750652.59,-41677623.5392,-101677623.5392,105041590.87,261406.96,0.0,-124339672.24,411501942.12,302713655.21,178373982.97,422911461.89,135374431.1,1.0856,4.6405,1.01,1.4854,0.5352,1.291,-0.4573,-1.1157,22.0149,46.9951,53.0049,20.7055,22.0149,5.1502,13.2068,2.3485,0.5944,75.2707,24.8406,26.1804,32.7772,29.85,33.7629,24.259,20.3992,29.9005,32.7772,24.259,19.9357,1.249,1.6068,77.195,22.805,77.9043,0.0,100.0,99.7518,0.2482,0.8784,0.249,4.0161,,3.9078,,,0.8762,242.8981,20.3992,20.3992,105261095.39,26.1046,4.7044,70.1363,10.5446,9.9495,8.4424,-5.6345,34.9157,34.9398,1022.2222,43.029,48.7167,48.9465,51.06,1361.6599,-36.3378,83.5568,19.5718,133.9637,41.0998,41.0998,,80.5073,133.9637
6,002947.SZ,20190114,20170930,0.6216,,,,,,,-5491809.06,59830900.0,128803471.42,,,,,,,,63097324.72,67215067.77,74520432.89,,,,,,,,,,,,,,,,,,,,18.8319,44.6386,55.3614,21.6879,18.8319,5.3987,13.7233,2.5659,-0.0428,78.1328,21.9007,23.2943,30.0616,18.24,33.0997,15.2155,12.3007,22.5699,40.0821,20.2873,,,,,,,,,,,,,,,,,,,,16.4009,,,22.9755,4.6045,77.9328,,,,22.8581,,,,,,,,,,,,,,,,12.8569,
7,002947.SZ,20170929,20170331,0.27,0.27,1.027,1.027,2.0649,0.0117,0.6222,959800.0,20366796.47,40414171.98,2.2094,2.0619,2.0061,0.4722,0.2498,0.9728,0.1935,23777089.91,26488083.95,28866083.95,-50155655.61,-50155655.61,128300732.25,,60000000.0,-129390230.06,326002210.07,227725394.61,98335164.55,397086017.73,57767786.17,0.234,3.6988,0.33,0.6339,1.2489,0.2906,-0.5504,-0.5504,22.7871,43.1819,56.8181,17.621,22.7871,5.3931,10.5402,1.6877,-0.61,74.5946,25.4054,28.3021,8.2367,11.14,7.866,5.4776,4.4102,7.1111,32.9468,21.9104,35.8404,1.5586,1.8676,79.1847,20.8153,62.0499,15.1101,84.8899,100.0,,0.1579,0.5586,1.7901,5.6181,1.7313,5.4334,,0.1579,247.6929,17.6408,4.4102,96099467.88,26.6144,5.3931,74.5946,8.2367,7.866,4.4102,31.7644,,,,,,,,,,46.3075,18.9317,86.4832,,,,,
8,002947.SZ,20190114,20161231,0.83,0.83,4.4544,4.4544,0.0486,0.2857,1.1938,-1039491.67,67461452.34,127013437.06,1.2768,1.1247,1.0976,1.8797,0.9616,5.1588,0.764,78445463.33,78292303.48,83950726.26,-2396246.9803,7603753.0197,200995458.49,,60000000.0,-15568503.37,169338700.95,72239735.75,56671232.38,240759448.53,105787452.21,0.929,2.5281,0.09,1.4795,-0.9851,1.095,-0.0335,0.1063,20.8551,39.8796,60.1204,13.9523,20.8551,4.8414,11.7507,-2.6398,0.8777,75.3697,24.5055,24.5822,34.6592,30.09,35.2016,18.7806,15.9332,26.7288,34.6592,18.7806,59.0815,2.4439,2.1753,75.4344,24.5656,38.3332,24.9211,75.0789,100.0,,0.0242,1.4439,0.6926,3.0127,0.6488,2.8223,,0.0242,250.8602,15.9332,15.9332,96310408.63,24.7676,,,,,,,9.2105,9.2105,-93.2836,3.483,4.4264,8.5589,17.12,-93.4243,21.6319,-10.7467,12.6925,-10.748,4.1456,4.1456,,,-10.748
9,002947.SZ,20190114,20151231,0.76,0.76,4.2771,4.2771,0.0232,0.2709,1.5384,3583411.66,57601764.76,105617087.03,1.7372,1.6136,1.598,2.0285,1.0356,12.8806,0.8921,75459067.54,74497853.75,78176450.79,137135917.6026,187135917.6026,139473209.82,,50000000.0,-96003822.47,191361236.7,139688082.85,43684260.38,252527038.25,129365491.54,0.8557,2.8325,1.34,1.8093,1.5227,1.0419,1.918,2.6173,20.7752,34.5364,65.4636,9.3968,20.7752,2.7847,8.5798,-1.9677,-0.1753,75.3252,24.6624,24.3605,29.8321,32.67,28.0849,21.7326,18.5341,27.1592,29.8321,21.7326,48.335,1.9355,1.6714,83.9697,16.0303,48.8166,19.7999,80.2001,100.0,,0.5067,0.9355,1.0689,4.0505,1.01,3.8272,,0.5067,221.1349,18.5341,17.849,50736453.85,24.701,,,,,,,-28.972,-28.972,106.1538,-20.2119,-20.4559,-24.5429,-28.0028,107.6309,-22.6266,-2.4789,33.5215,-2.4767,-0.5525,-0.5525,,,-2.4767
