,ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
0,300643.SZ,20190427,20190331,0.004,0.004,0.3273,0.3273,0.6647,0.0721,0.3832,1195478.93,-340044.55,19881225.78,6.2752,5.4805,5.4062,1.1171,0.1736,0.6813,0.1307,261751.72,3763709.29,,-35913488.88,-64643488.88,57489859.43,2133454.34,0.0,-95172109.55,401580346.32,303271139.01,208099029.46,424236515.22,91048182.07,0.0043,2.1204,0.0476,0.4552,-0.1955,0.0188,-0.1796,-0.3232,1.9442,30.3673,69.6327,29.5878,1.9442,6.0112,20.3798,3.1969,-1.1732,99.6002,2.4367,5.7488,0.2019,0.2,-0.0803,0.7516,0.2542,0.6548,0.8076,3.0064,12.3224,1.1405,1.182,74.559,25.441,82.9952,0.0,99.965,96.4218,3.5782,0.1656,0.1405,7.1128,,6.7353,,,0.1597,166.5011,1.0168,0.1708,100302079.57,2.552,6.0112,99.6002,0.2019,-0.0803,0.2542,14.5428,100.0,100.0,-28.0967,129.4932,108.7594,88.1168,74.28,-28.0799,83.2446,0.1985,-6.5312,0.198,6.7829,6.7829,6.7829,-53.3846,2.6589
1,300643.SZ,20190420,20181231,0.16,0.16,1.568,1.568,0.6647,0.0721,0.3789,6680098.49,25792095.96,86740627.77,4.2537,3.8062,2.6707,5.1684,0.8415,3.2507,0.6293,28938532.13,34086630.02,44840653.84,-10863966.6196,17866033.3804,63920880.44,2212471.16,28538982.08,-126820097.56,400398550.26,300834223.89,174014126.33,451536527.3,90192747.69,0.1624,2.1162,0.1128,0.451,-0.0717,0.1704,-0.0543,0.0893,10.0948,27.6605,72.3395,16.3801,10.0948,5.2261,13.1445,-1.9906,1.195,90.7719,11.5523,10.8698,7.7687,7.8,6.1705,6.84,6.3523,6.79,7.7687,6.84,18.2882,1.2238,1.1922,75.9739,24.0261,77.3463,6.3204,93.7354,97.663,2.337,0.2441,0.2238,4.4707,14.8306,4.2293,14.0299,,0.2384,137.8372,6.3523,6.516,100698421.35,11.7159,2.8171,97.9648,0.9342,0.5705,0.6228,15.136,-15.7895,-15.7895,-52.1426,-9.7533,-12.2351,-8.1092,-18.16,-52.1247,-10.3939,2.5489,8.0695,2.5496,-2.0629,-2.0629,4.372,-82.8304,2.5496
2,300643.SZ,20181027,20180930,0.14,0.14,1.1112,1.1112,0.6647,0.0566,0.3747,5148116.93,23388597.55,61908395.94,4.9563,4.3197,2.973,3.68,0.6123,2.3097,0.4552,27079265.44,25840511.52,,-9352135.6779,10647864.3221,55043328.28,2291487.98,20390120.83,-135366160.8,396573339.5,298437116.23,163070955.43,440157735.37,86257267.72,0.1427,2.0964,0.0437,0.4313,0.0357,0.1292,-0.0468,0.0532,12.8219,27.8571,72.1429,14.4028,12.8219,6.2164,11.477,-3.2905,0.3139,87.8151,14.7612,11.6275,6.8598,6.84,5.6222,5.2924,5.8361,5.203,9.1464,7.0565,15.6233,1.1852,1.1737,75.151,24.849,79.7144,4.6325,95.256,97.0518,2.9482,0.1158,0.1852,5.3944,20.5627,5.1023,19.4493,,0.1124,151.3254,7.7815,5.8446,100918830.19,14.9181,4.7387,78.8376,4.115,3.6654,3.5304,-11.9924,-12.5,-12.5,-78.4623,0.1082,-3.5672,-2.6938,-14.92,-78.4713,-5.5735,1.5895,3.8573,1.587,-4.4837,-4.4837,6.9587,63.6729,3.0497
3,300643.SZ,20180818,20180630,0.06,0.06,0.6898,0.6898,0.6647,0.0566,0.2901,3301158.25,8330251.65,34976862.82,5.2359,4.4527,3.2574,2.6744,0.3946,1.417,0.2903,9245782.99,11655968.58,16810877.62,33081897.1072,33081897.1072,66309187.56,2387386.89,0.0,-165454721.61,379603943.76,280876584.48,115421862.87,402670082.33,69351963.14,0.0582,2.0119,0.0942,0.3468,0.0842,0.0583,0.1654,0.1654,8.2576,25.3519,74.6481,17.7591,8.2576,7.1189,11.618,-0.9778,-0.2171,93.2985,9.3305,8.4485,2.854,2.8,2.044,2.4529,2.3975,2.4918,5.708,4.9058,14.5739,1.1706,1.166,73.6551,26.3449,80.5326,0.0,99.9266,96.5247,3.4753,0.2842,0.1706,5.8573,,5.5258,,,0.2743,151.6297,4.795,2.4477,101410366.57,9.4645,6.8308,86.3378,2.7411,2.3673,2.2606,7.3125,-45.4545,-45.4545,2.3913,-40.338,-40.1583,-37.759,-56.08,2.4187,-38.7234,-2.5053,-1.5968,-2.5082,-10.3423,-10.3423,-14.4975,1651.8811,1.5739
4,300643.SZ,20180427,20180331,0.002,0.002,0.3066,0.3066,0.6647,0.0566,0.3443,1777059.88,-1322324.12,16282915.31,5.222,4.5048,3.1808,1.261,0.1726,0.6402,0.1272,-1226984.77,5177791.01,,18168451.599,21031281.379,68654124.85,2455580.88,0.0,-168533072.25,390181005.77,289856134.01,121323061.76,413695021.45,80175289.0,0.0023,2.0655,0.0662,0.4009,0.0996,0.0259,0.0908,0.1052,0.9539,26.5581,73.4419,28.0126,0.9539,7.4791,13.3936,7.1398,-1.0215,102.0013,1.1338,8.4452,0.1101,0.11,-0.3202,1.0744,0.1214,0.9148,0.4404,4.2976,14.6677,1.1719,1.1671,73.9494,26.0506,80.4821,0.0,99.8571,96.5468,3.4532,0.1928,0.1719,5.8094,,5.487,,,0.1862,165.1121,0.4856,0.0944,103371487.89,1.3054,7.4791,102.0013,0.1101,-0.3202,0.1214,21.5923,-96.6667,-96.6667,-5.4286,-91.9987,-91.7626,-94.6532,-117.47,22.3473,-97.3047,0.0921,1.2085,0.0914,-4.5422,-4.5422,-4.5422,-92.7692,98.4167
5,300643.SZ,20180413,20171231,0.19,0.19,1.601,1.601,0.6647,0.0566,0.342,3821930.48,31515889.86,99721159.34,5.5664,4.8618,3.2605,5.4723,1.2013,3.8769,0.8152,37335604.73,40261992.17,48795807.87,-80419068.1837,-80419068.1837,62920338.24,2528538.44,318597.3,-148292257.6,389453024.64,288772727.93,140480470.33,413566793.87,79720553.24,0.1767,2.0636,0.2357,0.3986,0.4096,0.2013,-0.4021,-0.4021,11.0104,31.1438,68.8562,18.6506,11.0104,5.7336,11.5993,1.3177,-0.0223,88.3398,12.5367,12.5742,11.2229,10.39,10.0091,10.2506,8.9758,10.7591,11.2229,10.2506,13.7297,1.1591,1.2474,73.4865,26.5135,81.3028,0.077,99.7968,96.1553,3.8447,0.7453,0.1591,6.2755,1295.4492,5.9217,1222.399,,0.7167,134.9183,8.9758,8.9969,103730411.31,13.0738,5.097,93.8975,1.4668,0.9825,1.2796,7.4797,-26.9231,-26.9231,-15.8214,-22.2062,-6.6896,-9.5533,-30.86,11.1304,-52.4415,42.632,56.2646,90.1797,3.1602,3.1602,-15.9369,-5.9429,90.1797
6,300643.SZ,20171027,20170930,0.16,0.16,1.1633,1.1633,0.6647,0.0387,0.3299,1836877.41,27489831.88,74392776.99,5.4642,4.7054,3.0641,4.4331,0.8813,3.2999,0.5965,31994153.33,37096369.12,,-85997599.2558,-85997599.2558,62035715.51,2607555.26,1458648.01,-147820119.85,383372849.54,283448418.04,135628298.19,408879377.82,73709442.19,0.1466,2.0343,0.2029,0.3685,0.4129,0.1855,-0.43,-0.43,12.5332,31.9738,68.0262,17.7403,12.5332,5.9731,10.5995,1.1676,-0.4447,86.249,13.1211,15.9439,9.4013,9.23,8.8124,9.5111,7.4765,10.0588,12.5351,12.6815,13.9596,1.1622,1.2503,73.2685,26.7315,80.9619,0.3567,99.5082,96.0553,3.9447,0.6392,0.1622,6.1552,278.9352,5.7997,262.8275,,0.614,136.213,9.9687,7.5191,103084377.58,14.7763,5.9016,87.1781,2.6498,2.1227,2.2896,28.1618,-20.0,-20.0,,-1.0363,-2.8853,-3.1078,1.86,188.0959,,40.6069,54.4727,87.4803,12.8003,12.8003,5.6294,-9.8068,
7,300643.SZ,20170819,20170630,0.11,0.11,0.7694,0.7694,0.6647,0.0387,0.2767,-279539.6,18967235.38,50541032.96,5.0226,4.3626,3.0006,2.6128,0.588,2.171,0.3982,21892162.93,21332059.58,25409558.53,-80911133.3348,-80911133.3348,66503324.05,2773490.6,1644451.87,-143596719.16,372246678.43,274133380.62,130536661.46,397120505.47,63070428.68,0.0934,1.9807,0.092,0.3154,0.3927,0.1067,-0.4046,-0.4046,11.9575,32.8444,67.1556,17.9351,11.9575,6.0098,11.2047,0.7206,-0.241,85.7733,13.1971,13.8627,6.0955,6.77,6.1867,5.5197,4.7611,5.8607,12.191,11.0394,15.2062,1.1793,1.2606,73.3883,26.6117,79.8132,0.4141,99.753,96.0893,3.9107,0.27,0.1793,5.5856,240.8947,5.2487,226.3652,,0.2594,143.0053,9.5222,4.8355,100223160.7,14.1801,7.7479,85.5525,3.3705,3.7623,2.6051,8.4496,10.0,10.0,,36.807,23.8786,23.8616,42.9,-9.1958,,36.9021,52.1483,82.5367,16.8623,16.8623,12.3009,26.2537,
8,300643.SZ,20170504,20170331,0.06,0.06,0.4282,0.4282,0.0309,0.0516,0.3055,904454.25,7598565.51,22048609.75,2.045,1.4797,1.4442,1.1884,0.3677,0.9048,0.2142,8939600.75,10251826.29,,9831100.7663,19331100.7663,72766186.08,2809048.16,9500000.0,-57344458.97,182374935.8,85968178.74,28623719.77,217714090.96,53560766.06,0.0567,1.388,0.07,0.3571,-0.0007,0.0683,0.0655,0.1289,13.2416,34.3287,65.6713,19.4014,13.2416,3.5836,15.4315,0.3864,-0.6561,86.0814,13.9747,15.9616,3.9994,3.84,3.574,3.4182,2.8357,4.0123,15.9976,13.6728,29.0073,1.4086,1.4106,57.3612,42.6388,62.1826,4.3635,95.6301,96.6982,3.3018,0.1316,0.4086,2.4472,21.9158,2.1437,19.1974,,0.1272,168.1441,11.3428,2.8351,99229704.43,15.5753,3.5836,86.0814,3.9994,3.574,2.8357,16.8517,50.0,50.0,-31.71,86.3883,63.128,57.114,78.97,-31.712,,-4.06,-4.3231,-4.0637,23.886,23.886,23.886,-56.7484,
9,300643.SZ,20170413,20161231,0.26,0.26,2.0692,2.0692,0.0309,0.0516,0.3643,-6513580.23,45583908.36,95685982.35,2.4137,1.879,1.8335,5.341,1.8124,4.5981,1.0629,52618925.12,44848191.54,52356477.32,22812801.6316,12812801.6316,74813095.66,14984355.72,213785.35,-71971943.71,191109170.22,106062676.02,34090732.31,216743904.8,62382732.9,0.2605,1.4468,0.28,0.4159,0.0442,0.299,0.1521,0.0854,12.2453,30.8279,69.1721,12.7569,12.2453,4.3137,9.8444,-1.4012,0.1808,83.0473,16.6246,14.4491,19.1982,19.58,22.3988,15.3582,13.0157,18.2072,19.1982,15.3582,29.3635,1.4157,1.4349,59.0751,40.9249,62.3437,0.0986,100.127,83.3528,16.6472,0.5653,0.4157,2.411,1015.1268,2.1232,893.9302,,0.4712,135.293,13.0157,13.3796,99541726.46,14.4538,5.0995,79.8384,4.0563,,2.7344,27.2035,8.3333,8.3333,-24.3243,28.5139,5.0565,12.1938,25.01,-23.7561,-1.774,14.218,10.4706,14.2201,7.2881,7.2881,,29.6678,14.2201
