,ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
0,002136.SZ,20190420,20190331,0.036,0.036,1.2941,1.2941,1.629,0.1223,0.5024,874760.05,6870065.51,32031358.27,1.6216,1.1862,1.1525,2.7174,0.7464,0.536,0.2937,8277067.08,10060895.62,,-15217440.59,-5317440.59,188763519.53,11414417.47,62900000.0,9704435.28,652371953.13,156438395.64,166142830.92,780823404.41,134340616.1,0.036,3.2555,-0.0047,0.6248,0.0355,0.0468,-0.0708,-0.0247,2.8463,11.5112,88.4888,7.7671,2.8463,2.5448,4.9553,0.267,,97.0255,3.348,3.6156,1.1129,1.11,0.9872,1.0618,0.8359,1.1081,4.4516,4.2472,26.8173,1.3664,1.3615,41.6005,58.3995,66.5006,8.0556,89.6492,95.6612,4.3388,-0.004,0.3664,2.6608,11.1288,2.4798,10.3716,67.2241,-0.0038,76.7077,3.3436,0.8174,524508659.41,3.3486,2.5448,97.0255,1.1129,0.9872,0.8359,-0.3632,-73.1143,-73.1143,-102.8659,-72.916,-72.945,-73.0928,-75.27,-102.8651,-73.2225,1.1748,7.3195,1.1745,-7.8147,-7.8147,-7.8147,129.1619,0.4842
1,002136.SZ,20190326,20181231,0.2144,0.2144,4.8169,4.8169,1.629,0.1223,0.4664,-1120716.02,47219721.11,161506958.84,1.748,1.0803,1.0333,17.6825,2.9259,1.8921,1.0878,47167700.08,47849718.86,97578582.64,34824859.5592,15824859.5592,140058163.46,11414417.47,53000000.0,7138619.92,643868210.71,144416179.9,151554799.82,762621941.46,126595790.54,0.2144,3.2177,0.1609,0.5888,-0.0621,0.2225,0.162,0.0736,4.1321,15.5936,84.4064,7.725,4.1321,2.8619,4.7329,0.1303,2.4518,95.4459,4.5547,4.6199,6.7835,6.8,6.9484,5.0254,4.4947,5.7968,6.7835,5.0254,22.3689,1.2881,1.4011,36.919,63.081,70.4378,6.9497,90.7233,94.4176,5.5824,0.1792,0.2881,3.3837,13.0543,3.1489,12.1485,90.1951,0.1692,76.9531,4.4947,4.8415,527851674.82,4.4792,3.9335,116.5423,-2.9381,-2.565,-2.5641,-0.8171,-71.8487,-71.8487,-83.6317,-72.8544,-73.5312,-71.8512,-70.18,-83.6359,-72.852,3.6864,-7.6877,3.6862,-9.3597,-9.3597,-36.7256,-269.9017,3.6862
2,002136.SZ,20181027,20180930,0.3104,0.3104,3.9862,3.9862,1.629,0.0973,0.5875,1501279.68,65244901.1,144553626.43,1.6622,1.1768,1.1252,8.9713,2.2199,1.541,0.8661,76712493.95,79426544.82,,-4684129.378,-13684129.378,178669189.82,12242334.49,63000000.0,2029312.4,669004762.59,160032185.29,162061497.69,798119587.2,147242966.23,0.3104,3.3189,0.1677,0.6848,-0.0044,0.3694,-0.0218,-0.0636,7.8397,16.865,83.135,6.6692,7.8397,2.6386,3.9383,0.0922,0.3852,91.05,9.231,9.2666,9.667,9.65,9.4496,8.0259,6.79,8.7101,12.8893,10.7012,25.6728,1.3454,1.4333,40.6156,59.3844,67.6424,7.8936,89.4129,95.1785,4.8215,0.1492,0.3454,2.8105,11.3273,2.6348,10.6191,329.6707,0.142,79.9722,9.0533,6.7446,542712691.96,9.1744,2.9065,92.8933,2.2452,2.2422,1.5886,-8.9682,-46.4735,-46.4735,-73.7353,-39.114,-40.1608,-46.4749,-46.39,-73.7424,-52.7816,6.9474,-0.1201,6.945,-0.382,-0.382,-12.9789,-27.4593,13.3565
3,002136.SZ,20180821,20180630,0.2368,0.2368,2.774,2.774,1.629,0.0973,0.5138,1480189.54,49426537.71,102707634.99,1.5057,1.0528,1.0253,7.1448,1.5504,1.0627,0.6006,58187567.79,61299680.12,86250433.13,58895929.9004,49895929.9004,201931013.55,12242334.49,63000000.0,-27134890.46,652441456.56,133972296.23,106837405.77,781902624.18,131403512.7,0.2368,3.2431,0.2764,0.6111,0.116,0.2851,0.2739,0.2321,8.6223,17.2197,82.7803,6.0102,8.6223,2.5215,3.3239,0.1648,0.5535,90.2444,10.1127,10.2773,7.461,7.38,7.244,6.1723,5.1783,6.804,14.922,12.3446,27.8265,1.3856,1.4556,40.0475,59.9525,65.5012,8.0573,89.1841,95.5831,4.4169,0.2243,0.3856,2.5159,11.0688,2.3539,10.3562,,0.2144,73.6701,10.3566,5.1258,552281091.15,10.0739,2.6586,91.522,3.1742,3.1049,2.1394,8.1983,-37.2715,-37.2715,-23.4349,-27.1844,-28.7111,-37.2917,-37.97,-23.4479,-47.3389,4.5049,0.5914,4.504,6.3457,6.3457,-4.8293,-24.6441,19.0788
4,002136.SZ,20180420,20180331,0.1339,0.1339,1.4038,1.4038,1.629,0.0973,0.5109,997673.89,27785811.72,57739920.4,1.3897,0.9469,0.9292,4.6192,0.7512,0.5348,0.2969,33211277.16,36547034.58,,25091525.1492,25091525.1492,239706616.54,13150251.51,72000000.0,-25747439.76,651822141.64,121475049.11,95727609.35,790506403.07,130782271.06,0.1339,3.2398,0.164,0.6082,0.1498,0.17,0.1167,0.1167,9.8103,19.1285,80.8715,7.1545,9.8103,2.3878,4.069,0.6977,,88.9975,11.3954,12.1076,4.2207,4.22,4.0744,3.5943,2.9123,4.0525,16.8828,14.3772,31.1355,1.4521,1.491,41.5178,58.4822,62.4732,9.1081,88.1244,95.952,4.048,0.1132,0.4521,2.1444,9.6754,2.0065,9.0531,,0.1086,71.8308,11.6492,2.8308,565374530.18,11.4098,2.3878,88.9975,4.2207,4.0744,2.9123,11.6856,-9.8923,-9.8923,33.0089,11.7703,5.958,-9.9311,-8.86,33.0323,-30.693,4.3985,5.3668,4.3985,20.1104,20.1104,20.1104,-20.5082,29.9566
5,002136.SZ,20180327,20171231,0.7616,0.7616,5.3143,5.3143,1.629,0.0973,0.377,5417917.28,158351277.57,260298790.25,1.2832,0.7777,0.7642,27.0387,3.3722,1.9638,1.1666,168711672.24,183948369.77,234707117.29,210749751.7365,24749751.7365,216742511.16,13150251.51,72000000.0,9167262.36,619319661.07,81759679.34,90926941.7,760327143.07,101998785.45,0.7616,3.1033,0.983,0.4744,0.0604,0.8555,0.9801,0.1151,14.8347,22.7798,77.2202,6.7248,14.8347,2.8702,2.9973,0.8573,0.1508,85.2354,15.2084,16.098,27.9759,27.98,27.0504,18.7801,17.3062,23.1473,27.9759,18.7801,30.4874,1.4386,1.6732,37.4162,62.5838,62.5436,9.4696,87.7621,95.6441,4.3559,0.732,0.4386,2.2103,9.2678,2.0515,8.6017,67.5578,0.7002,63.7245,17.3062,16.7199,571758375.85,15.3387,2.8314,85.4913,6.0253,5.659,4.0177,26.2461,285.2301,285.2301,224.5295,305.0978,277.3917,285.2388,286.81,224.5432,190.6903,32.5234,2.2163,32.5255,39.5065,39.5065,16.0034,-8.0957,32.5255
6,002136.SZ,20171018,20170930,0.5799,0.5799,4.0015,4.0015,1.629,0.0656,0.2271,3042997.61,121657708.31,209755824.3,1.0642,0.6869,0.6722,12.1934,2.4528,1.4648,0.8617,127758539.97,138880008.29,,104222934.3206,-14777065.6794,231569028.96,8477925.03,139000000.0,84633163.17,578035566.97,23795833.35,108428996.52,788108367.53,62930296.52,0.5799,2.9278,0.6385,0.2927,0.042,0.6459,0.4847,-0.0687,14.9889,24.3786,75.6214,8.0168,14.9889,2.8829,4.2659,0.8679,0.2974,85.1514,15.1685,16.1411,22.0116,22.01,21.4744,13.9095,12.9166,17.4187,29.3488,18.546,36.8667,1.584,1.7624,38.3565,61.6435,56.2206,17.6372,79.8796,97.7634,2.2366,0.3705,0.584,1.6608,4.529,1.525,4.1585,6.8299,0.3622,72.1412,17.2221,12.4894,582288524.18,15.2732,2.6672,84.8919,7.163,6.9079,4.4893,19.9168,554.5147,554.5147,5867.2897,551.3392,495.636,554.6468,601.14,5869.07,399.2354,25.0288,6.1322,25.0298,49.4393,49.4393,55.6301,-10.5772,31.1299
7,002136.SZ,20170822,20170630,0.3775,0.3775,2.6084,2.6084,1.629,0.0656,0.0247,1493074.74,79687192.81,134471462.91,0.9139,0.527,0.5061,10.1304,1.6747,0.9447,0.5674,82502796.84,89235086.49,114604425.46,79868742.7941,5868742.7941,212757878.46,8477925.03,184000000.0,142357270.87,533830757.87,-34145237.79,108212033.08,786987494.32,19409858.15,0.3775,2.7235,0.361,0.0903,-0.0172,0.415,0.3714,0.0273,14.8443,23.9758,76.0242,7.554,14.8443,2.9981,3.5795,0.9763,0.4563,85.2901,14.8748,15.9103,14.9076,14.91,14.6334,9.0274,8.4226,11.2732,29.8152,18.0548,40.1931,1.672,1.8152,35.9655,64.0345,52.9477,23.3803,74.4111,97.9079,2.0921,0.1957,0.672,1.4451,3.1826,1.3173,2.9013,3.7499,0.1916,71.5221,16.8452,8.2126,593835195.26,15.0278,2.6239,83.2895,8.7769,8.7727,5.0556,16.512,1897.3545,1897.3545,316.8591,1521.3515,1324.0901,1895.113,2225.71,316.9465,1485.7599,16.3044,4.0747,16.3048,46.3305,46.3305,46.078,71.0882,25.8143
8,002136.SZ,20170422,20170331,0.1486,0.1486,1.1688,1.1688,1.629,0.0656,-0.2043,1469820.71,30487351.97,54422268.05,0.7855,0.5021,0.4498,6.1787,0.7648,0.4276,0.2545,30775112.51,35266260.13,,14032199.2939,-11967800.7061,213570296.99,9116835.55,232000000.0,190397414.29,484375819.62,-95553589.8,94843824.49,783726360.62,-29813236.72,0.1486,2.493,0.1233,-0.1387,-0.0173,0.164,0.0653,-0.0557,12.8646,21.6552,78.3448,7.8838,12.8646,3.4591,3.3257,1.099,,87.7543,12.2457,14.0328,6.1482,6.15,5.8654,3.571,3.2737,4.4956,24.5928,14.284,45.179,1.8241,1.9,34.7786,65.2214,48.1289,29.6022,68.3973,97.9949,2.0051,0.0595,0.8241,1.1789,2.3106,1.0653,2.0878,2.544,0.0583,66.5563,13.0948,3.2359,604724826.41,12.9338,3.4591,87.7543,6.1482,5.8654,3.2737,10.5505,310.7801,310.7801,335.3053,320.0784,332.4442,310.8466,301.15,335.3288,275.4053,6.4611,3.8879,6.4622,46.6427,46.6427,46.6427,24.216,20.2054
9,002136.SZ,20170228,20161231,0.1977,0.1977,3.8093,3.8093,1.629,0.0656,-0.3529,1573461.78,40937620.18,125015679.72,0.6938,0.4653,0.4512,19.7141,2.9022,1.3292,0.8534,44812827.85,60936284.55,111760204.21,78076757.771,49076757.771,184817589.61,7116835.55,258000000.0,212669371.11,451563319.2,-135611169.77,77058201.34,776815254.16,-61770409.4,0.1977,2.3417,0.3029,-0.2873,0.1326,0.2834,0.3631,0.2282,5.4938,15.2629,84.7371,8.3172,5.4938,3.983,2.6104,1.7237,0.5389,94.5289,5.4711,7.4396,8.8151,8.82,8.4888,6.3488,4.6883,7.7247,8.8151,6.3488,46.4449,1.8672,1.9903,31.7116,68.2884,46.613,33.2125,64.8172,98.4183,1.5817,0.1471,0.8672,1.1191,1.9516,1.0036,1.7502,2.1233,0.1448,76.3743,4.6883,4.4291,609596773.07,5.6701,3.9265,89.818,4.7708,4.7959,2.501,25.821,131.8204,131.8204,1555.1913,133.1537,135.1059,131.8194,130.09,1559.4148,129.1329,9.2211,1.8799,9.2215,35.0539,35.0539,75.6625,66.37,9.2215
