,ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
0,002304.SZ,20190430,20190331,2.6681,2.6681,7.2261,7.2261,0.4921,0.5,23.1088,210993529.0,3809771428.82,7872178118.0,3.0968,1.9727,1.956,2029.824,0.304,1.4032,0.2194,5092016314.14,5356506890.6,,-136831486.3947,-136867851.3947,11547042631.97,335206713.9,72723.0,-3688133826.11,34858871709.34,24212038683.38,20523832134.27,37808908802.54,35578154425.3,2.6681,25.0998,0.0816,23.6088,0.0483,3.5544,-0.0908,-0.0908,36.9634,72.2906,27.7094,11.2702,36.9634,6.4025,5.0252,-0.1576,,53.2398,49.3098,49.189,11.2517,11.28,10.6612,10.7934,8.1108,11.2337,45.0068,43.1736,23.9123,1.3143,1.3888,71.9627,28.0373,70.1511,0.0002,100.0426,97.1783,2.8217,0.0106,0.3143,3.1833,520124.773,2.9337,479337.6471,,0.0103,400.7567,32.4432,8.1019,7687264934.61,49.3466,6.4025,53.2398,11.2517,10.6612,8.1108,1.1292,15.7025,15.7025,-93.4996,14.8868,14.8744,15.7006,14.28,-93.4999,0.843,12.4256,0.257,12.4255,14.176,14.176,14.176,276.5809,14.7334
1,002304.SZ,20190430,20181231,5.385,5.385,16.0318,16.0318,0.4922,0.5,20.4277,745858188.92,7369331605.77,17806559796.41,2.2955,1.4066,0.2503,3475.0561,0.7503,3.0043,0.5206,9807437562.18,10770055481.79,11527501506.39,4333083055.633,4333046691.633,15628203192.96,310937004.9,109088.0,-3615239219.97,30871654986.36,20246597817.98,16631249510.01,33624627618.36,31537802899.94,5.385,22.3257,6.0098,20.9277,1.2378,7.1467,2.8753,2.8753,33.5902,73.7033,26.2967,17.5005,33.5902,10.6019,7.1682,-0.2696,0.0045,59.406,44.7589,44.5784,25.6974,25.95,23.3356,23.2058,17.4858,25.5501,25.6974,23.2058,32.1591,1.474,1.4696,72.3811,27.6189,62.2867,0.0003,100.0592,98.0486,1.9514,0.5795,0.474,2.1108,308416.4185,1.9368,282997.7173,,0.5682,758.1579,17.4858,17.4855,7988200387.01,44.8645,18.1273,64.2726,3.2495,2.5072,2.271,99.6285,22.4532,22.4532,31.5774,22.3752,22.505,22.4533,20.09,31.5782,7.4235,13.991,14.5767,13.9911,21.2967,21.2967,5.0837,-47.2856,13.9911
2,002304.SZ,20181027,20180930,4.67,4.67,13.9123,13.9123,0.4922,0.5,19.7134,499981667.52,6538773242.37,15312257777.76,2.4183,1.3767,0.1189,2460.3937,0.7203,2.6046,0.4741,8666254718.02,9367105243.86,,3311532787.2032,3311496423.2032,12274874327.43,314405366.19,109088.0,-1261975663.68,29712191818.44,17408945434.14,16146860682.46,32589186672.93,30461368015.14,4.6707,21.6381,3.8982,20.2134,-0.3237,6.2158,2.1975,2.1974,33.5766,73.0349,26.9651,15.603,33.5766,9.4554,6.3174,-0.1698,0.0167,58.6645,44.7768,44.6783,22.6605,22.5,21.0509,21.1838,15.92,22.5916,30.214,28.2451,27.8659,1.3863,1.4236,65.7035,34.2965,65.7663,0.0003,100.059,97.5017,2.4983,0.4786,0.3863,2.5902,298918.5684,2.3601,272369.0215,,0.4666,612.4935,21.2267,15.9182,7849431810.36,44.8482,12.5969,62.3089,6.437,5.8654,4.704,65.6337,26.2162,26.2162,36.9568,26.0994,26.1587,26.105,23.25,36.9537,10.0991,10.4802,4.4392,10.4807,24.2165,24.2165,20.1062,34.6454,14.5378
3,002304.SZ,20180830,20180630,3.32,3.32,9.6501,9.6501,0.4922,0.5,18.3639,319372477.36,4685619293.86,10398036602.83,2.4654,1.2691,0.1961,1828.0352,0.5364,1.7891,0.3439,6245324413.9,6662364510.11,7038654083.28,4604756062.4684,4604719698.4684,10424367158.3,318457652.8,109088.0,-1787626856.16,27764208695.14,15276179273.25,13488443329.09,30561561620.47,28427604876.47,3.3212,20.2929,1.1007,18.8639,0.0251,4.421,3.0556,3.0556,34.4193,71.5006,28.4994,13.9656,34.4193,8.0679,6.0507,-0.1531,0.0236,57.0549,45.9534,45.8128,16.6566,15.95,15.5937,15.7573,11.8385,16.5953,33.3132,31.5146,26.0092,1.3515,1.4071,62.2223,37.7777,67.2185,0.0004,100.0642,97.0346,2.9654,0.1591,0.3515,2.8466,280334.8857,2.5844,254512.0334,,0.1544,550.2207,23.677,11.8374,8257266232.54,46.0167,11.4138,64.9174,4.8147,4.2543,3.5708,-4.6552,28.1853,28.1853,89.2863,28.1674,28.1557,28.0619,26.13,89.2848,12.2121,3.6119,-4.5165,3.6122,26.1228,26.1228,26.9686,-57.0175,14.1248
4,002304.SZ,20180427,20180331,2.31,2.31,6.3289,6.3289,0.4922,0.5,19.8987,141298323.6,3333849279.9,7132701804.0,2.6158,1.5326,0.3066,1026.2079,0.3315,1.1631,0.2177,4489442482.31,4697712647.19,,1763629831.4633,1763629831.4633,11094164905.79,321270067.89,145452.0,-3079371472.1,30312290906.72,17925536267.08,14846019342.98,32948487300.4,30740580108.75,2.306,21.8766,1.2553,20.3987,0.8813,3.1173,1.1703,1.1703,36.4444,74.7852,25.2148,11.4682,36.4444,6.3121,4.948,0.2081,0.0366,52.9289,49.0047,49.2547,11.1235,11.12,10.6713,10.7227,7.9339,11.1802,44.494,42.8908,25.7317,1.3465,1.4023,65.4128,34.5872,68.3264,0.0004,100.0585,97.1844,2.8156,0.1705,0.3465,2.888,226657.3174,2.6553,208400.647,,0.1657,465.6852,31.7356,7.9321,8391642311.95,49.0466,6.3121,52.9289,11.1235,10.6713,7.9339,19.8348,26.9231,26.9231,61.6405,27.8428,27.849,26.6935,25.38,61.6371,10.6605,11.6979,2.5562,11.6982,25.6835,25.6835,25.6835,231.0219,14.4884
5,002304.SZ,20180427,20171231,4.4,4.4,13.2171,13.2171,0.4922,0.5,17.5927,490783035.45,6136386923.71,13236793676.0,2.1227,1.1657,0.151,2063.0125,0.7397,2.456,0.4854,8176373184.07,8799164652.7,9490059516.82,3599070762.7471,3599034398.7471,13438711189.67,324414968.52,145452.0,-1751307424.18,26934741116.83,15087864530.54,13336411654.36,29495014544.19,27265432505.25,4.3976,19.5855,4.5675,18.0927,-0.4689,5.8389,2.3883,2.3882,33.2303,66.4566,33.5434,19.5085,33.2303,11.9864,7.6923,-0.1703,0.1148,58.9497,44.3644,44.1771,23.8525,24.08,22.0861,21.4451,16.1311,23.7062,23.8525,21.4451,31.8166,1.4666,1.4768,65.945,34.055,62.2651,0.0005,100.0679,97.6418,2.3582,0.5122,0.4666,2.1445,202919.4531,1.957,185179.5858,,0.5001,675.977,16.1311,16.1516,8484778989.67,44.422,25.7264,63.3144,3.6062,2.8662,2.5249,85.3326,13.6951,13.6951,-7.0475,14.4404,14.0058,13.7288,13.5,-7.0476,0.3878,13.2896,11.4784,13.2894,15.9158,15.9158,20.81,-36.5031,13.2894
6,002304.SZ,20171028,20170930,3.7,3.7,11.2,11.2,0.4922,0.5,16.8989,276261116.2,5305400971.85,10507249714.42,2.3447,1.2489,0.1892,1592.5784,0.6672,2.1349,0.4308,7061270802.65,7419069010.58,,2713000506.3417,2712964142.3417,10776461294.14,328272435.66,145452.0,-1716266502.75,25704632074.38,14491462121.83,12775050167.08,28448945922.51,26219924634.14,3.7039,18.8917,2.8463,17.3989,-0.4912,4.9231,1.8003,1.8003,33.0205,62.2529,37.7471,17.0096,33.0205,9.512,7.6992,-0.2015,0.1036,58.1637,43.9885,43.9562,20.4748,20.34,19.4614,18.9364,14.2253,20.3644,27.2997,25.2485,28.0755,1.3903,1.4372,63.8826,36.1174,64.9867,0.0005,100.0726,97.0426,2.9574,0.398,0.3903,2.5637,195731.8492,2.3147,176722.4382,,0.3863,509.4113,18.9671,14.2466,8485813162.79,44.1577,12.1389,60.6075,6.0558,5.7562,4.4252,63.8212,15.2648,15.2648,-22.1599,15.494,15.7217,15.3437,14.34,-22.1592,1.5455,9.2764,1.9318,9.2766,15.0763,15.0763,19.5453,43.7883,13.5881
7,002304.SZ,20170829,20170630,2.59,2.59,7.6513,7.6513,0.4922,0.5,15.7885,193477151.93,3714783323.02,6906689580.3,2.4773,1.1825,0.1764,1134.1043,0.4852,1.4661,0.308,4954626028.49,5181257437.31,5525004586.71,2401109369.029,2401073005.029,8962616573.56,329165942.03,145452.0,-1354608384.21,24183541422.55,13240535433.06,11885781596.85,26775805987.58,24546523021.04,2.5934,17.7813,0.5815,16.2885,-0.7312,3.4382,1.5933,1.5933,33.8244,59.8994,40.1006,14.936,33.8244,8.2936,6.9381,-0.2957,0.0554,57.0302,45.1054,44.9353,14.7903,14.22,14.0581,13.8404,10.4181,14.6549,29.5806,27.6808,25.7625,1.347,1.4167,61.5598,38.4402,67.0506,0.0005,100.0763,96.4559,3.5441,0.0978,0.347,2.8838,184227.4043,2.6026,166264.7569,,0.0943,463.9567,20.8362,10.4399,8348394228.73,45.2868,11.401,64.2862,4.1923,3.7981,3.1045,-7.4593,14.0969,14.0969,-69.1872,14.3425,14.6307,14.1496,11.72,-69.186,0.7398,2.8534,-7.052,2.8537,13.115,13.115,17.6484,-57.6818,13.3113
8,002304.SZ,20170428,20170331,1.82,1.82,5.0356,5.0356,0.4922,0.5,17.1152,83885555.34,2659071451.71,4646666227.05,2.5928,1.4326,0.1965,449.8006,0.3004,0.9596,0.1955,3546820534.44,3639758354.58,,-913708184.3933,-913744548.3933,9717364890.78,326988427.23,145452.0,-1581271946.77,26315546120.29,15477854065.19,13896436666.42,28779137044.5,26545894353.14,1.8202,19.1081,0.7766,17.6152,-0.5808,2.4153,-0.6063,-0.6063,36.0755,61.2324,38.7676,12.4695,36.0755,6.6794,6.0422,-0.2522,0.0952,53.2611,48.1565,47.9636,10.0019,10.0,9.6961,9.3775,7.0532,9.9361,40.0076,37.51,25.8722,1.349,1.4153,64.8968,35.1032,67.7825,0.0005,100.0576,96.7432,3.2568,0.1204,0.349,2.8668,197974.0544,2.6199,180922.5457,,0.1165,359.625,28.2128,7.067,8411031368.76,48.2158,6.6794,53.2611,10.0019,9.6961,7.0532,15.4228,11.6564,11.6564,-53.4859,11.4895,11.5207,11.6838,10.02,-53.4847,-1.5132,10.5281,0.0501,10.5284,10.8953,10.8953,10.8953,181.3681,13.3998
9,002304.SZ,20170428,20161231,3.87,3.87,11.4023,11.4023,0.4922,0.5,15.295,420588775.14,5406580095.74,10980130791.49,2.0362,1.0535,0.2195,1988.8228,0.7346,2.3004,0.4729,7180074620.01,7752759424.94,8483355898.99,1389132765.2362,1305596401.2362,12437330629.7,329563936.47,181816.0,-2456445542.97,23571911124.81,12887243850.95,10430616491.98,26037167683.46,23802937346.09,3.8668,17.288,4.9138,15.795,-1.4938,5.1445,0.9218,0.8664,33.7828,63.9007,36.0993,20.0341,33.7828,10.877,9.2092,-0.0521,0.2793,58.2143,44.9702,45.1185,23.7893,24.01,22.0722,21.3385,15.9774,23.6787,23.7893,21.3385,32.9014,1.4903,1.4833,65.2627,34.7373,60.746,0.0007,100.0599,97.4172,2.5828,0.5954,0.4903,2.0406,143291.9604,1.8463,129647.067,,0.58,677.6368,15.9774,16.0386,8515494107.25,45.1662,21.4148,59.5145,3.8657,2.9994,2.6494,75.3006,8.7079,8.7079,26.8765,8.224,8.3129,8.6108,9.98,26.8779,-4.3781,13.5837,14.6004,13.5836,7.0436,7.0436,5.2108,-30.9147,13.5836
