,ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
0,000038.SZ,20190430,20190331,0.0081,0.0081,1.1233,1.1233,8.2508,0.0715,-3.896,-697168.6,4912457.97,35567477.02,5.7122,5.4965,4.6144,0.9595,0.2324,10.6137,0.1801,9179410.78,-3166004.61,,53729885.5396,53729885.5396,401854103.72,17338501.64,22016000.0,-1182420754.12,2590507186.83,1997342523.28,814921769.16,2855535099.46,-1999341419.61,0.0081,5.4263,-0.1151,-3.8245,-0.3487,-0.0061,0.1028,0.1028,0.7597,6.0566,93.9434,3.1911,0.7597,2.2824,2.8901,-1.9814,,98.4369,1.6229,-0.5391,0.1487,0.15,0.1733,-0.0971,0.1368,-0.0584,0.5948,-0.3884,13.4731,1.1557,1.1502,73.9363,26.0637,79.106,0.771,99.3422,96.0702,3.9298,-0.142,0.1557,6.4295,128.8495,5.8714,117.6648,,-0.1364,110.4108,0.5472,0.1293,61650640.76,1.4423,2.2824,98.4369,0.1487,0.1733,0.1368,-10.2473,-91.8511,-91.8511,-613.8393,-84.5611,-86.2803,-91.8897,-89.79,-612.9295,-84.4361,0.131,0.8702,0.1317,29.5367,29.5367,29.5367,100.3685,-47.8904
1,000038.SZ,20190430,20181231,-4.4946,-4.4946,4.9571,4.9148,8.2508,0.0715,-3.9031,8276393.01,-2357938654.14,191829439.05,6.5782,6.2976,5.1168,4.1601,0.88,31.206,0.5747,-2328487149.47,-2368105412.69,-2329888227.48,-63331045.31,-41315045.31,378062576.97,17341025.73,22016000.0,-1364732463.69,2585396469.24,2231709033.19,866976569.5,2851073837.65,-2003072964.33,-4.4946,5.4192,-1.2431,-3.8316,-0.9835,-4.5299,-0.1211,-0.079,-91.5704,7.4661,92.5339,1.7965,-90.7884,0.9916,2.7466,-1.957,95.8987,189.8522,-89.3086,-91.381,-57.1356,-57.3787,-57.3368,-52.5172,-52.1766,-57.5053,-57.1356,-52.5172,12.8576,1.1475,1.0965,81.0659,18.9341,79.637,0.7722,99.3668,95.8457,4.1543,-1.6244,0.1475,6.787,128.6801,6.1938,117.4326,,-1.5569,95.0419,-52.1766,-52.1082,67066220.26,-89.4186,1.8336,625.4357,-62.4037,-62.3841,-56.4536,-128.7334,-756.4335,-756.4335,-779.1372,-616.4091,-616.7931,-756.4584,-878.05,-779.2559,-1349.3813,-47.4568,-43.754,-47.4573,71.5785,70.1132,6.6613,-2118.2776,-47.4573
2,000038.SZ,20181031,20180930,0.421,0.421,4.0141,4.0141,8.2509,0.0715,1.0124,9081920.13,210981937.15,344374500.53,7.439,7.3299,5.9589,2.3425,0.6424,21.7114,0.3606,261821950.83,228847705.11,,-214348082.6888,-212332082.6888,438342320.19,24353772.68,2016000.0,-1409452950.4,3016428888.44,2835473163.54,1426020213.14,5403881273.33,566653154.08,0.421,10.3348,-0.0837,1.0839,-0.9362,0.4378,-0.41,-0.4062,10.4635,16.4107,83.5893,1.4761,10.4635,0.7938,2.7078,-2.0255,1.836,87.5233,12.9603,10.9054,4.0773,4.07,3.909,3.9326,3.7732,3.3931,5.4364,5.2435,7.9213,1.086,1.0782,55.8389,44.1611,51.4172,0.0373,99.98,94.7594,5.2406,-0.0993,0.086,11.6261,2679.9597,6.491,1496.2445,,-0.0941,118.9656,5.0309,3.7817,94404400.94,12.9309,0.6971,85.3274,1.8863,1.8911,1.7452,4.6728,-20.8498,-20.8498,-165.9055,-19.6619,-19.8341,-17.4171,-13.23,-165.8819,-18.9824,0.2036,1.6398,0.2031,96.3177,96.3177,298.124,56.1027,1.9321
3,000038.SZ,20180821,20180630,0.2278,0.2278,2.3579,2.3579,8.2509,0.0715,0.8193,9336327.69,109765051.68,165519998.57,8.7733,8.672,7.7984,1.5992,0.3884,12.2536,0.2153,134779927.36,109612294.07,129640817.62,194433034.1347,194433034.1347,352111147.56,24421346.84,0.0,-1823706549.38,2914991087.03,2737064567.46,913358018.08,5301131948.78,465690676.17,0.2278,10.1417,-0.1611,0.8908,-0.1476,0.2097,0.3719,0.3719,9.6413,13.4282,86.5718,0.8486,9.6413,0.8617,2.7538,-2.7669,1.1683,89.0657,11.6679,8.8925,2.2275,2.2,2.0529,1.9147,2.0759,1.6758,4.455,3.8294,6.6318,1.071,1.0707,54.4093,45.5907,51.3414,0.0,100.0133,93.5141,6.4859,-0.2391,0.071,14.0807,,7.7417,,,-0.2236,115.5714,4.1518,2.0804,102671923.13,11.6649,0.8801,89.9105,1.2494,1.1471,1.1725,-12.3105,-35.2289,-35.2289,-27.1507,-40.2901,-40.3212,-35.231,-35.61,-103.4049,-36.2504,-1.6686,-1.6331,-1.6694,44.7706,44.7706,96.6751,32.9826,1.5991
4,000038.SZ,20180426,20180331,0.0994,0.0994,0.8672,0.8672,8.2509,0.0715,1.0909,3843508.74,48131221.31,55543827.88,12.0612,12.0609,10.2553,0.6537,0.1415,4.2766,0.0788,56153324.3,38439233.14,,31480674.6457,31480674.6457,261127113.42,24431181.47,0.0,-1884642806.89,3054728103.59,2888391156.84,1003748349.95,5443372730.96,607674994.45,0.0994,10.4133,0.0224,1.1624,-0.0311,0.0735,0.0602,0.0602,11.4639,12.252,87.748,-1.0452,11.4639,0.8302,3.2631,-5.1386,0.5076,87.6135,13.6169,8.479,0.9593,0.95,0.8884,0.6685,0.9038,0.5908,3.8372,2.674,4.9845,1.0525,1.0614,54.9757,45.0243,53.3211,0.0,100.0082,91.4444,8.5556,0.0449,0.0525,19.0638,,10.6974,,,0.0411,137.6963,3.6152,0.9038,113348648.84,13.6176,0.8302,87.6135,0.9593,0.8884,0.9038,2.5879,-44.8391,-44.8391,354.5455,-49.9278,-49.94,-44.814,-46.86,510.2187,-47.6775,0.9647,-0.7449,0.964,-0.4093,-0.4093,-0.4093,-42.8673,5.4727
5,000038.SZ,20180421,20171231,0.6847,0.6847,2.8891,2.8891,8.2509,0.0715,0.9915,54872476.73,303057655.64,510315437.78,9.2928,9.2926,7.9023,2.6627,0.4447,11.8791,0.2483,394903618.61,410334675.95,448771575.3,-425423289.0215,-425423289.0215,236215460.64,24483696.68,114362187.5,-1786530012.01,3002428293.45,2907285046.42,1120755034.41,5511229157.11,555700264.4,0.6847,10.3138,-0.1414,1.063,-0.4632,0.7849,-0.8138,-0.8138,23.7279,33.7875,66.2125,3.1554,23.7279,1.3104,4.3511,-2.506,1.9349,73.8538,29.5677,27.1679,6.8444,6.85,5.7951,6.7458,5.8917,6.0687,6.8444,6.7458,6.498,1.0695,1.1632,56.4432,43.5568,52.0178,2.0751,97.8338,93.4721,6.5279,-0.2108,0.0695,14.3759,47.1471,8.0052,26.2537,,-0.1971,242.4844,5.8917,5.8843,117676433.03,29.6875,1.5976,77.8371,1.7107,1.1206,1.5905,-31.7842,31.3447,31.3447,-112.9808,64.7132,45.8861,53.4505,42.97,-120.7669,44.2105,-33.4958,-9.7237,6.4074,46.752,46.752,14.51,10.6347,6.4074
6,000038.SZ,20171028,20170930,0.5319,0.5319,2.0447,2.0447,8.2509,0.0499,0.8381,23326809.32,243149591.14,375702678.63,12.2096,12.2091,9.4704,2.0169,0.3276,7.8639,0.1769,297066571.91,311535758.8,,-717680748.2393,-717680748.2393,215884517.89,142095372.45,29090312.5,-1548481434.29,2914098574.25,2746064786.12,1197583351.83,5334551736.67,464246532.49,0.5097,10.1389,0.127,0.888,-1.0817,0.5959,-1.3728,-1.3728,24.9979,35.1478,64.8522,3.324,24.9979,1.1917,4.6539,-2.5216,0.7169,72.2087,31.6705,29.1449,5.1406,5.13,4.6906,5.1553,4.4217,4.6264,6.8541,6.8737,6.7996,1.073,1.1658,52.5432,47.4568,51.1916,0.5453,99.3597,63.2895,36.7105,0.271,0.073,13.6936,182.2047,7.5286,100.1742,,0.1715,249.9529,5.8956,4.4096,126887530.2,31.6665,2.0183,68.0302,1.5703,1.3819,1.4026,49.5642,10.7202,10.7202,-80.3314,171.7432,111.6326,145.089,164.69,-68.5299,126.958,-34.6236,-10.9655,4.6025,66.062,66.062,-16.1301,-16.9431,7.9887
7,000038.SZ,20170826,20170630,0.5628,0.5628,2.6059,2.6059,13.8032,0.0799,1.0882,13414743.61,170471523.33,290168923.38,4.7447,4.2865,2.7226,1.6808,0.2471,6.1696,0.1364,227537962.04,218643550.68,236742501.38,-904825942.5161,-904825942.5161,607903847.18,141829772.08,99527812.5,-1208854476.55,2860009596.4,2649093389.69,1440238913.14,5344008684.8,381656398.97,0.5628,15.9713,-0.1267,1.1681,-2.5649,0.6692,-2.7693,-2.7693,21.6749,34.0798,65.9202,2.3992,21.6749,0.9806,4.0285,-2.6099,1.1594,73.2761,28.2897,25.6793,3.5756,3.56,3.3148,3.5018,2.9558,3.1477,7.1512,7.0036,13.9366,1.1619,1.2141,55.0815,44.9185,46.9336,1.8624,97.6493,83.2996,16.7004,-0.0585,0.1619,6.1446,52.4314,3.3676,28.7358,,-0.0487,254.6329,5.9116,2.9452,149584093.21,28.2971,1.1108,74.8998,1.7285,1.5396,1.4621,-9.7258,12.4251,12.4251,-118.3597,164.0118,90.9879,108.6029,138.02,-118.3599,95.3842,2.9842,-4.6903,2.9842,121.5101,121.5101,81.3779,-4.6228,6.7655
8,000038.SZ,20170429,20170331,0.2882,0.2882,1.3932,1.3932,13.8032,0.0799,0.9137,3614347.46,90566736.06,150939839.04,4.0827,3.5909,2.2807,0.9886,0.1318,3.191,0.0724,128082881.0,104553115.5,,-990273169.3219,-990273169.3219,673898046.41,143776996.65,151485812.5,-1206596958.85,2796879188.01,2544426113.45,1337829154.6,5360239359.17,324624804.25,0.2882,15.7967,-0.0088,0.9935,-2.4128,0.32,-3.0308,-3.0308,20.8332,33.1585,66.8415,0.5607,20.8332,0.8672,3.8165,-4.123,0.6077,71.8627,27.0832,22.9682,1.8415,1.84,1.7709,1.6633,1.5087,1.5089,7.366,6.6532,15.6875,1.1861,1.2291,54.5461,45.4539,45.2722,2.8261,96.2896,85.1648,14.8352,-0.0035,0.1861,5.3256,34.0715,2.8859,18.463,,-0.003,239.2103,6.0348,1.4983,169955914.43,27.0913,0.8672,71.8627,1.8415,1.7709,1.5087,-0.6283,29.8198,29.8198,-101.3553,149.6425,142.0543,164.7883,158.85,-102.2934,8.5217,1.8583,-3.3738,1.8587,174.3485,174.3485,174.3485,-16.0604,143.9958
9,000038.SZ,20170415,20161231,0.9278,0.9278,3.1499,3.1499,13.8032,0.0799,0.6254,21278053.22,211976342.92,412480023.37,3.1353,2.6068,2.3486,4.5192,0.482,14.0751,0.2884,267881317.4,299941818.16,322157103.37,-76099349.0277,-76099349.0277,944576984.92,152040757.58,183086562.5,-1963306561.26,2701538865.03,2407852468.27,444545907.01,5297005816.94,230443720.73,0.7139,15.5085,1.0893,0.7053,6.236,0.918,-0.2329,-0.2329,23.3655,40.0779,59.9221,8.1014,23.3655,1.9832,6.8254,-0.7073,1.5813,73.9718,26.375,29.1433,9.0009,6.81,8.1798,8.4036,6.7375,8.609,9.0009,8.4036,20.0153,1.2502,1.3773,55.2975,44.7025,42.2536,3.4564,95.6611,88.1191,11.8809,0.3156,0.2502,3.9596,27.6764,2.1111,14.7555,,0.2781,429.0051,6.7375,6.5352,178334220.26,29.8638,2.2203,62.726,2.4967,2.4082,1.9489,37.5956,1446.3333,1446.3333,49.5059,1264.9965,1663.8978,3830.8714,2690.3,407.622,-10.1946,1189.1521,758.4608,4277.1001,236.9654,236.9654,166.048,340.483,4277.1001
