,ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
0,600668.SH,20190430,20190331,0.34,0.34,2.0838,2.0838,1.2831,0.6331,6.2334,3377384.97,113610631.33,289327460.36,1.0815,0.8699,0.576,2.3659,0.5038,0.5428,0.1432,126332251.6,160373365.97,,105523709.2872,139523709.2872,882805718.43,132183719.82,563379110.35,264953929.0,2915630436.51,109739285.92,274693214.92,4097813035.89,2362665973.83,0.34,9.5314,0.2547,6.8665,-0.0288,0.4661,0.3067,0.4055,17.4892,40.3516,59.6484,21.8461,17.4892,14.6578,6.2481,0.9403,0.0094,82.3808,21.1761,22.3668,3.6319,3.63,3.527,3.2029,2.5045,3.2414,14.5276,12.8116,30.8709,1.4466,1.5544,28.476,71.524,57.0261,13.7483,80.0328,85.2896,14.7104,0.0651,0.4466,2.0778,5.8213,1.8472,5.1753,11.0043,0.0555,96.8563,10.018,2.3364,1543243103.5,21.4265,14.6578,82.3808,3.6319,3.527,2.5045,12.2232,13.3333,13.3333,527.3399,4.5486,4.7471,12.1169,14.84,527.486,-5.7212,3.6957,4.3134,3.6958,7.0938,7.0938,7.0938,-16.2324,18.9206
1,600668.SH,20190430,20181231,1.7103,1.7103,9.7715,9.7715,1.3061,0.6331,5.8934,39318300.0,549183800.0,1406952123.12,1.1413,0.9163,0.6764,12.3372,2.8973,2.5573,0.7408,622898067.82,873271545.72,991434783.82,326769497.9033,195109497.9033,788982831.49,133223615.12,529248841.31,220911389.64,2834388131.05,172170516.56,293081906.2,3979181920.0,2245677957.53,1.7103,9.1917,1.8965,6.5265,0.195,2.538,0.9497,0.567,20.0047,41.846,58.154,22.0545,20.0047,14.1666,6.9993,0.8886,0.3424,81.4736,24.9129,25.9731,20.3281,20.34,18.97,19.2412,14.8197,18.7394,20.3281,19.2412,29.6131,1.4207,1.5677,28.3675,71.6325,57.8283,13.3004,79.4813,83.9317,16.0683,0.5356,0.4207,2.179,5.9758,1.9528,5.3555,12.8304,0.4496,78.4451,14.8197,12.9667,1459028332.55,25.1225,12.4502,85.5506,3.208,2.415,2.7377,26.3036,69.3069,69.3069,51.0554,66.2558,70.21,68.8699,64.37,49.1401,40.2834,20.378,17.378,20.3777,18.9505,18.9505,22.4887,-26.6716,20.3777
2,600668.SH,20181031,20180930,1.4188,1.4188,6.7087,6.7087,1.3067,0.5071,5.7279,14519971.14,473663318.81,968005701.69,1.2938,0.9634,0.6985,8.4504,2.1594,1.7331,0.5151,470623324.14,681567095.13,,151013121.8321,24353121.8321,784263232.84,102785479.72,534120217.4,366159112.61,2743315946.98,274166536.41,255205431.62,3900482502.06,2145359145.89,1.4188,8.9852,1.0909,6.235,-0.1939,1.9808,0.4389,0.0708,23.3921,41.9347,58.0653,20.5762,23.3921,14.9502,4.6591,0.967,0.0365,79.6123,28.4343,29.526,17.0724,17.05,16.5646,15.208,12.0486,15.2056,22.7632,20.2773,29.6848,1.4222,1.5673,25.2203,74.7797,57.3013,13.6937,79.2636,65.6687,34.3313,0.4022,0.4222,2.1754,5.7883,1.9303,5.1361,7.4921,0.2641,89.2882,16.0648,10.893,1468412859.78,28.559,15.1029,79.8032,6.1812,5.9933,4.42,18.9109,67.0588,67.0588,92.8066,70.1102,69.8739,67.5253,70.42,92.7997,38.802,17.6736,14.6513,17.6738,17.4022,17.4022,21.9702,-6.3497,20.6937
3,600668.SH,20180831,20180630,0.88,0.88,4.3682,4.3682,1.0842,0.5071,5.1867,8859944.13,293086415.59,625562048.39,1.2293,0.8904,0.7226,5.6273,1.4782,1.148,0.3442,307972198.04,425403487.19,481616400.28,130345621.2156,33685621.2156,723355941.17,104664991.32,526993217.85,353447207.11,2609936132.53,205758579.71,206212568.97,3729694084.28,1959122215.66,0.8775,8.5278,0.6482,5.6937,-0.1789,1.2363,0.3788,0.0979,22.1848,41.62,58.38,20.1401,22.1848,14.8684,4.2068,1.0649,0.0503,79.51,27.2235,28.303,10.8582,10.79,10.5396,9.7419,7.636,9.6369,21.7164,19.4838,29.7301,1.4231,1.5703,24.2032,75.7968,57.2641,14.1297,78.6738,66.2248,33.7752,0.2486,0.4231,2.1655,5.568,1.9261,4.9525,7.3842,0.1646,89.943,15.272,6.9147,1399902671.97,27.309,14.0006,77.5354,6.943,6.8219,4.8801,25.0844,25.7143,25.7143,111.1401,32.9803,32.2461,25.5308,26.57,111.1219,7.4438,11.6833,9.1477,11.6838,15.0927,15.0927,12.776,81.7446,16.834
4,600668.SH,20180428,20180331,0.3032,0.3032,1.9458,1.9458,1.0834,0.5071,4.7124,5412131.47,98932514.65,270802360.05,0.9727,0.7142,0.6142,2.5749,0.6809,0.518,0.1568,120726845.51,154505110.91,,-46679018.8571,32320981.1429,620596131.01,106701029.78,697384965.1,468461509.54,2520477464.52,-29040183.24,186553504.16,3639478294.62,1795928884.86,0.3033,8.0149,0.0406,5.2195,-0.0205,0.449,-0.1357,0.0939,17.2787,40.4471,59.5529,21.5795,17.2787,15.9487,4.4603,1.1704,0.0119,81.9682,21.6917,23.0769,3.8753,3.89,3.6743,3.6173,2.7084,3.4416,15.5012,14.4692,32.6255,1.4842,1.5863,23.7263,76.2737,57.7194,19.1617,75.7747,74.7615,25.2385,0.0131,0.4842,1.9357,3.9545,1.7692,3.6142,5.3803,0.0098,95.4855,10.8336,2.443,1363410220.07,21.9065,15.9487,81.9682,3.8753,3.6743,2.7084,2.0861,-9.0909,-9.0909,4411.1111,9.6206,6.8264,-7.0016,-9.09,4295.5769,-17.2981,4.9661,4.5751,4.9664,18.1134,18.1134,18.1134,23.01,12.4501
5,600668.SH,20180424,20171231,1.0128,1.0128,8.2148,8.2148,1.0834,0.5071,4.4091,14382182.49,334112121.57,963143914.12,0.9383,0.6751,0.6152,11.8638,3.3059,2.1236,0.6919,388944951.69,533236469.24,644259099.03,311527874.8954,145227874.8954,626369096.62,107030541.38,618060897.8,382075281.21,2390104734.91,-61188807.01,68142464.19,3442331208.73,1691584238.74,1.0128,7.6357,1.2555,4.9162,0.141,1.5497,0.9054,0.4221,13.6954,34.0747,65.9253,19.0254,13.6954,11.8392,5.7749,1.4113,0.4238,86.2397,17.8244,18.8652,13.9036,13.94,13.3298,13.0527,9.4758,12.2747,13.9036,13.0527,32.3646,1.4785,1.6299,22.2835,77.7165,57.238,17.9547,76.3238,73.3788,26.6212,0.4356,0.4785,1.9441,4.2509,1.7685,3.8671,6.2556,0.3196,81.3157,9.4758,8.5305,1367576222.43,17.5567,15.9201,86.3264,2.2003,2.1653,1.7352,27.582,21.6867,21.6867,8.4103,43.0756,32.9905,22.1803,25.94,8.4079,10.943,10.1292,4.5294,10.1289,18.807,18.807,19.301,51.0748,10.1289
6,600668.SH,20171031,20170930,0.8469,0.8469,5.7143,5.7143,1.1058,0.4507,4.2996,13473690.87,277934952.23,609898375.06,1.1434,0.793,0.5318,7.8901,2.2816,1.4741,0.478,271301728.39,418476127.48,,-37630079.1992,12369920.8008,566623735.9,94270093.17,834041178.72,721053158.38,2337934483.37,118394199.78,264406179.44,3571688429.49,1634498577.78,0.8469,7.4446,0.5658,4.7503,-0.2057,1.2162,-0.1094,0.036,15.9779,31.0191,68.9809,16.4611,15.9779,10.0535,4.8616,1.546,0.0403,86.2017,19.6193,21.2835,11.7806,11.74,11.2359,10.1728,7.6369,9.8094,15.7075,13.5637,35.3197,1.5461,1.663,22.3036,77.6964,55.2366,23.3515,71.719,55.2281,44.7719,0.2358,0.5461,1.7135,3.0713,1.5639,2.8031,3.2424,0.1302,89.5582,10.1825,7.0839,1346861691.95,19.7375,13.1782,89.9054,2.0056,1.8281,1.3781,13.4841,73.4694,73.4694,2.0747,86.9149,74.6427,72.472,79.15,2.0687,53.9186,7.373,5.9525,7.3733,18.5921,18.5921,18.9405,-55.3738,12.054
7,600668.SH,20170829,20170630,0.6991,0.6991,3.7954,3.7954,1.1056,0.4507,4.1518,8970399.96,231565251.28,406578495.47,1.0711,0.7403,0.5748,5.4619,1.5216,0.9744,0.3177,204650412.72,329080606.15,384802296.58,58877228.983,108877228.983,615754476.91,93878384.78,833725582.97,695502507.39,2290011624.23,62220209.31,182997133.73,3516610860.79,1583625585.92,0.6991,7.2991,0.307,4.6024,-0.1308,0.9564,0.1711,0.3164,19.593,31.1332,68.8668,14.6329,19.593,8.4736,4.6462,1.5131,0.031,84.3292,23.5544,25.1989,9.8234,9.65,9.4571,8.0058,6.2248,7.9187,19.6468,16.0116,36.5184,1.5753,1.6787,22.1704,77.8296,54.1855,23.7082,71.4183,56.6786,43.3214,0.1208,0.5753,1.6273,3.0124,1.4838,2.7467,3.2926,0.0685,88.6022,12.4496,5.8517,1354797358.15,23.7668,8.5159,81.9998,5.1707,4.9451,3.3494,14.2516,133.3333,133.3333,-18.2859,139.3105,125.5125,132.1079,146.41,-18.2799,103.3995,5.2745,5.7939,5.2743,18.4167,18.4167,21.2073,32.1814,14.1143
8,600668.SH,20170429,20170331,0.326,0.326,1.6474,1.6474,1.0989,0.4507,4.0288,3372612.41,108827872.82,164364133.63,1.1416,0.7751,0.6727,2.3835,0.696,0.4195,0.1411,71613617.2,146773428.13,,-75907854.1734,-75907854.1734,535099666.55,94751284.99,783414057.37,624814976.03,2230928514.41,105361681.59,155762600.25,3407595217.82,1541311376.91,0.3261,7.1275,0.0009,4.4795,-0.0716,0.4266,-0.2206,-0.2206,20.7252,28.9962,71.0038,15.7563,20.7252,8.4186,5.6659,1.6719,0.0119,87.3663,23.3722,25.893,4.6382,4.57,4.4987,3.6546,2.9252,3.7251,18.5528,14.6184,35.0039,1.5386,1.6602,21.0396,78.9604,55.2559,22.9902,71.9706,52.6511,47.3489,0.0004,0.5386,1.7353,3.1305,1.5786,2.8477,3.5705,0.0002,98.0692,11.7008,2.7938,1372482883.44,24.2211,8.4186,87.3663,4.6382,4.4987,2.9252,0.0561,371.4286,371.4286,-98.5342,320.1153,287.7204,339.8425,435.36,-98.4968,294.7736,2.7995,1.0678,2.7997,14.9655,14.9655,14.9655,-9.1359,11.4164
9,600668.SH,20170418,20161231,0.83,0.83,6.9144,6.9144,1.0985,0.4507,3.7027,19925332.57,265304194.22,579098687.72,1.0097,0.6643,0.6036,10.6399,3.066,1.7653,0.6239,224177224.45,404588723.93,512916143.94,344769035.0096,405429035.0096,562991224.33,96590652.02,783106549.43,599869805.39,2166552844.82,7518679.1,33281935.06,3335209187.2,1429110891.68,0.829,6.9334,1.1581,4.1534,0.1006,1.1758,1.002,1.1783,12.9824,24.3408,75.6592,13.9239,12.9824,6.5285,6.0707,1.3246,0.2945,90.5773,14.8031,17.0058,12.5321,12.56,11.6567,10.6104,8.1001,10.4976,12.5321,10.6104,36.1142,1.5653,1.6754,19.5132,80.4868,54.2344,23.48,71.5301,53.5106,46.4894,0.5162,0.5653,1.6536,3.0464,1.5017,2.7666,3.6117,0.2762,84.6364,8.1001,7.4802,1386523833.64,15.6843,7.9862,89.4628,4.9776,4.716,3.2853,28.807,43.1034,43.1034,143.7592,53.2252,36.192,41.9763,55.22,143.7497,28.9201,10.1274,10.0044,10.1273,5.3394,5.3394,12.6677,87.3103,10.1273
