,ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
0,603383.SH,20190423,20190331,0.04,0.04,0.3913,0.3913,3.6538,0.4642,3.7434,4408728.5,877832.31,36798070.4,6.9236,6.5098,6.4833,1.6433,0.0425,0.8691,0.0386,-1290095.69,2992670.72,,,,157456117.12,,0.0,-520488842.28,1026552432.97,932703951.7,412215109.42,1043993565.32,505815892.2,0.044,8.6735,-0.5622,4.2076,0.5247,0.0249,,,9.9208,78.2313,21.7687,77.9135,9.9208,20.4295,60.2382,-2.7541,,102.7427,9.5416,6.3623,0.5084,0.51,0.0844,0.2454,0.3826,0.2873,2.0336,0.9816,13.1055,1.1508,1.1727,90.7371,9.2629,85.4428,0.0,99.8732,100.0,,-0.4292,0.1508,6.622,,6.5196,,,-0.4292,575.2999,1.5304,0.4335,92876467.63,9.1164,20.4295,102.7427,0.5084,0.0844,0.3826,-143.675,0.0,0.0,-25.2395,123.6698,95.4671,72.6238,129.6394,-75.3087,55.9451,0.5308,-2.9263,0.53,61.8346,61.8346,61.8346,-93.6123,10.6953
1,603383.SH,20190402,20181231,1.01,1.0,2.4583,2.4583,3.6521,0.4642,3.6994,24427949.6,95349207.94,219369628.12,5.6694,5.4012,2.4613,14.9785,0.2718,6.3212,0.2467,80052757.14,120961921.36,126426421.08,83281356.2627,83281356.2627,198550211.06,,0.0,-457414432.91,1021350314.43,927111623.61,469697190.7,1039116833.18,500529331.39,0.9964,8.6277,0.7707,4.1637,0.7549,1.0062,0.6928,0.6928,39.6203,74.2312,25.7688,45.2034,39.6203,11.0882,35.8618,-1.7466,0.495,72.9114,42.86,40.9316,12.1299,12.18,9.6561,10.0975,9.7741,11.3353,12.1299,10.0975,16.0423,1.1911,1.2132,90.9503,9.0497,82.5222,0.0,99.8129,100.0,,0.4666,0.1911,5.2237,,5.144,,,0.4666,273.5492,9.7741,9.9986,93747774.34,42.7173,7.063,57.1957,6.3573,5.7201,5.3105,103.66,-10.6195,4.1667,-36.1633,18.3156,16.6029,17.5342,8.79,-10.6236,6.2653,-20.9968,6.861,10.6045,21.2266,21.2266,12.9437,266.1541,10.6045
2,603383.SH,20181030,20180930,0.4749,0.4656,1.3933,1.3933,3.6247,0.3571,3.2758,18033103.58,37940415.1,126010844.77,6.1168,5.7355,2.9161,4.9368,0.1613,3.6698,0.1457,25250813.94,52968058.23,,63036671.6647,63036671.6647,168028247.71,,0.0,-429263923.16,953938895.78,859774606.96,430510683.8,972675261.36,436725692.53,0.4656,8.0696,-0.3333,3.6329,0.5207,0.4406,0.5244,0.5244,32.2017,75.2335,24.7665,56.7494,32.2017,14.1651,44.9112,-2.3269,2.1434,84.9243,33.672,31.624,5.8678,5.8,3.9774,4.6081,4.6923,5.2522,7.8237,6.1441,14.7302,1.1727,1.205,90.1025,9.8975,83.6272,0.0,99.7331,100.0,,-0.2384,0.1727,5.7733,,5.6773,,,-0.2384,433.426,6.2564,4.8696,94630754.99,33.9509,12.6219,86.7375,2.0689,1.4319,1.6946,4.786,13.1792,10.9628,-424.0566,47.6894,43.6507,48.689,23.9,-633.2094,33.707,-26.1073,-1.5109,3.4496,28.4258,28.4258,46.9957,-45.4885,11.2051
3,603383.SH,20180828,20180630,0.3078,0.3018,0.91,0.91,3.6153,0.3571,3.112,11970997.9,24312947.96,83162967.25,5.632,5.2954,2.7987,3.937,0.1067,2.3856,0.0963,17545308.79,34700919.27,37313309.97,111667701.4966,111667701.4966,177810934.29,,0.0,-452735239.38,917078916.15,823614456.16,370879216.78,936529499.3,417036119.71,0.3018,7.7641,-0.3564,3.4691,0.7159,0.2887,0.9289,0.9289,31.8383,76.0222,23.9778,56.8441,31.8383,14.9847,44.2729,-2.4135,1.9313,83.9612,34.014,31.7213,3.8784,3.8,2.5988,3.0539,3.0652,3.441,7.7568,6.1078,15.9566,1.1899,1.2146,89.8671,10.1329,82.2979,0.0,99.6605,100.0,,-0.2409,0.1899,5.2491,,5.1576,,,-0.2409,430.5822,6.1304,3.1932,52929673.19,34.2125,8.7781,66.678,3.5431,2.9089,2.8841,-5.3449,4.1624,2.132,-4.8852,37.4901,30.5782,38.1307,-2.24,-49.7529,27.3692,-28.9047,-3.7871,-0.4672,20.3508,20.3508,26.7978,1654.3322,8.4491
4,603383.SH,20180428,20180331,0.04,0.04,0.3385,0.3385,5.4482,0.5,4.4699,6024180.74,-2961705.58,23632967.88,5.2331,4.912,1.7276,1.5436,0.028,0.7539,0.0253,-9221487.45,929695.8,,-65899649.1,-65899649.1,195662538.77,,0.0,-307513287.42,923965124.58,828258534.91,520745247.49,943866238.36,426748149.01,0.0357,10.9696,-0.4489,4.9699,-0.6881,0.0108,-0.7675,-0.7675,8.004,81.3102,18.6898,109.8459,8.004,32.1377,82.0574,-4.3492,1.6377,131.7269,6.9038,3.1987,0.3259,0.33,-0.3151,0.0809,0.2025,0.0987,1.3036,0.3236,17.1705,1.2073,1.2224,89.8548,10.1452,81.0831,0.0,99.7947,100.0,,-0.197,0.2073,4.814,,4.7222,,,-0.197,1011.6951,0.81,0.2666,38327856.57,7.5478,32.1377,131.7269,0.3259,-0.3151,0.2025,-132.6322,100.0,100.0,,174.4043,71.3687,131.6538,-458.96,-59.2194,,0.4478,-1.6123,0.4475,5.5229,5.5229,5.5229,-97.0862,
5,603383.SH,20180403,20171231,1.35,1.34,2.839,2.839,5.4349,0.5,4.4342,14261468.87,87646870.42,192048471.66,4.8155,4.5754,1.8043,13.6779,0.3003,6.0557,0.2724,78185609.61,103591860.59,108398284.14,-528858207.3832,-528858207.3832,217797459.71,,0.0,-366596590.26,920875832.33,831016196.49,464419606.23,940405587.15,423685673.85,1.1868,10.9207,1.2073,4.9342,-1.7034,1.2064,-6.159,-6.159,41.0615,78.7805,21.2195,45.002,41.0615,11.977,34.9151,-1.8901,0.2022,67.9274,43.9145,42.4946,14.4585,13.86,12.4351,11.5772,11.1868,13.5202,14.4585,11.5772,18.8048,1.2316,1.2695,90.5552,9.4448,79.509,0.0,99.7156,100.0,,0.476,0.2316,4.3055,,4.2281,,,0.476,334.5126,11.1868,11.3891,38782885.33,44.4112,6.3447,50.3235,7.1007,6.301,5.7078,96.271,20.5357,19.6429,-20.0464,56.2575,32.7948,44.5886,25.59,8.8998,-27.2329,46.108,83.4409,98.7005,19.0941,19.0941,4.4419,519.0733,98.7005
6,603383.SH,20171030,20170930,0.5193,0.5193,1.5189,1.5189,5.4217,0.3391,3.8467,7023600.57,30621102.06,103740647.09,5.3081,5.0036,1.5749,5.356,0.1646,3.1985,0.1537,21873955.5,35867481.95,,-628609386.6476,-628609386.6476,190262428.76,,0.0,-259517223.13,856026720.43,819663916.3,560146693.17,875792887.04,359422037.19,0.4384,10.1591,-0.0636,4.1858,-2.9504,0.4177,-7.3207,-7.3207,28.0784,79.5435,20.4565,60.6599,28.0784,16.8723,46.6387,-2.8511,0.7216,83.2281,29.2801,27.5015,5.6008,5.78,4.5558,4.2261,4.3147,4.9075,7.4677,5.6348,17.8473,1.2172,1.2627,94.7349,5.2651,80.2985,0.0,99.605,100.0,,-0.0287,0.2172,4.5849,,4.4992,,,-0.0287,527.1057,5.7529,4.4355,39822321.62,30.3526,16.4334,99.1204,1.313,0.6636,1.0477,58.5586,126.3731,126.3731,,399.9687,151.7735,159.8509,117.57,60.6754,,35.9186,68.8461,84.843,35.6325,35.6325,129.8884,-62.6205,
7,603383.SH,20170829,20170630,0.3941,0.3941,1.0796,1.0796,5.0885,0.3459,3.7882,1396845.56,24870984.4,75078950.58,7.3444,6.9569,3.5657,3.5122,0.1202,2.2122,0.112,21526299.49,25540811.56,27973994.92,-462208591.685,-462208591.685,127717697.79,,0.0,-418037534.68,846689908.63,810295731.71,392258197.03,864687803.62,348045164.52,0.312,10.2225,-0.3398,4.134,-1.1263,0.3034,-5.4901,-5.4901,28.4251,82.5996,17.4004,56.58,28.4251,17.0632,42.8744,-3.3576,1.1669,76.3174,29.7739,28.0992,3.9424,4.82,3.7328,3.1458,3.1823,3.4335,7.8848,6.2916,12.8695,1.1477,1.2185,94.5192,5.4808,85.3169,0.0,99.5312,100.0,,-0.224,0.1477,6.7386,,6.6294,,,-0.224,539.187,6.3646,3.2354,40447708.65,31.5329,12.1517,61.7636,2.8985,,2.5006,-6.9415,25.8065,25.8065,,72.7012,27.6454,33.2648,26.49,19.3094,,36.7668,57.1812,82.364,15.1098,15.1098,,1203.4923,
8,603383.SH,20180428,20170331,,,,,,,,,,23268107.38,,,,1.5493,0.0479,0.6601,0.0436,-2696879.28,-363505.92,,,,,,,,,,,,,,,,,,,,,3.7071,84.4762,15.5238,91.2763,3.7071,28.3597,68.884,-5.9674,1.2546,109.7912,-9.7912,-1.3197,0.2801,,,-0.0576,0.1617,0.2801,1.1204,-0.2304,,,,,,,,,,,,,,,,,,,821.4496,0.6468,,,4.6477,28.3597,109.7912,0.2801,,0.1617,-87.9022,,,,,,,,,,,,,,,,-104.4309,
9,603383.SH,20170502,20161231,1.12,1.12,3.2419,3.2419,1.3781,0.4612,4.6351,692200.57,69789385.59,162670000.23,3.7079,3.4739,3.4642,11.6064,0.3908,4.8286,0.3512,68503225.84,75991585.36,80895314.44,71632715.7805,71632715.7805,154960325.87,,0.0,-512859515.41,456866344.44,419622273.88,-93237241.53,476416450.39,321777334.56,1.1163,7.4744,1.51,5.0963,1.442,1.2035,1.1345,1.1345,34.0651,79.4704,20.5296,44.5005,34.0651,13.3495,33.8294,-2.6784,0.043,66.5336,33.4664,37.1248,16.1399,16.14,15.9814,13.0387,11.9641,14.7194,16.1399,13.0387,24.5432,1.3253,1.3346,91.0047,8.9953,72.3603,0.0,99.0587,100.0,,0.6143,0.3253,3.0455,,2.9483,,,0.6143,301.7959,11.9641,12.0933,41728442.22,39.8292,7.0004,43.9213,11.865,,8.8965,100.5091,-17.037,-17.037,-16.1111,12.5843,-11.0314,-15.9742,2.38,-16.4452,-28.5232,17.5571,18.18,17.5567,4.9046,4.9046,,857.7367,17.5567
10,603383.SH,20171030,20160930,,,,,,,,,,78233758.47,,,,5.4965,0.2033,2.2333,0.18,7637891.43,11701438.96,,,,,,,,,,,,,,,,,,,,,14.1004,81.3605,18.6395,71.135,14.1004,20.5159,54.8012,-4.1821,1.0415,92.0568,7.9432,12.1691,3.6087,,,2.1903,2.5379,3.6087,4.8116,2.9204,,,,,,,,,,,,,,,,,,,455.0152,3.3839,,,16.3512,33.8685,146.7194,,,,125.4043,,,,,,,,,,,,,,,,,
11,603383.SH,20170829,20160630,,,,,,,,,,63037688.3,,,,4.5137,0.167,1.834,0.1478,15670409.01,19775320.21,22195762.99,,,,,,,,,,,,,,,,,,,,24.2747,79.8311,20.1689,57.5191,24.2747,17.6086,43.3032,-3.3926,1.6385,80.1549,19.8451,25.0435,4.9099,,,3.7015,3.5879,4.9099,9.8198,7.403,,,,,,,,,,,,,,,,,,,344.3956,7.1758,,,28.4361,,,,,,,,,,-8.8984,-11.1174,-11.2658,,-2932.3946,,,,,-1.573,-1.573,,,
12,603383.SH,20170502,20151231,1.35,1.35,3.0903,3.0903,1.3781,0.3643,3.6157,15716030.35,68164823.02,149880055.88,3.7074,3.4962,3.4837,9.6176,0.5452,4.5017,0.4678,60826039.56,87295321.12,92436608.09,76787064.3237,76787064.3237,127562347.45,,0.0,-422309006.98,383186120.76,345368202.74,-76940804.24,406687819.71,251295748.4,1.3285,6.3581,1.8,3.98,3.5972,1.3826,1.2161,1.2161,42.8856,76.8133,23.1867,43.8744,42.8856,13.3942,32.6827,-2.2025,0.4455,68.8267,31.1836,44.7387,27.9743,27.97,22.733,20.9287,20.0618,26.2849,27.9743,20.9287,23.8769,1.3137,1.3911,88.5223,11.4777,71.7241,0.0,98.7122,100.0,,0.8931,0.3137,3.1471,,3.0039,,,0.8931,227.6158,20.0618,20.1101,43055245.16,46.9634,,,,,,,66.6667,66.6667,-10.0,31.9886,74.563,73.0243,43.28,89.5184,-14.5548,-3.7861,78.1042,102.4975,20.0433,20.0433,,,102.4975
