,ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
0,603598.SH,20190427,20190331,0.03,0.03,1.7765,1.7765,0.034,0.0128,1.1802,691907.14,8071413.89,47585898.98,1.2626,1.2626,0.8354,0.914,0.4636,98.6083,0.2791,8249503.68,10081506.26,,-281391453.07,-231391453.07,522865636.37,319784718.91,267490000.0,169220234.25,-66437609.39,207520595.54,376740829.79,842217016.72,322862725.87,0.0324,2.1207,-0.3443,1.193,-0.3427,0.0373,-1.0398,-0.855,1.8223,9.8983,90.1017,7.4516,1.8223,2.922,4.2851,0.2445,0.3014,98.284,1.8628,2.097,1.5395,1.54,1.4179,0.5854,0.5087,1.2212,6.158,2.3416,65.8889,2.9316,3.0256,59.2258,40.7742,-3.9432,31.7602,68.1443,71.1942,28.8058,-0.1179,1.9316,0.517,2.1456,-0.0598,-0.2484,-0.3926,-0.0839,98.4683,2.0348,0.5088,4656024.5,1.8526,2.922,98.284,1.5395,1.4179,0.5087,-19.3822,-40.0,-40.0,-465.353,-57.2459,-57.4804,-38.7987,-41.23,-464.0634,-27.6323,1.6537,-4.2547,1.6554,-45.9896,-45.9896,-45.9896,96.0586,-15.43
1,603598.SH,20190412,20181231,0.21,0.21,11.6292,11.6292,0.0319,0.0128,1.1478,15263262.24,41365788.05,264937591.81,1.2289,1.2289,0.8605,5.0254,2.592,603.0638,1.6569,47079677.1,72143052.62,75122779.22,157572773.1239,220312773.1239,658058734.73,319807358.01,217490000.0,24661580.59,-71883150.13,200440282.13,225101862.72,781873547.81,314099404.84,0.2093,2.0862,0.0447,1.1607,0.0282,0.2666,0.5823,0.8141,1.943,8.4184,91.5816,6.0562,1.943,2.9549,2.9916,0.1097,0.3319,98.504,2.1853,2.2923,9.2268,9.44,6.7399,3.7981,3.2192,7.7855,9.2268,3.7981,67.928,3.118,3.0949,61.1448,38.8552,-4.0849,27.8165,72.2082,73.2459,26.7541,0.0138,2.118,0.4723,2.5959,-0.0601,-0.3305,-2.9148,0.0101,71.6361,3.2192,2.9813,5094653.07,2.2401,4.3112,100.1914,1.0164,0.4365,0.2827,-19.8263,-16.0,-16.0,-87.9026,-25.7947,-23.1215,-15.1451,-43.67,-87.9268,-0.3658,-14.6783,-13.7039,-14.8335,21.8789,21.8789,-41.7652,-73.4491,-14.8335
2,603598.SH,20181030,20180930,0.19,0.19,9.2968,9.2968,0.0702,,1.1205,11990998.36,38902425.37,210142442.32,1.1804,1.1804,0.7203,4.0969,1.8896,465.7389,1.2485,48287696.48,66329606.56,,136845184.1864,171585184.1864,920811477.97,317066822.6,189490000.0,-86646933.42,-66564330.6,200305805.73,113658872.31,753322323.99,303237478.74,0.1881,2.0842,0.5071,1.1205,0.2558,0.2451,0.5057,0.634,2.2197,8.3525,91.6475,5.7098,2.2197,2.6146,3.0108,0.0845,0.2413,98.0807,2.552,2.6364,8.296,7.45,6.3414,3.2915,2.7712,7.308,11.0613,4.3887,71.6838,3.5315,3.2849,65.82,34.18,-3.3429,25.1539,74.8715,77.7866,22.2134,0.1236,2.5315,0.3951,2.9765,-0.0466,-0.3513,,0.0961,65.9035,3.6949,2.5255,5461513.06,2.5519,2.8259,98.8163,2.846,1.6467,0.757,17.8152,72.7273,72.7273,1224.3902,66.9712,49.9693,66.4581,42.18,1223.5812,83.3362,-14.7601,-2.3532,-14.917,67.9213,67.9213,46.5376,-33.9794,-9.2061
3,603598.SH,20180810,20180630,0.13,0.13,6.4886,6.4886,0.0672,,1.0627,5399653.5,29852703.64,141139984.9,1.1352,1.1352,0.6982,2.6808,1.2479,313.1047,0.8404,39292082.74,48772963.16,50293547.63,247708993.7452,302448993.7452,1039953193.17,317089461.7,247890000.0,-21614661.16,-92706961.35,174164045.35,152549384.19,782827200.28,287596958.5,0.1303,1.9774,0.0068,1.0627,0.3476,0.1802,0.9153,1.1176,2.2898,8.0377,91.9623,5.4887,2.2898,2.5231,2.8591,0.1065,-0.1531,97.7624,2.6768,2.7776,5.885,5.89,4.9836,2.3342,1.9243,5.1885,11.77,4.6684,75.0014,4.0002,3.4883,68.3223,31.6777,-4.3324,31.666,68.3579,80.2428,19.7572,0.0014,3.0002,0.3334,2.1587,-0.0578,-0.374,,0.0012,67.1441,3.8486,1.6871,5874020.94,2.6765,1.7933,97.7558,3.4494,2.6559,1.0096,2.1217,62.5,62.5,113.5458,86.3769,59.5307,71.0201,72.96,113.6138,94.4222,-19.1281,4.9374,-19.2765,79.2411,79.2411,136.3549,24.4037,-12.0367
4,603598.SH,20180428,20180331,0.05,0.05,3.2832,3.2832,0.4485,0.0452,1.1807,584070.27,13734765.89,74977060.19,1.3659,1.3659,1.0556,1.1536,0.6447,152.6675,0.4301,19860067.39,21645752.76,,-153056137.991,-118038074.421,913812514.85,350862100.81,117598670.83,-16458777.84,50961102.52,377368452.96,360909675.12,835258080.26,332365457.27,0.0528,2.5032,-0.0609,1.2259,-0.1924,0.0798,-0.5645,-0.4354,2.1127,8.4234,91.5766,5.8481,2.1127,3.2331,2.5363,0.0786,-0.1027,97.7688,2.3532,2.4318,2.1347,2.13,2.0476,1.0459,0.9087,2.3402,8.5388,4.1836,65.8246,2.9261,3.0853,67.0869,32.9131,2.4268,14.0793,81.2487,74.617,25.383,-0.016,1.9261,0.491,5.7708,0.0369,0.4333,,-0.012,78.0166,3.6348,0.6919,6318227.3,2.3532,3.2331,97.7688,2.1347,2.0476,0.9087,-1.8559,0.0,0.0,82.5401,24.4966,24.502,13.1595,7.98,82.5294,1.291,2.3762,2.9789,2.3724,45.1271,45.1271,45.1271,-61.32,11.7172
5,603598.SH,20180410,20171231,0.25,0.25,9.5249,9.5249,0.4433,0.0452,1.1279,-6701818.9,73438156.47,277162058.3,1.3746,1.3746,1.0374,5.7736,2.3863,540.3384,1.7616,85005228.94,89723745.27,92082146.11,35339229.0535,35339229.0535,862707975.54,350884739.91,121100000.0,-80008604.12,39527850.02,368555175.69,288546571.57,825594743.87,318046621.11,0.2462,2.4451,0.3695,1.1731,-0.6178,0.3309,0.1303,0.1303,2.9241,10.7331,89.2669,6.0687,2.9241,2.3395,3.7973,-0.0681,0.9549,96.7082,3.5891,3.4745,10.6369,10.64,11.705,6.1208,5.1512,10.3743,10.6369,6.1208,65.4522,2.8945,2.3364,66.3187,33.6813,1.9384,14.6682,80.2948,73.7104,26.2896,0.1018,1.8945,0.4967,5.4741,0.0296,0.3264,,0.075,62.4137,5.1512,4.5527,5342475.75,3.5511,3.1845,95.4373,5.6322,7.1764,2.9279,10.3667,108.3333,108.3333,-18.5046,121.5998,107.625,102.0362,130.67,-18.5086,80.3954,11.9962,128.4661,11.9963,49.0916,49.0916,117.0129,309.683,11.9963
6,603598.SH,20171031,20170930,0.11,0.11,5.5264,5.5264,0.4235,0.0358,1.004,3212903.83,27361410.39,117547527.44,2.5002,2.5002,1.1647,7.5352,1.7415,319.7796,1.5941,35543482.98,40899039.88,,-281577468.913,-281577468.913,363458616.03,,0.0,-80003839.87,602495521.55,545257227.5,465253387.63,623702207.49,281884597.76,0.1128,2.2913,-0.0451,1.0397,-1.0165,0.1509,-1.0386,-1.0386,2.0828,7.8455,92.1545,4.6609,2.0828,1.728,3.0605,-0.1277,0.5427,97.6277,2.5716,2.7297,5.0406,5.03,4.5109,4.3516,3.3203,4.8775,6.7208,5.8021,36.8186,1.5827,1.5495,92.0535,7.9465,61.0332,0.0,99.6009,100.0,,-0.0336,0.5827,1.7092,,1.6577,,,-0.0336,35.8318,4.4271,3.2531,5154991.0,2.8574,1.5281,97.7073,1.6203,1.6431,1.0535,0.2672,0.0,0.0,-123.4651,-19.1299,-10.2633,7.442,-3.69,-123.8272,1.3659,4.9514,10.5993,4.9517,21.5633,21.5633,48.598,57.3651,5.9942
7,603598.SH,20170823,20170630,0.08,0.08,3.6135,3.6135,0.4128,0.0358,0.9672,3352886.27,17260100.99,78276760.7,2.8457,2.8457,2.1227,5.3756,1.194,284.2342,1.0917,23653686.49,27802076.03,29124849.9,-29379605.4236,-29379605.4236,291322102.82,,0.0,-334406927.83,591125990.25,537702453.24,203295525.41,610847997.05,271923270.8,0.076,2.2439,-0.0502,1.003,-0.08,0.1025,-0.1084,-0.1084,2.1695,7.9901,92.0099,4.8054,2.1695,1.8339,3.1266,-0.1551,0.5009,97.5855,2.5837,2.8379,3.4348,3.41,2.8761,3.0982,2.3685,3.3164,6.8696,6.1964,32.2913,1.4769,1.4953,91.8923,8.1077,65.5227,0.0,99.591,100.0,,-0.0467,0.4769,2.0882,,2.0291,,,-0.0467,33.4846,4.737,2.2971,2677721.52,3.0072,2.7022,97.919,1.3093,0.7469,0.9252,22.0982,14.2857,14.2857,-117.1448,-30.1509,-17.8917,5.4978,-12.86,-117.4193,0.0898,2.7803,1.0771,2.7785,10.8842,10.8842,-24.4997,-50.3334,5.4032
8,603598.SH,20170429,20170331,0.05,0.05,2.2623,2.2623,0.4018,0.0358,0.9749,-66122.58,12719795.46,43276226.49,2.504,2.502,1.668,2.8751,0.7241,151.3614,0.6598,16030253.08,16179087.72,,-72778614.9829,-72778614.9829,352332626.39,,0.0,-286649428.46,587455572.74,529899445.87,243250017.41,614257292.51,273995137.42,0.0467,2.2406,-0.3488,1.0106,-0.3675,0.0597,-0.2684,-0.2684,2.056,7.056,92.944,3.7378,2.056,1.3153,2.5276,-0.1051,0.4649,97.3863,2.7574,2.6379,2.1101,2.11,2.1211,1.7405,1.3565,1.9994,8.4404,6.962,36.4511,1.5736,1.5501,91.2726,8.7274,60.7761,0.0,98.8933,100.0,,-0.2684,0.5736,1.7241,,1.6673,,,-0.2684,31.4162,5.426,1.3612,3888488.6,2.7431,1.3153,97.3863,2.1101,2.1211,1.3565,-15.4167,0.0,0.0,15.1545,7.4145,6.8725,2.7117,3.23,-72.5002,-3.6313,2.6292,8.2946,2.6281,53.9909,53.9909,53.9909,430.5722,6.5821
9,603598.SH,20170412,20161231,0.12,0.12,6.3886,6.3886,0.3911,0.0358,0.9282,1195372.13,31836491.19,142597321.15,2.7634,2.7609,1.9282,7.6224,2.1021,409.6185,1.93,41516116.4,40805425.79,45359485.96,144631443.3072,144631443.3072,293810499.73,,0.0,-361149500.91,570061913.9,518104319.79,156954818.88,598745473.83,261341464.54,0.1218,2.1832,0.4534,0.964,0.6128,0.1505,0.5335,0.5335,1.788,8.2329,91.7671,4.8827,1.788,2.0365,3.0303,-0.1841,0.4704,97.603,2.4554,2.3559,5.747,5.75,5.5391,4.547,3.451,4.9075,5.747,4.547,32.9179,1.4907,1.5613,90.9651,9.0349,63.8685,0.0,98.8573,100.0,,0.4183,0.4907,2.0146,,1.9402,,,0.4183,47.3957,3.451,3.6808,4215666.03,2.55,2.0722,100.7564,0.7768,0.582,-0.5923,14.3439,9.0909,9.0909,128.749,60.1061,26.9027,21.6632,50.17,158.449,14.6174,-47.7953,-1.0754,6.1472,-6.7861,-6.7861,-5.0977,-144.8518,6.1472
