,ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
0,601888.SH,20190427,20190331,1.1809,1.1809,7.0124,7.0124,1.9687,0.3949,6.1155,716372607.31,1589385472.2,6770397292.76,2.8966,2.1911,2.1349,17.3574,0.6744,7.5048,0.4947,2434987974.61,3325429105.64,,287569220.32,289808457.42,7044831336.23,323003292.39,214447500.0,-14084729707.55,14298219487.34,13768141601.03,-316588106.52,21138172566.61,12711332608.37,1.1809,9.4743,1.8704,6.5104,1.6048,1.7032,0.1473,0.1484,18.9351,49.4493,50.5507,29.6968,18.9351,27.839,2.0748,-0.2169,0.267,82.2155,24.5022,24.2881,13.2768,13.28,9.1519,12.0153,9.3672,12.8442,53.1072,48.0612,26.5989,1.3624,1.5937,73.7649,26.2351,50.1586,1.0145,87.5114,95.74,4.26,0.5031,0.3624,2.4397,86.2604,1.8857,66.6747,,0.4816,77.1275,37.4688,8.331,2752218816.98,24.505,27.839,82.2155,13.2768,9.1519,9.3672,26.6727,98.8047,98.8047,70.8908,101.3,100.8808,98.8017,37.37,70.8908,62.1567,13.9395,6.1778,13.9388,54.7229,54.7229,54.7229,255.7153,22.5985
1,601888.SH,20190427,20181231,1.585,1.585,24.0758,24.0758,1.9687,0.3949,4.9391,-49592533.9,3144340780.35,19488989737.8,2.5121,1.7496,1.652,48.8376,2.5638,27.9979,1.9677,5336527611.92,5043331620.18,5414320314.44,1920330473.5945,2099273523.5945,7504298320.57,469766395.48,289050000.0,-11000085391.56,13497057237.72,11784709041.47,784623649.91,18873361590.41,10414486543.86,1.585,8.3152,1.3942,5.334,-0.1263,2.583,0.9835,1.0752,8.3714,41.4595,58.5405,28.0696,8.3714,24.6784,3.4061,-0.0149,0.6346,88.6475,11.5434,10.7288,20.4487,20.56,20.7764,21.1108,16.4721,21.8869,20.4487,21.1108,30.7781,1.4446,1.5785,72.9234,27.0766,50.2732,1.5315,86.0223,94.3149,5.6851,0.3493,0.4446,1.9648,56.1678,1.6334,46.6945,,0.3294,67.2945,16.4721,12.9543,2985101902.73,11.3514,26.4025,92.8647,2.4276,2.8142,2.0479,-5.257,22.2805,22.2805,-9.778,40.8144,39.1687,22.2852,27.82,-9.7743,5.6982,15.693,28.2589,15.6928,66.2076,66.2076,71.2189,-33.9885,15.6928
2,601888.SH,20181031,20180930,1.3855,1.3855,17.4658,17.4658,1.971,0.3013,4.8332,12433657.36,2692791818.59,14111773165.05,2.6718,2.1265,1.9814,31.2378,1.8242,19.7721,1.4512,4415661616.8,4542278858.94,,3090289115.7799,3027875715.7799,7556396500.39,324052882.63,40000000.0,-12874267008.95,13240627068.12,12699988536.93,-174278472.02,18185148110.26,10024963773.36,1.3855,8.1209,1.7417,5.1345,0.7145,2.3264,1.5828,1.5508,9.9508,41.3817,58.6183,27.1187,9.9508,24.0259,2.9502,0.1426,0.0394,87.0514,13.1465,13.3199,18.1018,18.04,18.0186,19.3297,14.4405,20.602,24.1357,25.7729,30.3866,1.4365,1.5724,77.8666,22.1334,50.7973,0.22,87.1915,95.9087,4.0913,0.4477,0.4365,2.0019,396.3977,1.6717,331.0157,,0.4294,58.3516,19.254,11.5121,2811256914.68,13.1773,25.6054,89.1553,5.1032,5.0798,4.3192,9.1479,41.7826,41.7826,43.7877,56.0567,54.6422,41.7858,42.5,43.7847,20.2199,12.9896,24.5239,12.9893,64.3868,64.3868,59.1866,2.9369,17.9386
3,601888.SH,20180830,20180630,0.9829,0.9829,10.799,10.799,1.9683,0.3013,4.4305,8828503.89,1910288162.75,8691218947.24,2.595,2.0932,1.9363,18.8378,1.1774,12.2116,0.9299,3004038171.87,2920486912.55,3088927147.94,2428561471.8135,2376612871.8135,7165366122.65,313787638.33,50000000.0,-11747144507.22,12367929889.69,11508726020.14,-238418487.08,16938211987.55,9238854964.05,0.9829,7.6582,1.1319,4.7319,0.141,1.4958,1.2438,1.2172,10.9232,41.2205,58.7795,25.7016,10.9232,23.0508,2.7084,-0.0575,0.0276,85.7525,14.4866,13.8512,13.2419,12.94,13.181,12.8799,10.1572,13.7092,26.4838,25.7598,30.8352,1.4458,1.5646,76.6835,23.3165,50.6522,0.2952,88.2761,95.8324,4.1676,0.3063,0.4458,1.9859,299.0478,1.6427,247.3586,,0.2935,59.2187,20.3144,8.4637,2778714105.93,14.5203,26.7394,88.8571,5.055,5.0149,4.3635,0.5961,47.6047,47.6047,41.6291,59.99,58.6594,47.602,48.44,41.6281,27.1212,6.5518,16.6497,6.5508,67.7703,67.7703,80.2891,-16.718,16.1112
4,601888.SH,20180428,20180331,0.594,0.594,4.5323,4.5323,1.9679,0.3013,4.5617,2798664.73,1157029203.34,3492625498.02,2.8931,2.4235,2.2899,9.503,0.4891,6.2701,0.4034,1640633217.13,1576686604.17,,1885660626.4878,1877660626.4878,6526846911.27,168584348.63,72576200.0,-13352622613.94,13567646476.71,12493440912.21,-859181701.73,16245944675.95,9494853448.36,0.594,7.7279,1.0945,4.863,0.9898,0.8075,0.9658,0.9617,14.3503,39.4687,60.5313,19.5054,14.3503,17.9505,2.6118,-1.0569,-0.0615,81.4599,18.8329,17.8175,7.9654,7.97,7.9462,7.1874,5.7888,7.6454,31.8616,28.7496,29.5013,1.4185,1.5066,83.2246,16.7754,59.1405,0.4467,92.8757,97.5091,2.4909,0.3238,0.4185,2.2294,207.8992,2.0047,186.9435,,0.3157,62.5367,23.1552,5.2871,1985053716.38,18.8743,17.9505,81.4599,7.9654,7.9462,5.7888,24.1492,61.4569,61.4569,274.9572,58.6499,58.7692,61.48,61.27,649.9001,42.2181,7.52,9.5985,7.5209,53.0735,53.0735,53.0735,69.9309,13.5439
5,601888.SH,20180428,20171231,1.2962,1.2962,14.4853,14.4853,1.9679,0.3013,3.9676,70760622.55,2460002207.62,8434261557.68,2.9707,2.4114,2.2822,30.4304,1.8496,19.3163,1.48,3628949274.77,3648776281.05,3906275713.72,3482683892.7837,3452741492.7837,5651490458.06,167370166.42,102068400.0,-11382176618.59,12488086009.84,11338591858.38,-43584760.21,15113346788.59,8335025580.29,1.2962,7.1873,1.5453,4.269,1.292,1.8688,1.7837,1.7684,10.3759,29.8217,70.1783,15.7988,10.3759,12.4767,3.8273,-0.5051,-0.0135,87.1688,13.6251,12.9013,19.0051,19.12,18.4737,19.0936,15.3561,19.524,19.0051,19.0936,28.2862,1.3944,1.4351,81.6548,18.3452,59.6597,0.6754,92.8524,97.1732,2.8268,0.5244,0.3944,2.3701,137.4873,2.1091,122.3502,,0.5096,60.7367,15.3561,13.2432,1949403467.45,13.5569,15.4999,88.1442,4.5332,4.1514,3.384,8.65,39.9633,39.9633,-22.1001,45.4545,43.5262,39.9611,36.96,55.8009,25.6613,-44.3104,21.0817,11.3796,26.3178,26.3178,26.8005,1.7749,11.3796
6,601888.SH,20171027,20170930,0.9772,0.9772,10.6248,10.6248,1.9669,0.2346,3.7154,18313113.18,1889653893.56,5893456346.75,2.7547,2.284,1.9885,18.7096,1.3635,14.2382,1.094,2735300662.79,2799922913.4,,1952665368.2085,1893567768.2085,6075725787.03,99186062.67,73273800.0,-10108241058.44,11958022864.99,10789548859.92,681307801.48,14461512652.51,7712229756.86,0.9772,6.8857,1.2113,3.95,0.6198,1.434,1.0001,0.9698,10.7556,28.4095,71.5905,14.2023,10.7556,11.3782,3.3347,-0.5106,-0.1284,86.8144,13.8482,13.4971,14.6521,14.47,14.5115,14.7659,11.7668,15.3809,19.5361,19.6879,30.2775,1.4343,1.4562,82.0808,17.9192,57.9462,0.5067,92.9654,98.4126,1.5874,0.3846,0.4343,2.1517,183.479,1.9138,163.1964,,0.3785,60.5093,15.6891,10.062,1891071447.82,14.0077,12.1458,88.6993,4.618,4.5797,3.7493,9.8416,-34.6922,-34.6922,-9.4761,33.4901,34.0786,30.6203,30.12,81.0533,18.2263,-46.63,19.3708,6.7055,26.1433,26.1433,32.2561,12.2174,10.4833
7,601888.SH,20170830,20170630,0.6659,0.6659,6.4368,6.4368,1.9675,0.2346,3.4041,13271695.51,1286924986.15,3710978931.62,2.8273,2.3333,1.8346,11.9718,0.8641,8.5543,0.6868,1811239799.18,1880945136.31,2003682771.4,518836811.943,473739211.943,5429577619.09,89560114.64,87548800.0,-8411114507.13,11363832125.36,10081649460.3,1670534953.17,13789127299.49,7104459431.78,0.6659,6.5955,0.7992,3.6387,-0.2423,0.9634,0.2657,0.2426,11.7954,29.5281,70.4719,13.8071,11.7954,10.8788,3.1435,-0.2152,0.0045,85.588,15.191,14.9666,10.2068,9.95,10.1026,10.2795,8.1014,10.5926,20.4136,20.559,29.0378,1.4092,1.4364,80.7881,19.2119,58.8548,0.6349,93.3898,98.4026,1.5974,0.2828,0.4092,2.2968,147.091,2.0268,129.8,,0.2783,64.832,16.2028,7.1057,1875920228.1,15.3541,13.0546,88.0664,4.4481,4.3528,3.6126,18.7928,-41.2631,-41.2631,-15.856,19.4148,19.9771,17.4747,16.76,68.2832,7.7227,-48.8959,11.6881,2.2087,22.4606,22.4606,34.8524,-18.254,9.0529
8,601888.SH,20170429,20170331,0.7357,0.7357,5.9217,5.9217,4.9351,0.4692,7.2121,806437.95,717442372.47,1742351871.55,3.6452,3.1913,2.4944,6.1747,0.4153,3.8711,0.3266,1001346754.96,1058929655.05,,-1111892515.8864,-1146392515.8864,3845742732.28,77356096.68,90895800.0,-7782993374.83,11764064248.33,10413308527.13,2630315152.3,14189746852.11,7498749332.54,0.7357,13.6122,0.2919,7.6813,-2.3543,1.0847,-1.139,-1.1743,13.9502,30.1395,69.8605,11.2122,13.9502,8.3244,2.7675,0.1203,0.04,82.6785,18.1709,18.3176,5.5489,5.55,5.5426,5.9826,4.5562,5.8647,22.1956,23.9304,22.161,1.2847,1.3674,79.2252,20.7748,64.9487,0.6406,93.6502,98.0728,1.9272,0.0724,0.2847,3.3106,146.1974,2.9308,129.4236,,0.071,58.7192,18.2248,4.0578,1937711190.51,18.1972,8.3244,82.6785,5.5489,5.5426,4.5562,4.9295,3.0825,3.0825,-68.6971,5.5504,5.2343,3.0836,3.31,-68.6971,-7.8144,5.42,4.7732,5.4715,10.5361,10.5361,10.5361,111.3084,11.8218
9,601888.SH,20170429,20161231,1.8522,1.8522,22.9348,22.9348,4.9351,0.4692,6.4764,12037347.83,1796153173.58,5613646104.21,3.4947,2.9313,2.6342,24.1769,1.7674,14.5562,1.3562,2449252000.89,2544126265.37,2792511513.57,4144577892.7803,4166439092.7803,3726380824.63,67425125.69,133622000.0,-8839635745.9,11040235967.3,9629592612.62,789956866.72,13493863955.57,6780500522.12,1.8522,12.906,1.9837,6.9455,6.1443,2.6061,4.2455,4.2679,9.09,25.0723,74.9277,12.6306,9.09,8.0727,4.7433,-0.1853,0.384,89.0609,11.832,11.3629,15.2074,15.26,15.1061,15.4101,12.3276,15.2041,15.2074,15.4101,22.7181,1.294,1.3885,78.0302,21.9698,63.8619,0.9902,93.371,98.2832,1.7168,0.5017,0.294,3.208,94.291,2.8111,82.6229,,0.4931,58.0221,12.3276,10.9524,1953897687.47,11.9315,8.4684,92.3269,2.806,2.7772,2.1956,10.6017,20.1299,20.1299,23.2724,15.3942,15.5202,20.0742,20.24,23.2738,6.558,12.6837,9.8932,12.6843,5.1565,5.1565,8.1379,-10.1519,12.6843
