,ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
0,600592.SH,20190425,20190331,0.3161,0.3161,0.6353,0.6353,1.7422,0.459,1.6907,119253157.69,7026541.29,74092420.74,4.0191,3.0382,2.1605,1.019,0.1593,0.3506,0.0944,5102272.59,147869799.61,,-384094311.52,-454094311.52,264309140.76,223628388.84,238766607.33,103945091.58,1833773092.83,1301465166.19,1333410257.77,2227175245.77,858906504.99,0.3161,4.9085,-0.0798,2.1497,-0.1379,0.3701,-0.9613,-1.1365,48.7291,29.1902,70.8098,18.04,48.7291,2.3941,14.6415,1.0045,7.4618,97.9899,57.3162,58.2564,6.6536,6.54,0.3702,5.499,4.5997,5.7201,26.6144,21.996,26.7652,1.3655,1.4168,63.811,36.189,67.5395,10.7206,88.0573,59.3193,40.6807,-0.074,0.3655,2.6987,8.2138,2.5234,7.6802,17.6417,-0.0439,303.8391,18.3988,4.6961,793526082.68,57.2519,2.3941,97.9899,6.6536,0.3702,4.5997,-12.5652,413.1494,413.1494,-16.1572,429.08,430.4428,413.4762,-62.84,-16.163,396.1344,6.8994,1.9602,6.8984,-5.0199,-5.0199,-5.0199,4080.5123,3.4954
1,600592.SH,20190425,20181231,0.2196,0.2196,2.5674,2.5674,1.7422,0.459,1.2302,44213863.78,43538297.16,285963179.05,2.8085,1.9632,1.1821,5.1229,0.6988,1.4685,0.3749,34828234.12,102387457.71,165926641.75,100183889.9281,90183889.9281,281237279.01,208358648.07,308877144.52,100646685.13,1709452835.95,937024698.62,965671383.75,2173317817.09,674906216.09,0.2196,4.5917,0.2143,1.6892,0.1285,0.2563,0.2507,0.2257,8.2411,27.8766,72.1234,20.2894,8.2411,4.6109,14.9104,0.7681,2.7972,96.6048,8.8507,9.9811,4.6998,4.7,2.3318,3.7421,3.0898,4.3064,4.6998,3.7421,29.9849,1.4283,1.4654,54.6446,45.3554,64.1948,14.2122,84.416,64.8882,35.1118,0.1653,0.4283,2.2977,5.9397,2.1409,5.5344,16.9847,0.1072,268.9811,3.0898,3.2072,786407592.68,8.856,5.7726,106.6229,0.2025,-0.526,0.0987,37.4165,23.5791,23.5791,218.7916,17.6898,16.7326,23.5668,25.66,222.2136,27.9479,-3.4241,-5.2085,-3.4242,15.1993,15.1993,-2.0797,-110.6149,-3.4242
2,600592.SH,20181027,20180930,0.2103,0.2103,2.0443,2.0443,1.7422,0.4376,1.2422,30870237.04,53173391.41,218004126.58,2.8614,2.0192,1.1741,3.636,0.5548,1.2533,0.2981,48670213.42,99673372.18,,19136136.7475,10136136.7475,291832111.48,209016836.08,309730612.07,151851032.03,1700781248.54,952242440.04,1014093472.07,2169301442.94,671197683.6,0.2103,4.5765,0.0186,1.6799,0.0341,0.2495,0.0479,0.0254,10.0276,26.6895,73.3105,17.9064,10.0276,4.3137,12.9461,0.6467,1.5721,94.0415,11.5629,12.2027,4.5085,4.41,2.8525,3.6381,2.9896,3.9128,6.0113,4.8508,30.3571,1.4359,1.4697,54.8211,45.1789,63.6961,14.2779,84.2931,63.1107,36.8893,0.0145,0.4359,2.2559,5.9037,2.0982,5.4912,11.2003,0.0092,256.7885,3.9861,3.0676,791011246.72,11.556,4.0873,92.405,1.6681,1.3018,1.1019,4.6378,45.2348,45.2348,105.9961,47.969,44.0578,45.2422,55.77,105.9894,53.463,-3.7438,-4.9509,-3.7431,20.6468,20.6468,-1.4785,5.8845,-5.3569
3,600592.SH,20180825,20180630,0.134,0.134,1.4245,1.4245,1.7422,0.4376,1.1659,24171946.92,29366288.6,153086794.49,2.8474,2.0698,1.1566,2.5081,0.3852,0.8723,0.2062,29860713.2,65381787.57,94736780.27,48015960.8415,47015960.8415,318041297.61,215873950.16,317838805.14,165518573.27,1699393665.11,956719327.41,1004237900.68,2178611499.18,640692290.67,0.134,4.5774,-0.0102,1.6035,-0.0143,0.1636,0.1202,0.1177,9.1804,26.8971,73.1029,17.6908,9.1804,4.4122,12.4633,0.8154,2.7377,94.7535,10.5446,11.4875,2.8718,2.8413,1.5752,2.3682,1.8925,2.5852,5.7436,4.7364,31.4008,1.4577,1.4809,54.3626,45.6374,62.6498,14.5891,83.9492,60.8016,39.1984,-0.0078,0.4577,2.1472,5.7543,1.9952,5.3467,10.2671,-0.0048,240.8133,3.785,1.9392,784246850.19,10.4817,5.8283,96.7061,1.5546,0.5618,1.0192,7.748,84.0659,84.0659,94.958,78.6663,75.0059,83.9629,62.11,94.9721,87.4203,-3.7249,-3.4424,-3.7244,33.713,33.713,30.2631,18.2591,-1.8447
4,600592.SH,20180426,20180331,0.0616,0.0616,0.6688,0.6688,1.7422,0.4376,1.1934,5686298.65,18906797.51,75063450.14,4.594,3.4096,1.761,1.2095,0.1815,0.4072,0.0963,19916027.53,29969298.41,,-12438758.0556,-37438758.0556,289885758.26,227880230.7,293946208.88,163574014.4,1766909076.48,1145869134.69,1044443149.09,2221659686.85,651702508.41,0.0616,4.7427,-0.0687,1.6311,-0.043,0.075,-0.0311,-0.0937,9.156,28.0883,71.9117,14.3696,9.156,2.8123,10.5943,0.9629,4.9714,92.5476,10.2894,11.2143,1.2962,1.3,0.9965,1.0802,0.882,1.1968,5.1848,4.3208,29.6307,1.4211,1.4622,53.4675,46.5325,64.4993,13.2309,85.2945,39.2789,60.7211,-0.0861,0.4211,2.3345,6.4466,2.1768,6.011,10.8019,-0.0338,251.5414,3.528,0.8865,762488769.38,10.2514,2.8123,92.5476,1.2962,0.9965,0.882,-10.2739,171.3656,171.3656,48.19,153.9299,164.9354,171.6061,355.06,48.1631,171.5733,-0.2482,-2.4849,-0.2487,37.8371,37.8371,37.8371,61.3817,0.0121
5,600592.SH,20180426,20171231,0.1777,0.1777,2.2287,2.2287,1.7422,0.4376,1.1319,36367067.89,34648925.75,256822809.04,3.9456,2.9364,1.4821,4.7423,0.6266,1.4189,0.3281,28122777.5,85470461.86,147935059.31,-40755013.7857,99144986.2143,321249955.44,236362552.59,319054765.65,169710802.9,1771524500.69,1105497115.03,1010207917.93,2251619266.53,627109412.25,0.1777,4.7545,-0.1804,1.5695,-0.0198,0.2139,-0.102,0.2481,7.7035,28.8412,71.1588,21.0484,7.7035,4.2609,15.7114,1.0761,3.0427,96.8418,8.6634,9.5983,3.7472,3.75,1.8283,3.1497,2.5279,3.4606,3.7472,3.1497,31.2067,1.4536,1.4319,52.712,47.288,63.0608,14.17,84.3694,42.8104,57.1896,-0.192,0.4536,2.1669,5.9541,2.0207,5.5524,10.4385,-0.0822,271.8202,2.5279,2.617,772750096.02,8.7396,6.8521,99.8797,0.6865,0.0268,0.4858,24.2983,15.0162,15.0162,-151.9553,51.1638,17.1364,15.0159,199.39,-151.9344,14.4699,0.4776,7.3023,0.477,45.4732,45.4732,21.6878,-51.5174,0.477
6,600592.SH,20171027,20170930,0.1448,0.1448,1.6945,1.6945,1.7422,0.4172,1.1194,23728621.46,34135859.97,180107665.89,4.5336,3.5257,1.8449,3.0357,0.4859,1.1585,0.2501,27866084.12,73026733.2,,-115668015.5977,25231984.4023,262443855.26,249264128.87,319910506.04,193557935.23,1801676985.43,1110808245.95,1036366181.18,2283936810.0,613957900.04,0.1448,4.8356,-0.3102,1.5366,-0.0524,0.1828,-0.2895,0.0632,8.1212,26.6026,73.3974,19.7391,8.1212,3.444,15.1868,1.1083,1.2104,95.8841,8.878,10.7863,3.0274,3.0,1.7859,2.6979,2.0313,2.7942,4.0365,3.5972,29.7469,1.4234,1.4162,50.978,49.022,64.4458,14.007,84.5938,37.8003,62.1997,-0.3942,0.4234,2.3233,6.0394,2.1665,5.6318,9.3082,-0.149,259.4715,2.7084,2.1377,763921312.01,9.678,3.8281,96.9157,1.5156,0.8442,1.0076,-17.1473,1440.7407,1440.7407,-614.7465,379.513,816.2626,1437.963,246.92,-615.0851,1408.7038,2.1915,6.7834,2.1902,55.0262,55.0262,74.296,75.9242,2.2357
7,600592.SH,20170826,20170630,0.0728,0.0728,1.0653,1.0653,1.7422,0.4172,1.0474,10987620.7,18115106.8,115377375.83,4.2464,3.3064,1.9127,2.0177,0.3066,0.7259,0.1588,20112940.52,37900175.62,66431084.62,17311086.1153,198211086.1153,241165214.23,245299797.21,360030456.27,110193735.65,1715034020.11,1081686042.17,923879777.82,2256155521.27,585196146.11,0.0728,4.6635,-0.2023,1.4646,0.2664,0.0949,0.0433,0.4961,6.3625,27.1058,72.8942,19.6484,6.3625,3.2172,15.4474,0.9839,1.0871,95.2748,5.8645,8.9039,1.5505,1.5513,0.9651,1.414,1.0104,1.3817,3.101,2.828,30.8645,1.4464,1.428,51.5887,48.4113,62.5327,15.9577,82.5874,39.3618,60.6382,-0.2426,0.4464,2.2012,5.1754,2.026,4.7636,15.5638,-0.0955,270.2424,2.0208,1.0858,748497708.03,8.0086,3.4526,92.9779,1.0669,0.743,0.7039,-12.0174,6518.1818,6518.1818,-112.5,319.5078,1627.1559,6575.5331,240.52,-112.4722,6655.717,-1.4455,4.758,-1.4471,45.5248,45.5248,45.866,300.6651,-1.1869
8,600592.SH,20170428,20170331,0.0227,0.0227,0.4852,0.4852,1.7472,0.4172,1.0972,4899904.25,4154787.96,52737643.53,3.2009,2.4432,1.2136,0.9626,0.1486,0.3304,0.0745,3837582.15,11639082.6,,41630650.9558,31630650.9558,238597173.39,247956636.09,169249284.56,35558568.17,1743644704.54,858014979.41,875573547.58,2097039635.68,605103467.92,0.0227,4.7421,-0.1326,1.5144,-0.0317,0.0291,0.1042,0.0792,4.3,27.2009,72.7991,19.8342,4.3,2.9357,16.2287,0.6697,3.6345,98.0207,2.5716,6.0032,0.4784,0.48,0.2195,0.4475,0.3205,0.4469,1.9136,1.79,25.3834,1.3402,1.3741,48.2995,51.7005,67.4891,8.0709,90.3524,59.4457,40.5543,-0.1359,0.3402,2.8892,11.1949,2.6588,10.3022,49.0359,-0.0808,286.7958,1.282,0.3481,738920672.93,5.3335,2.9357,98.0207,0.4784,0.2195,0.3205,-27.3189,228.5714,228.5714,-132.2242,305.8856,607.5547,205.3403,222.86,-132.0275,221.5932,0.2156,-1.3162,0.215,45.119,45.119,45.119,-93.1381,-5.0539
9,600592.SH,20170428,20161231,0.1545,0.1545,1.532,1.532,1.759,0.4172,1.0746,96606786.72,-34862266.57,155061637.96,3.2084,2.4759,1.0452,3.3639,0.4412,1.0495,0.2258,-53423024.97,69659923.63,127340810.68,-117464747.0178,-100064747.0178,263023834.26,252676286.33,179373512.48,21339717.06,1739001182.43,937248100.52,940587817.58,2102352388.94,596048775.71,0.1545,4.7319,-0.0716,1.4918,-0.3397,0.1743,-0.294,-0.2504,8.7941,25.3319,74.6681,26.5815,8.7941,4.889,21.1879,0.5046,5.268,108.7275,8.3574,11.3801,3.1195,3.07,-1.7613,2.5696,1.9857,2.5878,3.1195,2.5696,26.5493,1.3615,1.3696,52.0099,47.9901,66.4235,8.532,89.9307,61.0579,38.9421,-0.0674,0.3615,2.7201,10.5404,2.5019,9.6949,81.4913,-0.0412,360.7542,1.9857,2.2776,722514228.86,10.8539,5.6381,108.1296,3.4953,-0.6151,2.4819,-6.427,17.9389,17.9389,-172.3964,81.6034,9.0502,17.9315,48.76,-172.3914,28.9891,-8.5729,-6.6253,-8.5725,1.9928,1.9928,34.4778,817.1475,-8.5725
