,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit
0,300324.SZ,20190427,20190427,20190331,1,1,0.0852,0.0852,684133779.4,684133779.4,,,,,,,,,,,,,,,,5519527.88,-10674575.79,,584619007.01,382788990.79,,,1913667.95,67713076.68,77004269.17,4848171.17,,,,,,,,,,,,106539943.21,272473.15,112308.6,,106700107.76,14988694.85,91711412.91,86497200.39,5214212.52,-1001090.41,90710322.5,85496109.98,5214212.52,,,,,
1,300324.SZ,20190427,20190427,20181231,1,1,0.027,0.027,3855143392.77,3855143392.77,,,,,,,,,,,,,,,,-15314615.57,-2025559.16,,3714644421.03,2536631141.65,,,17860602.79,263925835.2,364513009.5,-2618829.97,360285975.51,,,,,,,,,,,150420880.88,14906015.37,8963826.52,,156363069.73,78854294.83,77508774.9,50617502.86,26891272.04,2021199.74,79529974.64,52638702.6,26891272.04,484662449.33,567659588.12,,,
2,300324.SZ,20181030,20181030,20180930,1,1,0.2083,0.2083,2530637343.91,2530637343.91,,,,,,,,,,,,,,,,-30738735.91,,,2057786912.57,1458444146.78,,,13387025.53,195240682.14,254882102.15,-6400514.84,25931592.31,,,,,,,,,,,452258083.94,14937336.85,7617803.96,,459577616.83,80386927.4,379190689.43,357204577.12,21986112.31,2465451.12,381656140.55,359670028.24,21986112.31,502546144.31,,,,
3,300324.SZ,20180830,20180830,20180630,1,1,0.1448,0.1448,1682730164.33,1682730164.33,,,,,,,,,,,,,,,,-26231923.66,,,1336156472.56,916708304.03,,,10375618.54,141535385.87,263871082.42,-14976091.41,18642173.11,,,,,,,,,,,326754540.9,10101112.49,7392383.04,,329463270.35,61228520.51,268234749.84,248611705.27,19623044.57,380705.04,268615454.88,248992410.31,19623044.57,338007964.14,376608002.76,,,
4,300324.SZ,20180427,20180427,20180331,1,1,0.1201,0.1201,764629303.72,764629303.72,,,,,,,,,,,,,,,,-611803.48,-611803.48,,588907452.82,392243531.01,,,2535375.1,67294670.49,128268660.89,-5540723.8,4105939.13,,,,,,,,,,,177491539.22,8093871.75,1699821.29,,183885589.68,32151027.74,151734561.94,140399715.48,11334846.46,-765430.07,150969131.87,139634285.41,11334846.46,176669488.54,,,,
5,300324.SZ,20180331,20180331,20171231,1,1,0.3387,0.3387,3297140845.94,3297140845.94,,,,,,,,,,,,,,,,36612833.41,6845946.66,,2735692973.85,1909566610.82,,,16040287.61,279955116.77,531201105.38,-24874152.93,23804006.2,,,,,,,,,,,635352499.82,16925814.75,21098715.88,,631179598.69,120490774.61,510688824.08,389292168.16,121396655.92,-2790584.0,507898240.08,386501584.16,121396655.92,574274688.42,649275992.75,,,
6,300324.SZ,20171028,20171028,20170930,1,1,0.2458,0.2458,1992373974.06,1992373974.06,,,,,,,,,,,,,,,,5813580.75,,,1585774836.21,1076336124.92,,,11037234.6,175324485.44,326676916.93,-14225953.84,10626028.16,,,,,,,,,,,431822258.59,17545551.66,5593189.33,466025.34,443774620.92,75740551.12,368034069.8,285073585.41,82960484.39,408358.48,368442428.28,285481943.89,82960484.39,422408752.16,,,,
7,300324.SZ,20170829,20170829,20170630,1,1,0.1354,0.1354,1264487208.68,1264487208.68,,,,,,,,,,,,,,,,3984302.67,,,1010191483.43,664281289.84,,,6920332.74,117035676.01,219397168.22,-8059523.12,10616539.74,,,,,,,,,,,264766424.23,5786777.77,5652935.61,465771.49,264900266.39,51847128.72,213053137.67,156203843.46,56849294.21,238312.02,213291449.69,156442155.48,56849294.21,252722598.44,284063051.15,,,
8,300324.SZ,20170426,20170426,20170331,1,1,0.0823,0.0823,589352266.71,589352266.71,,,,,,,,,,,,,,,,3024498.94,826471.02,,465874326.55,311790714.42,,,2529305.0,64203044.21,92938097.15,-6440402.92,853568.69,,,,,,,,,,,126502439.1,4331927.58,270699.66,,130563667.02,21050041.26,109513625.76,94690648.19,14822977.57,613171.98,110126797.74,95303820.17,14822977.57,,,,,
9,300324.SZ,20170325,20170325,20161231,1,1,0.3726,0.3726,2188775876.25,2188775876.25,,,,,,,,,,,,,,,,14767520.75,,,1535498341.1,889815788.91,,,13623004.87,228098449.39,368695759.85,8063962.81,27201375.27,,,,,,,,,,,668045055.9,55498282.02,4590669.17,180362.84,718952668.75,118983863.87,599968804.88,377299004.95,222669799.93,2485134.81,602453939.69,379784139.76,222669799.93,679341497.96,715527404.9,,,
