,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit
0,600603.SH,20190430,20190430,20190331,1,1,0.09,0.09,317013878.87,317013878.87,,,,,,,,,,,,,,,,2591391.41,501781.7,,171011551.31,78023851.8,,,44508199.75,14332526.08,19827748.54,13064221.41,1255003.73,,,,,,,,,,,148593718.97,219400.59,27296.84,,148785822.72,34295822.08,114490000.64,114684200.86,-194200.22,,114490000.64,114684200.86,-194200.22,160321552.7,,,,
1,600603.SH,20190318,20190318,20181231,1,1,0.44,0.44,2080834324.73,2080834324.73,,,,,,,,,,,,,,,-55137224.87,22139901.22,1363907.23,,1298298705.33,859661312.3,,,202371519.09,63982757.14,85037944.32,40698807.46,46546365.02,,,,,,,,,,,749518876.58,1234400.24,4898937.27,,745854339.55,188409108.35,557445231.2,550779991.12,6665240.08,,557445231.2,550779991.12,6665240.08,823248686.14,833176464.98,,,
2,600603.SH,20181023,20181023,20180930,1,1,0.21,0.21,1009386596.28,1009386596.28,,,,,,,,,,,,,,,-9868058.71,2773428.24,-16761723.14,,614193875.74,415546430.31,,,75654058.7,30203885.18,43053874.42,24626098.1,25109529.03,,,,,,,,,,,388454411.62,818391.72,4737759.45,,384535043.89,104526798.54,280008245.35,265618124.17,14390121.18,,280008245.35,265618124.17,14390121.18,445318347.67,,,,
3,600603.SH,20180829,20180829,20180630,1,1,0.15,0.15,767902826.33,767902826.33,,,,,,,,,,,,,,,-9868058.71,-5064686.2,-18934704.48,,475386746.64,343627948.38,,,66342030.14,19114393.13,23607686.72,12876913.14,9817775.13,,,,,,,,,,,277621048.1,509741.31,4604005.04,,273526784.37,72968012.94,200558771.43,189947565.31,10611206.12,,200558771.43,189947565.31,10611206.12,305392992.83,309818092.52,,,
4,600603.SH,20180421,20180421,20180331,1,1,0.11,0.11,297431833.13,297431833.13,,,,,,,,,,,,,,,-284513.41,8133490.52,,,166602994.89,117431843.69,,,19042712.9,10874480.53,12243160.39,6314397.38,696400.0,,,,,,,,,,,138716762.49,163388.16,2298969.64,,136581181.01,33231837.01,103349344.0,99156602.33,4192741.67,,103349344.0,99156602.33,4192741.67,137839635.62,,,,
5,600603.SH,20180421,20180421,20171231,1,1,0.41,0.41,1100658652.03,1100658652.03,,,,,,,,,,,,,,,-70555545.48,20531468.35,,,591833780.57,416670751.41,,,43226207.95,37693810.14,56894258.55,36715777.34,632975.18,,,,,,,,,,,458946630.33,3988587.74,8831179.48,,454104038.59,95962367.37,358141671.22,348567272.08,9574399.14,,358141671.22,348567272.08,9574399.14,545690648.8,554592113.87,,,
6,600603.SH,20171028,20171028,20170930,1,1,0.19,0.19,416530669.7,416530669.7,,,,,,,,,,,,,,,-24838101.1,7070961.1,,,213138887.78,91055985.23,,,31627437.3,21194705.32,36429683.67,28022888.83,4808187.43,,,,,,,,,,,185624641.92,3640307.68,6843053.8,,182421895.8,35316530.57,147105365.23,151894223.1,-4788857.87,,147105365.23,151894223.1,-4788857.87,236222858.18,,,,
7,600603.SH,20170815,20170815,20170630,1,1,0.2,0.2,300507357.17,300507357.17,,,,,,,,,,,,,,,-24838101.1,6868215.34,,,141852334.46,60974620.62,,,24500413.82,9313122.63,17617359.0,24821816.5,4625001.89,,,,,,,,,,,140685136.95,425473.67,4673042.74,,136437567.88,24544736.67,111892831.21,111892831.21,,,111892831.21,111892831.21,,183476839.21,187703668.65,,,
8,600603.SH,20170419,20170419,20170331,1,1,0.12,0.12,129268050.49,129268050.49,,,,,,,,,,,,,,,477560.71,6698887.34,,,58442086.85,17805865.73,,,7943527.66,4192101.48,9436002.75,17952945.95,1111643.28,,,,,,,,,,,78002411.69,193775.02,2143268.06,,76052918.65,13624987.61,62427931.04,62427931.04,,,62427931.04,62427931.04,,89890552.87,,,,
9,600603.SH,20170318,20170318,20161231,1,1,0.71,0.71,630712893.68,630712893.68,,,,,,,,,,,,,,,-17902070.46,9624310.8,,,340232106.21,148053161.13,,,59937000.75,9772488.77,50071614.8,70324110.57,2073730.19,,,,,,,,,,,282203027.81,814540.26,4150817.22,129324.57,278866750.85,31995639.46,246871111.39,246871111.39,,,246871111.39,246871111.39,,360804898.04,368371708.01,,,
