,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit
0,002171.SZ,20190424,20190424,20190331,1,1,0.06,0.06,2949672482.77,2949672482.77,,,,,,,,,,,,,,,-270675.0,6777180.41,1514063.29,,2936562237.7,2738020258.93,,,20885891.01,34032503.93,50790058.74,7023924.05,-2889760.94,,,,,,,,,,,83476310.86,1352136.44,1356035.01,,83472412.29,10219947.14,73252465.15,71936067.81,1316397.34,,73252465.15,71936067.81,1316397.34,,,,,
1,002171.SZ,20190424,20190424,20190331,1,1,0.06,0.06,2949672482.77,2949672482.77,,,,,,,,,,,,,,,-270675.0,6777180.41,1514063.29,,2936562237.7,2738020258.93,,,20885891.01,34032503.93,50790058.74,7023924.05,-2889760.94,,,,,,,,,,,83476310.86,1352136.44,1356035.01,,83472412.29,10219947.14,73252465.15,71936067.81,1316397.34,,73252465.15,71936067.81,1316397.34,,,,,
2,002171.SZ,20190424,20190424,20181231,1,1,0.386,0.386,13107106472.31,13107106472.31,,,,,,,,,,,,,,,3976475.0,14718142.6,5613910.73,,12869672165.94,12063963957.64,,,68594632.3,138685017.5,164348170.91,9889663.94,23621021.64,,,,,,,,,,,468273947.76,16256962.74,5678979.75,,478851930.75,69945055.45,408906875.3,408592617.88,314257.42,,408906875.3,408592617.88,314257.42,460628343.32,526412581.98,,,
3,002171.SZ,20190424,20190424,20181231,1,1,0.386,0.386,13107106472.31,13107106472.31,,,,,,,,,,,,,,,3976475.0,14718142.6,5613910.73,,12869672165.94,12063963957.64,,,68594632.3,138685017.5,164348170.91,9889663.94,23621021.64,,,,,,,,,,,468273947.76,16256962.74,5678979.75,,478851930.75,69945055.45,408906875.3,408592617.88,314257.42,,408906875.3,408592617.88,314257.42,,,,,
4,002171.SZ,20181025,20181025,20180930,1,1,0.295,0.295,9746107446.78,9746107446.78,,,,,,,,,,,,,,,4275260.0,7606498.59,1405470.16,,9534317380.25,9013576031.92,,,47849316.09,99064734.74,110510665.01,1752970.89,11756258.21,,,,,,,,,,,363246696.06,5487726.86,2820438.72,,365913984.2,54669634.91,311244349.29,311244349.29,,,311244349.29,311244349.29,,364784091.78,,,,
5,002171.SZ,20180731,20180731,20180630,1,1,0.201,0.201,6441679120.43,6441679120.43,,,,,,,,,,,,,,,3230600.0,1590076.14,183916.47,,6292355338.55,5988899808.96,,,30689914.31,64100990.26,198880493.25,-4155531.89,13939663.66,,,,,,,,,,,254343274.91,4700210.8,1922233.65,,257121252.06,44194603.91,212926648.15,212926648.15,,,212926648.15,212926648.15,,245339945.66,277242827.84,,,
6,002171.SZ,20180425,20180425,20180331,1,1,0.095,0.095,3009044765.62,3009044765.62,,,,,,,,,,,,,,,781750.0,2839026.6,,,2948297966.08,2821920792.37,,,14068466.24,28870897.11,76825181.22,113584.45,6499044.69,,,,,,,,,,,123439753.78,168556.51,383044.33,,123225265.96,21625034.68,101600231.28,101600231.28,,,101600231.28,101600231.28,,126411364.84,,,,
7,002171.SZ,20180425,20180425,20171231,1,1,0.337,0.337,11044025042.26,11044025042.26,,,,,,,,,,,,,,,-2666470.0,-11374383.11,-909574.88,,10738938806.73,10393708048.26,,,63089789.72,124468502.89,165511543.3,-19257819.34,11418741.9,,,,,,,,,,,435084471.83,6195678.86,4707165.4,,436572985.29,75944717.83,360628267.46,360628267.46,,,360628267.46,360628267.46,,430655079.86,489692342.97,,,
8,002171.SZ,20171027,20171027,20170930,1,1,0.246,0.246,7841683397.67,7841683397.67,,,,,,,,,,,,,,,-595170.0,-11506879.58,,,7595467952.12,7362862465.7,,,45440877.39,87836043.51,105863958.15,-17063922.12,10528529.49,,,,,,,,,,,345559074.75,695281.53,1678929.38,1175470.55,344575426.9,81457010.95,263118415.95,263118415.95,,,263118415.95,263118415.95,,351125731.7,,,,
9,002171.SZ,20170828,20170828,20170630,1,1,0.322,0.322,4913088519.78,4913088519.78,,,,,,,,,,,,,,,-2557140.0,-3788223.49,,,4770292445.55,4615747371.14,,,30237432.39,56991340.36,67402547.02,-9463653.67,9377408.31,,,,,,,,,,,226236704.23,260886.19,1317289.12,1010199.82,225180301.3,52826615.86,172353685.44,172353685.44,,,172353685.44,172353685.44,,223118414.05,252426238.73,,,
10,002171.SZ,20170425,20170425,20170331,1,1,0.154,0.154,2176711156.25,2176711156.25,,,,,,,,,,,,,,,-1703270.0,-3365616.94,,,2097221586.49,2010736476.97,,,11392528.4,28019615.21,34225967.63,841525.88,12005472.4,,,,,,,,,,,74420682.82,27225648.6,884348.18,717738.18,100761983.24,18540205.73,82221777.51,82221777.51,,,82221777.51,82221777.51,,,,,,
11,002171.SZ,20170425,20170425,20161231,1,1,0.421,0.421,7918467450.55,7918467450.55,,,,,,,,,,,,,,,672250.0,-732599.23,-1129558.13,,7722371514.16,7391595087.73,,,39096938.01,107341491.93,147387471.79,22270537.21,14679987.49,,,,,,,,,,,196035587.16,38590959.6,5641448.65,2592978.11,228985098.11,38656800.01,190328298.1,187401526.21,2926771.89,,190328298.1,187401526.21,2926771.89,218366473.6,279391954.03,,,
12,002171.SZ,20161025,20161025,20160930,1,1,0.33,0.33,5666905808.43,5666905808.43,,,,,,,,,,,,,,,1600375.0,-1831965.49,,,5498596841.5,5272960176.31,,,11999748.95,77198304.6,109798426.77,18173029.75,8467155.12,,,,,,,,,,,168077376.44,13755744.17,1813021.79,134953.95,180020098.82,32074431.07,147945667.75,145018895.86,2926771.89,,147945667.75,145018895.86,2926771.89,,,,,
13,002171.SZ,20160819,20160819,20160630,1,1,0.18,0.18,3641217021.58,3641217021.58,,,,,,,,,,,,,,,-2150675.0,3017750.58,,,3549263181.71,3395323631.17,,,7398537.96,50848188.3,78353471.97,11952840.06,5386512.25,,,,,,,,,,,92820915.45,9011967.77,1284341.45,135266.89,100548541.77,18640652.75,81907889.02,78981117.13,2926771.89,,81907889.02,78981117.13,2926771.89,103906679.93,134249876.54,,,
14,002171.SZ,20160422,20160422,20160331,1,1,0.051,0.051,1568004729.08,1568004729.08,,,,,,,,,,,,,,,1822775.0,-1936462.73,,,1541086437.16,1470831095.54,,,3010463.56,25003298.81,33745240.16,4724962.02,3771377.07,,,,,,,,,,,26804604.19,2340503.91,706505.51,67522.38,28438602.59,5450386.1,22988216.49,22489808.98,498407.51,,22988216.49,22489808.98,498407.51,35414631.01,,,,
15,002171.SZ,20160223,20160223,20151231,1,1,0.18,0.18,8011222995.55,8011222995.55,,,,,,,,,,,,,,,802310.0,-1488380.05,342987.09,,7955421849.55,7679499705.01,,,12999086.95,90777389.37,143419901.98,28715589.01,10177.23,,,,,,,,,,,55115075.95,40997746.6,2059080.97,1078109.17,94053741.58,18174052.3,75879689.28,70449163.61,5430525.67,,75879689.28,70449163.61,5430525.67,84516735.01,164216923.38,,,
16,002171.SZ,20151031,20151031,20150930,1,1,0.106,0.106,6069860821.17,6069860821.17,,,,,,,,,,,,,,,3814460.0,-648807.33,,,6031816386.19,5824708851.21,,,9452949.1,67226423.72,100838624.03,23716802.6,5872735.53,,,,,,,,,,,41210087.65,18428010.02,1328457.54,433332.81,58309640.13,11532538.1,46777102.03,42346864.52,4430237.51,,46777102.03,42346864.52,4430237.51,67633973.11,,,,
17,002171.SZ,20150731,20150731,20150630,1,1,0.093,0.093,4007429638.8,4007429638.8,,,,,,,,,,,,,,,1494600.0,1047129.05,,,3974571493.65,3825320133.0,,,6137279.37,44997943.34,69950059.68,19506117.93,8659960.33,,,,,,,,,,,35399874.2,15184273.49,928616.28,297169.92,49655531.41,9729568.08,39925963.33,36895972.1,3029991.23,,39925963.33,36895972.1,3029991.23,52364263.08,91735424.71,,,
18,002171.SZ,20150427,20150427,20150331,1,1,-0.008,-0.008,1740951956.36,1740951956.36,,,,,,,,,,,,,,,3843200.0,-408035.6,,,1747410527.63,1684279621.0,,,2309556.27,19967261.47,28694333.39,6671573.33,5488182.17,,,,,,,,,,,-3023406.87,1395806.08,427566.62,54266.15,-2055167.41,367528.76,-2422696.17,-3072427.1,649730.93,,-2422696.17,-3072427.1,649730.93,5701184.23,,,,
19,002171.SZ,20150310,20150310,20141231,1,1,0.13,0.13,8222643010.88,8222643010.88,,,,,,,,,,,,,,,-286506.67,-12989592.38,,,8144785243.98,7856494555.88,,,9492345.79,91158854.08,130763372.85,50358073.42,6518041.96,,,,,,,,,,,64581667.85,19739771.62,1151026.76,450458.92,83170412.71,27224477.38,55945935.33,52398253.11,3547682.22,,55945935.33,52398253.11,3547682.22,128215840.32,209695396.02,,,
20,002171.SZ,20141028,20141028,20140930,1,1,0.094,0.094,6046267927.4,6046267927.4,,,,,,,,,,,,,,,7853943.33,-14173713.94,,,5990478676.14,5775213809.68,,,7180024.76,64666986.43,98669276.44,40386355.71,4362223.12,,,,,,,,,,,49469480.65,14331213.04,665246.21,67456.73,63135447.48,23747712.36,39387735.12,36493553.01,2894182.11,,39387735.12,36493553.01,2894182.11,100537830.09,,,,
21,002171.SZ,20140828,20140828,20140630,1,1,0.058,0.055,3848941147.03,3848941147.03,,,,,,,,,,,,,,,-10259440.0,966528.57,,,3818112856.52,3671778549.8,,,5058678.2,42147799.59,67641890.74,28355563.96,3130374.23,,,,,,,,,,,21535379.08,9747077.81,284849.78,56273.61,30997607.11,7329655.34,23667951.77,21869713.26,1798238.51,,23667951.77,21869713.26,1798238.51,59183854.47,103085738.39,,,
22,002171.SZ,20140429,20140429,20140331,1,1,0.0,0.0,887712101.78,887712101.78,,,,,,,,,,,,,,,26000.0,4451119.72,,,893532072.71,853554057.21,,,932129.13,12152243.92,14745948.55,8873763.98,3273929.92,,,,,,,,,,,-1342851.21,2937200.99,73434.79,19838.62,1520914.99,646086.08,874828.91,671559.99,203268.92,,874828.91,671559.99,203268.92,6327722.97,,,,
23,002171.SZ,20140331,20140331,20131231,1,1,0.04,0.04,3846360163.0,3846360163.0,,,,,,,,,,,,,,,-3217500.0,-18451718.49,,,3855581506.64,3692538068.37,,,6274414.76,50542260.94,73527099.89,32330709.62,368953.06,,,,,,,,,,,-30890562.13,43586273.08,903780.39,279721.62,11791930.56,-2413602.98,14205533.54,11472884.4,2732649.14,,14205533.54,11472884.4,2732649.14,23109365.98,86052320.08,,,
24,002171.SZ,20131026,20131026,20130930,1,1,0.0,0.0,2828890419.91,2828890419.91,,,,,,,,,,,,,,,-7419950.0,-7977152.06,,,2840084268.49,2721524939.05,,,3990272.41,36654254.5,51706813.85,24898466.79,1309521.89,,,,,,,,,,,-26590950.64,32154805.11,413692.3,63065.49,5150162.17,2729792.65,2420369.52,400790.51,2019579.01,,2420369.52,400790.51,2019579.01,15014140.1,,,,
25,002171.SZ,20130810,20130810,20130630,1,1,-0.01,-0.01,1856045698.15,1856045698.15,,,,,,,,,,,,,,,-110000.0,-6319207.78,,,1879341805.32,1796388231.04,,,3770615.91,24124926.97,34340549.92,17543057.68,3174423.8,,,,,,,,,,,-29725314.95,27283074.89,239361.63,23710.96,-2681601.69,942859.5,-3624461.19,-4739410.4,1114949.21,,-3624461.19,-4739410.4,1114949.21,-5753049.49,25642058.42,,,
