,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit
0,000063.SZ,20190430,20190430,20190331,1,1,0.21,0.2,22201814000.0,22201814000.0,,,,,,,,,,,,,,,481299000.0,35490000.0,-165592000.0,,21458776000.0,13327317000.0,,,330778000.0,1766119000.0,1260874000.0,777334000.0,384324000.0,,,,,,,,,,,1464013000.0,40064000.0,116813000.0,,1387264000.0,277958000.0,1109306000.0,862604000.0,160746000.0,-126035000.0,983271000.0,747088000.0,150227000.0,2628367000.0,,,,
1,000063.SZ,20190430,20190430,20190331,1,1,0.21,0.2,22201814000.0,22201814000.0,,,,,,,,,,,,,,,481299000.0,35490000.0,-165592000.0,,21458776000.0,13327317000.0,,,330778000.0,1766119000.0,1260874000.0,777334000.0,384324000.0,,,,,,,,,,,1464013000.0,40064000.0,116813000.0,,1387264000.0,277958000.0,1109306000.0,862604000.0,160746000.0,-126035000.0,983271000.0,747088000.0,150227000.0,,,,,
2,000063.SZ,20190328,20190328,20181231,1,1,-1.67,-1.67,85513150000.0,85513150000.0,,,,,,,,,,,,,,,-861259000.0,294486000.0,-797318000.0,,87659266000.0,57367578000.0,,,637725000.0,9084489000.0,3651498000.0,280648000.0,2076863000.0,,,,,,,,,,,-611951000.0,142651000.0,6880903000.0,,-7350203000.0,-400863000.0,-6949340000.0,-6983662000.0,-382715000.0,-905246000.0,-7854586000.0,-7869318000.0,-402305000.0,5062937000.0,7570316000.0,,,
3,000063.SZ,20181026,20181026,20180930,1,1,-1.73,-1.73,58766186000.0,58766186000.0,,,,,,,,,,,,,,,-759435000.0,-269769000.0,-478214000.0,,60445594000.0,39782746000.0,,,486762000.0,6641162000.0,1903312000.0,-160881000.0,1339690000.0,,,,,,,,,,,-682882000.0,98800000.0,6964719000.0,,-7548801000.0,-236391000.0,-7312410000.0,-7259723000.0,-372447000.0,-813037000.0,-8125447000.0,-8051649000.0,-393558000.0,3452105000.0,,,,
4,000063.SZ,20180831,20180831,20180630,1,1,-1.87,-1.87,39433777000.0,39433777000.0,,,,,,,,,,,,,,,-377439000.0,-18702000.0,-213534000.0,,42105110000.0,27508353000.0,,,377117000.0,4729622000.0,1359347000.0,183351000.0,1229851000.0,,,,,,,,,,,-1775911000.0,103497000.0,6753429000.0,,-8425843000.0,-565033000.0,-7860810000.0,-7824190000.0,-251538000.0,-815502000.0,-8676312000.0,-8618581000.0,-272649000.0,439430000.0,1608868000.0,,,
5,000063.SZ,20180428,20180728,20180331,1,1,-1.29,-1.29,27526342000.0,27526342000.0,,,,,,,,,,,,,,,205749000.0,-94654000.0,-133016000.0,,27109139000.0,19816145000.0,,,235689000.0,2515748000.0,653009000.0,185992000.0,998839000.0,,,,,,,,,,,1139704000.0,42113000.0,6731649000.0,,-5549832000.0,-240670000.0,-5309162000.0,-5407237000.0,-13140000.0,-393083000.0,-5702245000.0,-5800199000.0,-13261000.0,4917157000.0,,,,
6,000063.SZ,20180316,20180316,20171231,1,1,1.09,1.08,108815273000.0,108815273000.0,,,,,,,,,,,,,,,58301000.0,2540328000.0,-128201000.0,,107648835000.0,75005818000.0,,,942119000.0,12104355000.0,3057208000.0,1043482000.0,2533608000.0,,,,,,,,,,,6752930000.0,159277000.0,193283000.0,,6718924000.0,1332582000.0,5386342000.0,4568172000.0,316870000.0,318567000.0,5704909000.0,4667126000.0,536483000.0,18371979000.0,20975201000.0,,,
7,000063.SZ,20171027,20171027,20170930,1,1,0.93,0.92,76579739000.0,76579739000.0,,,,,,,,,,,,,,,-50561000.0,2314659000.0,-20364000.0,,75403876000.0,52352996000.0,,,687974000.0,8734330000.0,2192603000.0,594389000.0,1644208000.0,,,,,,,,,,,5286675000.0,97922000.0,94053000.0,64924000.0,5290544000.0,996485000.0,4294059000.0,3904652000.0,14462000.0,686922000.0,4980981000.0,4238002000.0,368034000.0,14458550000.0,,,,
8,000063.SZ,20170825,20170825,20170630,1,1,0.55,0.55,54010596000.0,54010596000.0,,,,,,,,,,,,,,,-58055000.0,51996000.0,-3507000.0,,52076934000.0,36447741000.0,,,533300000.0,5676552000.0,1427749000.0,289157000.0,1025756000.0,,,,,,,,,,,3296621000.0,69403000.0,78624000.0,26356000.0,3287400000.0,744184000.0,2543216000.0,2292867000.0,386000.0,221114000.0,2764330000.0,2529734000.0,-15367000.0,10252312000.0,11344636000.0,,,
9,000063.SZ,20170418,20170418,20170331,1,1,0.29,0.29,25744612000.0,25744612000.0,,,,,,,,,,,,,,,-62194000.0,60453000.0,1197000.0,,24978813000.0,17454986000.0,,,230073000.0,2767742000.0,701954000.0,-15686000.0,509189000.0,,,,,,,,,,,764058000.0,1006571000.0,38691000.0,8341000.0,1731938000.0,414485000.0,1317453000.0,1213607000.0,-21136000.0,-45998000.0,1271455000.0,1169913000.0,-23440000.0,4589857000.0,,,,
10,000063.SZ,20170418,20170418,20170331,1,1,0.29,0.29,25744612000.0,25744612000.0,,,,,,,,,,,,,,,-62194000.0,60453000.0,1197000.0,,24978813000.0,17454986000.0,,,230073000.0,2767742000.0,701954000.0,-15686000.0,509189000.0,,,,,,,,,,,764058000.0,1006571000.0,38691000.0,8341000.0,1731938000.0,414485000.0,1317453000.0,1213607000.0,-21136000.0,-45998000.0,1271455000.0,1169913000.0,-23440000.0,,,,,
