,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit
0,603389.SH,20190426,20190426,20190331,1,1,-0.1,,72164134.59,72164134.59,,,,,,,,,,,,,,,,512459.4,,,98553429.67,38282308.79,,,886525.07,36246770.7,21409049.55,49723.6,473348.56,,,,,,,,,,,-24688747.7,37263.02,60496.71,,-24711981.39,-1047900.68,-23664080.71,-22762246.81,-901833.9,,-23664080.71,-22762246.81,-901833.9,,,,,
1,603389.SH,20190426,20190426,20190331,1,1,-0.1,,72164134.59,72164134.59,,,,,,,,,,,,,,,,512459.4,,,98553429.67,38282308.79,,,886525.07,36246770.7,21409049.55,49723.6,473348.56,,,,,,,,,,,-24688747.7,37263.02,60496.71,,-24711981.39,-1047900.68,-23664080.71,-22762246.81,-901833.9,,-23664080.71,-22762246.81,-901833.9,,,,,
2,603389.SH,20190412,20190412,20181231,1,1,-0.39,,417071869.63,417071869.63,,,,,,,,,,,,,,,,5230514.33,,,519454132.4,182713958.48,,,4322821.27,178363346.23,106228994.47,-1892731.84,31317575.78,,,,,,,,,,,-93167894.99,422410.17,553086.93,,-93298571.75,660656.37,-93959228.12,-86108970.5,-7850257.62,,-93959228.12,-86108970.5,-7850257.62,-100346504.9,-57510594.32,,,
3,603389.SH,20181026,20181026,20180930,1,1,-0.1,-0.1,292277887.31,292277887.31,,,,,,,,,,,,,,,,4294295.67,,,331046167.85,123283966.78,,,3121134.65,116581843.34,74215757.83,-169369.15,-1084203.73,,,,,,,,,,,-30512298.89,207484.91,76599.62,,-30381413.6,-7159694.09,-23221719.51,-20932896.14,-2288823.37,,-23221719.51,-20932896.14,-2288823.37,-36078594.46,,,,
4,603389.SH,20180816,20180816,20180630,1,1,-0.08,-0.08,197996287.6,197996287.6,,,,,,,,,,,,,,,,1646937.19,,,226074787.27,86221867.54,,,2166902.89,77957838.35,60318198.74,-300568.55,-289451.7,,,,,,,,,,,-25172545.48,68634.34,53683.97,,-25157595.11,-5680112.32,-19477482.79,-17876063.54,-1601419.25,,-19477482.79,-17876063.54,-1601419.25,-27138478.24,-7424490.93,,,
5,603389.SH,20180427,20180427,20180331,1,1,-0.04,-0.04,76616120.97,76616120.97,,,,,,,,,,,,,,,,1341625.75,,,96058622.37,34464597.48,,,1040775.25,37115829.35,25599927.12,-380134.53,-1782372.3,,,,,,,,,,,-16980285.65,27927.43,35652.34,,-16988010.56,-7317629.27,-9670381.29,-8151369.97,-1519011.32,,-9670381.29,-8151369.97,-1519011.32,-20484418.23,,,,
6,603389.SH,20180427,20180427,20171231,1,1,0.28,0.28,572705720.14,572705720.14,,,,,,,,,,,,,,,,3263550.01,,,507959976.59,242252887.03,,,8843023.14,139521047.05,109736932.14,-1935189.69,9541276.92,,,,,,,,,,,71041837.41,2111889.15,2108772.41,,71044954.15,9274781.43,61770172.72,61053498.55,716674.17,,61770172.72,61053498.55,716674.17,65765563.19,99160292.12,,,
7,603389.SH,20171030,20171030,20170930,1,1,0.19,0.19,375803545.98,375803545.98,,,,,,,,,,,,,,,,,,,331909645.03,148374538.9,,,5505946.53,99687506.51,76448640.31,-2076593.83,3969606.61,,,,,,,,,,,43893900.95,5935418.53,1482643.08,129520.1,48346676.4,6159259.38,42187417.02,41893463.58,293953.44,,42187417.02,41893463.58,293953.44,45786913.73,,,,
8,603389.SH,20170815,20170815,20170630,1,1,0.1,0.1,253956060.04,253956060.04,,,,,,,,,,,,,,,,,,,227227031.66,105649910.12,,,3475670.33,64663121.19,51145042.87,-1157590.88,3450878.03,,,,,,,,,,,26729028.38,2298427.58,1323327.46,132591.1,27704128.5,4290264.4,23413864.1,22958922.02,454942.08,,23413864.1,22958922.02,454942.08,25571437.5,42619391.53,,,
9,603389.SH,20170427,20170427,20170331,1,1,-0.01,-0.01,90442766.24,90442766.24,,,,,,,,,,,,,,,,,,,93913086.11,40766960.64,,,1167171.61,29038739.36,22129891.74,-611556.05,1421878.81,,,,,,,,,,,-3470319.87,566622.25,123003.78,35646.25,-3026701.4,-368581.65,-2658119.75,-2540882.49,-117237.26,,-2658119.75,-2540882.49,-117237.26,,,,,
