,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit
0,603609.SH,20190429,20190429,20190331,1,1,0.17,0.17,3512085453.86,3512085453.86,,,,,,,,,,,,,,,614275.0,87964576.7,88762513.73,,3437113274.1,3192110448.58,,,6282151.99,113995677.82,71822113.42,19178659.24,-414166.99,,,,,,,,,,,165239711.01,10382422.46,3440072.01,,172182061.46,10156085.32,162025976.14,140999877.5,21026098.64,-1924895.05,160101081.09,139010920.08,21090161.01,,,,,
1,603609.SH,20190429,20190429,20190331,1,1,0.17,0.17,3512085453.86,3512085453.86,,,,,,,,,,,,,,,614275.0,87964576.7,88762513.73,,3437113274.1,3192110448.58,,,6282151.99,113995677.82,71822113.42,19178659.24,-414166.99,,,,,,,,,,,165239711.01,10382422.46,3440072.01,,172182061.46,10156085.32,162025976.14,140999877.5,21026098.64,-1924895.05,160101081.09,139010920.08,21090161.01,,,,,
2,603609.SH,20190429,20190429,20181231,1,1,0.66,0.66,15750798120.67,15750798120.67,,,,,,,,,,,,,,,-369580.0,286014954.24,281184722.34,,15354766727.04,14421297677.4,,,24850909.29,420646753.59,227941858.19,74900937.42,124028241.87,,,,,,,,,,,690589606.3,10354127.19,9404244.62,,691539488.87,86850335.0,604689153.87,551928618.35,52760535.52,-1325947.22,603363206.65,550611676.35,52751530.3,,,,,
3,603609.SH,20190429,20190429,20181231,1,1,0.66,0.66,15750798120.67,15750798120.67,,,,,,,,,,,,,,,-369580.0,286014954.24,281184722.34,,15354766727.04,14421297677.4,,,24850909.29,420646753.59,227941858.19,74900937.42,124028241.87,,,,,,,,,,,690589606.3,10354127.19,9404244.62,,691539488.87,86850335.0,604689153.87,551928618.35,52760535.52,-1325947.22,603363206.65,550611676.35,52751530.3,533115462.97,747536152.38,,,
4,603609.SH,20181025,20181025,20180930,1,1,0.49,0.49,11479083463.3,11479083463.3,,,,,,,,,,,,,,,926860.0,197988419.8,193521407.95,,11166905159.98,10510246761.25,,,17841100.95,329650050.81,155830999.54,59127931.11,47983727.88,,,,,,,,,,,512432820.54,10690785.47,5603955.67,,517519650.34,50441413.36,467078236.98,405271572.95,61806664.03,-1097710.29,465980526.69,404173862.66,61806664.03,421491549.66,,,,
5,603609.SH,20180828,20180828,20180630,1,1,0.2,0.2,6850215702.49,6850215702.49,,,,,,,,,,,,,,,835460.0,92740166.39,89150595.32,,6722126873.97,6297480308.08,,,11759191.04,210701513.67,133377262.57,33085461.73,35723136.88,,,,,,,,,,,221310759.78,8565564.83,4294410.09,,225581914.52,33149593.38,192432321.14,164359110.71,28073210.43,-4245572.81,188186748.33,160113537.9,28073210.43,167324892.34,303299743.6,,,
6,603609.SH,20180828,20180828,20180630,1,1,0.2,0.2,6850215702.49,6850215702.49,,,,,,,,,,,,,,,835460.0,92740166.39,89150595.32,,6722126873.97,6297480308.08,,,11759191.04,210701513.67,133377262.57,33085461.73,35723136.88,,,,,,,,,,,221310759.78,8565564.83,4294410.09,,225581914.52,33149593.38,192432321.14,164359110.71,28073210.43,-4245572.81,188186748.33,160113537.9,28073210.43,167810192.34,303785043.6,,,
7,603609.SH,20180425,20180425,20180331,1,1,0.11,0.11,3129332297.72,3129332297.72,,,,,,,,,,,,,,,214135.0,36991720.67,36487144.01,,3057389092.16,2835788552.5,,,5634010.33,100223629.79,71086006.43,15012966.65,29643926.46,,,,,,,,,,,110127007.28,3951500.28,550162.22,,113528345.34,14005524.7,99522820.64,91763985.23,7758835.41,,99522820.64,91763985.23,7758835.41,117290585.82,,,,
8,603609.SH,20180313,20180313,20171231,1,1,0.57,0.57,13695843458.67,13695843458.67,,,,,,,,,,,,,,,-263470.0,171116996.23,108860200.54,,13338238708.02,12521474992.06,,,24868043.29,411506654.06,287889069.24,60854400.51,31645548.86,,,,,,,,,,,561803106.75,22538686.9,3062409.5,,581279384.15,81324570.84,499954813.31,471024473.92,28930339.39,,499954813.31,471024473.92,28930339.39,464884516.06,664567821.18,,,
9,603609.SH,20171028,20171028,20170930,1,1,0.32,0.32,9994575058.15,9994575058.15,,,,,,,,,,,,,,,54040.0,81674442.12,80120836.19,,9769922122.99,9123346712.54,,,17769774.75,324941425.22,215003553.31,45940514.39,42920142.78,,,,,,,,,,,312348417.28,19925452.33,2476027.33,757114.38,329797842.28,48798922.54,280998919.74,264150712.94,16848206.8,,280998919.74,264150712.94,16848206.8,319480592.33,,,,
