,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit
0,300703.SZ,20190426,20190426,20190331,1,1,0.07,0.07,170030587.16,170030587.16,,,,,,,,,,,,,,,,2522718.33,,,164030998.62,108194782.21,,,1848158.62,13476272.53,20352576.76,8404466.49,155822.44,,,,,,,,,,,8677155.87,2489275.6,139502.72,,11026928.75,2322441.49,8704487.26,8927070.16,-222582.9,55490.92,8759978.18,8986490.35,-226512.17,,,,,
1,300703.SZ,20190426,20190426,20190331,1,1,0.07,0.07,170030587.16,170030587.16,,,,,,,,,,,,,,,,2522718.33,,,164030998.62,108194782.21,,,1848158.62,13476272.53,20352576.76,8404466.49,155822.44,,,,,,,,,,,8677155.87,2489275.6,139502.72,,11026928.75,2322441.49,8704487.26,8927070.16,-222582.9,55490.92,8759978.18,8986490.35,-226512.17,,,,,
2,300703.SZ,20190419,20190419,20181231,1,1,0.69,0.69,800272710.72,800272710.72,0.0,0.0,0.0,,,,,,,,,,,,0.0,8501334.47,0.0,0.0,722244123.84,550047511.21,0.0,0.0,8298574.72,53746939.97,59387302.32,-9051614.14,5625825.51,0.0,0.0,0.0,0.0,0.0,,,,,,88762699.43,7710448.53,1721781.42,,94751366.54,12896290.49,81855076.05,83255917.81,-1400841.76,186305.43,82041381.48,83380893.58,-1339512.1,71362463.48,92994036.43,,,
3,300703.SZ,20190419,20190419,20181231,1,1,0.69,0.69,800272710.72,800272710.72,0.0,0.0,0.0,,,,,,,,,,,,0.0,8501334.47,0.0,0.0,722244123.84,550047511.21,0.0,0.0,8298574.72,53746939.97,59387302.32,-9051614.14,5625825.51,0.0,0.0,0.0,0.0,0.0,,,,,,88762699.43,7710448.53,1721781.42,,94751366.54,12896290.49,81855076.05,83255917.81,-1400841.76,186305.43,82041381.48,83380893.58,-1339512.1,,,,,
4,300703.SZ,20181019,20181019,20180930,1,1,0.5371,0.5371,611048062.82,611048062.82,,,,,,,,,,,,,,,543450.0,7687880.8,,,540203201.05,422132945.19,,,5717228.77,39262041.85,52118529.96,-11330315.9,4090496.2,,,,,,,,,,,79248839.52,6510984.81,399686.83,,85360137.5,21381989.66,63978147.84,64457276.6,-479128.76,225618.15,64203765.99,64593324.53,-389558.54,63793962.55,,,,
5,300703.SZ,20180828,20180828,20180630,1,1,0.25,0.25,370459014.5,370459014.5,,,,,,,,,,,,,,,88950.0,5576980.82,,,339508086.1,262376570.13,,,3336676.83,24696443.46,47717753.87,-1307620.53,2688262.34,,,,,,,,,,,36719994.29,2869429.3,248710.67,,39340712.92,9578145.24,29762567.68,29798576.6,-36008.92,74146.91,29836714.59,29820346.89,16367.7,29753057.44,39914476.82,,,
6,300703.SZ,20180828,20180828,20180630,1,1,0.25,0.25,370459014.5,370459014.5,,,,,,,,,,,,,,,88950.0,5576980.82,,,339508086.1,262376570.13,,,3336676.83,24696443.46,47717753.87,-1307620.53,2688262.34,,,,,,,,,,,36719994.29,2869429.3,248710.67,,39340712.92,9578145.24,29762567.68,29798576.6,-36008.92,74146.91,29836714.59,29820346.89,16367.7,29643307.87,39804727.25,,,
7,300703.SZ,20180425,20180425,20180331,1,1,0.02,0.02,143082757.98,143082757.98,,,,,,,,,,,,,,,,2855769.85,,,145349511.0,101800774.58,,,1965659.76,10805612.77,21940106.79,8608010.83,229346.27,,,,,,,,,,,699663.77,1741537.38,170438.98,,2270762.17,595087.64,1675674.53,1763095.32,-87420.79,-171057.65,1504616.88,1599427.59,-94810.71,6680196.19,,,,
8,300703.SZ,20180420,20180420,20171231,1,1,0.93,0.93,677478338.42,677478338.42,0.0,0.0,0.0,,,,,,,,,,,,0.0,1668317.79,0.0,0.0,623080111.14,463804812.75,0.0,0.0,8655517.46,37064462.42,86345610.62,16609381.04,10600326.85,0.0,0.0,0.0,0.0,0.0,,,,,,58418441.81,18317203.74,502046.14,,76233599.41,16150868.57,60082730.84,60526037.28,-443306.44,-223021.11,59859709.73,60309912.33,-450202.6,73329583.47,91807717.74,,,
9,300703.SZ,20171027,20171027,20170930,1,1,0.6588,0.6588,506286718.94,506286718.94,,,,,,,,,,,,,,,,,,,463350460.18,344394079.4,,,6966840.25,27221020.61,63336364.14,13020003.95,8412151.84,,,,,,,,,,,42936258.76,7697640.64,519523.59,88801.21,50114375.81,10861071.91,39253303.9,39529759.78,-276455.88,-172672.21,39080631.69,39362594.73,-281963.04,64368414.54,,,,
10,300703.SZ,20170906,20170906,20170630,1,1,0.4,0.4,323599919.44,323599919.44,,,,,,,,,,,,,,,,,,,296338245.85,216790587.54,,,4617032.53,18727588.2,41149621.39,7297364.92,7756051.27,,,,,,,,,,,27261673.59,2498567.79,479770.7,71969.13,29280470.68,5353610.27,23926860.41,24106284.69,-179424.28,-105088.33,23821772.08,24003890.31,-182118.23,34559038.51,43883909.02,,,
11,300703.SZ,20180425,20180425,20170331,1,1,0.29,0.29,146556677.26,146556677.26,,,,,,,,,,,,,,,,-4472.32,,,127645566.52,95450790.17,,,3096656.88,7672385.75,19595809.63,2905178.51,-1075254.42,,,,,,,,,,,18906638.42,2464121.53,126087.08,,21244672.87,3945546.05,17299126.82,17401964.8,-102837.98,-15411.81,17283715.01,17386869.64,-103154.63,20741034.83,,,,
12,300703.SZ,20180425,20180425,20170331,1,1,0.29,0.29,146556677.26,146556677.26,,,,,,,,,,,,,,,,-4472.32,,,127645566.52,95450790.17,,,3096656.88,7672385.75,19595809.63,2905178.51,-1075254.42,,,,,,,,,,,18906638.42,2464121.53,126087.08,,21244672.87,3945546.05,17299126.82,17401964.8,-102837.98,-15411.81,17283715.01,17386869.64,-103154.63,,,,,
13,300703.SZ,20170906,20170906,20161231,1,1,1.26,1.26,654348345.25,654348345.25,,,,,,,,,,,,,,,,-1059837.54,,,574525029.68,439238079.46,,,7698108.77,40802633.55,88256645.13,-3855299.37,2384862.14,,,,,,,,,,,78763478.03,9843527.07,886048.15,499861.23,87720956.95,13134419.74,74586537.21,75577804.67,-991267.46,317371.19,74903908.4,75885440.42,-981532.02,75968016.2,95380055.66,,,
