,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit
0,002387.SZ,20190429,20190429,20190331,1,1,-0.2835,-0.2835,206664891.07,206664891.07,,,,,,,,,,,,,,,,-512479.74,-574084.8,,704387259.08,256439645.29,,,12500124.82,10730382.09,132970513.32,82309105.85,55364759.67,,,,,,,,,,,-490315337.95,167665.59,8000.0,,-490155672.36,-45168879.34,-444986793.02,-387668118.44,-57318674.58,,-444986793.02,-387668118.44,-57318674.58,,,,,
1,002387.SZ,20190429,20190429,20190331,1,1,-0.2835,-0.2835,206664891.07,206664891.07,,,,,,,,,,,,,,,,-512479.74,-574084.8,,704387259.08,256439645.29,,,12500124.82,10730382.09,132970513.32,82309105.85,55364759.67,,,,,,,,,,,-490315337.95,167665.59,8000.0,,-490155672.36,-45168879.34,-444986793.02,-387668118.44,-57318674.58,,-444986793.02,-387668118.44,-57318674.58,,,,,
2,002387.SZ,20190429,20190429,20181231,1,1,0.0284,0.0284,1778152197.19,1778152197.19,,,,,,,,,,,,,,,,89128217.73,1367396.11,,3889502704.96,1820830595.03,,,58448587.15,52853247.61,664686487.65,779223295.77,-7753435.42,,,,,,,,,,,11487977.41,1408807.67,348608.65,,12548176.43,-17965980.79,30514157.22,34639457.5,-4125300.28,,30514157.22,34639457.5,-4125300.28,696511568.2,1242172924.56,,,
3,002387.SZ,20190429,20190429,20181231,1,1,0.0284,0.0284,1778152197.19,1778152197.19,,,,,,,,,,,,,,,,89128217.73,1367396.11,,3889502704.96,1820830595.03,,,58448587.15,52853247.61,664686487.65,779223295.77,-7753435.42,,,,,,,,,,,11487977.41,1408807.67,348608.65,,12548176.43,-17965980.79,30514157.22,34639457.5,-4125300.28,,30514157.22,34639457.5,-4125300.28,,,,,
4,002387.SZ,20181029,20181029,20180930,1,1,-0.1302,-0.1302,930453434.11,930453434.11,,,,,,,,,,,,,,,,66087673.37,656536.31,,2057321598.73,807110575.99,,,37443337.82,30542148.16,409333575.46,516345644.82,39495691.31,,,,,,,,,,,-207677817.01,934283.4,270763.38,,-207014296.99,33616271.64,-240630568.63,-152123268.7,-88507299.93,,-240630568.63,-152123268.7,-88507299.93,282067692.07,,,,
5,002387.SZ,20180817,20180817,20180630,1,1,0.0151,0.0151,475382455.39,475382455.39,,,,,,,,,,,,,,,,28528153.14,125634.76,,1121910101.55,412842616.75,,,22079510.22,15934742.28,308394670.67,353584562.71,9073998.92,,,,,,,,,,,83291265.41,923807.37,227182.17,,83987890.61,47557898.16,36429992.45,16125069.24,20304923.21,,36429992.45,16125069.24,20304923.21,408343164.78,524507855.38,,,
6,002387.SZ,20180428,20180428,20180331,1,1,-0.25,-0.25,10874081.88,10874081.88,,,,,,,,,,,,,,,,,,,208799516.83,8416869.62,,,14879395.41,2734850.18,74154949.39,108617835.43,-4383.2,,,,,,,,,,,-192263469.42,114943.0,67568.0,,-192216094.42,,-192216094.42,-192216094.42,,,-192216094.42,-192216094.42,,-83650017.19,,,,
7,002387.SZ,20180427,20180427,20171231,1,1,0.0327,0.0327,31727545.97,31727545.97,,,,,,,,,,,,,,,,,,,499127386.28,25935804.82,,,8941625.19,10122308.97,231112701.82,230594352.12,-7579406.64,,,,,,,,,,,55138194.16,402007.9,9122.26,,55531079.8,40200737.91,15330341.89,15330341.89,,,15330341.89,15330341.89,,285732546.28,308634096.83,,,
8,002387.SZ,20171016,20171016,20170930,1,1,-0.1298,-0.1298,20436290.53,20436290.53,,,,,,,,,,,,,,,,,,,192110073.13,17607202.01,,,5102818.0,,138213067.26,38339178.32,-7152192.46,,,,,,,,,,,-61157650.71,222953.33,,,-60934697.38,,-60934697.38,-60934697.38,,,-60934697.38,-60934697.38,,-29970664.85,,,,
9,002387.SZ,20170725,20170725,20170630,1,1,-0.2085,-0.2085,12256496.75,12256496.75,,,,,,,,,,,,,,,,,,,110229539.63,10145175.14,,,2990624.78,,80768847.55,23800967.87,-7476075.71,,,,,,,,,,,-97973042.88,87551.98,,,-97885490.9,,-97885490.9,-97885490.9,,,-97885490.9,-97885490.9,,-74172075.01,-63196997.46,,,
