,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit
0,002571.SZ,20190424,20190424,20190331,1,1,0.0082,0.0082,183345674.52,183345674.52,,,,,,,,,,,,,,,,225877.84,,,185103198.87,146130550.84,,,2713131.39,8569309.72,16215032.41,1292822.99,7184995.71,,,,,,,,,,,247598.7,3137639.21,43935.17,,3341302.74,276830.84,3064471.9,3205531.64,-141059.74,-248771.79,2815700.11,2956759.85,-141059.74,,,,,
1,002571.SZ,20190417,20190417,20181231,1,1,-0.3263,-0.3263,794655649.56,794655649.56,,,,,,,,,,,,,,,,602378.33,-3218621.67,,911905480.29,646184051.41,,,12340074.65,39706382.25,90306216.84,323094.84,120235738.8,,,,,,,,,,,-114879791.52,2262841.83,6416578.75,,-119033528.44,9390401.89,-128423930.33,-127896759.89,-527170.44,528763.64,-127895166.69,-126968068.57,-927098.12,-63571685.15,16554613.32,,,
2,002571.SZ,20190417,20190417,20181231,1,1,-0.3263,-0.3263,794655649.56,794655649.56,,,,,,,,,,,,,,,,602378.33,-3218621.67,,911905480.29,646184051.41,,,12340074.65,39706382.25,90306216.84,323094.84,120235738.8,,,,,,,,,,,-114879791.52,2262841.83,6416578.75,,-119033528.44,9390401.89,-128423930.33,-127896759.89,-527170.44,528763.64,-127895166.69,-126968068.57,-927098.12,,,,,
3,002571.SZ,20181030,20181030,20180930,1,1,-0.107,-0.107,568898572.3,568898572.3,,,,,,,,,,,,,,,,3033202.56,,,609446923.3,463701654.09,,,9386750.09,28628296.5,64539270.84,-769765.24,42065772.01,,,,,,,,,,,-36745463.19,1318767.38,5054108.13,,-40480803.94,1785208.1,-42266012.04,-41944294.71,-321717.33,,-42266012.04,-41944294.71,-321717.33,1512124.71,,,,
4,002571.SZ,20180822,20180822,20180630,1,1,-0.0634,-0.0634,380013450.62,380013450.62,,,,,,,,,,,,,,,,3315210.8,,,407772350.96,313189494.14,,,6359575.29,19383640.08,40088888.37,-658649.14,29409402.22,,,,,,,,,,,-24017436.67,942135.3,281836.34,,-23357137.71,1507942.24,-24865079.95,-24857440.62,-7639.33,,-24865079.95,-24857440.62,-7639.33,-27990587.4,12065197.79,,,
5,002571.SZ,20180417,20180417,20180331,1,1,-0.041,-0.041,168352639.01,168352639.01,,,,,,,,,,,,,,,,-1141935.36,,,182628117.88,139221092.35,,,3126155.54,7960228.82,19305657.41,-188084.32,13203068.08,,,,,,,,,,,-15208892.4,429111.59,247141.71,,-15026922.52,1038465.74,-16065388.26,-16061358.02,-4030.24,,-16065388.26,-16061358.02,-4030.24,-1051264.07,,,,
6,002571.SZ,20180315,20180315,20171231,1,1,0.129,0.129,795984172.87,795984172.87,,,,,,,,,,,,,,,,48605130.82,255886.99,,809325301.72,635010390.33,,,13508151.07,45591539.65,106183477.12,-18305299.78,27337043.33,,,,,,,,,,,84720902.84,2537584.97,961651.61,,86296836.2,25802508.62,60494327.58,50578841.29,9915486.29,9606204.2,70100531.78,60185045.49,9915486.29,20877016.97,104650181.46,,,
7,002571.SZ,20171026,20171026,20170930,1,1,0.0716,0.0716,581653705.69,581653705.69,,,,,,,,,,,,,,,,5411703.33,,,586934251.56,465298262.11,,,14178464.42,32657449.11,79529066.48,-18717885.12,13988894.56,,,,,,,,,,,131157.46,42492884.54,812059.84,78072.69,41811982.16,13737507.94,28074474.22,28059641.94,14832.28,,28074474.22,28059641.94,14832.28,-10009536.43,,,,
8,002571.SZ,20170822,20170822,20170630,1,1,0.0803,0.0803,380814900.29,380814900.29,,,,,,,,,,,,,,,,5609028.36,,,402452417.95,302172790.44,,,6142920.55,22052204.87,53580825.85,1919205.93,16584470.31,,,,,,,,,,,-16028489.3,62631863.04,663533.81,41860.36,45939839.93,14452057.41,31487782.52,31469121.8,18660.72,,31487782.52,31469121.8,18660.72,-19718311.73,23462948.87,,,
9,002571.SZ,20170429,20170429,20170331,1,1,-0.0451,-0.0451,174327083.04,174327083.04,,,,,,,,,,,,,,,,-51417.97,,,190719064.99,140581196.01,,,2653644.96,10430994.56,26604038.35,1144630.2,9304560.91,,,,,,,,,,,-16443399.92,544444.31,561544.79,,-16460500.4,1258602.33,-17719102.73,-17681207.24,-37895.49,,-17719102.73,-17681207.24,-37895.49,,,,,
