,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit
0,601975.SH,20190412,20190412,20190331,1,1,0.0358,0.0358,973891136.71,973891136.71,,,,,,,,,,,,,,,,,,,764035469.66,688921982.41,,,1354242.36,7161145.37,22523052.08,44087266.84,,,,,,,,,,,,217009064.87,2220000.0,,,219229064.87,36087392.87,183141672.0,179780216.66,3361455.34,-33076245.97,150065426.03,146703970.69,3361455.34,253930714.49,,,,
1,601975.SH,20190320,20190320,20181231,1,1,0.0717,0.0717,3378241080.83,3378241080.83,,,,,,,,,,,,,,,,,,,3009644823.7,2732198948.98,,,8925669.01,20942749.24,107297748.56,140713021.97,-875048.12,,,,,,,,,,,372944912.66,83919972.92,9204619.08,,447660266.5,83446781.51,364213484.99,360252987.68,3960497.31,60624642.24,424838127.23,420877629.92,3960497.31,509751013.16,920761556.52,,,
2,601975.SH,20181031,20181031,20180930,1,1,0.0439,0.0439,2490202809.75,2490202809.75,,,,,,,,,,,,,,,,,,,2249457734.78,2054034183.91,,,6197484.9,14746125.68,63515447.1,111145764.63,-623005.5,,,,,,,,,,,244272530.48,33078972.92,22100.0,,277329403.4,54319043.5,223010359.9,220458156.62,2552203.28,54547029.77,277557389.67,275005186.39,2552203.28,354811614.36,,,,
3,601975.SH,20181031,20181031,20180930,1,1,0.0439,0.0439,2490202809.75,2490202809.75,,,,,,,,,,,,,,,,,,,2249457734.78,2054034183.91,,,6197484.9,14746125.68,63515447.1,111145764.63,-623005.5,,,,,,,,,,,244272530.48,33078972.92,22100.0,,277329403.4,54319043.5,223010359.9,220458156.62,2552203.28,54547029.77,277557389.67,275005186.39,2552203.28,,,,,
4,601975.SH,20180807,20180807,20180630,1,1,0.0411,0.0411,1693205678.52,1693205678.52,,,,,,,,,,,,,,,,,,,1491139219.74,1357949442.44,,,4493058.7,10205423.02,45231497.68,73393220.6,-575156.76,,,,,,,,,,,204845539.85,33078972.92,20000.0,,237904512.77,29771740.8,208132771.97,206481840.56,1650931.41,16528575.86,224661347.83,223010416.42,1650931.41,,,,,
5,601975.SH,20180807,20180807,20180630,1,1,0.0411,0.0411,1693205678.52,1693205678.52,,,,,,,,,,,,,,,,,,,1491139219.74,1357949442.44,,,4493058.7,10205423.02,45231497.68,73393220.6,-575156.76,,,,,,,,,,,204845539.85,33078972.92,20000.0,,237904512.77,29771740.8,208132771.97,206481840.56,1650931.41,16528575.86,224661347.83,223010416.42,1650931.41,275901413.44,474694009.96,,,
6,601975.SH,20180424,20180424,20180331,1,1,0.0179,0.0179,843903631.19,843903631.19,,,,,,,,,,,,,,,,,,,773787994.74,711633844.34,,,1697047.27,5160805.63,20483473.9,34777009.42,35814.18,,,,,,,,,,,70115636.45,31072915.1,,,101188551.55,11085770.97,90102780.58,89789308.31,313472.27,-38801710.46,51301070.12,50987597.85,313472.27,,,,,
7,601975.SH,20180331,20180331,20171231,1,1,0.0817,0.0817,3729215885.81,3729215885.81,,,,,,,,,,,,,,,,,,,3334566621.89,2989569873.0,,,12082248.8,22435359.85,87962361.99,227589366.04,-5072587.79,,,,,,,,,,,397856454.79,29365285.41,212617.89,,427009122.31,11745787.55,415263334.76,410518986.04,4744348.72,-61618702.39,353644632.37,348900283.65,4744348.72,,,,,
8,601975.SH,20180331,20180331,20171231,1,1,0.0817,0.0817,3729215885.81,3729215885.81,,,,,,,,,,,,,,,,,,,3334566621.89,2989569873.0,,,12082248.8,22435359.85,87962361.99,227589366.04,-5072587.79,,,,,,,,,,,397856454.79,29365285.41,212617.89,,427009122.31,11745787.55,415263334.76,410518986.04,4744348.72,-61618702.39,353644632.37,348900283.65,4744348.72,617166042.17,1007563230.31,,,
9,601975.SH,20171021,20171021,20170930,1,1,0.0603,0.0603,2742414118.92,2742414118.92,,,,,,,,,,,,,,,,,,,2449646251.88,2186149287.42,,,8620701.59,15776160.49,61016718.37,179174504.52,-1091120.51,,,,,,,,,,,292767867.04,26181101.84,1762705.62,1668925.49,317186263.26,9008791.96,308177471.3,302857844.51,5319626.79,-48396267.24,259781204.06,254461577.27,5319626.79,,,,,
10,601975.SH,20170812,20170812,20170630,1,1,0.0391,0.0391,1823887582.32,1823887582.32,,,,,,,,,,,,,,,,,,,1622720505.78,1427026825.5,,,5358512.32,11035820.58,42981218.53,137225892.21,-907763.36,,,,,,,,,,,201167076.54,6273156.46,58132.2,1017.5,207382100.8,6651139.63,200730961.17,196193171.58,4537789.59,-22841649.54,177889311.63,173351522.04,4537789.59,,,,,
11,601975.SH,20170812,20170812,20170630,1,1,0.0391,0.0391,1823887582.32,1823887582.32,,,,,,,,,,,,,,,,,,,1622720505.78,1427026825.5,,,5358512.32,11035820.58,42981218.53,137225892.21,-907763.36,,,,,,,,,,,201167076.54,6273156.46,58132.2,1017.5,207382100.8,6651139.63,200730961.17,196193171.58,4537789.59,-22841649.54,177889311.63,173351522.04,4537789.59,338392968.75,533284576.73,,,
12,601975.SH,20170421,20170421,20170331,1,1,0.0248,0.0248,963629830.4,963629830.4,,,,,,,,,,,,,,,,,,,835110013.29,722889360.18,,,3269452.06,5559197.44,20886077.67,82916681.25,-410755.31,,,,,,,,,,,128519817.11,15650.44,25746.62,575.0,128509720.93,2272190.6,126237530.33,124776031.27,1461499.06,-6126136.79,120111393.54,118649894.48,1461499.06,,,,,
13,601975.SH,20170307,20170307,20161231,1,1,0.1114,0.1114,5781236542.11,5781236542.11,,,,,,,,,,,,,,,,,,,5230466965.74,4740015513.53,,,12079658.46,21799812.3,88977210.38,365865354.05,1729417.02,,,,,,,,,,,550769576.37,34229901.21,2195375.14,70519.37,582804102.44,14111320.91,568692781.53,559666772.42,9026009.11,40822639.23,609515420.76,600489411.65,9026009.11,,,,,
14,601975.SH,20170307,20170307,20161231,1,1,0.1114,0.1114,5781236542.11,5781236542.11,,,,,,,,,,,,,,,,,,,5230466965.74,4740015513.53,,,12079658.46,21799812.3,88977210.38,365865354.05,1729417.02,,,,,,,,,,,550769576.37,34229901.21,2195375.14,70519.37,582804102.44,14111320.91,568692781.53,559666772.42,9026009.11,40822639.23,609515420.76,600489411.65,9026009.11,916634930.42,1313368076.98,,,
15,601975.SH,20161026,20161026,20160930,1,1,0.0865,0.0865,4306028999.04,4306028999.04,,,,,,,,,,,,,,,,,,,3892523799.21,3497002476.28,,,7415470.8,14980839.82,53757150.3,320798357.91,-1430495.9,,,,,,,,,,,413505199.83,32910454.71,170825.62,66381.76,446244828.92,7010915.51,439233913.41,434525639.23,4708274.18,13961342.46,453195255.87,448486981.69,4708274.18,,,,,
16,601975.SH,20160810,20160810,20160630,1,1,0.0575,0.0575,2901667073.5,2901667073.5,,,,,,,,,,,,,,,,,,,2612095371.38,2307381989.64,,,4967035.52,10159225.01,37553348.93,253386441.41,-1352669.13,,,,,,,,,,,289571702.12,7683097.45,56332.04,,297198467.53,5108887.54,292089579.99,288979058.7,3110521.29,8686146.98,300775726.97,297665205.68,3110521.29,541605474.4,738300720.68,,,
17,601975.SH,20160810,20160810,20160630,1,1,0.0575,0.0575,2901667073.5,2901667073.5,,,,,,,,,,,,,,,,,,,2612095371.38,2307381989.64,,,4967035.52,10159225.01,37553348.93,253386441.41,-1352669.13,,,,,,,,,,,289571702.12,7683097.45,56332.04,,297198467.53,5108887.54,292089579.99,288979058.7,3110521.29,8686146.98,300775726.97,297665205.68,3110521.29,,,,,
18,601975.SH,20160419,20160419,20160331,1,1,0.0302,0.0302,1331031147.15,1331031147.15,,,,,,,,,,,,,,,,,,,1181161366.22,1084625521.17,,,2171410.71,5086175.37,18595153.64,70326975.2,356130.13,,,,,,,,,,,149869780.93,4995000.0,47980.6,,154816800.33,1529910.71,153286889.62,151621353.67,1665535.95,1887037.85,155173927.47,153508391.52,1665535.95,,,,,
19,601975.SH,20160330,20160330,20151231,1,1,0.1249,0.1249,5479296438.71,5479296438.71,,,,,,,,,,,,,,,,,,,4858671596.93,4425850390.04,,,4891968.14,16457922.48,127423709.9,283724583.65,323022.72,,,,,,,,,,,620624841.78,21092111.39,861834.15,274057.43,640855119.02,7359170.97,633495948.05,627546739.63,5949208.42,20169419.82,653665367.87,647716159.45,5949208.42,904349425.43,1297675365.77,,,
20,601975.SH,20160330,20160330,20151231,1,1,0.1249,0.1249,5479296438.71,5479296438.71,,,,,,,,,,,,,,,,,,,4858671596.93,4425850390.04,,,4891968.14,16457922.48,127423709.9,283724583.65,323022.72,,,,,,,,,,,620624841.78,21092111.39,861834.15,274057.43,640855119.02,7359170.97,633495948.05,627546739.63,5949208.42,20169419.82,653665367.87,647716159.45,5949208.42,,,,,
21,601975.SH,20151021,20151021,20150930,1,1,0.0949,0.0949,4018794947.75,4018794947.75,,,,,,,,,,,,,,,,,,,3546981327.7,3242744568.24,,,3661207.51,10909288.73,54905039.57,236222200.89,-1460977.24,,,,,,,,,,,471813620.05,10037491.7,238031.79,235057.05,481613079.96,2698095.17,478914984.79,476795722.95,2119261.84,1974510.96,480889495.75,478770233.91,2119261.84,,,,,
22,601975.SH,20150729,20150729,20150630,1,1,0.0536,0.0536,2628547052.91,2628547052.91,,,,,,,,,,,,,,,,,,,2358781378.1,2149320263.06,,,2476663.86,7358514.25,38638931.18,160082071.87,904933.88,,,,,,,,,,,269765674.81,5042488.97,1995.5,,274806168.28,3123679.7,271682488.58,269193523.38,2488965.2,6746120.73,278428609.31,275939644.11,2488965.2,430752680.56,623616671.09,,,
23,601975.SH,20150729,20150729,20150630,1,1,0.0536,0.0536,2628547052.91,2628547052.91,,,,,,,,,,,,,,,,,,,2358781378.1,2149320263.06,,,2476663.86,7358514.25,38638931.18,160082071.87,904933.88,,,,,,,,,,,269765674.81,5042488.97,1995.5,,274806168.28,3123679.7,271682488.58,269193523.38,2488965.2,6746120.73,278428609.31,275939644.11,2488965.2,,,,,
24,601975.SH,20150418,20150418,20150331,1,1,0.0238,0.0238,1137157442.81,1137157442.81,,,,,,,,,,,,,,,,,,,1013581638.28,916126253.06,,,212647.33,3904635.89,17326011.26,76212090.74,-200000.0,,,,,,,,,,,123575804.53,126.15,,,123575930.68,2102278.8,121473651.88,119646854.63,1826797.25,3413780.15,124887432.03,123060634.78,1826797.25,,,,,
25,601975.SH,20150417,20150417,20141231,1,1,-0.0838,-0.0838,5202122615.66,5202122615.66,,,,,,,,,,,,,,,,5006708.21,2314532.05,,7215854028.56,5608981210.16,,,3963939.55,17689021.32,124296439.31,295619999.62,1165303418.6,,,,,,,,,,,-2008724704.69,1914441815.99,315747917.58,8691985.25,-410030806.28,6540062.99,-416570869.27,-421045773.61,4474904.34,-10320732.99,-426891602.26,-431366506.6,4474904.34,-552807994.68,-30518500.86,,,
26,601975.SH,20141030,20141030,20140930,1,1,-0.2262,-0.2262,4069786196.93,4069786196.93,,,,,,,,,,,,,,,,3681433.32,2349433.32,,4851329619.43,4493040508.58,,,3038370.4,12172890.36,59617219.87,284092031.72,-631401.5,,,,,,,,,,,-777861989.18,20136532.33,90231.23,84898.4,-757815688.08,5539277.93,-763354966.01,-767829205.23,4474239.22,-33460188.47,-796815154.48,-801289393.7,4474239.22,,,,,
27,601975.SH,20140830,20140830,20140630,1,1,-0.2059,-0.2059,2926258466.36,2926258466.36,,,,,,,,,,,,,,,,3198700.35,,,3624845447.97,3193046901.75,,,2097211.55,8191973.16,39521635.52,382171768.53,-184042.54,,,,,,,,,,,-695388281.26,1731109.99,90231.85,84899.02,-693747403.12,3023309.86,-696770712.98,-698992877.06,2222164.08,-33632203.16,-730402916.14,-732625080.22,2222164.08,-316599255.62,-58262315.66,,,
28,601975.SH,20140415,20140415,20140331,1,1,-0.0753,-0.0753,1665117167.45,1665117167.45,,,,,,,,,,,,,,,,1145564.76,,,1920490286.74,1711533318.09,,,1323462.57,4481038.44,19221435.27,184443727.25,-512694.88,,,,,,,,,,,-254227554.53,234446.0,-5573.84,,-253987534.69,866408.73,-254853943.42,-255506194.75,652251.33,-32041447.37,-286895390.79,-287547642.12,652251.33,,,,,
29,601975.SH,20140322,20140322,20131231,1,1,-1.7446,-1.7446,7306808610.75,7306808610.75,,,,,,,,,,,,,,,,2564985.8,2564985.8,,13158924999.29,7717791878.73,,,7523276.35,16625456.55,76901522.11,686264469.7,4653818395.85,,,,,,,,,,,-5849551402.74,11258639.39,7939222.84,7816287.87,-5846231986.19,72407818.17,-5918639804.36,-5921581446.19,2941641.83,57385197.2,-5861254607.16,-5864196248.99,2941641.83,-2651660695.91,-2015754371.01,,,
30,601975.SH,20131026,20131026,20130930,1,1,-0.2901,-0.2901,5467628633.21,5467628633.21,,,,,,,,,,,,,,,,2728354.09,,,6457162428.88,5856637470.18,,,5352475.1,13591333.64,58935606.33,522173790.91,471752.72,,,,,,,,,,,-986805441.58,7205788.35,82672.4,,-979682325.63,1923056.51,-981605382.14,-984708341.76,3102959.62,11910050.07,-969695332.07,-972798291.69,3102959.62,,,,,
31,601975.SH,20130824,20130824,20130630,1,1,-0.2146,-0.2146,3648393318.17,3648393318.17,,,,,,,,,,,,,,,,1740657.87,1740657.87,,4379207243.1,3882256040.93,,,3499504.97,8906222.07,39013851.33,445183890.89,347732.91,,,,,,,,,,,-729073267.06,6282716.55,25258.6,,-722815809.11,2056019.59,-724871828.7,-728425170.05,3553341.35,7368055.72,-717503772.98,-721057114.33,3553341.35,-285630034.04,30818859.34,,,
32,601975.SH,20130420,20130420,20130331,1,1,-0.1059,-0.1059,1911142755.55,1911142755.55,,,,,,,,,,,,,,,,,,,2267952164.33,2029606589.01,,,1836739.55,4484245.6,19225130.32,212771659.85,27800.0,,,,,,,,,,,-356809408.78,45334.78,20000.0,,-356784074.0,1212238.07,-357996312.07,-359408998.99,1412686.92,866676.59,-357129635.48,-358542322.4,1412686.92,,,,,
33,601975.SH,20130420,20130420,20121231,1,1,-0.365,-0.365,6629180994.79,6629180994.79,,,,,,,,,,,,,,,,673466.95,48056.26,,7889734606.74,7111293354.98,,,32987723.25,19614258.23,85309651.42,640877075.93,-347457.07,,,,,,,,,,,-1259880145.0,24978797.88,279571.61,68330.05,-1235180918.73,3167017.4,-1238347936.13,-1238826662.95,478726.82,-389962.97,-1238737899.1,-1239216625.92,478726.82,-619676536.02,1045727.41,,,
34,601975.SH,20121027,20121027,20120930,1,1,-0.2771,-0.2771,4547298232.96,4547298232.96,,,,,,,,,,,,,,,,625410.69,,,5510409986.67,4966758014.16,,,31897400.53,14032315.82,68042451.17,429624109.12,55695.87,,,,,,,,,,,-962486343.02,22990436.36,201682.94,50441.38,-939697589.6,479500.87,-940177090.47,-940611037.19,433946.72,1687492.41,-938489598.06,-938923544.78,433946.72,,,,,
35,601975.SH,20120810,20120810,20120630,1,1,-0.1903,-0.1903,2955982861.57,2955982861.57,,,,,,,,,,,,,,,,625410.69,,,3623495787.24,3183061550.82,,,21804951.35,9146419.97,44628819.9,364862099.33,-8054.13,,,,,,,,,,,-666887514.98,21794227.18,80263.4,49021.84,-645173551.2,397566.98,-645571118.18,-645811384.6,240266.42,1391348.14,-644179770.04,-644420036.46,240266.42,-302650826.34,-7733105.25,,,
36,601975.SH,20120420,20120420,20120331,1,1,-0.0805,-0.0805,1450917375.02,1450917375.02,,,,,,,,,,,,,,,,,,,1728306969.06,1511970948.57,,,12214143.41,4868222.11,22052363.83,177230795.27,-29504.13,,,,,,,,,,,-277389594.04,5018312.29,69021.84,49021.84,-272440303.59,700442.11,-273140745.7,-273352378.41,211632.71,-490973.83,-273631719.53,-273843352.24,211632.71,,,,,
37,601975.SH,20120412,20120412,20111231,1,1,-0.2268,-0.2268,5088252387.89,5088252387.89,,,,,,,,,,,,,,,,0.0,,,5943035141.4,5279356100.45,,,50498100.98,23270685.57,105671684.23,486051685.98,-1813115.81,,,,,,,,,,,-854782753.51,48752522.85,353572.95,49186.29,-806383803.61,-57050410.04,-749333393.57,-754172398.86,4839005.29,-41604591.19,-790937984.76,-795776990.05,4839005.29,-368731067.53,147188525.55,,,
38,601975.SH,20111022,20111022,20110930,1,1,-0.167,-0.167,3686357469.15,3686357469.15,,,,,,,,,,,,,,,,,,,4238169189.97,3752961938.92,,,37441101.8,15144198.12,73534358.48,360095185.45,-1007592.8,,,,,,,,,,,-551811720.82,27520354.74,300408.79,49186.29,-524591774.87,8636997.7,-533228772.57,-538449027.38,5220254.81,-38257734.76,-571486507.33,-576706762.14,5220254.81,,,,,
39,601975.SH,20110812,20110812,20110630,1,1,-0.1017,-0.1017,2391414293.3,2391414293.3,,,,,,,,,,,,,,,,,,,2717270469.01,2364311608.43,,,26730602.02,10674029.14,46421495.46,269142565.92,-9831.96,,,,,,,,,,,-325856175.71,14457908.64,57236.27,49186.29,-311455503.34,5506282.49,-316961785.83,-320043444.76,3081658.93,-26159469.51,-343121255.34,-346202914.27,3081658.93,-56713609.79,171271332.29,,,
