,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit
0,600135.SH,20190430,20190430,20190331,1,1,0.0335,0.0335,475874256.28,475874256.28,,,,,,,,,,,,,,,,,,,463205107.67,411447637.94,,,2815312.58,20550471.37,17221221.13,-1873498.62,,,,,,,,,,,,13547438.12,1627907.47,2645.1,,15172700.49,1607461.81,13565238.68,12489761.89,1075476.79,,13565238.68,12489761.89,1075476.79,11553347.18,,,,
1,600135.SH,20190430,20190430,20190331,1,1,,,475874256.28,475874256.28,,,,,,,,,,,,,,,,,,,463205107.67,411447637.94,,,2815312.58,20550471.37,17221221.13,-1873498.62,,,,,,,,,,,,13547438.12,1627907.47,2645.1,,15172700.49,1607461.81,13565238.68,12489761.89,1075476.79,,13565238.68,12489761.89,1075476.79,,,,,
2,600135.SH,20190327,20190327,20181231,1,1,0.0395,0.0395,1862785641.32,1862785641.32,,,,,,,,,,,,,,,,6310948.04,,,1856930927.76,1608704541.55,,,8574600.39,94351521.87,75091008.31,3718424.09,4829741.75,,,,,,,,,,,16042726.14,9437319.09,375764.9,,25104280.33,3712271.22,21392009.11,14739475.44,6652533.67,,21392009.11,14739475.44,6652533.67,,,,,
3,600135.SH,20190327,20190327,20181231,1,1,0.0395,0.0395,1862785641.32,1862785641.32,,,,,,,,,,,,,,,,6310948.04,,,1856930927.76,1608704541.55,,,8574600.39,94351521.87,75091008.31,3718424.09,4829741.75,,,,,,,,,,,16042726.14,9437319.09,375764.9,,25104280.33,3712271.22,21392009.11,14739475.44,6652533.67,,21392009.11,14739475.44,6652533.67,13366075.69,67389010.46,,,
4,600135.SH,20181025,20181025,20180930,1,1,0.0705,0.0705,1419088239.38,1419088239.38,,,,,,,,,,,,,,,,6310447.63,,,1396555403.42,1220083235.87,,,7289669.53,69808423.64,54397722.52,5079870.87,-26392.85,,,,,,,,,,,28824200.12,7047883.03,187366.57,,35684716.58,5024056.1,30660660.48,26301784.3,4358876.18,,30660660.48,26301784.3,4358876.18,27586313.98,,,,
5,600135.SH,20180825,20180825,20180630,1,1,0.0693,0.0693,949604520.74,949604520.74,,,,,,,,,,,,,,,,6310447.63,,,927749195.47,817865636.78,,,3960301.86,44318374.6,57981184.28,3650090.8,-26392.85,,,,,,,,,,,28184926.82,3845438.21,145766.57,,31884598.46,3224367.61,28660230.85,25839574.9,2820655.95,,28660230.85,25839574.9,2820655.95,25505416.07,52853018.84,,,
6,600135.SH,20180428,20180428,20180331,1,1,0.0475,0.0475,470333756.34,470333756.34,,,,,,,,,,,,,,,,2497296.63,,,452891037.97,407557212.09,,,2263935.91,17745192.95,23575314.46,1803920.61,-54538.05,,,,,,,,,,,19961297.09,262098.63,97978.68,,20125417.04,1242276.36,18883140.68,17705248.74,1177891.94,,18883140.68,17705248.74,1177891.94,19192100.93,,,,
7,600135.SH,20180331,20180331,20171231,1,1,0.1588,0.1588,1851318472.71,1851318472.71,,,,,,,,,,,,,,,-172580.82,8894632.51,,,1800003721.82,1536115487.3,,,10296888.13,97457684.97,140755211.12,6754391.77,8624058.53,,,,,,,,,,,60372033.21,6263567.86,66141.67,,66569459.4,5077770.67,61491688.73,59238025.1,2253663.63,,61491688.73,59238025.1,2253663.63,58673009.38,124198788.83,,,
8,600135.SH,20171028,20171028,20170930,1,1,0.1864,0.1864,1423086592.89,1423086592.89,,,,,,,,,,,,,,,-172580.82,2814041.88,,,1349766792.39,1166088903.42,,,7156138.07,73756974.63,99166234.26,3484120.95,114421.06,,,,,,,,,,,77809211.24,3355339.82,452442.22,437415.06,80712108.84,7196853.92,73515254.92,69527935.51,3987319.41,,73515254.92,69527935.51,3987319.41,78766292.19,,,,
9,600135.SH,20170826,20170826,20170630,1,1,0.1334,0.1334,946301636.39,946301636.39,,,,,,,,,,,,,,,-172580.82,1946893.09,,,896092694.4,778082152.68,,,4649340.63,50615490.09,62674179.73,-42889.79,114421.06,,,,,,,,,,,53629303.94,2578488.51,285451.21,273017.47,55922341.24,3588366.11,52333975.13,49763271.82,2570703.31,,52333975.13,49763271.82,2570703.31,51812101.88,71219529.37,,,
10,600135.SH,20170428,20170428,20170331,1,1,0.0715,0.0715,455034186.83,455034186.83,,,,,,,,,,,,,,,-172580.82,728541.43,,,429823129.77,373447372.16,,,2337869.1,28302777.51,24885361.44,849749.56,,,,,,,,,,,,25767017.67,3536884.61,97460.06,95454.38,29206442.22,1459204.57,27747237.65,26676547.72,1070689.93,,27747237.65,26676547.72,1070689.93,26060806.62,,,,
11,600135.SH,20170330,20170330,20161231,1,1,0.1103,0.1103,1421463572.98,1421463572.98,,,,,,,,,,,,,,,-156448.92,4255568.08,,,1381109316.32,1175996347.55,,,6712518.74,80649675.35,113779395.2,-7669595.47,11640974.95,,,,,,,,,,,44453375.82,5240547.88,215591.05,67680.51,49478332.65,4109243.45,45369089.2,41143028.78,4226060.42,-48015.0,45321074.2,41095013.78,4226060.42,32684661.19,75190586.12,,,
12,600135.SH,20170330,20170330,20161231,1,1,0.1103,0.1103,1421463572.98,1421463572.98,,,,,,,,,,,,,,,-156448.92,4255568.08,,,1381109316.32,1175996347.55,,,6712518.74,80649675.35,113779395.2,-7669595.47,11640974.95,,,,,,,,,,,44453375.82,5240547.88,215591.05,67680.51,49478332.65,4109243.45,45369089.2,41143028.78,4226060.42,-48015.0,45321074.2,41095013.78,4226060.42,32684661.19,75190586.12,,,
