,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit
0,600548.SH,20190427,20190427,20190331,1,1,0.214,0.214,1330593040.84,1330593040.84,,,,,,,,,,,,,,,-25661174.0,142344518.74,140812339.88,,818014052.64,676961677.83,,,13911885.51,2437092.39,29771671.6,94931725.31,,,,,,,,,,,,629338062.33,1219979.34,690450.14,,629867591.53,119708408.33,510159183.2,467451393.65,42707789.55,110323.46,510269506.66,467561717.11,42707789.55,,,,,
1,600548.SH,20190323,20190323,20181231,1,1,1.577,1.577,5807108031.78,5807108031.78,,,,,,,,,,,,,,,134403871.3,555594384.15,520956388.49,,4191786442.72,2858211931.76,,,49742097.47,19417328.93,209644932.04,1055006036.68,,,,,,,,,,,,4532585319.04,17432390.89,4840143.38,,4545177566.55,966446984.07,3578730582.48,3440050607.33,138679975.15,-6248183.3,3572482399.18,3433802424.03,138679975.15,2670230836.93,4314639085.32,,,
2,600548.SH,20181026,20181026,20180930,1,1,0.697,0.697,4140160471.71,4140160471.71,,,,,,,,,,,,,,,127929357.3,485353120.21,459139589.32,,2923233049.17,1976733885.61,,,32505798.07,12259367.0,75687723.96,826232158.69,,,,,,,,,,,,2037069537.98,12475419.74,3350098.12,,2046194859.6,399939826.57,1646255033.03,1520749771.42,125505261.61,5662615.12,1651917648.15,1526412386.54,125505261.61,2043031460.79,,,,
3,600548.SH,20180818,20180818,20180630,1,1,0.444,0.444,2677522763.36,2677522763.36,,,,,,,,,,,,,,,10165724.9,288612136.13,285283369.01,,1856896406.69,1282860492.07,,,24659357.11,6617908.13,42195751.75,500548781.79,,,,,,,,,,,,1301327025.76,7721493.21,869650.68,,1308178868.29,267747826.08,1040431042.21,968653293.65,71777748.56,167540.06,1040598582.27,968820833.71,71777748.56,1321247018.02,2157552610.81,,,
4,600548.SH,20180426,20180426,20180331,1,1,0.182,0.182,1341789943.21,1341789943.21,,,,,,,,,,,,,,,-89841756.3,134530034.07,134530034.07,,848236728.71,656941790.7,,,10221793.17,2268398.4,16858276.31,161932354.29,14115.84,,,,,,,,,,,537728243.89,2098228.74,367451.57,,539459021.06,104800193.0,434658828.06,397052814.45,37606013.61,-2080004.21,432578823.85,394972810.24,37606013.61,655545008.84,,,,
5,600548.SH,20180324,20180324,20171231,1,1,0.654,0.654,4836620833.89,4836620833.89,,,,,,,,,,,,,,,-146363175.07,528851330.97,489216110.92,,3292113386.42,2498642432.82,,,38592476.14,20133559.95,183667287.22,550627630.29,450000.0,,,,,,,,,,,1908438965.14,11116016.47,3910278.07,,1915644703.54,369643354.41,1546001349.13,1426402801.01,119598548.12,-6877020.8,1539124328.33,1419525780.21,119598548.12,2095753189.64,3528886170.93,,,
6,600548.SH,20171027,20171027,20170930,1,1,0.555,0.555,3370642712.59,3370642712.59,,,,,,,,,,,,,,,-104364736.45,405489853.92,365003665.04,,2079615873.42,1591239682.18,,,23123438.73,13664434.41,78444264.34,373144053.76,,,,,,,,,,,,1592151956.64,27967740.66,2572655.84,597206.7,1617547041.46,314125097.96,1303421943.5,1210950232.37,92471711.13,-3138344.89,1300283598.61,1207811887.48,92471711.13,1664170892.93,,,,
7,600548.SH,20170819,20170819,20170630,1,1,0.34,0.34,2108385017.98,2108385017.98,,,,,,,,,,,,,,,-61180352.34,246590566.55,211504377.66,,1319983781.78,1021304867.65,,,16156612.63,7791668.78,40516130.68,234214502.04,,,,,,,,,,,,973811450.41,26634806.35,1425695.05,245075.15,999020561.71,202010942.54,797009619.17,741730838.13,55278781.04,-3228863.68,793780755.49,738501974.45,55278781.04,,,,,
8,600548.SH,20170427,20170427,20170331,1,1,0.16,0.16,1031335701.38,1031335701.38,,,,,,,,,,,,,,,-16144044.79,97903440.55,93019488.29,,665798774.61,511313935.03,,,7068620.56,1935076.67,17893802.95,127587339.4,,,,,,,,,,,,447296322.53,25851141.3,136584.74,19766.11,473010879.09,98323390.55,374687488.54,348594683.94,26092804.6,-204966.4,374482522.14,348389717.54,26092804.6,,,,,
9,600548.SH,20170318,20170318,20161231,1,1,0.536,0.536,4532209156.54,4532209156.54,,,,,,,,,,,,,,,74991317.77,433982120.65,306095527.42,,3395831380.52,2532931316.07,,,66285170.24,18637421.34,138534737.61,639442735.26,,,,,,,,,,,,1645351214.44,7253541.79,30155853.49,26964418.09,1622448902.74,306027093.14,1316421809.6,1169353230.77,147068578.83,895670.98,1317317480.58,1170248901.75,147068578.83,1775820511.28,3006893051.24,,,
10,600548.SH,20161028,20161028,20160930,1,1,0.434,0.434,3179809568.0,3179809568.0,,,,,,,,,,,,,,,-2196680.45,334292001.03,222422480.07,,2189554141.51,1643658085.08,,,46100692.54,11756292.32,68583324.88,419455746.69,,,,,,,,,,,,1322350747.07,2851550.7,1657381.15,158862.58,1323544916.62,258380038.2,1065164878.42,946755266.61,118409611.81,297734.48,1065462612.9,947053001.09,118409611.81,,,,,
11,600548.SH,20160820,20160820,20160630,1,1,0.282,0.282,2063128149.44,2063128149.44,,,,,,,,,,,,,,,,227355246.32,120705347.44,,1426905382.67,1067038639.78,,,40845429.0,6941373.06,41324364.77,270755576.06,,,,,,,,,,,,863578013.09,1354343.99,601336.94,68755.14,864331020.14,170590380.43,693740639.71,614904007.57,78836632.14,247518.84,693988158.55,615151526.41,78836632.14,906978342.83,1507687642.57,,,
12,600548.SH,20160426,20160426,20160331,1,1,0.115,0.115,997748950.04,997748950.04,,,,,,,,,,,,,,,,62443547.24,62443547.24,,716406141.42,523405753.89,,,32318790.0,3204287.07,24203026.87,133274283.59,,,,,,,,,,,,343786355.86,41097.66,576390.45,23228.77,343251063.07,75323392.83,267927670.24,251677912.78,16249757.46,-5251.85,267922418.39,251672660.93,16249757.46,,,,,
13,600548.SH,20160319,20160319,20151231,1,1,0.712,0.712,3420578335.19,3420578335.19,,,,,,,,,,,,,,,,1154990808.91,247973476.09,,2940202577.45,1678747609.45,,,122641632.55,14101934.27,134011809.39,370699591.79,620000000.0,,,,,,,,,,,1635366566.65,39930795.95,2970475.84,1840627.93,1672326886.76,177176928.38,1495149958.38,1552656397.24,-57506438.86,1361.31,1495151319.69,1552657758.55,-57506438.86,1471075349.53,2369962197.95,,,
14,600548.SH,20151029,20151029,20150930,1,1,0.391,0.391,2438282427.64,2438282427.64,,,,,,,,,,,,,,,,228437156.07,220909449.17,,1545340803.33,1119807845.36,,,91275882.62,10637617.18,62831444.31,260788013.86,,,,,,,,,,,,1121378780.38,1504726.32,2402925.87,1761492.8,1120480580.83,221419904.81,899060676.02,852922810.62,46137865.4,,899060676.02,852922810.62,46137865.4,,,,,
15,600548.SH,20150822,20150822,20150630,1,1,0.247,0.247,1499617982.44,1499617982.44,,,,,,,,,,,,,,,,136619965.68,133619965.68,,934233500.08,682866364.67,,,51991919.17,7008343.84,29778014.46,162588857.94,,,,,,,,,,,,702004448.04,1051399.45,1711661.73,1709823.59,701344185.76,140027602.79,561316582.97,538958774.43,22357808.54,,561316582.97,538958774.43,22357808.54,727973340.3,1146718819.22,,,
16,600548.SH,20150429,20150429,20150331,1,1,0.117,0.117,739317826.2,739317826.2,,,,,,,,,,,,,,,,60328196.77,60328196.77,,457538766.88,337057927.2,,,25125849.98,2217692.33,13147268.13,79990029.24,,,,,,,,,,,,342107256.09,908705.0,1641432.77,1639594.63,341374528.32,70556625.67,270817902.65,255829315.71,14988586.94,,270817902.65,255829315.71,14988586.94,,,,,
