,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit
0,603113.SH,20190426,20190426,20190331,1,1,0.22,0.22,1998647765.86,1998647765.86,,,,,,,,,,,,,,,,11404216.36,0.12,,1864979628.96,1754429369.28,,,12888731.89,46949375.22,40425864.45,3812186.25,1199237.59,,,,,,,,,,,158591366.41,9474342.71,121668.16,,167944040.96,22430716.22,145513324.74,145513324.74,,-97585.54,145415739.2,145415739.2,,,,,,
1,603113.SH,20190426,20190426,20190331,1,1,0.22,0.22,1998647765.86,1998647765.86,,,,,,,,,,,,,,,,11404216.36,0.12,,1864979628.96,1754429369.28,,,12888731.89,46949375.22,40425864.45,3812186.25,1199237.59,,,,,,,,,,,158591366.41,9474342.71,121668.16,,167944040.96,22430716.22,145513324.74,145513324.74,,-97585.54,145415739.2,145415739.2,,,,,,
2,603113.SH,20190423,20190423,20181231,1,1,1.88,1.88,8812014796.82,8812014796.82,,,,,,,,,,,,,,,,53925579.52,-502186.07,,7454881537.44,6948549246.32,,,74056731.58,190084648.09,169926916.4,5364511.11,48185009.52,,,,,,,,,,,1459061169.06,32816209.78,6465830.56,,1485411548.28,215149556.27,1270261992.01,1270261992.01,,172418.86,1270434410.87,1270434410.87,,1435112728.91,1745779805.04,,,
3,603113.SH,20181030,20181030,20180930,1,1,1.36,1.36,6350113533.23,6350113533.23,,,,,,,,,,,,,,,,37470236.45,,,5352842860.16,5026721789.61,,,55354806.82,140060050.23,116123175.0,1470789.82,-6174.35,,,,,,,,,,,1070283988.24,26245825.77,6357300.66,,1090172513.35,167697343.98,922475169.37,922475169.37,,170341.44,922645510.81,922645510.81,,1033685745.37,,,,
4,603113.SH,20180817,20180817,20180630,1,1,0.77,0.77,4038788606.2,4038788606.2,,,,,,,,,,,,,,,,28626861.24,,,3486783259.66,3264968505.04,,,34146297.73,91493276.6,86990214.33,1689369.21,7495596.75,,,,,,,,,,,603747859.18,17143045.9,6211622.34,,614679282.74,92163680.01,522515602.73,522515602.73,,41066.62,522556669.35,522556669.35,,576441036.84,717308334.49,,,
5,603113.SH,20180426,20180426,20180331,1,1,0.38,0.38,1865944181.61,1865944181.61,,,,,,,,,,,,,,,,1229781.9,,,1578851308.71,1481914875.99,,,14736894.47,39488283.67,38175028.99,4536225.59,,,,,,,,,,,,299746972.06,10452060.49,6025030.98,,304174001.57,46240053.66,257933947.91,257933947.91,,-107590.84,257826357.07,257826357.07,,302922388.4,,,,
6,603113.SH,20180416,20180416,20171231,1,1,1.05,1.05,6651974332.45,6651974332.45,,,,,,,,,,,,,,,,7781289.65,,,5911659237.47,5377772884.5,,,50188430.88,166493777.0,159617961.8,23604595.49,133981587.8,,,,,,,,,,,778300129.61,16724359.48,7709066.56,,787315422.53,108527554.02,678787868.51,678787868.51,,-813694.05,677974174.46,677974174.46,,920881408.82,1205369436.65,,,
7,603113.SH,20171027,20171027,20170930,1,1,0.95,0.95,4841322274.65,4841322274.65,,,,,,,,,,,,,,,,12144738.15,,,4187061627.66,3904555663.71,,,38976928.93,122811614.26,93829491.1,18301710.31,8586219.35,,,,,,,,,,,666405385.14,27829425.64,3991593.87,1539645.38,690243216.91,91733458.83,598509758.08,598509758.08,,-655148.3,597854609.78,597854609.78,,681148576.65,,,,
8,603113.SH,20170818,20170818,20170630,1,1,0.6,0.6,3137255503.34,3137255503.34,,,,,,,,,,,,,,,,3389568.69,,,2733525419.36,2539830359.04,,,27107955.9,77388924.81,67020817.54,13577743.85,8599618.22,,,,,,,,,,,407119652.66,18745453.53,1436202.23,1428820.23,424428903.96,60484286.52,363944617.44,363944617.44,,-354972.05,363589645.39,363589645.39,,417307827.83,559783169.77,,,
9,603113.SH,20170510,20170510,20170331,1,1,0.35,0.35,1596717329.0,1596717329.0,,,,,,,,,,,,,,,,1583208.24,,,1361354075.23,1267642099.92,,,16132300.36,40170498.11,27550248.33,9858928.51,,,,,,,,,,,,236946462.02,10537775.4,4901.32,,247479336.09,37080679.17,210398656.92,210398656.92,,628022.83,211026679.75,211026679.75,,,,,,
