,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit
0,000526.SZ,20190427,20190427,20190331,1,1,0.0262,0.0262,758860135.69,758860135.69,,,,,,,,,,,,,,,,4557501.38,,,752531078.07,565754026.07,,,3310286.67,57464031.82,90485333.41,20132080.44,675400.39,,,,,,,,,,,10896067.0,187371.76,281995.82,,10801442.94,9637188.37,1164254.57,2524831.8,-1360577.23,-5075009.0,-3910754.43,-2550177.2,-1360577.23,,,,,
1,000526.SZ,20190427,20190427,20190331,1,1,0.0262,0.0262,758860135.69,758860135.69,,,,,,,,,,,,,,,,4557501.38,,,752531078.07,565754026.07,,,3310286.67,57464031.82,90485333.41,20132080.44,675400.39,,,,,,,,,,,10896067.0,187371.76,281995.82,,10801442.94,9637188.37,1164254.57,2524831.8,-1360577.23,-5075009.0,-3910754.43,-2550177.2,-1360577.23,,,,,
2,000526.SZ,20190413,20190413,20181231,1,1,0.1346,0.1346,2892795413.0,2892795413.0,,,,,,,,,,,,,,,,22757750.29,-2577715.33,,2862435430.78,2103877946.71,,,14528674.69,229065911.63,361613963.21,79056050.96,17100121.22,,,,,,,,,,,59414979.88,600719.21,9120359.6,,50895339.49,40631855.3,10263484.19,12950807.0,-2687322.81,377524.27,10641008.46,13328331.27,-2687322.81,130905125.52,254946786.19,,,
3,000526.SZ,20190413,20190413,20181231,1,1,0.1346,0.1346,2892795413.0,2892795413.0,,,,,,,,,,,,,,,,22757750.29,-2577715.33,,2862435430.78,2103877946.71,,,14528674.69,229065911.63,361613963.21,79056050.96,17100121.22,,,,,,,,,,,59414979.88,600719.21,9120359.6,,50895339.49,40631855.3,10263484.19,12950807.0,-2687322.81,377524.27,10641008.46,13328331.27,-2687322.81,,,,,
4,000526.SZ,20181030,20181030,20180930,1,1,0.71,0.71,2344144384.7,2344144384.7,,,,,,,,,,,,,,,,22317976.09,-1505767.11,,2246602104.98,1663306308.74,,,10707977.84,182308278.02,329353580.42,60010364.61,915595.35,,,,,,,,,,,124223056.85,1362105.59,6563399.94,,119021762.5,52663988.22,66357774.28,68302716.83,-1944942.55,-1544275.97,64813498.31,66758440.86,-1944942.55,162604196.7,,,,
5,000526.SZ,20180829,20180829,20180630,1,1,1.051,1.051,1656938752.97,1656938752.97,,,,,,,,,,,,,,,,12992988.68,-953818.85,,1518178465.97,1111780002.4,,,8083231.18,114863560.96,242958393.53,39703796.6,789481.3,,,,,,,,,,,153794296.56,245553.51,5680988.61,,148358861.46,47992480.95,100366380.51,101096906.54,-730526.03,208645.96,100575026.47,101305552.5,-730526.03,180372110.33,237613010.27,,,
6,000526.SZ,20180428,20180428,20180331,1,1,0.0313,0.0313,722903384.18,722903384.18,,,,,,,,,,,,,,,,11880934.83,-497063.13,,713461200.01,538009538.1,,,3381115.95,49188475.23,100898159.82,21533910.91,450000.0,,,,,,,,,,,21354115.26,125333.77,4139328.6,,17340120.43,14338863.17,3001257.26,3007006.14,-5748.88,-1100000.58,1901256.68,1907005.56,-5748.88,31447913.29,,,,
7,000526.SZ,20180410,20180410,20171231,1,1,0.2535,0.2535,2811592268.21,2811592268.21,,,,,,,,,,,,,,,,19258310.75,-55984.5,,2754100924.24,2001000237.96,,,15520186.64,247639502.75,405678222.92,83532600.57,730173.4,,,,,,,,,,,78955929.6,1178923.02,7341699.96,,72793152.66,50213115.65,22580037.01,24380907.51,-1800870.5,-1796810.81,20783226.2,22584096.7,-1800870.5,145751758.96,284364399.12,,,
8,000526.SZ,20171028,20171028,20170930,1,1,0.6617,0.6617,2283908338.63,2283908338.63,,,,,,,,,,,,,,,,12386292.09,-229086.91,,2182461531.42,1573128799.48,,,11672631.38,245112788.58,290793593.7,57048083.77,4705634.51,,,,,,,,,,,113833099.3,2838423.32,5350284.24,1911686.68,111321238.38,48625668.59,62695569.79,63647666.46,-952096.67,-7385940.14,55309629.65,56261726.32,-952096.67,163200525.49,,,,
9,000526.SZ,20170818,20170818,20170630,1,1,1.0439,1.0439,1628559527.82,1628559527.82,,,,,,,,,,,,,,,,5112536.03,51803.08,,1485291969.93,1062327679.29,,,8878022.81,172484592.56,201734547.05,37144214.48,2722913.74,,,,,,,,,,,148380093.92,2514309.77,4379877.62,1724889.0,146514526.07,46580154.81,99934371.26,100416801.96,-482430.7,-5462135.04,94472236.22,94954666.92,-482430.7,180411772.37,215120010.33,,,
10,000526.SZ,20170426,20170426,20170331,1,1,0.0952,0.0952,708212456.41,708212456.41,,,,,,,,,,,,,,,,4162915.42,-115975.82,,688509345.35,505743527.67,,,2967424.1,66372702.24,94899310.13,17984384.37,541996.84,,,,,,,,,,,23866026.48,832889.4,2423125.48,652854.93,22275790.4,13105476.41,9170313.99,9154853.4,15460.59,-2911811.51,6258502.48,6243041.89,15460.59,,,,,
