,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit
0,600103.SH,20190430,20190430,20190331,1,1,0.0305,0.0305,696319331.66,696319331.66,,,,,,,,,,,,,,,,11608129.89,-387246.94,,648468041.2,551080329.93,,,6164280.92,31018158.58,46390300.52,3199617.61,3811581.48,,,,,,,,,,,61846960.31,425134.67,-6897431.44,,69169526.42,6544524.58,62625001.84,54084438.46,8540563.38,,62625001.84,54084438.46,8540563.38,57247754.55,,,,
1,600103.SH,20190430,20190430,20190331,1,1,0.0305,0.0305,696319331.66,696319331.66,,,,,,,,,,,,,,,,11608129.89,-387246.94,,648468041.2,551080329.93,,,6164280.92,31018158.58,46390300.52,3199617.61,3811581.48,,,,,,,,,,,61846960.31,425134.67,-6897431.44,,69169526.42,6544524.58,62625001.84,54084438.46,8540563.38,,62625001.84,54084438.46,8540563.38,,,,,
2,600103.SH,20190423,20190423,20181231,1,1,0.0873,0.0873,2860507313.72,2860507313.72,,,,,,,,,,,,,,,,41782264.25,-93461.57,,2696319728.92,2287307635.24,,,21645113.19,88944979.26,211642808.21,7854540.84,47542962.14,,,,,,,,,,,215506912.92,3292375.65,22649433.05,,196149855.52,19599707.46,176550148.06,154793157.75,21756990.31,,176550148.06,154793157.75,21756990.31,211716606.49,367651640.86,,,
3,600103.SH,20190423,20190423,20181231,1,1,0.0873,0.0873,2860507313.72,2860507313.72,,,,,,,,,,,,,,,,41782264.25,-93461.57,,2696319728.92,2287307635.24,,,21645113.19,88944979.26,211642808.21,7854540.84,47542962.14,,,,,,,,,,,215506912.92,3292375.65,22649433.05,,196149855.52,19599707.46,176550148.06,154793157.75,21756990.31,,176550148.06,154793157.75,21756990.31,,,,,
4,600103.SH,20181030,20181030,20180930,1,1,0.0971,0.0971,2259711989.64,2259711989.64,,,,,,,,,,,,,,,,31763503.77,-454051.49,,2068732190.45,1786450628.64,,,17206406.09,74295862.54,154421869.79,8743091.9,7695636.06,,,,,,,,,,,227589000.42,1231328.24,9341795.6,,219478533.06,25988907.44,193489625.62,172259829.45,21229796.17,,193489625.62,172259829.45,21229796.17,212273711.5,,,,
5,600103.SH,20180821,20180821,20180630,1,1,0.0716,0.0716,1545391878.15,1545391878.15,,,,,,,,,,,,,,,,19909927.26,-494792.85,,1403382985.38,1211514962.56,,,12743958.71,51776965.23,115493343.07,7243095.02,4610660.79,,,,,,,,,,,164798833.94,1159977.77,9241551.72,,156717259.99,17616052.37,139101207.62,126940300.78,12160906.84,,139101207.62,126940300.78,12160906.84,152142288.59,229857416.99,,,
6,600103.SH,20180427,20180427,20180331,1,1,0.0286,0.0286,668538375.58,668538375.58,,,,,,,,,,,,,,,,9463421.7,-391632.21,,615977057.26,526904592.79,,,5656858.62,22945614.9,52345055.92,4714765.23,3410169.8,,,,,,,,,,,64118710.06,159784.83,128881.71,,64149613.18,7437699.47,56711913.71,50701633.97,6010279.74,,56711913.71,50701633.97,6010279.74,62778228.05,,,,
7,600103.SH,20180417,20180417,20171231,1,1,0.0594,0.0594,2655536524.53,2655536524.53,,,,,,,,,,,,,,,,36088476.99,2817.02,,2540533984.51,2142143990.82,,,23454377.49,92006822.96,228271449.74,36285698.87,18371644.63,,,,,,,,,,,158521194.47,5417777.35,7840195.19,,156098776.63,28080802.08,128017974.55,105391179.26,22626795.29,,128017974.55,105391179.26,22626795.29,158718416.35,313392406.86,,,
8,600103.SH,20171027,20171027,20170930,1,1,0.0568,0.0568,1982827357.02,1982827357.02,,,,,,,,,,,,,,,,27320398.31,-234547.34,,1861465533.5,1562734049.58,,,16746471.2,69252063.12,169918593.95,32819421.56,9994934.09,,,,,,,,,,,148682221.83,10169057.64,5727887.72,275303.78,153123391.75,28085935.74,125037456.01,100832423.73,24205032.28,,125037456.01,100832423.73,24205032.28,164176179.17,,,,
9,600103.SH,20170822,20170822,20170630,1,1,0.0359,0.0359,1269189252.9,1269189252.9,,,,,,,,,,,,,,,,18638180.44,-324881.0,,1194166260.69,994271832.83,,,9877020.68,44468802.77,113770076.3,22738433.22,9040094.89,,,,,,,,,,,93661172.65,7366331.46,4773949.64,242387.01,96253554.47,17404301.3,78849253.17,63608046.62,15241206.55,,78849253.17,63608046.62,15241206.55,97761425.43,174552234.47,,,
