,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit
0,600816.SH,20190430,20190430,20190331,1,2,0.0571,0.0571,528560912.27,528560912.27,34888424.58,,154095615.63,154095615.63,408429983.15,0.0,,,,,,,,,651914661.52,-243484678.37,17395000.0,,105379178.47,,68853111.09,,1158919.1,,84201926.68,,,,,,,,105379178.47,,,,,423181733.8,,,,423181733.8,111297057.46,311884676.34,312107126.23,-222449.89,,311884676.34,312107126.23,-222449.89,,,,,
1,600816.SH,20190430,20190501,20181231,1,2,-0.3351,-0.3351,204650071.45,204650071.45,724899014.72,,1559741862.47,1537528396.97,-1347040546.23,24470.97,,,,,,,,278559.41,-1261790036.09,-85274981.11,107810622.65,,2866393164.02,,710990882.45,22213465.5,17715118.84,,692696117.49,,2155727839.25,,,,,,2866393164.02,,,,254088.44,-2661743092.57,220092072.97,853050.0,,-2442504069.6,-608600498.02,-1833903571.58,-1832796150.45,-1107421.13,-67929124.38,-1901832695.96,-1900725274.83,-1107421.13,-1281008523.22,-1271564928.48,,,
2,600816.SH,20181031,20181031,20180930,1,2,0.0044,0.0044,1280026868.03,1280026868.03,301481108.99,,2407431367.84,2398480734.6,-1152562121.04,0.0,,,,,,,,,-1151023969.95,-1538151.09,66465000.0,,1445361999.96,,267372854.52,8950633.24,20354120.4,,373933732.95,,1051074146.61,,,,,,1445361999.96,,,,,-165335131.93,216460439.7,853000.0,,50272307.77,26184984.18,24087323.59,24087323.59,,-69166426.64,-45079103.05,-45079103.05,,,,,,
3,600816.SH,20180825,20180825,20180630,1,2,0.1972,0.1972,1613364140.54,1613364140.54,260131799.61,,2061393395.6,2052442762.36,-504416489.19,0.0,,,,,,,,,-432079211.29,-72337277.9,44310000.0,,372431939.78,,194793932.24,8950633.24,17137330.55,,296724305.12,,58570304.11,,,,,,372431939.78,,,,,1240932200.76,216460089.7,853000.0,,1456539290.46,378033706.64,1078505583.82,1078505583.82,,-125842193.71,952663390.11,952663390.11,,1090910635.28,1095798994.46,,,
4,600816.SH,20180416,20180416,20180331,1,2,0.2317,0.2317,1589563138.55,1589563138.55,141157057.43,,1906288807.25,1902055155.13,-380007982.22,0.0,,,,,,,,,-405334255.99,25326273.77,21472500.0,,180859751.42,,73641091.79,4233652.12,14747438.55,,166001501.57,,110811.3,,,,,,180859751.42,,,,,1408703387.13,4089.7,740000.0,,1407967476.83,351991869.21,1055975607.62,1055975607.62,,-75646977.17,980328630.45,980328630.45,,1408814198.43,,,,
5,600816.SH,20180208,20180208,20171231,1,2,0.8049,0.8049,5592427918.12,5592427918.12,498222989.17,,5279503420.34,5279503420.34,186892307.78,0.0,,,,,,,,,-597739082.23,784631390.01,108711642.89,,891253271.1,,372190799.17,,46408477.06,,831679829.41,,13164964.63,,,,,,891253271.1,,,,,4701174647.02,178525360.05,5486391.42,,4874213615.65,1206001357.67,3668212257.98,3668212257.98,,48088919.37,3716301177.35,3716301177.35,,4338183847.85,4347605960.77,,,
6,600816.SH,20171013,20171013,20170930,1,2,0.6199,0.6199,4196501969.55,4196501969.55,248586400.65,,3663430030.98,3663430030.98,459487668.49,0.0,,,,,,,,,46843786.74,412643881.75,76282164.39,,683290644.61,,175002130.57,,31270300.67,,638150970.77,,13869373.17,,,,,,683290644.61,,,,,3513211324.94,178120500.0,462472.26,,3690869352.68,865581028.89,2825288323.79,2825288323.79,,35815272.76,2861103596.55,2861103596.55,,,,,,
7,600816.SH,20170816,20170816,20170630,1,2,0.3537,0.3537,2351160102.09,2351160102.09,224039386.19,,2356560046.26,2356560046.26,-110808477.55,,,,,,,,,,-456302393.99,345493916.44,55539686.63,,455746015.11,,118630852.81,,22324550.17,,428498760.49,,4922704.45,,,,,,455746015.11,,,,,1895414086.98,178120500.0,360000.0,,2073174586.98,461157337.47,1612017249.51,1612017249.51,,20315589.81,1632332839.32,1632332839.32,,1781705938.62,1786187367.71,,,
8,600816.SH,20170425,20170425,20170331,1,2,0.2238,0.2238,1632959173.56,1632959173.56,59971086.4,,1569080214.81,1569080214.81,34307872.35,0.0,,,,,,,,,-51604820.34,85912692.69,20760000.0,,272719926.45,,30400000.0,,13194615.32,,259525311.13,,,,,,,,272719926.45,,,,,1360239247.11,1500.0,60000.0,,1360180747.11,340045186.78,1020135560.33,1020135560.33,,13742403.89,1033877964.22,1033877964.22,,,,,,
9,600816.SH,20170125,20170125,20161231,1,2,1.7142,1.7142,5245959043.75,5245959043.75,326509529.46,,4524108944.15,4516142027.8,552140483.92,0.0,,,,,,,,,272366175.0,279774308.92,25577955.68,,1223363532.48,,148832997.43,7966916.35,97410072.19,,1126051947.26,,-98486.97,,,,,,1223363532.48,,,,,4022595511.27,142528614.78,11902835.59,22835.59,4153221290.46,1119273842.76,3033947447.7,3033947447.7,,21754315.66,3055701763.36,3055701763.36,,3865795597.49,3874675693.95,,,
