,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit
0,603012.SH,20190425,20190425,20190331,1,1,0.07,0.07,312732975.26,312732975.26,,,,,,,,,,,,,,,,3115270.28,585711.42,,285208878.56,206223598.77,,,1611245.47,28233893.17,23580130.72,1710384.55,14838142.75,,,,,,,,,,,36484650.19,6822903.9,5862.65,,43301691.44,6448687.69,36853003.75,43117606.53,-6264602.78,1939.48,36854943.23,43119546.01,-6264602.78,,,,,
1,603012.SH,20190425,20190425,20181231,1,1,0.33,0.33,1607590291.13,1607590291.13,,,,,,,,,,,,,,,,11643932.4,4162061.8,,1413710438.27,1010242108.47,,,9191898.94,163769352.58,83383081.66,15886355.11,90105648.77,,,,,,,,,,,244693915.91,12160910.72,1494119.01,,255360707.62,53943088.11,201417619.51,207487090.15,-6069470.64,-1664.96,201415954.55,207485425.19,-6069470.64,276904574.62,342484921.88,,,
2,603012.SH,20181030,20181030,20180930,1,1,0.24,0.24,1023663233.22,1023663233.22,,,,,,,,,,,,,,,,9846547.85,2381832.32,,894643592.42,659672353.41,,,6795154.76,111216410.06,59629915.18,5230306.26,18848563.37,,,,,,,,,,,166465288.7,11461285.13,1393322.14,,176533251.69,25510670.52,151022581.17,154500659.63,-3478078.46,2142.05,151024723.22,154502801.68,-3478078.46,180471418.92,,,,
3,603012.SH,20180828,20180828,20180630,1,1,0.16,0.16,658366799.66,658366799.66,,,,,,,,,,,,,,,,8168409.53,1561200.71,,582790263.69,414684957.18,,,4867801.12,72383477.61,63628785.91,3594874.42,23630367.45,,,,,,,,,,,103472962.96,11267463.76,824207.81,,113916218.91,17375236.52,96540982.39,98981975.41,-2440993.02,25.42,96541007.81,98982000.83,-2440993.02,98647872.23,128468557.55,,,
4,603012.SH,20180828,20180828,20180630,1,1,0.16,0.16,658366799.66,658366799.66,,,,,,,,,,,,,,,,8168409.53,1561200.71,,582790263.69,414684957.18,,,4867801.12,72383477.61,63628785.91,3594874.42,23630367.45,,,,,,,,,,,103472962.96,11267463.76,824207.81,,113916218.91,17375236.52,96540982.39,98981975.41,-2440993.02,25.42,96541007.81,98982000.83,-2440993.02,79171410.39,108992095.71,,,
5,603012.SH,20180426,20180426,20180331,1,1,0.05,0.05,247811648.16,247811648.16,,,,,,,,,,,,,,,,3721908.44,535895.22,,227206151.36,155987898.56,,,1544000.32,30308184.63,34295924.68,2030795.1,3039348.07,,,,,,,,,,,38808304.94,7622477.88,314602.37,,46116180.45,13463302.95,32652877.5,33114534.26,-461656.76,-3451.9,32649425.6,33111082.36,-461656.76,40045276.05,,,,
6,603012.SH,20180426,20180426,20171231,1,1,0.23,0.23,1253630516.62,1253630516.62,,,,,,,,,,,,,,,,7838636.87,682788.01,,1118494711.25,798714486.87,,,12282286.11,132362767.86,111044998.84,12503176.03,51586995.54,,,,,,,,,,,164107666.75,11769014.48,4442063.2,,171434618.03,32469351.25,138965266.78,144670857.18,-5705590.4,-451.45,138964815.33,144670405.73,-5705590.4,174649728.03,224683151.56,,,
7,603012.SH,20171025,20171025,20170930,1,1,0.16,0.16,880690371.99,880690371.99,,,,,,,,,,,,,,,,8271793.36,1147925.74,,797610170.84,560917054.75,,,7024490.17,75300491.07,108534462.72,8287285.67,37546386.46,,,,,,,,,,,99386870.65,14702234.35,111623.01,3627.13,113977481.99,13840205.58,100137276.41,102587445.86,-2450169.45,442.52,100137718.93,102587888.38,-2450169.45,136948749.42,,,,
8,603012.SH,20170829,20170829,20170630,1,1,0.12,0.12,544505948.38,544505948.38,,,,,,,,,,,,,,,,5798424.06,680846.72,,483344031.58,336560495.95,,,4672120.42,42784099.68,64315135.15,5590627.27,29421553.11,,,,,,,,,,,73715439.8,14002677.77,96333.08,126.0,87621784.49,11122560.7,76499223.79,77349846.4,-850622.61,2135.86,76501359.65,77351982.26,-850622.61,73507643.01,100679402.24,,,
9,603012.SH,20170427,20170427,20170331,1,1,0.04,0.04,191301738.28,191301738.28,,,,,,,,,,,,,,,,2466076.2,399922.78,,175007421.29,115112928.05,,,1638589.56,13913818.34,29700326.23,1334092.5,13307666.61,,,,,,,,,,,18760393.19,14042990.44,10015.66,,32793367.97,4584724.42,28208643.55,27887004.44,321639.11,138.58,28208782.13,27887143.02,321639.11,,,,,
10,603012.SH,20170422,20170422,20161231,1,1,0.15,0.15,900917068.03,900917068.03,,,,,,,,,,,,,,,,8378639.3,-3206603.13,,818555186.36,532361983.0,,,10375789.47,71166978.97,105931560.02,2426931.19,96291943.71,,,,,,,,,,,90740520.97,20674368.7,119853.86,22441.52,111295035.81,22914546.08,88380489.73,95902128.29,-7521638.56,526553.94,88907043.67,96428682.23,-7521638.56,84788812.86,117004066.67,,,
11,603012.SH,20161028,20161028,20160930,1,1,0.13,0.13,626964838.92,626964838.92,,,,,,,,,,,,,,,,10756211.38,1593123.66,,559155117.31,385916448.68,,,4447483.59,37241501.35,80766356.34,-48324.49,50831651.84,,,,,,,,,,,78565932.99,14499883.18,118308.68,21031.9,92947507.49,10851317.35,82096190.14,83488116.4,-1391926.26,62677.65,82158867.79,83543994.71,-1385126.92,,,,,
12,603012.SH,20160830,20160830,20160630,1,1,0.19,0.19,448947671.45,448947671.45,,,,,,,,,,,,,,,,7685075.36,738606.87,,392495237.11,282339957.85,,,2784498.01,24257307.26,55830771.83,-2202577.36,29485279.52,,,,,,,,,,,64137509.7,9398807.52,10607.8,10607.8,73525709.42,4484231.57,69041477.85,68948133.08,93344.77,,69041477.85,68948133.08,93344.77,54249856.98,70292009.93,,,
