,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit
0,600235.SH,20190426,20190426,20190331,1,1,0.005,0.005,373620070.52,373620070.52,,,,,,,,,,,,,,,,-1113493.27,-1113493.27,,371797485.52,326528301.6,,,3380104.4,9275907.54,15905347.97,3603289.95,,,,,,,,,,,,1314491.73,567911.4,132576.49,,1749826.64,,1749826.64,1749826.64,,,1749826.64,1749826.64,,,,,,
1,600235.SH,20190426,20190426,20190331,1,1,0.005,0.005,373620070.52,373620070.52,,,,,,,,,,,,,,,,-1113493.27,-1113493.27,,371797485.52,326528301.6,,,3380104.4,9275907.54,15905347.97,3603289.95,,,,,,,,,,,,1314491.73,567911.4,132576.49,,1749826.64,,1749826.64,1749826.64,,,1749826.64,1749826.64,,,,,,
2,600235.SH,20190329,20190329,20181231,1,1,0.03,0.03,1517894687.08,1517894687.08,,,,,,,,,,,,,,,,19242960.55,17442960.55,,1532768460.42,1298041180.25,,,10891470.92,54298292.44,71844923.03,31665320.81,7514833.64,,,,,,,,,,,8242040.84,932509.58,265322.45,,8909227.97,63405.82,8845822.15,10024021.02,-1178198.87,-16647.45,8829174.7,10007373.57,-1178198.87,20502917.28,132478396.41,,,
3,600235.SH,20181030,20181030,20180930,1,1,0.054,0.054,1146688419.67,1146688419.67,,,,,,,,,,,,,,,,11877810.01,,,1142687414.31,968397722.58,,,9598640.5,40552728.8,53456825.74,28389511.28,,,,,,,,,,,,17796250.14,636894.05,517033.86,,17916110.33,-41523.31,17957633.64,18899549.65,-941916.01,,17957633.64,18899549.65,-941916.01,34262275.57,,,,
4,600235.SH,20180828,20180828,20180630,1,1,0.038,0.038,767661408.17,767661408.17,,,,,,,,,,,,,,,,-173972.28,,,756196285.43,643061607.78,,,8183014.63,26450728.35,64941160.38,13559774.29,,,,,,,,,,,,13270979.61,11699.66,409628.27,,12873051.0,,12873051.0,13380705.94,-507654.94,,12873051.0,13380705.94,-507654.94,26896655.96,83518967.48,,,
5,600235.SH,20180828,20180828,20180630,1,1,0.038,0.038,767661408.17,767661408.17,,,,,,,,,,,,,,,,-173972.28,,,756196285.43,643061607.78,,,8183014.63,26450728.35,64941160.38,13559774.29,,,,,,,,,,,,13270979.61,11699.66,409628.27,,12873051.0,,12873051.0,13380705.94,-507654.94,,12873051.0,13380705.94,-507654.94,25024897.03,81647208.55,,,
6,600235.SH,20180428,20180428,20180331,1,1,0.019,0.019,379136702.55,379136702.55,,,,,,,,,,,,,,,,-912795.41,-912795.41,,371707055.48,310781493.81,,,10780004.23,12633494.86,32549754.19,4962308.39,,,,,,,,,,,,6529369.38,6126.93,167809.7,,6367686.61,,6367686.61,6624912.03,-257225.42,,6367686.61,6624912.03,-257225.42,12411955.46,,,,
7,600235.SH,20180330,20180330,20171231,1,1,0.05,0.05,1609577439.75,1609577439.75,,,,,,,,,,,,,,,,6945453.44,-3109496.78,,1599949804.13,1342836645.77,,,16133670.52,55982702.25,146502608.34,35273428.96,3220748.29,,,,,,,,,,,17309025.28,1880929.77,715190.2,,18474764.85,51177.4,18423587.45,19207701.64,-784114.19,-538594.1,17884993.35,18669107.54,-784114.19,45932545.43,171498236.02,,,
8,600235.SH,20171027,20171027,20170930,1,1,0.045,0.045,1199183897.66,1199183897.66,,,,,,,,,,,,,,,,7212374.16,,,1191727364.13,997500326.51,,,14407239.33,40018476.49,113007449.23,27806233.61,-1012361.04,,,,,,,,,,,14668907.69,531772.43,578955.97,,14621724.15,9711.43,14612012.72,15911334.05,-1299321.33,,14612012.72,15911334.05,-1299321.33,34250406.1,,,,
9,600235.SH,20170825,20170825,20170630,1,1,0.03,0.03,793535818.34,793535818.34,,,,,,,,,,,,,,,,8122299.52,,,792745915.71,661251003.58,,,11371407.95,26735740.81,73588253.63,20811870.78,-1012361.04,,,,,,,,,,,8912202.15,483638.04,32000.0,,9363840.19,,9363840.19,10460500.57,-1096660.38,,9363840.19,10460500.57,-1096660.38,21601773.41,86098521.62,,,
10,600235.SH,20170426,20170426,20170331,1,1,0.02,0.02,390267582.68,390267582.68,,,,,,,,,,,,,,,,-821796.71,-841435.34,,382894893.42,327710936.51,,,789015.48,12891476.25,34185813.22,8330013.0,-1012361.04,,,,,,,,,,,6550892.55,106962.55,32000.0,,6625855.1,,6625855.1,7162202.38,-536347.28,,6625855.1,7162202.38,-536347.28,,,,,
11,600235.SH,20170317,20170317,20161231,1,1,0.04,0.04,1468229547.13,1468229547.13,,,,,,,,,,,,,,,,-267278.29,-7631439.19,,1451041015.68,1191913275.08,,,8871784.38,55795123.84,136828410.47,46757328.81,10875093.1,,,,,,,,,,,16921253.16,3577920.95,6820954.63,4943305.07,13678219.48,3614588.73,10063630.75,12550661.99,-2487031.24,213434.14,10277064.89,12764096.13,-2487031.24,69621026.21,207970893.59,,,
12,600235.SH,20161028,20161028,20160930,1,1,0.023,0.023,1099369307.08,1099369307.08,,,,,,,,,,,,,,,,-2369533.39,,,1082558134.58,892765763.27,,,4093828.64,41681346.47,101477144.21,39517568.12,3022483.87,,,,,,,,,,,14441639.11,2481672.88,6213498.03,,10709813.96,3614588.73,7095225.23,8106036.66,-1010811.43,,7095225.23,8106036.66,-1010811.43,,,,,
13,600235.SH,20160826,20160826,20160630,1,1,0.006,0.006,746146153.03,746146153.03,,,,,,,,,,,,,,,,-1081504.79,,,741049725.95,613014044.16,,,3254630.24,27234407.22,68974839.75,28571804.58,,,,,,,,,,,,4014922.29,2211434.76,939502.31,,5286854.74,3614588.73,1672266.01,2105418.81,-433152.8,,1672266.01,2105418.81,-433152.8,33668231.66,104465609.53,,,
14,600235.SH,20160429,20160429,20160331,1,1,0.007,0.007,365974889.02,365974889.02,,,,,,,,,,,,,,,,-198373.24,-1143077.33,,364402627.6,305067614.5,,,2357736.82,12181903.51,30997171.05,13798201.72,,,,,,,,,,,,1373888.18,1386475.93,450109.54,,2310254.57,,2310254.57,2518621.66,-208367.09,,2310254.57,2518621.66,-208367.09,15370463.14,,,,
15,600235.SH,20160422,20160422,20151231,1,1,-0.44,-0.44,1411432791.69,1411432791.69,,,,,,,,,,,,,,,,-1557414.21,-4035564.2,,1566988990.25,1203823628.2,,,7449155.6,51872651.27,188281713.59,57321648.25,58240193.34,,,,,,,,,,,-157113612.77,4078491.37,1970692.53,144170.02,-155005813.93,2976073.4,-157981887.33,-155189060.93,-2792826.4,483.99,-157981403.34,-155188576.94,-2792826.4,-55418581.72,81961534.52,,,
16,600235.SH,20151030,20151030,20150930,1,1,-0.066,-0.066,1023881204.46,1023881204.46,,,,,,,,,,,,,,,,64175.32,,,1050210280.46,863274394.05,,,5419531.21,37575114.02,104444893.42,39496347.76,,,,,,,,,,,,-26264900.68,2694524.56,1559647.6,,-25130023.72,-996227.0,-24133796.72,-23191246.7,-942550.02,,-24133796.72,-23191246.7,-942550.02,13167271.76,,,,
17,600235.SH,20150831,20150831,20150630,1,1,-0.035,-0.035,690825478.73,690825478.73,,,,,,,,,,,,,,,,97332.88,,,703073479.95,581735081.53,,,3621172.13,24294279.1,71182169.1,22240778.09,,,,,,,,,,,,-12150668.34,285445.43,1011713.39,,-12876936.3,,-12876936.3,-12277541.46,-599394.84,,-12876936.3,-12277541.46,-599394.84,9992776.87,79495880.87,,,
18,600235.SH,20150430,20150430,20150331,1,1,-0.028,-0.028,328362539.15,328362539.15,,,,,,,,,,,,,,,,-612898.65,-956931.57,,337524043.1,271749558.88,,,1769406.6,12729098.38,37652368.62,13623610.62,,,,,,,,,,,,-9774402.6,227851.24,578397.66,,-10124949.02,,-10124949.02,-9763753.88,-361195.14,,-10124949.02,-9763753.88,-361195.14,4462106.67,,,,
19,600235.SH,20150416,20150416,20141231,1,1,0.01,0.01,1373114052.11,1373114052.11,,,,,,,,,,,,,,,,-56341.33,-4054318.98,,1401604423.64,1152330769.71,,,7917133.34,51703404.41,145806988.79,38374294.54,5471832.85,,,,,,,,,,,-28546712.86,33030084.94,2020912.29,269231.19,2462459.79,1623415.24,839044.55,4251958.09,-3412913.54,,839044.55,4251958.09,-3412913.54,9883923.01,151394040.91,,,
20,600235.SH,20141031,20141031,20140930,1,1,-0.068,-0.068,976232765.81,976232765.81,,,,,,,,,,,,,,,,2125940.15,,,1008307509.2,824355137.38,,,4800025.41,36728926.3,111135912.1,31287508.01,,,,,,,,,,,,-29948803.24,4511292.08,1553753.01,,-26991264.17,,-26991264.17,-24046442.23,-2944821.94,,-26991264.17,-24046442.23,-2944821.94,-787235.38,,,,
21,600235.SH,20140828,20140828,20140630,1,1,-0.057,-0.057,641424040.97,641424040.97,,,,,,,,,,,,,,,,1073271.72,,,666247755.75,545031850.4,,,2653471.42,23594396.61,74473519.26,20494518.06,,,,,,,,,,,,-23750443.06,3210826.65,761078.73,,-21300695.14,0.0,-21300695.14,-20119048.75,-1181646.39,,-21300695.14,-20119048.75,-1181646.39,-4329196.72,65077654.3,,,
22,600235.SH,20140430,20140430,20140331,1,1,-0.019,-0.019,305406787.85,305406787.85,,,,,,,,,,,,,,,,1253608.83,-59656.5,,316408201.82,260598854.56,,,1008276.36,10425332.87,34852071.98,9523666.05,,,,,,,,,,,,-9747805.14,2834533.44,360569.65,,-7273841.35,,-7273841.35,-6742060.84,-531780.51,,-7273841.35,-6742060.84,-531780.51,-1477747.92,,,,
23,600235.SH,20140320,20140320,20131231,1,1,0.05,0.05,1256198147.32,1256198147.32,,,,,,,,,,,,,,,,2586965.06,-242711.64,,1240716620.59,1006182716.56,,,5038352.38,45807565.3,153686116.99,25589994.08,4411875.28,,,,,,,,,,,18068491.79,4907399.99,2335592.39,,20640299.39,4021165.7,16619133.69,17239413.52,-620279.83,,16619133.69,17239413.52,-620279.83,41071520.81,170539156.04,,,
24,600235.SH,20131025,20131025,20130930,1,1,0.037,0.037,922279940.42,922279940.42,,,,,,,,,,,,,,,,340938.84,,,912189297.1,738615585.99,,,3449910.18,33904164.03,117111543.72,19108093.18,,,,,,,,,,,,10431582.16,3807909.73,1517761.6,,12721730.29,1218350.63,11503379.66,11828826.04,-325446.38,,11503379.66,11828826.04,-325446.38,29198736.5,,,,
25,600235.SH,20130815,20130815,20130630,1,1,0.024,0.024,625011910.35,625011910.35,,,,,,,,,,,,,,,,-603012.65,,,617075521.79,501184985.01,,,1420679.82,21158579.44,79544244.91,13767032.61,,,,,,,,,,,,7333375.91,2439304.28,1081881.48,,8690798.71,1234616.49,7456182.22,7443250.87,12931.35,,7456182.22,7443250.87,12931.35,21703421.17,86338225.68,,,
26,600235.SH,20130424,20130424,20130331,1,1,0.012,0.012,320909855.31,320909855.31,,,,,,,,,,,,,,,,-45760.74,-45760.74,,318115165.71,258063992.24,,,312892.6,10868885.99,39683674.87,9185720.01,,,,,,,,,,,,2748928.86,2065233.17,490393.22,,4323768.81,1184219.19,3139549.62,3032815.12,106734.5,,,,,11980409.61,,,,
27,600235.SH,20130418,20130418,20121231,1,1,0.06,0.06,1268056943.02,1268056943.02,,,,,,,,,,,,,,,,12854442.96,2674613.32,,1253817124.45,1016447554.41,,,6154689.98,42737881.04,144910667.46,47637925.48,-4071593.92,,,,,,,,,,,27094261.53,2601824.41,2094079.68,10335.0,27602006.26,9328772.96,18273233.3,15973134.44,2300098.86,,18273233.3,15973134.44,2300098.86,61877744.05,186361539.34,,,
