,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit
0,600028.SH,20190430,20190430,20190331,1,1,0.122,0.122,717579000000.0,717579000000.0,,,,,,,,,,,,,,,-2226000000.0,1285000000.0,,,693152000000.0,596412000000.0,,,60459000000.0,14748000000.0,15485000000.0,2330000000.0,-136000000.0,,,,,,,,,,,24183000000.0,243000000.0,416000000.0,,24010000000.0,5539000000.0,18471000000.0,14763000000.0,3708000000.0,3759000000.0,22230000000.0,19029000000.0,3201000000.0,29944000000.0,,,,
1,600028.SH,20190325,20190325,20181231,1,1,0.521,0.521,2891179000000.0,2891179000000.0,,,,,,,,,,,,,,,2656000000.0,11428000000.0,,,2809741000000.0,2401012000000.0,,,246498000000.0,59396000000.0,73390000000.0,-1001000000.0,11605000000.0,,,,,,,,,,,101474000000.0,2070000000.0,3042000000.0,,100502000000.0,20213000000.0,80289000000.0,63089000000.0,17200000000.0,-6624000000.0,73665000000.0,55471000000.0,18194000000.0,104200000000.0,214167000000.0,,,
2,600028.SH,20181031,20181031,20180930,1,1,0.495,0.495,2072970000000.0,2072970000000.0,,,,,,,,,,,,,,,476000000.0,9703000000.0,,,1989444000000.0,1696680000000.0,,,183545000000.0,42718000000.0,52725000000.0,632000000.0,728000000.0,,,,,,,,,,,97257000000.0,900000000.0,1455000000.0,,96702000000.0,20923000000.0,75779000000.0,59980000000.0,15799000000.0,3877000000.0,79656000000.0,62728000000.0,16928000000.0,95058000000.0,,,,
3,600028.SH,20180827,20180827,20180630,1,1,0.344,0.344,1300252000000.0,1300252000000.0,,,,,,,,,,,,,,,-450000000.0,5884000000.0,,,1239813000000.0,1050719000000.0,,,118721000000.0,27661000000.0,33908000000.0,263000000.0,137000000.0,,,,,,,,,,,67940000000.0,630000000.0,703000000.0,,67867000000.0,14586000000.0,53281000000.0,41600000000.0,11681000000.0,258000000.0,53539000000.0,41603000000.0,11936000000.0,67001000000.0,118903000000.0,,,
4,600028.SH,20180427,20180427,20180331,1,1,0.155,0.155,621251000000.0,621251000000.0,,,,,,,,,,,,,,,126000000.0,3355000000.0,,,594063000000.0,501278000000.0,,,57719000000.0,13688000000.0,18706000000.0,455000000.0,-13000000.0,,,,,,,,,,,31490000000.0,378000000.0,353000000.0,,31515000000.0,6993000000.0,24522000000.0,18770000000.0,5752000000.0,-1485000000.0,23037000000.0,17990000000.0,5047000000.0,30454000000.0,,,,
5,600028.SH,20180326,20180326,20171231,1,1,0.422,0.422,2360193000000.0,2360193000000.0,,,,,,,,,,,,,,,-13000000.0,19060000000.0,,,2295113000000.0,1890398000000.0,,,235292000000.0,56055000000.0,78928000000.0,1560000000.0,21791000000.0,,,,,,,,,,,86965000000.0,1317000000.0,1709000000.0,,86573000000.0,16279000000.0,70294000000.0,51119000000.0,19175000000.0,-4376000000.0,65918000000.0,47638000000.0,18280000000.0,103343000000.0,218653000000.0,,,
6,600028.SH,20171031,20171031,20170930,1,1,0.317,0.317,1744955000000.0,1744955000000.0,,,,,,,,,,,,,,,531000000.0,12020000000.0,,,1694797000000.0,1405556000000.0,,,176329000000.0,40128000000.0,56989000000.0,1790000000.0,7090000000.0,,,,,,,,,,,65322000000.0,1206000000.0,1703000000.0,,64825000000.0,12996000000.0,51829000000.0,38373000000.0,13456000000.0,-3193000000.0,48636000000.0,36058000000.0,12578000000.0,68566000000.0,,,,
7,600028.SH,20170828,20170828,20170630,1,1,0.224,0.224,1165837000000.0,1165837000000.0,,,,,,,,,,,,,,,369000000.0,8152000000.0,,,1130664000000.0,942602000000.0,,,116297000000.0,25955000000.0,35903000000.0,1289000000.0,4076000000.0,,,,,,,,,,,45015000000.0,833000000.0,816000000.0,,45032000000.0,8915000000.0,36117000000.0,27092000000.0,9025000000.0,-1110000000.0,35007000000.0,26450000000.0,8557000000.0,46287000000.0,101504000000.0,,,
8,600028.SH,20170428,20170428,20170331,1,1,0.137,0.137,582185000000.0,582185000000.0,,,,,,,,,,,,,,,,3944000000.0,,,558233000000.0,466318000000.0,,,58169000000.0,12429000000.0,17911000000.0,827000000.0,303000000.0,,,,,,,,,,,27896000000.0,416000000.0,332000000.0,,27980000000.0,6297000000.0,21683000000.0,16633000000.0,5050000000.0,-901000000.0,20782000000.0,15904000000.0,4878000000.0,,,,,
9,600028.SH,20170327,20170327,20161231,1,1,0.383,0.383,1930911000000.0,1930911000000.0,,,,,,,,,,,,,,,-216000000.0,30779000000.0,,,1882598000000.0,1492165000000.0,,,232006000000.0,49550000000.0,74155000000.0,6611000000.0,17076000000.0,,,,,,,,,,,78876000000.0,4964000000.0,3963000000.0,,79877000000.0,20707000000.0,59170000000.0,46416000000.0,12754000000.0,6333000000.0,65503000000.0,53468000000.0,12035000000.0,82384000000.0,190809000000.0,,,
