,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit
0,000537.SZ,20190426,20190426,20190331,1,1,0.31,0.31,2644223491.02,2644223491.02,,,,,,,,,,,,,,,,,,,2022954245.97,1624151584.58,,,203768257.5,65216082.05,68691200.65,61131795.06,-4673.87,,,,,,,,,,,621334245.05,5298873.59,1717702.81,,624915415.83,52007857.61,572907558.22,572907558.22,,,572907558.22,572907558.22,,,,,,
1,000537.SZ,20190426,20190426,20181231,1,1,1.34,1.34,27056984571.34,27056984571.34,,,,,,,,,,,,,,,,1291307.31,,,23667136706.29,18179214915.41,,,2221129712.05,873771298.1,316586438.13,160756396.91,1915022285.31,,,,,,,,,,,3392053066.31,41689966.77,4494352.19,,3429248680.89,926872815.11,2502375865.78,2502375865.78,,,2502375865.78,2502375865.78,,3551518155.91,3817038925.43,,,
2,000537.SZ,20181031,20181031,20180930,1,1,1.24,1.24,14447737126.07,14447737126.07,,,,,,,,,,,,,,,,1291307.31,,,11405922196.47,9724230006.86,,,955420638.25,438288152.57,196478167.02,105425079.86,-13919848.09,,,,,,,,,,,3043365351.17,10786376.18,2252643.34,,3051899084.01,745004958.65,2306894125.36,2306894125.36,,,2306894125.36,2306894125.36,,3133579275.63,,,,
3,000537.SZ,20180726,20180726,20180630,1,1,0.9,0.9,9907839241.19,9907839241.19,,,,,,,,,,,,,,,,,,,7846402427.54,6767377587.21,,,637790736.34,278485936.21,123814731.33,52693284.54,-13759848.09,,,,,,,,,,,2061450821.95,6446115.53,1897067.98,,2065999869.5,397080213.22,1668919656.28,1668919656.28,,,1668919656.28,1668919656.28,,2114144106.49,2245189965.14,,,
4,000537.SZ,20180427,20180427,20180331,1,1,0.5,0.5,4431675088.64,4431675088.64,,,,,,,,,,,,,,,,,,,3433669925.72,2878806421.27,,,405903201.68,68426078.16,58870638.34,21663586.27,,,,,,,,,,,,997978784.34,4808472.66,180622.55,,1002606634.45,68983775.62,933622858.83,933622858.83,,,933622858.83,933622858.83,,1019642370.61,,,,
5,000537.SZ,20180321,20180321,20171231,1,1,1.29,1.29,21642295263.07,21642295263.07,,,,,,,,,,,,,,,,1202207.11,,,18679761923.15,15610142984.58,,,1543831573.43,1139746949.43,327986009.08,62839006.15,-4784599.52,,,,,,,,,,,2964873515.75,16174982.94,2662531.01,,2978385967.68,688225848.39,2290160119.29,2171791437.7,118368681.59,,2290160119.29,2171791437.7,118368681.59,3026510743.52,3205482306.63,,,
6,000537.SZ,20171031,20171031,20170930,1,1,0.26,0.26,2918752906.6,2918752906.6,,,,,,,,,,,,,,,,-2266936.18,,,2584948707.91,2227300705.25,,,104413904.18,190349283.97,44848055.19,18834356.73,-797597.41,,,,,,,,,,,331676334.51,709864.34,1444759.92,,330941438.93,80063524.84,250877914.09,131320135.31,119557778.78,,250877914.09,131320135.31,119557778.78,351980030.01,,,,
7,000537.SZ,20170808,20170808,20170630,1,1,0.05,0.05,1436268945.61,1436268945.61,,,,,,,,,,,,,,,,-2266936.18,,,1373167622.15,1135973658.92,,,63189842.4,136564006.58,31726896.82,6510814.84,-797597.41,,,,,,,,,,,60834387.28,620670.06,512342.26,,60942715.08,14947549.45,45995165.63,26765956.95,19229208.68,,45995165.63,26765956.95,19229208.68,69612138.3,70134995.64,,,
8,000537.SZ,20170428,20170428,20170331,1,1,-0.14,-0.14,170154458.28,170154458.28,,,,,,,,,,,,,,,,,,,295119153.8,172656854.49,,,7587862.27,101956286.4,13613247.49,-695096.85,,,,,,,,,,,,-124964695.52,365925.26,306192.62,,-124904962.88,50905.55,-124955868.43,-70305272.87,-54650595.56,,-124955868.43,-70305272.87,-54650595.56,-125659792.37,,,,
9,000537.SZ,20170428,20170428,20161231,1,1,0.67,0.67,3932771590.82,3932771590.82,,,,,,,,,,,,,,,,-34471727.36,-34471727.36,,3316616770.8,2634076862.79,,,389886239.89,227521658.44,73959386.68,-7273308.88,-1554068.12,,,,,,,,,,,581683092.66,945969.98,422501.95,123646.35,582206560.69,44798782.71,537407777.98,345299598.48,192108179.5,,537407777.98,345299598.48,192108179.5,608881511.14,610192175.5,,,
10,000537.SZ,20161027,20161027,20160930,1,1,0.49,0.49,1804851634.58,1804851634.58,,,,,,,,,,,,,,,,-64060305.56,-64060305.56,,1338622103.52,862895171.05,,,304862225.94,131177990.28,44817461.28,-5144387.8,13642.77,,,,,,,,,,,402169225.5,669869.65,407425.7,117851.45,402431669.45,20583104.83,381848564.62,250676782.85,131171781.77,,381848564.62,250676782.85,131171781.77,,,,,
