,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit
0,600088.SH,20190427,20190427,20190331,1,1,0.09,0.09,209047412.66,209047412.66,,,,,,,,,,,,,,,,-296459.24,-296459.24,,156490476.52,135386371.28,,,1984113.31,7774618.67,12709891.3,-2423162.32,1058644.28,,,,,,,,,,,52265295.9,35698.65,,,52300994.55,13149363.45,39151631.1,35785745.56,3365885.54,,39151631.1,35785745.56,3365885.54,,,,,
1,600088.SH,20190427,20190427,20190331,1,1,0.09,0.09,209047412.66,209047412.66,,,,,,,,,,,,,,,,-296459.24,-296459.24,,156490476.52,135386371.28,,,1984113.31,7774618.67,12709891.3,-2423162.32,1058644.28,,,,,,,,,,,52265295.9,35698.65,,,52300994.55,13149363.45,39151631.1,35785745.56,3365885.54,,39151631.1,35785745.56,3365885.54,,,,,
2,600088.SH,20190427,20190427,20181231,1,1,0.288,0.288,810889023.31,810889023.31,,,,,,,,,,,,,,,,7167505.47,-919467.9,,654838102.93,526902003.52,,,12151294.69,38503899.44,70636135.43,-6880354.28,13525124.13,,,,,,,,,,,167192715.24,143164.67,1464286.55,,165871593.36,41571000.23,124300593.13,114520379.33,9780213.8,-1546446.98,122754146.15,112973932.35,9780213.8,153144855.49,175481230.45,,,
3,600088.SH,20190427,20190427,20181231,1,1,0.288,0.288,810889023.31,810889023.31,,,,,,,,,,,,,,,,7167505.47,-919467.9,,654838102.93,526902003.52,,,12151294.69,38503899.44,70636135.43,-6880354.28,13525124.13,,,,,,,,,,,167192715.24,143164.67,1464286.55,,165871593.36,41571000.23,124300593.13,114520379.33,9780213.8,-1546446.98,122754146.15,112973932.35,9780213.8,,,,,
4,600088.SH,20181030,20181030,20180930,1,1,0.195,0.195,489977842.47,489977842.47,,,,,,,,,,,,,,,,2139312.48,,,386284297.27,312748374.7,,,7692439.8,22997120.31,37916912.52,-5240939.84,10170389.78,,,,,,,,,,,108791825.8,100881.96,154496.06,,108738211.7,27185169.45,81553042.25,77434361.14,4118681.11,,81553042.25,77434361.14,4118681.11,111581963.26,,,,
5,600088.SH,20180829,20180829,20180630,1,1,0.135,0.135,323916250.89,323916250.89,,,,,,,,,,,,,,,,,,,251644242.37,202229631.04,,,5486382.68,15735270.63,24258908.58,-3742690.06,7676739.5,,,,,,,,,,,74709875.52,177519.41,48381.4,,74839013.53,18709756.97,56129256.56,53847143.96,2282112.6,,56129256.56,53847143.96,2282112.6,70967185.46,82552694.67,,,
6,600088.SH,20180428,20180428,20180331,1,1,0.073,0.073,155904424.38,155904424.38,,,,,,,,,,,,,,,,,,,121915213.12,95117091.79,,,2438546.59,7611725.1,10667537.59,-1017750.47,7098062.52,,,,,,,,,,,34092211.26,119705.7,5930.15,,34205986.81,8551496.7,25654490.11,24341847.32,1312642.79,,25654490.11,24341847.32,1312642.79,40172523.31,,,,
7,600088.SH,20180428,20180428,20171231,1,1,0.248,0.248,718061932.25,718061932.25,,,,,,,,,,,,,,,,9654174.21,,,611239396.59,517236346.4,,,4362348.56,32911540.21,57073372.2,-6969783.2,6625572.42,,,,,,,,,,,119272839.54,602205.7,2197139.14,,117677906.1,29925703.91,87752202.19,82220239.84,5531962.35,,87752202.19,82220239.84,5531962.35,102648882.13,127629508.09,,,
8,600088.SH,20171028,20171028,20170930,1,1,0.2,0.2,493937286.99,493937286.99,,,,,,,,,,,,,,,,4892478.69,,,408969241.08,353519008.73,,,2719263.47,19450952.77,31569336.65,-3440267.89,5150947.35,,,,,,,,,,,90658422.2,336949.59,90451.71,60726.55,90904920.08,22831356.06,68073564.02,66271759.23,1801804.79,,68073564.02,66271759.23,1801804.79,87476622.97,,,,
9,600088.SH,20170830,20170830,20170630,1,1,0.15,0.15,325521562.17,325521562.17,,,,,,,,,,,,,,,,907211.17,,,259074778.49,220131977.4,,,1833728.69,13367833.09,22800140.39,-2069708.31,3010807.23,,,,,,,,,,,67586113.85,313026.68,66615.78,60726.55,67832524.75,16958149.03,50874375.72,49795566.52,1078809.2,,50874375.72,49795566.52,1078809.2,64609194.37,77230870.99,,,
