,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales
0,002839.SZ,20190427,20190427,20190331,1,2,1807526665.0,866431340.63,1866487949.72,3277573950.59,,,6040074100.27,,,,,,,,,,,849541845.42,,,,300073972.6,,,,,1013917404.35,,,330239139.4,,599937687.61,1532787.94,,,,,104672899.72,,,,876530557.13,61342652819.75,,,12255365916.48,782647365.35,,,,,,,,,,,,,,,124244887184.9,,,2347000000.0,,1420910833.35,343673902.83,,,,9564034259.92,,308261562.51,137677814.94,,,,,,,,,,,,,,5879997706.88,,,142090572.18,76393087.11,,,,3524554641.33,,89880460750.31,,301817418.75,,,,,,,,,,,,113926872550.11,,1615152306.91,,,87728845.24,10230285789.55,10318014634.79,124244887184.9,,346776181.51,450337395.19,,,,,,,
1,002839.SZ,20190427,20190427,20181231,1,2,1807526665.0,866431340.63,1682908103.36,3277573950.59,,,1029545590.0,,,,,,554362220.86,,,,,425518400.0,,,,,,,23761101866.86,8039305759.4,994417404.35,,,308484277.58,,604969420.28,23708.0,,,,,104607976.93,,,,805878301.85,58179551778.24,,,11230935979.87,751341191.29,,,,,,,,,,,,,,6656204404.9,113446248280.41,,,2347000000.0,,2247264000.0,168177216.44,,,,9312352673.06,,412160413.72,181190677.9,1775559314.34,,,,,,,,,,,,,4695413761.81,,,,65719145.13,,,,2349967652.5,,79503686221.4,,377102664.22,,,,,,,,,,,,103435593740.52,,1615152306.91,,,92880656.43,9917773883.46,10010654539.89,113446248280.41,,217844121.78,450337395.19,,,,,,,
2,002839.SZ,20181030,20181030,20180930,1,2,1807526665.0,866431340.63,1490396599.75,3277573950.59,,,1601092050.0,,,,,,483744840.01,,,,,261409600.0,,,,,,,26375035525.15,3939208704.96,962649258.7,,,275877364.15,,596815531.99,,,,,,91152696.96,,,,782079882.74,55475628290.45,,,10427410660.28,998873067.5,,,,,,,,,,,,,,6216093171.35,108487070644.24,,,1450000000.0,,200000000.0,,,,,9725047595.28,,398760751.59,127398096.22,1632488526.85,,,,,,,,,,,,,2950266151.81,,,,4341199.41,,,,3976816983.89,,78675018932.2,,216189055.91,,,,,,,,,,,,99419469237.55,,1615152306.91,,,113768058.24,8953833348.45,9067601406.69,108487070644.24,,-103247514.43,,,,,,,,
3,002839.SZ,20180814,20180814,20180630,1,2,1807526665.0,866431340.63,1259349019.78,3277573950.59,,,1812598830.0,,,,,,490769454.63,,,,,853541400.0,,,,,,,22854910630.39,2974918150.41,948767999.51,,,239218426.69,,608265420.62,,,,,,94838349.73,,,,749443568.24,51974732960.85,,,10355329524.35,717802655.57,,,,,,,,,,,,,,6304034764.67,100979172135.66,,,650000000.0,,1498426800.0,325039149.28,,,,10704136024.45,,349630995.17,89520922.25,1523757002.17,,,,,,,,,,,,,1174932464.57,,,,4341199.41,,,,1644902821.62,,73848922858.45,,239637736.41,,,,,,,,,,,,92105809862.42,,1615152306.91,,,111214442.49,8762147830.75,8873362273.24,100979172135.66,,-63885452.16,,,,,,,,
4,002839.SZ,20180424,20180424,20180331,1,2,1807526665.0,866431340.63,1567908435.28,3122101613.66,,,174217940.0,,,,,,543649603.98,,,,,825661900.75,,,,1047890159.47,,,23590897559.99,2759215058.74,928017167.92,,,282455775.51,,614236877.26,,,,,,96650025.93,,,,744895372.08,49302275581.4,,,9591970518.73,817601914.19,,,,,,,,,,,,,,7019551483.89,98339186939.84,,,750000000.0,,426981200.0,650862645.24,,,,12145528729.84,,278514717.11,30767080.45,1553820110.93,,,,,,,,,,,,,1422808527.4,,,,85114.87,,,,1131406680.41,,70934959548.85,,199213903.88,,,,,,,,,,,,89569244691.62,,1459679969.98,,,110880497.1,8659061751.12,8769942248.22,98339186939.84,,-164586273.43,,,,,,,,
5,002839.SZ,20180324,20180324,20171231,1,2,1807526665.0,866431340.63,1339486725.05,3122101613.66,,,1201633290.0,,,,,,494507807.18,,,,,1088190950.37,,,,2055996789.71,,,26427728500.85,2759340439.42,908517167.92,,,199450043.63,,625640743.49,,,,,,100690047.79,,,,734241341.87,47492002297.95,,,10199075757.72,933813074.64,,,,,,,,,,,,,,7951745183.69,103172573436.23,,,3250000000.0,,200000000.0,179138732.33,,,,13165818631.53,,342154830.8,86522242.08,1688550270.8,,,,,,,,,,,,,2876778171.16,,,,85114.87,,,,2173956424.37,,70544023813.69,,232912987.83,,,,,,,,,,,,94783689756.49,,1459679969.98,,,110257630.09,8278626049.65,8388883679.74,103172573436.23,,-316600264.67,,,,,,,,
6,002839.SZ,20171027,20171027,20170930,1,2,1807526665.0,866431340.63,1211671951.46,3044365445.2,,,2903475452.94,,,,,,492584147.7,,,,,725442451.34,,,,,,,23438203884.8,2839542776.01,887342046.44,,,452309968.09,,410743322.12,,,,,,96410485.35,,,,700926167.12,46059810163.51,,,9294026318.25,1079331777.05,,,,,,,,,,,,,,6283561491.93,95663710452.65,,,450000000.0,,409955350.0,100387170.65,,,,14400715085.96,,315646935.11,86889395.3,1485413045.79,,,,,,,,,,,,,199661724.03,,,,900888.03,,,,1954440897.69,,67667466347.69,,274734448.41,,,,,,,,,,,,87383202373.57,,1459404406.15,,,122540981.8,8157967097.28,8280508079.08,95663710452.65,,-231432711.16,,,,,,,,
7,002839.SZ,20170823,20170823,20170630,1,2,1807526665.0,866431340.63,1005866074.96,3044365445.2,,,585887540.01,,,,,,542155137.04,,,,,1002281967.89,,,,1543346000.0,,,25330636901.13,3176606413.43,810007874.01,,,978852085.14,,417938890.52,,,,,,97884117.59,,,,651242160.78,45761283180.21,,,9754869002.11,1089225680.7,,,,,,,,,,,,,,6246986170.87,97989203121.43,,,350000000.0,,117911199.95,1060337607.37,,,,10881958103.17,,279930571.03,80115649.91,1433407405.1,,,,,,,,,,,,,1057054119.99,,,,,,,,5756051883.09,,67988283947.86,,858304102.89,,,,,,,,,,,,89893821442.53,,1459679969.98,,,121217743.56,7974163935.34,8095381678.9,97989203121.43,,-209705560.43,,,,,,,,
8,002839.SZ,20170428,20170428,20170331,1,2,1807526665.0,866431340.63,1378736093.76,2908642730.41,,,1104640136.13,,,,,,592073898.26,,,,,996452968.33,,,,,,,21531628420.07,3226632066.27,781339585.69,,,762494669.32,,426652952.94,,,,,,100959221.7,,,,541673432.38,44449705709.54,,,8616008885.86,1251533199.53,,,,,,,,,,,,,,7241049192.86,91622844338.88,,,160297000.0,,663512100.18,425887926.74,,,,10457000591.16,,256309467.16,57994068.51,1351687375.12,,,,,,,,,,,,,456427616.42,,,,557755.55,,,,2543414930.31,,66102037086.08,,843907776.43,,,,,,,,,,,,83332494758.72,,1255269136.79,,,123002794.06,8167346786.1,8290349580.16,91622844338.88,,-49259180.49,,,,,,,,
9,002839.SZ,20170428,20170428,20161231,1,2,1626766665.0,313194445.0,1177437307.47,2908642730.41,,,146696258.61,,,,,,474166191.83,,,,,1118380795.64,,,,,,,23300290441.91,3235630784.69,781939585.69,,,567750240.55,,413994367.95,,,,,,104038360.26,,,,491583454.63,42754237745.47,,,9073718112.27,2927460795.52,,,,,,,,,,,,,,4788292314.84,90178179449.86,,,260297000.0,,410811000.0,227236386.62,,,,12653300000.0,,342655784.27,93626227.81,1392099561.06,,,,,,,,,,,,,612763717.97,,,,6468781.04,,,,712368063.13,,65256547995.4,,721075562.58,,,,,,,,,,,,82729371541.6,,1252838658.61,,,122395172.7,7326412735.56,7448807908.26,90178179449.86,,47532929.07,,,,,,,,
