,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales
0,600864.SH,20190425,20190425,20190331,1,1,2108513762.0,7494806322.42,2014110534.05,472521033.29,,6682083084.21,15959383071.31,14411613.83,544965009.43,,60507405.88,,36445379.95,152747315.56,,,1927485633.0,,,,,6014146062.09,4298433166.77,35802938730.1,,,,,,,,2356260000.83,,,,,,223264513.97,,48455025.85,53631130.31,172944361.26,,159537234.53,6807694528.07,,,,4562285.0,,,,,,,,,,,,,42610633258.17,116500000.0,230000000.0,,,,2829233.14,,,185711148.01,8317986219.18,,250364405.67,195459944.51,2209662.17,,,,,,,,7441564014.01,,131169420.98,1731871123.03,19106079824.51,8737766630.13,,,400000.0,401326718.75,396771214.92,34768395.86,9918991109.26,,,,,,,,,,,,,,,,,29025070933.77,,251381248.8,,,157325503.77,13428236820.63,13585562324.4,42610633258.17,,1086903920.07,,,,,,,,
1,600864.SH,20190425,20190425,20190331,1,1,2108513762.0,7494806322.42,2014110534.05,472521033.29,,6682083084.21,15959383071.31,14411613.83,544965009.43,,60507405.88,,36445379.95,152747315.56,,,1927485633.0,,,,,6014146062.09,4298433166.77,35802938730.1,,,,,,,,,,,,,,223264513.97,,48455025.85,53631130.31,172944361.26,,159537234.53,6807694528.07,,,,4562285.0,,,,,,,,,,,,,42610633258.17,116500000.0,230000000.0,,,,2829233.14,,,185711148.01,8317986219.18,,250364405.67,195459944.51,2209662.17,,,,,,,,7441564014.01,,131169420.98,1731871123.03,19106079824.51,8737766630.13,,,400000.0,401326718.75,396771214.92,34768395.86,9918991109.26,,,,,,,,,,,,,,,,,29025070933.77,,251381248.8,,,157325503.77,13428236820.63,13585562324.4,42610633258.17,,1086903920.07,,,,,,,,
2,600864.SH,20190419,20190419,20181231,1,1,2108513762.0,7494806322.42,1686201324.77,472521033.29,,4736283586.92,9787176006.26,7811613.83,324184061.4,98328900.27,77955101.98,0.0,375560409.5,210253282.1,,,1552190926.31,,,,,7006427764.9,3207699451.78,27392779928.77,8294081451.93,,,218059.99,,,,2403216837.83,204178.07,4587244.1,,,,224975252.91,,48455025.85,52641870.04,333025169.93,,154985112.06,11516390202.71,,,,8908823.52,,,,,,,,,,,,,38909170131.48,116500000.0,150000000.0,,,100000000.0,2643127.49,79899426.53,260248355.26,529032688.14,7954448904.83,,145909350.07,205373467.15,171352960.81,0.0,159833070.25,,,,,,4544617092.79,,185439812.25,2139250000.0,16628048255.57,4076153424.64,4577044631.9,24018223.85,400000.0,266456946.02,403979850.59,34768395.86,9549593642.69,,,,,,,,,,,,,,,,,26177641898.26,,251381248.8,,,155364351.57,12576163881.65,12731528233.22,38909170131.48,50272169.83,562740190.37,,,,,,,,
3,600864.SH,20190419,20190419,20181231,1,1,2108513762.0,7494806322.42,1686201324.77,472521033.29,,4736283586.92,9787176006.26,7811613.83,324184061.4,,77955101.98,,375560409.5,210253282.1,,,1552190926.31,,,,,7006427764.9,3207699451.78,27392779928.77,8294081451.93,,,218059.99,,,,,,,,,,224975252.91,,48455025.85,52641870.04,333025169.93,,154985112.06,11516390202.71,,,,8908823.52,,,,,,,,,,,,,38909170131.48,116500000.0,150000000.0,,,100000000.0,2643127.49,,,529032688.14,7954448904.83,,145909350.07,205373467.15,171352960.81,,,,,,,,4544617092.79,,185439812.25,2139250000.0,16628048255.57,4076153424.64,,,400000.0,266456946.02,403979850.59,34768395.86,9549593642.69,,,,,,,,,,,,,,,,,26177641898.26,,251381248.8,,,155364351.57,12576163881.65,12731528233.22,38909170131.48,50272169.83,562740190.37,,,,,,,,
4,600864.SH,20181024,20181024,20180930,1,1,2108513762.0,7495285223.1,1612190508.84,447704886.31,,4334725602.54,10647442488.0,13678213.78,344780869.95,,141312657.09,,447221371.38,213133062.13,,,1652428526.68,,,,,7914157572.96,2862852288.64,28691757482.26,9281736640.46,,12792353.37,220645.51,,,,2325404294.62,,,,,,219706598.32,,48455025.85,53551715.95,288417333.24,,153128041.91,12425877832.08,,,,3684773.0,,,,,,,,,,,,,41117635314.34,136500000.0,130000000.0,,,100000000.0,55057937.31,,,89216357.91,8957259276.72,,102165792.31,14829887.88,136833161.83,,,,,,,,4607378433.81,,42289190.37,3568740000.0,18486104950.29,4130449315.04,,,950000.0,316441876.0,443226376.7,37197915.09,9808008037.46,,,,,,,,,,,,,,,,,28294112987.75,,251381248.8,,,166357480.58,12657164846.01,12823522326.59,41117635314.34,52149914.16,742089216.96,,,,,,,,
5,600864.SH,20180824,20180824,20180630,1,1,2108513762.0,7495285223.1,1949066580.66,447704886.31,,4527765391.48,10035824738.88,11736585.72,333448096.41,104182088.29,136041116.85,,516531002.23,85878595.22,,,1802692855.26,,,,,9268887585.81,3020767228.08,29867724057.02,9722628962.82,,13696435.45,223231.03,,,,2369632135.01,10121174.38,10427589.93,,,,215161731.79,,48455025.85,55249013.19,194181041.52,,146181946.21,12785958287.18,,,,23968772.79,,,,,,,,,,,,,42653682344.2,136500000.0,130000000.0,,,,2828526.97,63007488.81,212615067.07,21659109.04,9397024287.04,,96570660.86,18165057.64,171796258.89,,304661184.98,,,,,,4963201241.38,,1237165869.99,2817787062.38,19436481815.05,4120131506.8,4674150014.73,23425075.26,950000.0,368236086.29,421549259.84,39627434.52,9835551213.53,,,,,,,,,,,,,,,,,29272033028.58,,251381248.8,,,181450787.99,13200198527.63,13381649315.62,42653682344.2,50981836.09,948246826.76,,,,,,,,
6,600864.SH,20180425,20180425,20180331,1,1,2108513762.0,7495285223.1,2094047923.82,447704886.31,,5307564757.94,9392839745.06,12486784.75,272086070.44,104486967.16,84574668.39,,503702575.7,86852589.51,,,1725018102.94,,,,,8862669449.19,3297275902.63,29669201120.87,10826973432.83,,14803382.73,225816.55,,,,2410151735.45,9470208.88,10409416.95,,,,214970266.31,,48455025.85,55045984.25,110370761.52,,158408033.65,13859284064.97,,,,19643507.16,,,,,,,,,,,,,43528485185.84,90000000.0,180000000.0,,,,3788518.56,70991445.6,191494825.7,173216967.27,10178322840.16,,155905692.32,61578440.32,233979875.04,,390308104.46,,,,,,5662083377.01,,2403847932.39,1430395550.0,21135913568.83,3079493150.65,4674150014.73,23183582.73,950000.0,415999947.17,407947400.32,44486473.38,8785245036.84,,,,,,,,,,,,,,,,,29921158605.67,,251381248.8,,,190043974.33,13417282605.84,13607326580.17,43528485185.84,49034467.86,1020349561.81,,,,,,,,
7,600864.SH,20180412,20180412,20171231,1,1,2108513762.0,7495285223.1,2063927784.49,447704886.31,,5519433456.06,9273344072.57,21504035.0,206800088.39,100959898.86,73835934.07,,484367244.95,116493935.16,,,1582895105.06,,,,,10472038055.76,3290619695.18,31142291521.06,11866281224.36,,15554930.55,228402.07,,,,2451961005.12,4370949.6,10405588.41,,,,211446709.84,,48455025.85,54220090.01,83319094.46,,160252932.22,14906495952.49,,,,,,,,,,,,,,,,,46048787473.55,,160000000.0,,,,3602072.04,99386644.85,351351165.84,493298915.94,12537521023.11,,166656370.75,86771108.92,166267462.11,,263363331.96,,,,,,5181092817.94,,2473212981.41,1794260000.0,23786164437.34,3039446575.33,4667045563.08,23003641.02,950000.0,410378221.44,381994601.58,44486473.38,8614999025.46,,9380542.47,,,,,,,,,,,,,,,32401163462.8,,251381248.8,,,188702171.87,13458921838.88,13647624010.75,46048787473.55,47693949.63,1092108934.18,,,,,,,,
8,600864.SH,20171025,20171025,20170930,1,1,2108513762.0,7495285223.1,2052247650.21,423060998.95,,4947005457.1,7759886010.77,30700426.65,163962178.87,100513745.61,124138343.33,,472657541.51,107198189.66,,,1667482217.19,,,,,7292928946.34,3546555410.92,26213028467.95,13359409653.69,,16080622.53,230987.59,,,,2248443347.1,53511660.38,13099174.98,,,,199063345.23,,63883426.1,54019399.96,41924359.47,,130583714.14,16180249691.17,,,,,,,,,,,,,,,,,42393278159.12,,450000000.0,,,200000000.0,4205666.79,88382970.1,197639245.03,79490392.88,11641914499.86,,136592472.42,37653794.45,107054198.9,,185669020.0,,,,,,5347287182.43,,2215250417.29,919910000.0,21621508397.15,1003630136.99,4690201318.08,22770259.68,,548662639.07,413945046.57,12652690.66,6741914357.58,,10458537.0,,,,,,,,,,,,,,,28363422754.73,,251381248.8,,,175379383.28,13854476021.11,14029855404.39,42393278159.12,50052266.53,1523987138.05,,,,,,,,
9,600864.SH,20170823,20170823,20170630,1,1,2108513762.0,7495285223.1,2196610610.92,423060998.95,,5164688244.61,6865939433.1,12322306.47,176348609.53,94806072.45,68835600.45,,431143155.49,67069565.77,,,1840546777.89,,,,,5652524181.83,3097411360.69,23471635308.28,12935968802.29,,17541362.21,233573.11,,,,2289417285.73,31770145.73,13619946.99,,,,197400092.48,,63883426.1,53317278.59,30845265.03,,122523273.55,15756520451.81,,,,,,,,,,,,,,,,,39228155760.09,,250000000.0,,,,4790428.27,58790166.45,251519920.45,19718129.62,11220427877.05,,119200239.11,44339291.64,46367592.91,,166013058.64,,,,,,5939189824.99,,1189079127.89,1185317515.31,20496742382.33,1023276712.33,2368488481.28,22382786.98,,577101534.03,405970934.06,12652690.66,4458009617.32,,1989210.0,,,,,,,,,,,,,,,24954751999.65,,251381248.8,,,189072908.18,14084330852.26,14273403760.44,39228155760.09,48136477.98,1609479008.49,,,,,,,,
