,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales
0,300571.SZ,20190426,20190426,20190331,1,1,120369900.0,29048076.48,426887796.38,16478492.48,,521217477.93,29710000.0,,183870598.63,,59417305.57,,,7444345.44,,,,,,,,,1456341.28,814680983.44,,,45614218.26,16489452.71,,,,,,,,,,68018109.12,,75883445.38,706512.03,3953910.61,,,258916119.31,,,,,,,,,,,,,,,,,1073597102.75,11055630.92,80188000.0,,,,44125000.0,,,624468.63,,,5197090.98,79488891.08,100100.42,,,,,,,,,,1656806.24,,300564189.18,,,,,2835416.67,26397205.73,100000000.0,140288253.32,,,,,,,,,,,,,,,,,440852442.5,10383095.0,,,,50343489.91,582401170.34,632744660.25,1073597102.75,,,,,,,,,,
1,300571.SZ,20190426,20190426,20190331,1,1,120369900.0,29048076.48,426887796.38,16478492.48,,521217477.93,29710000.0,,183870598.63,,59417305.57,,,7444345.44,,,,,,,,,1456341.28,814680983.44,,,45614218.26,16489452.71,,,,48250471.2,,,,,,68018109.12,,75883445.38,706512.03,3953910.61,,,258916119.31,,,,,,,,,,,,,,,,,1073597102.75,11055630.92,80188000.0,,,,44125000.0,,,624468.63,,,5197090.98,79488891.08,100100.42,,,,,,,,,,1656806.24,,300564189.18,,,,,2835416.67,26397205.73,100000000.0,140288253.32,,,,,,,,,,,,,,,,,440852442.5,10383095.0,,,,50343489.91,582401170.34,632744660.25,1073597102.75,,,,,,,,,,
2,300571.SZ,20190426,20190426,20181231,1,1,120369900.0,27481053.64,368598076.09,16478492.48,,423135007.61,,,188572976.24,11219063.33,43211156.58,,,5788120.82,,,,,,,,,941390.38,672867714.96,17150000.0,,5269982.44,16722071.75,,,,48977056.0,,,,,,69816537.52,,75076195.29,989857.69,2720539.13,,,236722239.82,,,,,,,,,,,,,,,,,909589954.78,11469832.58,80000000.0,,,,44125000.0,,21124369.51,1862194.18,,,7947761.87,68560306.51,100100.42,,24451900.68,,,,,,,,1656806.24,,249828439.41,,,,,3987916.67,26069509.97,50000000.0,91527259.22,,,,,,,,,,,,,,,,,341355698.63,10383095.0,,,,45689828.94,522544427.21,568234256.15,909589954.78,,,,,,,,,,
3,300571.SZ,20181029,20181229,20180930,1,1,120369900.0,24397701.47,357788164.87,10642933.19,,321518309.47,,,207876513.89,,37344591.28,,,6889911.43,,,,,,,,,1218401.25,589022834.51,19450000.0,,615599.89,16954690.79,,,,49642978.93,,,,,,69254291.65,,75076195.29,1237923.95,1926543.6,,,234158224.1,,,,,,,,,,,,,,,,,823181058.61,13540840.48,60000000.0,,,,44125000.0,,,815624.65,,,5924249.15,61590384.55,,,,,,,,,,,,,219241630.95,,,,,4151666.67,35228733.1,,52921240.25,,,,,,,,,,,,,,,,,272162871.2,10383095.0,,,,48202582.88,502815604.53,551018187.41,823181058.61,,,,,,,,,,
4,300571.SZ,20180829,20180829,20180630,1,1,120369900.0,20358766.64,286470870.12,10642933.19,,324013543.49,,,146165020.56,4273770.81,35594846.53,,,5339625.88,,,,,,,,,344095.9,515730903.17,17525000.0,,,17187309.83,,,,50279414.27,,,,,,69046474.38,,59268957.79,1623169.21,1579101.23,,,216509426.71,,,,,,,,,,,,,,,,,732240329.88,13955042.14,60000000.0,,,,44125000.0,,26907079.64,649627.46,,,6687917.07,53537627.31,101974.55,,34457881.04,,,,,,,,,,226467107.07,,,,,,34875362.68,,48830404.82,,,,,,,,,,,,,,,,,275297511.89,10383095.0,,,,29483443.04,427459374.95,456942817.99,732240329.88,,,,,,,,,,
5,300571.SZ,20180426,20180426,20180331,1,1,80000000.0,50345571.64,244128998.37,10642933.19,,252387101.02,,,150627984.11,6353581.63,28375920.96,,,4820277.42,,,,,,,,,30218418.97,472783284.11,14600000.0,,,18308511.25,,,,50679448.27,,,,,,67008322.83,,59268957.79,2148957.78,2153169.28,,,214167367.2,,,,,,,,,,,,,,,,,686950651.31,14369243.8,60000000.0,,,,44125000.0,,32749124.51,501384.97,,,6992635.24,72143891.3,262471.24,,16832433.57,,,,,,,,,,233606940.83,,,,,,34130206.37,,48499450.17,,,,,,,,,,,,,,,,,282106391.0,,,,,19726757.11,385117503.2,404844260.31,686950651.31,,,,,,,,,,
6,300571.SZ,20180423,20180423,20171231,1,1,80000000.0,50345571.64,196406905.47,10642933.19,,292437114.02,,,116516116.09,4052415.65,22526051.2,,,2725173.08,,,,,,,,,51008727.38,489265597.42,11500000.0,,,18545223.4,,,,49499229.1,,,,,,66962858.89,,59268957.79,3257255.15,1492960.17,,,210526484.5,,,,,,,,,,,,,,,,,699792081.92,14783445.46,140000000.0,,,,44125000.0,,45713273.12,449485.57,,,7725805.9,51044525.22,263346.3,,18037489.81,,,,,,,,,,307358925.92,,,,,,28146024.33,,42929469.79,,,,,,,,,,,,,,,,,350288395.71,,,,,12108275.91,337395410.3,349503686.21,699792081.92,,,,,,,,,,
7,300571.SZ,20180423,20181229,20171231,1,1,80000000.0,50345571.64,197291638.8,10642933.19,,292437114.02,,,116516116.09,4052415.65,22526051.2,,,2725173.08,,,,,,,,,51008727.38,489265597.42,11500000.0,,,18545223.4,,,,49499229.1,,,,,,66962858.89,,75076195.29,3257255.15,1492960.17,,,226333722.0,,,,,,,,,,,,,,,,,715599319.42,14783445.46,140000000.0,,,,44125000.0,,45713273.12,449485.57,,,7725805.9,51044525.22,263346.3,,18037489.81,,,,,,,,,,307358925.92,,,,,4642916.67,28146024.33,,47572386.46,,,,,,,,,,,,,,,,,354931312.38,,,,,22387863.41,338280143.63,360668007.04,715599319.42,,,,,,,,,,
8,300571.SZ,20171028,20171028,20170930,1,1,80000000.0,50345571.64,161881990.75,9528743.25,,237421501.59,,,104308892.18,4067384.4,32590278.17,,,,,,,,,,,,70086660.92,448474717.26,4700000.0,,,18226835.55,,,,1896613.76,38493703.0,,,,,18772515.6,,68806280.38,14344201.7,1439597.14,,,166679747.13,,,,,,,,,,,,,,,,,615154464.39,7766348.8,140000000.0,,,,,,63891983.2,228722.68,,,5385158.66,34256237.91,17441.6,,688307.04,,,,,,,,,,244467851.09,,,,34425000.0,,,25278525.49,67469874.29,,,,,,,,,,,,,,,,,311937725.38,,,,,1460433.37,301756305.64,303216739.01,615154464.39,,,,,,,,,,
9,300571.SZ,20170829,20170829,20170630,1,1,40000000.0,90345571.64,150818330.16,9528743.25,,138658628.65,,,101690064.86,3084827.04,38951768.82,,,,,,,,,,,,40037213.96,322422503.33,1000000.0,,,18477750.43,,,,1734945.58,31063703.0,,,,,26206150.9,,,8123954.83,1252726.79,,,87859231.53,,,,,,,,,,,,,,,,,410281734.86,7994117.7,,,,,,,53932944.9,326836.99,,,5513320.71,30184106.9,17953.19,,892195.01,,,,,,,,,,90867357.7,,,,,,20843095.29,,28837212.99,,,,,,,,,,,,,,,,,119704570.69,,,,,-115480.88,290692645.05,290577164.17,410281734.86,,,,,,,,,,
10,300571.SZ,20170426,20170426,20170331,1,1,40000000.0,90345571.64,132371988.69,9528743.25,,168525788.66,,,91008189.51,3922970.63,22552258.63,,,,,,,,,,,,30185313.74,316194521.17,,,,,,,,20125966.49,,,,,,13092365.35,,,6608532.82,1095821.74,,,40922686.4,,,,,,,,,,,,,,,,,357117207.57,8223155.5,,,,,,,31629771.67,,,,3680299.33,22640363.01,,,2995331.57,,,,,,,,,,60945765.58,,,,,,,15902852.13,24126007.63,,,,,,,,,,,,,,,,,85071773.21,,,,,-200869.22,272246303.58,272045434.36,357117207.57,,,,,,,,,,
11,300571.SZ,20170426,20170426,20161231,1,1,40000000.0,90345571.64,110493645.51,9528743.25,,192678838.69,,,96459824.08,2130760.38,17455365.06,,,,,,,,,,,,185313.74,308910101.95,,,,,,,,20207561.99,,,,,,8005743.3,,,7654764.44,1102490.16,,,36970559.89,,,,,,,,,,,,,,,,,345880661.84,8450924.4,10000000.0,,,,,,40302324.59,869795.65,,,4108281.81,15122051.71,31062.41,,8700506.34,,,,,,,,,,79134022.51,,,,,,8071695.99,,16522620.39,,,,,,,,,,,,,,,,,95656642.9,,,,,-143941.46,250367960.4,250224018.94,345880661.84,,,,,,,,,,
12,300571.SZ,20161212,20161212,20160930,1,1,30000000.0,11895571.64,99506365.4,7641300.7,,54593708.6,,,105059872.77,8442835.46,18403124.27,,,,,,,,,,,,,186499541.1,,,,,,,,1188011.7,18200000.0,,,,,4575221.31,,,5254959.59,3704161.29,,,32922353.89,,,,,,,,,,,,,,,,,219421894.99,8682500.0,10000000.0,,,,,,21301584.89,438501.97,,,2957140.79,13693367.98,12054.79,,6182103.62,,,,,,,,,,54584754.04,,,,,,7205722.63,,15888222.63,,,,,,,,,,,,,,,,,70472976.67,,,,,-94319.42,149043237.74,148948918.32,219421894.99,,,,,,,,,,
13,300571.SZ,20161128,20161128,20160630,1,1,30000000.0,11895571.64,88916254.75,7641300.7,,45955638.44,,,95267220.04,7524586.23,21212369.2,,,,,,,,,,,,,169959813.91,,,,,,,,1033381.65,18200000.0,,,,,3279804.23,,,4608681.32,3573219.16,,,30695086.36,,,,,,,,,,,,,,,,,200654900.27,8909000.0,20000000.0,,,,,,9395401.97,,,,2343654.95,13115511.06,,,5976341.52,,,,,,,,,,50830909.5,,,,,,2525587.42,,11434587.42,,,,,,,,,,,,,,,,,62265496.92,,,,,-63723.74,138453127.09,138389403.35,200654900.27,,,,,,,,,,
