,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales
0,002797.SZ,20190425,20190425,20190331,1,4,3502400000.0,2589187824.66,1558792075.05,256902008.24,,7757373334.34,18133642446.74,,,,,,,,,,2260711014.38,,,,,2979213818.31,,,,,1423306699.5,338649685.04,,1068698395.41,,133303852.79,10777157.23,,,,,278934462.83,,14530078.7,,322286160.45,,,,,,,,,,,,144316332.69,,,,6234356410.36,2017205659.35,,,38502066238.55,367872139.01,133400000.0,,,2601663916.66,917820355.49,,,,10103369474.58,,563752706.59,68156285.35,,,,,,,,,8089246215.8,,,,,5917797581.45,,,,20187616.94,,,,,1980987.84,,,321334672.56,,,,,,,,,,,,29294929609.28,,924503351.42,,,375173528.44,8831963100.83,9207136629.27,38502066238.55,,177841.46,,,3294266460.86,256240339.28,4382571.23,121393453.07,,
1,002797.SZ,20190425,20190425,20190331,1,4,3502400000.0,2589187824.66,1558792075.05,256902008.24,,7757373334.34,18133642446.74,,,,,,,,,,2260711014.38,,,,,2979213818.31,,,,,1423306699.5,338649685.04,,1068698395.41,,133303852.79,10777157.23,,,,,278934462.83,,14530078.7,,322286160.45,,,,,,,,,,,,144316332.69,,,,6234356410.36,2017205659.35,,,38502066238.55,367872139.01,133400000.0,,,2601663916.66,917820355.49,,,,10103369474.58,,563752706.59,68156285.35,,,,,,,,,8089246215.8,,,,,5917797581.45,,,,20187616.94,,,,,1980987.84,,,321334672.56,,,,,,,,,,,,29294929609.28,,924503351.42,,,375173528.44,8831963100.83,9207136629.27,38502066238.55,,177841.46,,,3294266460.86,256240339.28,4382571.23,121393453.07,,
2,002797.SZ,20190330,20190330,20181231,1,4,3502400000.0,2592874930.87,1644390073.76,294148740.08,,5211023109.67,12171287883.28,,,,,,403254930.32,,,,1739558118.86,,,,,4740032042.34,,,2994195518.69,,1441173076.38,341268823.31,,1028256416.61,,137652115.33,9718538.45,,,,,285170710.4,,14530078.7,,300564214.92,,,,,,,,,,,,88927038.96,,,,3388704026.24,1493536033.33,,,33564250086.69,315443217.33,243000000.0,,,2000000000.0,1018873271.63,,,,8370062380.93,,478125251.81,42811047.77,166051800.92,,,,,,,,4772663033.66,,,,,6598990009.85,,,,14544783.26,,,,,3040255.38,,,305402165.15,,,,,,,,,,,,24400225811.02,,993270490.2,,,361690669.02,8802333606.65,9164024275.67,33564250086.69,,-224750628.26,,,2368786248.82,288851221.65,,8132650.4,,
3,002797.SZ,20181027,20181027,20180930,1,4,3502400000.0,2593195447.63,1724757541.16,271974420.35,,5639076435.39,11586261957.15,,,,,,397645548.78,,,,1440357837.15,,,,,4148395933.34,,,3559451901.27,,1195405939.86,343887961.58,,907636836.75,,157027295.74,,,,,,274937537.16,,14530078.7,,246980805.79,,,,,,,,,,,,118529633.61,,,,3811363617.11,1184864139.11,,,33049017982.73,294380001.62,252400000.0,,,2500000000.0,1106790646.06,,,,7165798675.54,,333878659.77,44490388.38,205442462.64,,,,,,,,4887771606.59,,,,,6598819524.73,,,288977.0,9830044.22,,,,,3763617.89,,,303718297.94,,,,,,,,,,,,23840705272.0,,936075931.57,,,364492380.69,8843820330.04,9208312710.73,33049017982.73,,-184583010.67,,,2537910620.68,480981659.78,,69450354.55,,
4,002797.SZ,20180825,20180825,20180630,1,4,3502400000.0,2593048016.65,1672924702.93,271974420.35,,6329134735.81,10509202995.39,,,,,,392864628.81,,,,1749699294.05,,,,,5051012794.13,,,3446039427.86,,1176796686.46,346507099.85,,989056938.75,,155618014.0,,,,,,276088866.49,,14530078.7,,232615170.97,,,,,,,,,,,,150683906.18,,,,4674702598.27,1615074227.11,,,34175521493.53,208022580.61,274900000.0,,,3300000000.0,1179960981.51,,,,6863476903.01,,282381163.02,36136733.09,206306548.56,,,,,,,,6211207674.2,,,,,6009627661.81,,,288977.0,6101870.3,,,,,3758629.83,,,356769901.68,,,,,,,,,,,,25021466664.78,,934748294.63,,,366515642.54,8787539186.21,9154054828.75,34175521493.53,,-187556248.35,,,3033191385.36,322479470.72,,18412476.79,,
5,002797.SZ,20180425,20180425,20180331,1,4,3502400000.0,2593048016.65,1741347577.88,271974420.35,,6560085787.0,9076312248.84,,,,,,408292357.41,,,,1589884058.85,,,,,6871814242.0,,,3819131243.56,,1177836395.16,349126238.12,,649718992.01,,170950490.37,,,,,,259025711.97,,14530078.7,,175146457.83,,,,,,,,,,,,140459048.77,,,,4458522136.32,1191548099.17,,,35236667514.57,244088547.9,154548080.77,,,3000000000.0,1490262305.27,,,,7831445401.68,,477637080.24,61967625.83,162232287.25,,,,,,,,5565993350.09,,,,,6512474519.54,,,288977.0,5780034.72,,,,,6706844.68,,,359098307.21,,,,,,,,,,,,25984780200.26,,933176262.08,,,336712387.82,8915174926.49,9251887314.31,35236667514.57,,-126771350.47,,,3493372504.2,480981659.78,,47627939.98,,
6,002797.SZ,20180402,20180402,20171231,1,4,3502400000.0,2593048016.65,1674071696.16,271974420.35,,6258273027.63,8497196683.02,,,,,,378290844.06,,,,2120495343.25,,,,,4559811800.05,,,4079496538.56,,1145151544.53,351745376.39,,822123405.44,,174491540.76,,,,,,258731975.91,,14530078.7,,163329026.8,,,,,,,,,,,,143212202.42,,,,3938858945.28,1995864280.55,,,33119734537.21,230800000.0,73900000.0,,,3200000000.0,1096440470.35,,,,5703554050.19,,477688315.88,40129674.68,173688191.87,,,,,,,,5382462293.99,381555766.62,,,,6515776397.37,,,288977.0,6265956.5,,,,,5093785.43,,,466645618.7,,,,,,,,,,,,23929830176.42,,931456373.07,,,332623131.52,8857281229.27,9189904360.79,33119734537.21,,-115669276.96,,,3675088384.12,477766765.57,,110397494.03,,
7,002797.SZ,20171028,20171028,20170930,1,4,3502400000.0,2597740315.29,1666954153.49,236397786.21,,6267551108.24,7316431565.35,,,,,,362802411.27,,,,1353179273.81,,,,,4669684318.03,,,4155416223.42,,1100970330.13,361445169.22,,138770180.59,,169387940.68,,,,,,256058514.14,,14255249.58,,151548745.89,,,,,,,16334884.47,,,,,145649260.85,,,,4445565204.39,1115801086.62,,,30607167866.28,,20000000.0,,,2100000000.0,1208458831.82,,,,5094441183.86,,391816060.56,61118602.84,183819581.68,,,,,,,,5432027515.65,,,,,6518640109.04,,,1526908.0,5346571.43,,,,,,,,38977673.91,,,,,,,,,,,,21215402423.02,,850169397.46,,,582043168.67,8809722274.59,9391765443.26,30607167866.28,,-43939377.86,,,3447995819.21,679686871.4,,93743318.77,,
8,002797.SZ,20170826,20170826,20170630,1,4,3502400000.0,2597740315.29,1559358118.77,236397786.21,,8104458511.45,7181370395.63,,,,,,308126186.26,,,,1622605382.41,,,,,5402120205.97,,,3730199870.97,,1118375828.19,364064307.49,,266397041.72,,163483103.84,,,,,,254459561.9,,14530078.7,,144925424.12,,,,,,,386895.3,,,,,136074135.3,,,,4761368483.58,1436970223.21,,,32356040304.32,,,,,2050000000.0,1986988975.46,,,,5469198767.46,,363277700.31,51333268.53,200950371.28,,,,,,,,6050653931.79,,,,,6498517238.0,,,1526908.0,4985566.82,,,,,,,,262558274.22,,,,,,,,,,,,23007262160.12,,848115802.98,,,651589175.98,8697188968.22,9348778144.2,32356040304.32,,-46823055.03,,,3105879377.88,438583997.19,,1099354.0,,
9,002797.SZ,20170425,20170425,20170331,1,4,2189000000.0,3911140315.29,1528446174.24,236397786.21,,7220100322.87,7874352258.29,,,,,,378203426.47,,,,1617639748.68,,,,,6010194454.98,,,3976706165.95,,1095595903.45,366721124.94,,137779169.24,,161210923.89,,,,,,253063248.87,,12156833.17,,132387593.83,,,,,,,923992.82,,,,,143917417.93,,,,4729168278.53,1302494235.82,,,32921566395.03,,,,,1750000000.0,2415772466.14,,,,5360803930.62,,529425094.18,77672807.07,164327643.56,,,,,,,,5929571156.01,,,,,7298446660.52,,,1526908.0,5003390.42,,,,,,,,80342705.09,,,,,,,,,,,,23711462136.12,,845982740.89,,,528458718.17,8681645540.74,9210104258.91,32921566395.03,,-29321475.89,,,3152202165.32,388411644.33,,31883260.04,,
