,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales
0,600989.SH,20190515,20190515,20190331,1,1,6600000000.0,1127308.67,7267883877.91,606045076.17,239936894.95,1832173135.02,,,,,59764920.58,,,454201740.22,,,,,,,,,105790447.87,2794012452.7,,,,,,,,,,,,,,1585694616.07,,1123507836.71,10994399.54,20862243.56,,1372334531.61,25554928766.41,,,,,,,,,,,,,,,,,28348941219.11,1985400000.0,1286000000.0,,,,,,,208619241.37,,,117471798.56,700009392.36,,,,,,,,,,,2333921394.18,,7972610612.22,3075623773.53,,,46680872.21,,79027678.52,,5661337449.18,,,,,,,,,,,,,,,,,13633948061.4,,,,,,14714993157.71,14714993157.71,28348941219.11,,,,,,,,,,
1,600989.SH,20190430,20190430,20190331,1,1,6600000000.0,1127308.67,7267883877.91,606045076.17,239936894.95,1832173135.02,,,,,59764920.58,,,454201740.22,,,,,,,,,105790447.87,2794012452.7,,,,,,,,,,,,,,1585694616.07,,1123507836.71,10994399.54,20862243.56,,1372334531.61,25554928766.41,,,,,,,,,,,,,,,,,28348941219.11,1985400000.0,1286000000.0,,,,,,,208619241.37,,,117471798.56,700009392.36,,,,,,,,,,,2333921394.18,,7972610612.22,3075623773.53,,,46680872.21,,79027678.52,,5661337449.18,,,,,,,,,,,,,,,,,13633948061.4,,,,,,14714993157.71,14714993157.71,28348941219.11,,,,,,,,,,
2,600989.SH,20190422,20190422,20181231,1,1,6600000000.0,1127308.67,6247461821.25,606045076.17,227946710.49,1434382695.96,,151960718.68,14656308.73,,56987595.36,,,507347626.05,,,,,,,,,89689946.61,2275734165.99,,,,,,,,15066334972.97,5867497634.61,,,,,1246934867.58,,1123507836.71,12028878.82,30338352.11,,1206777573.07,24553420115.87,,,,,,,,,,,,,,,,,26829154281.86,2390400000.0,1086000000.0,,,,,1027697530.97,549626673.24,462608022.44,,,90806467.47,555393409.66,,,,,,,,,,,2194016710.69,,7480327744.71,3075160000.0,,,46680872.21,,77236796.38,,5666245620.57,,,,,,,,,,,,,,,,,13146573365.28,,,,,,13682580916.58,13682580916.58,26829154281.86,,,,,,,,,,
3,600989.SH,20181029,20181029,20180930,1,1,6600000000.0,1127308.67,5201550370.66,344098685.06,217813537.85,1812477582.3,,137328875.0,,20425030.53,122151058.42,,,563054747.42,,,,,,,,,43429630.47,2698866924.14,,,,,,,,15214298277.44,4625746798.43,,,,,1256823572.56,,1123507836.71,7474237.3,17126704.91,,1509872063.39,23754849490.74,,,,,,,,,,,,,,,,,26453716414.88,2496400000.0,786000000.0,,,,,,,486980908.35,,,100566194.78,548452746.46,,,1747922721.32,,,,,,,,2748706626.44,,8090632918.24,3210574206.75,166801743.29,,46251105.12,,78466539.24,,5998493594.4,,,,,,,,,,,,,,,,,14089126512.64,,,,,,12364589902.24,12364589902.24,26453716414.88,,,,,,,,,,
4,600989.SH,20180829,20180829,20180630,1,1,6600000000.0,1127308.67,4181332667.98,344098685.05,226959450.68,1143350797.48,,133154238.84,16813687.88,19871514.03,104599004.89,,,542131013.02,,,,,,,,,49191968.76,2009112224.9,,,,,,,,15416498885.68,4012055408.76,,,,,1266073656.62,,1123507836.71,7507989.01,19481191.86,,886284303.38,22731409272.02,,,,,,,,,,,,,,,,,24740521496.92,2013400000.0,820000000.0,,,,,753439439.01,702288788.05,229284938.72,,,103696017.82,581782112.98,,,1775346986.18,,,,,,,,2493148446.98,,7458986729.74,3430166206.75,359663202.91,,45821338.04,,78965907.1,,5928016654.8,,,,,,,,,,,,,,,,,13387003384.54,,,,,,11353518112.38,11353518112.38,24740521496.92,,,,,,,,,,
5,600989.SH,20180427,20180427,20180331,1,1,6600000000.0,1127308.67,3649789952.69,344098685.06,211639301.88,2677835137.49,,314491281.59,25035967.01,33903803.14,119423964.92,,,492399515.04,,,,,,,,,45334805.03,3708424474.22,,,,,,,,15556278664.04,3695270422.15,,,,,1273361735.97,,1123507836.71,7619946.09,15409172.84,,461842468.46,22133290246.26,,,,,,,,,,,,,,,,,25841714720.48,1861580000.0,860000000.0,,,,,346329753.79,948024406.6,290734561.59,,,113348840.56,575057025.58,99775227.46,1443903200.0,1504066813.37,,,,,,,,2894970800.6,,9076210629.55,3427634206.75,544076789.96,,45391570.96,,80166274.96,,5958848842.63,,,,,,,,,,,,,,,,,15035059472.18,,,,,,10806655248.3,10806655248.3,25841714720.48,,,,,,,,,,
6,600989.SH,20190422,20190422,20171231,1,1,6600000000.0,1127308.67,4331892580.01,344098685.05,186454979.17,1919612234.19,,447777474.54,28298632.26,,84256578.97,,,454124330.62,,,,,,,,,43419836.26,2994334984.03,,,,,,,,15739352965.24,3502009797.07,,,,,1271397417.06,,1123507836.71,8842274.55,15409172.84,,374877964.98,22035397428.45,,,,,,,,,,,,,,,,,25029732412.48,2056280000.0,890000000.0,,,,,902018028.75,1063178571.72,263548786.02,,,139104060.28,661813630.13,,,,,,,,,,,2704920401.12,,8114449947.38,2531582206.75,,,44961803.88,,81366642.82,,5451708912.2,,,,,,,,,,,,,,,,,13566158859.58,,,,,,11463573552.9,11463573552.9,25029732412.48,,,,,,,,,,
7,600989.SH,20171019,20171229,20170930,1,1,6600000000.0,1127308.67,3743707154.24,166565520.09,161265825.77,3562084849.65,,655683849.7,15779828.16,218239871.9,370800611.37,,,388965797.07,,,,,,,,,39995332.35,5251550140.2,,,,,,,,15658086394.1,3351118492.46,,,,,1072632573.7,,1123507836.71,10113653.04,6706911.2,,349532998.27,21571698859.48,,,,,,,,,,,,,,,,,26823248999.68,2911970000.0,1080000000.0,,,,,1522018028.75,1515869541.38,402552545.02,,,80287469.36,609047297.06,87586348.79,,1284845406.09,,,,,,,,2810221913.16,,9392428549.61,2794848206.75,883435098.57,,44133957.45,,123767378.53,,6758154641.3,,,,,,,,,,,,,,,,,16150583190.91,,,,,,10672665808.77,10672665808.77,26823248999.68,,,,,,,,,,
8,600989.SH,20171229,20171229,20170630,1,1,6600000000.0,1127308.67,2868047310.5,166565520.09,153943547.44,3373819769.02,,604623667.58,27514317.65,860788678.48,64668323.38,,,358760630.37,,,,,,,,,38166564.42,5328341950.9,,,,,,,,15844497637.56,3117658117.67,,,,,1078118487.17,,1123507836.71,11353635.09,7004830.56,,194662453.78,21376802998.54,,,,,,,,,,,,,,,,,26705144949.44,2796470000.0,1030000000.0,,,,,1296718028.75,1505300447.34,315867469.35,,,78234868.13,788923083.44,143389210.49,540000000.0,1876582508.28,,,,,,,,2833740009.26,,10408755625.04,2794248206.75,797646094.97,,44133957.45,,74207378.53,,6506705637.7,,,,,,,,,,,,,,,,,16915461262.74,,,,,,9789683686.7,9789683686.7,26705144949.44,,,,,,,,,,
9,600989.SH,20170429,20170429,20170331,1,1,6600000000.0,176237516.56,2181017320.08,443101813.5,145732474.92,1808440420.68,,1206849777.93,29711760.31,2249274940.87,212087773.15,,,371269287.25,,,,,,,,,35546641.04,5913180601.23,,,,,,,,15908271580.19,2941075928.27,,,,,1067426300.44,,1123507836.71,12073748.14,7302749.91,,78380000.28,21138038143.94,,,,,,,,,,,,,,,,,27051218745.17,3199720000.0,1310000000.0,,,,,1780211489.42,1204194579.64,192887038.33,,,107460196.6,761788096.32,118995979.41,570000000.0,1420651031.51,,,,,,,,2895922475.86,,10362110887.09,2793694277.18,1030476675.2,,43720034.24,,,75407746.4,7143018733.02,,,,,,,,,,,,,,,,,17505129620.11,,,,,,9546089125.06,9546089125.06,27051218745.17,,,,,,,,,,
10,600989.SH,20190422,20190422,20161231,1,1,6600000000.0,176237516.56,3605478830.8,382217388.32,124084111.21,2212621074.62,,1215924494.94,34333701.47,,85217343.24,,,503007978.72,,,,,,,,,39691484.66,6378944956.83,,,,,,,,16061602639.27,2901980389.74,,,,,1082476298.17,,1123507836.71,10814444.44,7600669.27,,91467709.72,21279449987.32,,,,,,,,,,,,,,,,,27658394944.15,3415720000.0,1460000000.0,,,,,1828291258.37,1175402391.61,203219554.5,,,118476345.7,701316863.47,,,,,,,,,,,2516327976.13,35326770.38,9836217954.26,2788494277.18,,,43306111.03,,76608114.26,,6934159143.0,,,,,,,,,,,,,,,,,16770377097.26,,,,,,10888017846.89,10888017846.89,27658394944.15,,,,,,,,,,
11,600989.SH,20161025,20161025,20160930,1,1,6600000000.0,176237516.56,3277056027.57,214872719.07,122311261.79,2630540596.55,,117769516.37,36931774.06,2170341045.25,170969324.96,,,343654791.14,,,,,,,,,25956580.38,5496163628.71,,,,,,,,15638542971.44,3324836009.09,,,,,1032873714.99,,1123507836.71,11201027.74,7898588.62,,46050962.94,21184911111.53,,,,,,,,,,,,,,,,,26681074740.24,3729770000.0,2030000000.0,,,,,1466984149.33,1287173213.16,292685305.41,,,205105187.34,740904485.16,5644105.1,,1699046382.04,,,,,,,,1739873947.58,1026863297.62,10494280072.74,1982488206.68,,,16292150.13,67766785.7,,,5796317142.51,,,,,,,,,,,,,,,,,16290597215.25,,,,,,10390477524.99,10390477524.99,26681074740.24,,,,,,,,,,
12,600989.SH,20160818,20160818,20160630,1,1,6600000000.0,176237516.56,2517886693.24,214872719.07,104016161.17,1980324378.88,,123743178.01,27094464.53,2200081367.48,182738851.47,,,344697926.89,,,,,,,,,22697179.92,4881377347.18,,,,,,,,15363148656.26,3745556520.61,,,,,1036722049.83,,1123507836.71,710660.15,8196507.98,,46050962.94,21323893194.48,,,,,,,,,,,,,,,,,26205270541.66,5072670000.0,2080000000.0,,,,,922067611.94,1598282577.41,187067410.77,,,223001782.97,535568156.18,4530000.0,,1867520793.87,,,,,,,,467755029.48,2562806946.49,10448600309.11,986928206.68,,,16292150.13,,,67766785.7,6143657142.51,,,,,,,,,,,,,,,,,16592257451.62,,,,,,9613013090.04,9613013090.04,26205270541.66,,,,,,,,,,
13,600989.SH,20160429,20160429,20160331,1,1,6600000000.0,176237516.56,2312459281.23,214872719.07,87886623.36,2105619233.07,,110932548.52,43026520.29,2236279654.54,267333931.07,,,293745969.73,,,,,,,,,18493967.85,5075431825.07,,,,,,,,15358091477.74,3572069213.73,,,,,1040461695.97,,1123507836.71,572017.17,8494427.33,,46050962.94,21149247631.59,,,,,,,,,,,,,,,,,26224679456.66,4476540000.0,2036181538.11,,,,,792576009.46,1653083413.74,166694076.21,,,223527164.79,601922090.5,,,1908625645.21,,,,,,,,869742123.1,3030272319.49,11282624380.61,990000000.0,,,16292150.13,67766785.7,,,5550598935.83,,,,,,,,,,,,,,,,,16833223316.44,,,,,,9391456140.22,9391456140.22,26224679456.66,,,,,,,,,,
14,600989.SH,20171229,20171229,20151231,1,1,6600000000.0,176237516.56,2055908914.79,213312264.97,66234831.96,2015787808.47,,106588473.86,22876341.47,2343624075.13,12103307.75,,,309803332.92,,,,,,,,,18694536.05,4829477875.65,735701.52,,,,,,,15466842271.28,3528526778.69,,,,,1077548697.11,,1123507836.71,791759.25,8792346.69,,228050008.49,21434795399.74,,,,,,,,,,,,,,,,,26264273275.39,3668220000.0,1640000000.0,,,,,1178209770.2,1576086786.38,245473165.01,,,158276989.3,448895366.65,11453592.08,,2385420928.61,,,,,,,,1757664450.58,3009819864.69,12411300913.5,988999897.78,,,16292150.13,,67766785.7,,4741278833.61,,,,,,,,,,,,,,,,,17152579747.11,,,,,,9111693528.28,9111693528.28,26264273275.39,,,,,,,,,,
15,600989.SH,20160428,20160428,20150930,1,1,6589299960.54,176237516.56,1990660833.23,60248736.52,87164085.09,1799507009.19,,15516550.01,47001642.52,4826726487.52,124608550.03,,,290070284.54,,,,,,,,,59480855.9,7162911379.71,,,,,,,,14008209561.3,2504909668.02,,,,,996715681.61,,1123507836.71,1009901.37,9090266.04,,46508398.63,18689951313.68,,,,,,,,,,,,,,,,,25852862693.39,3518180000.0,1510000000.0,,,,,3377870775.23,1423721607.42,287720444.99,,,116588928.73,349172249.79,11684269.23,,2408482006.71,,,514073770.49,,,,,2303473108.26,,12302787160.85,1024924075.86,25321037.71,,16292150.13,,61747136.9,,4646464400.6,,,,,,,,,,,,,,,,,16949251561.45,,,,,,8903611131.94,8903611131.94,25852862693.39,,,,,,,,,,
16,600989.SH,20150817,20150817,20150630,1,1,6589299960.54,176237516.56,1239432668.73,60248736.52,73801647.5,1600628073.05,,15566818.01,50185162.6,3723927583.62,649767536.65,,,300744995.26,,,,,,,,,,6340820169.19,,,,,,,,6936962227.05,8802230043.53,,,,,968390561.88,,1123507836.71,90224008.21,17356849.94,,122880705.72,18061552233.04,,,,,,,,,,,,,,,,,24402372402.23,3158180000.0,1605000000.0,,,,,3037000000.0,1586323855.69,203359768.34,,,206603716.53,139386285.11,,,2205091579.81,,,,,,,,3339702923.4,,12322468128.88,609247527.9,95787588.79,,11883835.99,1579933.68,,64204857.14,3940883743.5,,,,,,,,,,,,,,,,,16263351872.38,,,,,,8139020529.85,8139020529.85,24402372402.23,,,,,,,,,,
17,600989.SH,20150429,20150429,20150331,1,1,6589299960.54,176237516.56,845330454.87,60248736.52,55449947.56,1485708290.59,,21051632.55,50934623.75,3378324526.63,803197823.44,,,367063996.49,,,,,,,,,,6106280893.45,,,,,,,,6916912375.75,8578521409.55,,,,,956012816.11,,1123507836.71,46316212.12,17356849.94,,122880705.73,17761508205.91,,,,,,,,,,,,,,,,,23867789099.36,3267120000.0,1080000000.0,,,,,3030700000.0,1424582124.33,182180690.28,,,216743055.78,1999212.72,23247777.77,,2256904814.68,,,,,,,,3754653713.06,,11971011388.62,605877568.96,219544898.92,,11883835.99,1579933.68,,64204857.14,4170211094.69,,,,,,,,,,,,,,,,,16141222483.31,,,,,,7726566616.05,7726566616.05,23867789099.36,,,,,,,,,,
18,600989.SH,20171229,20171229,20141231,1,1,6589299960.54,186237516.56,695112112.87,58700550.17,43900603.6,2311534008.39,,125731451.71,21929615.95,2662514425.39,99750658.76,,,422776743.98,,,,,,,,,235265575.27,5879502479.45,1000000.0,,,,,,,6102147405.19,10477722189.46,,,,,1027414626.57,,1123507836.71,1124046.04,9984024.1,,444914991.95,19187815120.02,,,,,,,,,,,,,,,,,25067317599.47,4036120000.0,1080000000.0,,,,,776300000.0,1557866524.95,257594587.43,,,171765458.96,84298066.59,46293987.26,,2491938762.68,,,,,,,,2733861761.09,3303092316.3,12503011465.26,586599999.99,292246697.35,,11883835.99,,64204857.14,,4991055390.47,,,,,,,,,,,,,,,,,17494066855.73,,,,,,7573250743.74,7573250743.74,25067317599.47,,,,,,,,,,
19,600989.SH,20141027,20141027,20140930,1,1,5800000000.0,176237516.56,937441547.48,46922576.57,74290186.45,1558167416.58,,17083990.39,10094156.52,2944922826.77,1103086555.04,,,224083562.6,,,,,,,,,,5857438507.9,,,,,,,,6052581974.03,8371466836.21,,,,,932595215.2,,1123507836.71,1323529.25,19577925.16,,124710448.52,16625763765.08,,,,,,,,,,,,,,,,,22483202272.98,4939360000.0,1100000000.0,,,,,3253500000.0,920422122.18,297178824.88,,,161097954.26,-148713211.55,10912222.22,,1525059383.86,,,,,,,,1772632890.22,,8892090186.07,927922260.34,600079044.05,,15054322.2,,,73804633.26,6556220259.85,,,,,,,,,,,,,,,,,15448310445.92,,,,,,7034891827.06,7034891827.06,22483202272.98,,,,,,,,,,
20,600989.SH,20140822,20140822,20140630,1,1,5800000000.0,176237516.56,869251510.52,46922576.57,74027942.78,963322203.35,,18045878.29,10094156.52,2973882650.31,1453657577.31,,,290132886.69,,,,,,,,,,5709135352.47,,,,,,,,6107510524.91,7676344757.39,,,,,937544757.15,,1123507836.71,1523012.15,19577925.16,,124710448.52,15990719261.99,,,,,,,,,,,,,,,,,21699854614.46,5948360000.0,1000000000.0,,,,,1978000000.0,1438160217.26,148531271.09,,,201142791.66,-147316595.82,4676666.67,,1504678591.63,,,,,,,,954632890.22,,7082505832.71,910244342.51,703445937.35,,15054322.2,,,73804633.26,7650909235.32,,,,,,,,,,,,,,,,,14733415068.03,,,,,,6966439546.43,6966439546.43,21699854614.46,,,,,,,,,,
21,600989.SH,20140515,20140515,20140331,1,1,5800000000.0,176237516.56,738028800.21,46922576.57,65590956.45,946979291.57,,28240760.64,10096163.4,3947258453.57,1604497465.74,,,355013933.67,,,,,,,,,,6892086068.59,,,,,,,,6185138216.29,6245489143.03,,,,,908210209.16,,1123507836.71,1745275.96,19577925.16,,124710448.52,14608379054.83,,,,,,,,,,,,,,,,,21500465123.42,5796300000.0,1117622720.0,,,,,1700000000.0,1047918657.04,302231648.01,,,189833579.23,-51606570.26,11814705.46,,1532472038.28,,,,,,,,1377632890.22,,7227919667.98,833176712.36,774841642.52,,15054322.2,,,26392928.57,7445765605.65,,,,,,,,,,,,,,,,,14673685273.63,,,,,,6826779849.79,6826779849.79,21500465123.42,,,,,,,,,,
22,600989.SH,20140515,20140515,20131231,1,1,5800000000.0,176237516.56,597858009.85,46922576.57,56458198.3,1179196084.26,,29945530.5,10110103.41,3497893609.03,1460588470.25,,,293061513.91,,,,,,,,,,6470795311.36,,,,,,,,6243899955.39,5552737652.85,,,,,913305051.23,,1123507836.71,1939063.6,19577925.16,,124710448.52,13979677933.46,,,,,,,,,,,,,,,,,20450473244.82,4941500000.0,1150000000.0,,,,,1786845000.0,904441582.18,162849374.76,,,170171298.0,-53250029.88,12531123.09,,1633676730.67,,,,,,,,1423279869.13,,7190544947.95,758694080.16,840810664.67,,15054322.19,,,26392928.57,6582451995.59,,,,,,,,,,,,,,,,,13772996943.54,,,,,,6677476301.28,6677476301.28,20450473244.82,,,,,,,,,,
23,600989.SH,20140506,20140506,20130930,1,1,2500000000.0,,2043034203.21,371879104.36,145178690.02,1057335092.1,,20390300.0,862405.78,3582838430.02,2085844001.17,,,393470773.0,,,,,,,,,,7140741002.07,,,207000429.76,,,,,4170826735.16,6861726326.14,631994.84,,,,908064147.86,,,-3575096.89,14079797.67,,126308678.02,12285063012.56,,,,,,,,,,,,,,,,,19425804014.63,4219300000.0,1340000000.0,,,,,1601435000.0,1836132847.06,223197921.07,,,121405566.5,403328.42,5545678.07,,1861663098.96,,,,,,,,1105412183.3,,8095195623.38,830962107.47,1066055222.36,,25761877.07,,,28581000.0,6170660206.9,,,,,,,,,,,,,,,,,14265855830.28,,,,,99856186.76,5060091997.59,5159948184.35,19425804014.63,,,,,,,,,,
24,600989.SH,20130828,20130828,20130630,1,1,2500000000.0,,2046334985.32,371879104.36,138096144.59,467153684.69,,63780031.32,9062073.98,2616964046.53,2065347295.22,,,203023362.95,,,,,,,,,,5425330494.69,,,207000429.76,,,,,4250277806.34,5994741115.07,631994.84,,,,891350832.99,,,-5543883.92,14079797.67,,126308678.02,11478846770.77,,,,,,,,,,,,,,,,,16904177265.46,2820000000.0,1490000000.0,,,,,834590000.0,1645685409.26,143414524.75,,,147681422.25,47290282.99,2376719.17,,2077965316.12,,,,,,,,544463183.3,,6933466857.84,816261008.57,1127703681.5,,21998296.52,,,28581000.0,4814543986.59,,,,,,,,,,,,,,,,,11748010844.43,,,,,99856186.76,5056310234.27,5156166421.03,16904177265.46,,,,,,,,,,
