,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales
0,000820.SZ,20190430,20190430,20190331,1,1,637245222.0,8951925.58,13393418.98,40109318.76,,112489572.81,,100000.0,350555346.55,,1013618959.92,,,234587261.12,,,,,,,,,105477649.06,1833739449.5,,,,1140918.31,,,,4427325.36,,,,,,25306157.44,,,1402092.2,,,,32276493.31,,,,,,,,,,,,,,,,,1866015942.81,,592960472.32,,,,,,,57226938.68,,,37297883.92,12609245.18,39734879.91,,,,,,,,,,199107984.87,92636336.21,1500501191.72,198377020.46,,,,,,,211869133.77,,,,,,,,,,,,,,,,,1712370325.49,,,,,,153645617.32,153645617.32,1866015942.81,,,,,,,,,,
1,000820.SZ,20190430,20190430,20181231,1,1,637245222.0,8951925.58,50653669.29,40109318.76,,111209115.8,,495000.0,356024341.01,10286619.04,1016781841.71,,,233028882.85,,,,,,,,,104109571.14,1831935371.55,,,0.0,1127728.2,,,,4924459.63,,,,,,26656229.12,,,1655256.13,,,,34363673.08,,,,,,,,,,,,,,,,,1866299044.63,0.0,692960472.32,,,,,1480000.0,198707536.26,58842954.67,,,36507276.12,12424886.29,23329322.16,,146899120.77,,,,,,,,194743587.38,93316253.62,1459211409.59,198346089.96,17835677.45,,,,,,216181767.41,,,,,,,,,,,,,,,,,1675393177.0,,,,,,190905867.63,190905867.63,1866299044.63,,,,,,,,,,
2,000820.SZ,20181030,20181030,20180930,1,1,637245222.0,8951925.58,812666159.93,40109318.76,,176838233.71,,300000.0,760080308.28,,1214448989.96,,,411494406.77,,,,,,,,,105985120.04,2687362445.54,,,84519.45,1134323.27,,,,5361110.39,3331060.76,,,,,28029449.33,,,7426884.48,9593807.73,,,54961155.41,,,,,,,,,,,,,,,,,2742323600.95,,592999600.0,,,,,,,106938254.66,,,30208529.79,29110238.45,,,,,,,,,,,190443617.16,92675501.44,1569041138.65,198259567.47,,,,,,,220364104.03,,,,,,,,,,,,,,,,,1789405242.68,,,,,,952918358.27,952918358.27,2742323600.95,,,,,,,,,,
3,000820.SZ,20180830,20180830,20180630,1,1,637245222.0,8951925.58,857219425.15,40109318.76,,278745346.32,,350000.0,768553392.46,23445715.67,1215558788.16,,,399125678.14,,,,,,,,,105831897.35,2791610818.1,,,436717.55,1140918.33,,,,5896746.38,3332084.54,,,,,29538592.9,,,9197172.4,5590363.02,,,55132595.12,,,,,,,,,,,,,,,,,2846743413.22,0.0,592999600.0,,,,,173757797.98,207729804.8,108566810.81,,,21826616.1,27853283.71,9678704.5,,104957297.03,,,,,,,,284692141.57,92736712.76,1624798769.26,198173044.98,26299975.49,,,,,,224473020.47,,,,,,,,,,,,,,,,,1849271789.73,,,,,,997471623.49,997471623.49,2846743413.22,,,,,,,,,,
4,000820.SZ,20180428,20180428,20180331,1,1,637245222.0,8951925.58,873140982.72,40109318.76,,283482379.52,,100000.0,757002192.61,18731523.89,1208424974.81,,,397500415.98,,,,,,,,,115209472.8,2780450959.61,,,926929.12,1151910.09,,,,8393912.32,3330607.04,,,,,31080765.25,,,9557909.69,5520474.03,,,59962507.54,,,,,,,,,,,,,,,,,2840413467.15,184714444.44,592999600.0,,,,,182590000.0,202603857.07,108782178.76,,,33396023.52,27922905.49,14426066.46,,57292372.26,,,,,,,,95796054.51,94206315.6,1410015373.67,198086522.49,34203945.49,,,,,,417004912.42,,,,,,,,,,,,,,,,,1827020286.09,,,,,,1013393181.06,1013393181.06,2840413467.15,,,,,,,,,,
5,000820.SZ,20180428,20190430,20171231,1,1,637245222.0,8951925.58,751217970.08,40109318.76,,444168703.04,,,,16141582.17,1083270729.84,,,440750184.2,,,,,,,,,129741128.86,2619201337.13,,,1284444.07,1154108.43,,,,9861317.55,2790302.94,,,,,32630452.43,,,10569969.04,,,,58290594.46,,,,,,,,,,,,,,,,,2677491931.59,204621111.12,593000000.0,,,,,180753723.15,206313873.47,81908802.78,,,36275504.36,13222117.19,2824597.43,,44062181.63,,,,,,,,95944377.9,94619852.04,1348925029.95,198000000.0,34475622.1,,,,,,437096733.22,,,,,,,,,,,,,,,,,1786021763.17,,,,,,891470168.42,891470168.42,2677491931.59,,,,,,,,,,
6,000820.SZ,20171030,20171030,20170930,1,1,637245222.0,8951925.58,896765497.27,40109318.76,,547545485.0,,500000.0,725659622.59,15878916.46,603006542.72,,,32472185.8,,,,,,,,,61692582.94,1986755335.51,,,1829744.46,1160703.49,,,,9316066.52,2760957.85,,,,,34125985.72,,,8851759.33,5097875.75,,,63143093.12,,,,,,,,,,,,,,,,,2049898428.63,230579444.45,290000000.0,,,,,30288723.15,175976943.54,83046806.23,,,12441140.83,30258488.88,1136609.73,,50687778.47,,,,,,,,61500000.0,46964797.74,782301288.57,,0.0,,,,,,230579444.45,,,,,,,,,,,,,,,,,1012880733.02,,,,,,1037017695.61,1037017695.61,2049898428.63,,,,,,,,,,
7,000820.SZ,20170830,20170830,20170630,1,1,637245222.0,8951925.58,799513734.69,40109318.76,,1064973464.1,,2142000.0,384253438.63,16368069.52,360064967.68,,,23927189.91,,,,,,,,,31049346.51,1882778476.35,,,2400000.0,1167298.55,,,,7481994.31,1098000.65,,,,,35564069.43,,,8569269.65,3166646.86,,,59447279.45,,,,,,,,,,,,,,,,,1942225755.8,250465555.56,285000000.0,,,,,10853900.0,198295031.07,97534459.89,,,14101422.54,28820470.94,1147129.17,,48533462.6,,,,,,,,42400000.0,25308391.0,751994267.21,,0.0,,,,,,250465555.56,,,,,,,,,,,,,,,,,1002459822.77,,,,,,939765933.03,939765933.03,1942225755.8,,,,,,,,,,
8,000820.SZ,20170427,20170427,20170331,1,1,637245222.0,8951925.58,664926696.6,40109318.76,,730398841.25,,2880000.0,215763579.8,11350834.86,285076682.98,,,27849198.8,,,,,,,,,9902455.59,1283221593.28,,,,182436.8,,,,6712394.13,,,,,,37865059.0,,,8872421.85,4938499.1,,,58570810.88,,,,,,,,,,,,,,,,,1341792404.16,79339166.67,155000000.0,,,,,9106900.0,136456968.26,40937190.92,,,19827746.45,30805560.24,455781.95,,41384194.73,,,,,,,,23300000.0,,457274342.55,,,,,,,,79339166.67,,,,,,,,,,,,,,,,,536613509.22,,,,,,805178894.94,805178894.94,1341792404.16,,,,,,,,,,
9,000820.SZ,20170427,20170427,20161231,1,1,637245222.0,8951925.58,591786858.89,40109318.76,,269532180.92,0.0,0.0,624699812.49,5559356.61,230240740.25,0.0,0.0,20896565.07,,0.0,,,,,,,1119023.48,1152047678.82,0.0,0.0,0.0,0.0,,,0.0,6025782.6,0.0,0.0,0.0,0.0,0.0,38882756.92,0.0,0.0,5298355.03,4938499.1,,0.0,55145393.65,,,,0.0,,,,,,,,,,,,,1207193072.47,420000.0,125000000.0,,,,,13612000.0,154850502.09,77627570.21,,,8469064.08,48381663.43,220566.7,,42792648.73,,,,,,,,3600000.0,,474554015.24,,180000.0,,,,,,600000.0,,,,,,,,,,,,,,,,,475154015.24,,,,,,732039057.23,732039057.23,1207193072.47,,,,,,,,,0.0,
10,000820.SZ,20161031,20161031,20160930,1,1,287834760.0,-190122663.7,408859736.26,40109318.76,,516962256.59,,,223158670.05,45888248.44,48338779.19,,,170040009.74,,,,,,,,,1525034.71,1005912998.72,,,,,,,,4587676.22,,,,,,39639167.46,,,4891178.47,681168.9,,,49799191.05,,,,,,,,,,,,,,,,,1055712189.77,1050000.0,75000000.0,,,,,17196500.0,122756070.19,4941597.12,,,16387115.86,16230745.07,6599700.0,,44819310.21,,,,,,,,203600000.0,,507531038.45,,450000.0,,,,,,1500000.0,,,,,,,,,,,,,,,,,509031038.45,,,,,,546681151.32,546681151.32,1055712189.77,,,,,,,,,,
11,000820.SZ,20160831,20160831,20160630,1,1,287834760.0,489695166.01,-633488322.72,89850806.08,,5074883.68,,,29233786.79,18568638.47,76266506.26,,,79497173.82,,,,,,,,,1523023.74,210164012.76,35360482.12,,,,,,,246524078.07,57030560.8,,,,,52965510.44,,,,1670710.03,,48316342.43,441867683.89,,,,,,,,,,,,,,,,,652031696.65,,,,,,,,23044484.98,3072937.76,,,49085841.98,37750567.46,,764940.0,9300285.16,,,,,,,,,,123019057.34,,,,,910546.25,,294209683.69,295120229.94,,,,,,,,,,,,,,,,,418139287.28,,,,,,233892409.37,233892409.37,652031696.65,,,,,,,,,,
12,000820.SZ,20160428,20160428,20160331,1,1,287834760.0,474875466.01,-610064881.48,89850806.08,,12540815.8,,,31926576.58,21723881.54,70907204.14,,,84739903.35,,,,,,,,,1523023.74,223361405.15,35360482.12,,,,,,,252038285.88,57030560.8,,,,,53355453.14,,,,1670710.03,,48180375.03,447635867.0,,,,,,,,,,,,,,,,,670997272.15,,,,,,,,32830474.55,4673510.11,,,43557621.51,42164975.9,,764940.0,9389369.53,,,,,,,,,,133380891.6,,,,,910546.25,,294209683.69,295120229.94,,,,,,,,,,,,,,,,,428501121.54,,,,,,242496150.61,242496150.61,670997272.15,,,,,,,,,,
13,000820.SZ,20160428,20160428,20151231,1,1,287834760.0,474875464.18,-589332947.86,89850806.08,,1307124.83,,1620000.0,78890643.41,18185020.71,55567582.31,,,96885992.68,,,,,,,,,1523023.74,253979387.68,35360482.12,,,,,,,258523612.4,56629053.76,,,,,53745395.84,,,,1670710.03,,36866313.6,442795567.75,,,,,,,,,,,,,,,,,696774955.43,,,,,,,,37516429.3,2680708.93,,,41494597.55,41585806.86,,764940.0,14384160.45,,,,,,,,,,138426643.09,,,,,910546.25,,294209683.69,295120229.94,,,,,,,,,,,,,,,,,433546873.03,,,,,,263228082.4,263228082.4,696774955.43,,,,,,,,,,
14,000820.SZ,20151030,20151030,20150930,1,1,287834760.0,474875464.18,-616094123.79,89850806.08,,302590.71,,1089144.36,37872268.26,19268887.43,50922764.14,,,125713233.96,,,,,,,,,1741.69,235170630.55,35360482.12,,,,,,,268732888.84,55722765.49,,,,,54135338.54,,,,1345913.76,,33182065.96,448479454.71,,,,,,,,,,,,,,,,,683650085.26,,,,,,,,44245613.28,12686880.25,,,37055345.18,36488939.73,,764940.0,19035786.6,,,,,,,,,,150277505.04,,,,,2695990.06,,294209683.69,296905673.75,,,,,,,,,,,,,,,,,447183178.79,,,,,,236466906.47,236466906.47,683650085.26,,,,,,,,,,
15,000820.SZ,20150828,20150828,20150630,1,1,287834760.0,474875464.18,-604426161.12,89850806.08,,3104572.65,,381095.75,68947091.24,15291631.3,35961854.96,,,128055937.64,,,,,,,,,1741.69,251743925.23,35360482.12,,,,,,,276218152.38,47449287.4,,,,,54525281.24,,,,1345913.76,,36723463.0,451622579.9,,,,,,,,,,,,,,,,,703366505.13,,,,,,,,53852139.33,10723145.82,,,38931444.16,35810481.55,,764940.0,18243811.38,,,,,,,,,,158325962.24,,,,,2695990.06,,294209683.69,296905673.75,,,,,,,,,,,,,,,,,455231635.99,,,,,,248134869.14,248134869.14,703366505.13,,,,,,,,,,
16,000820.SZ,20150429,20150429,20150331,1,1,287834760.0,452555546.77,-601763961.01,89850806.08,,458629.86,,912864.7,46854777.24,22455617.94,38733435.42,,,152654172.34,,,,,,,,,3921046.08,265990543.58,35360482.12,,,,,,,282074520.95,48265675.33,,,,,54915223.94,,,,1557040.03,,30745068.16,452918010.53,,,,,,,,,,,,,,,,,718908554.11,,,,,,,,66689309.67,16573788.54,,,31721565.42,33671079.02,,764940.0,44105045.87,,,,,,,,,,193525728.52,,,,,2695990.06,,294209683.69,296905673.75,,,,,,,,,,,,,,,,,490431402.27,,,,,,228477151.84,228477151.84,718908554.11,,,,,,,,,,
17,000820.SZ,20150429,20150429,20141231,1,1,287834760.0,452555089.07,-600788117.44,89850806.08,,7016940.3,,2911120.0,55621680.09,20836015.57,43865587.43,,,96386076.95,,,,,,,,,3297945.8,229935366.14,35360482.12,,,,,,,289721254.35,46785014.61,,,,,55305166.64,,,,1557040.03,,29801174.63,458530132.38,,,,,,,,,,,,,,,,,688465498.52,,,,,,,,40227682.31,13386796.49,,,27405308.38,37652227.56,,764940.0,42670332.32,,,,,,,,,,162107287.06,,,,,2695990.06,,294209683.69,296905673.75,,,,,,,,,,,,,,,,,459012960.81,,,,,,229452537.71,229452537.71,688465498.52,,,,,,,,,,
18,000820.SZ,20141025,20141025,20140930,1,1,287834760.0,452555089.07,-602140812.18,89850806.08,,359248.5,,2312198.85,52674708.93,21432015.48,49887057.47,,,126570202.38,,,,,,,,,1104.69,253236536.3,,,35360482.12,,,,,292620652.58,48849786.07,,,,,55695109.34,,,,441403.92,,13505725.93,446473159.96,,,,,,,,,,,,,,,,,699709696.26,,,,,,,,54882905.48,17356086.5,,,22625145.59,27639502.13,,764940.0,49152882.83,,,,,,,,,,172421462.53,,,,,4978707.07,,294209683.69,299188390.76,,,,,,,,,,,,,,,,,471609853.29,,,,,,228099842.97,228099842.97,699709696.26,,,,,,,,,,
19,000820.SZ,20140821,20140821,20140630,1,1,287834760.0,452555089.07,-599699002.16,89850806.08,,51894569.11,,3449244.3,54963371.49,19384710.47,49394049.45,,,139389225.34,,,,,,,,,1104.69,318476274.85,,,35360482.12,,,,,299650448.04,44439089.24,,,,,56085052.04,,,,441403.92,,15435499.24,451411974.6,,,,,,,,,,,,,,,,,769888249.45,,,,,,,100000000.0,54244068.03,19773230.97,,,20256049.64,26305401.38,,764940.0,18814515.68,,,,,,,,,,240158205.7,,,,,4978707.07,,294209683.69,299188390.76,,,,,,,,,,,,,,,,,539346596.46,,,,,,230541652.99,230541652.99,769888249.45,,,,,,,,,,
20,000820.SZ,20140430,20140430,20140331,1,1,287834760.0,444688845.95,-602749451.96,89850806.08,,52084886.83,,2373075.62,51331017.43,30331004.08,75937098.49,,,142768975.94,,,,,,,,,1103123.38,355929181.77,,,35360482.12,,,,,307227057.57,42132749.95,,,,,56411555.24,,,,441403.92,,20902756.88,462476005.68,,,,,,,,,,,,,,,,,818405187.45,,,,,,,100000000.0,109647296.07,21586462.72,,,20220594.98,28505164.04,,764940.0,18867378.81,,,,,,,,,,299591836.62,,,,,4978707.07,,294209683.69,299188390.76,,,,,,,,,,,,,,,,,598780227.38,,,,,,219624960.07,219624960.07,818405187.45,,,,,,,,,,
21,000820.SZ,20140430,20140430,20131231,1,1,287834760.0,444688845.95,-603024200.03,89850806.08,,27496739.72,,1715582.75,39021415.95,14940093.43,42372750.03,8800000.0,,80658395.34,,,,,,,,,1103123.38,216108100.6,,,35360482.12,,,,,314291006.1,38957678.74,,,,,56864937.44,,,,441403.92,,20902756.88,466818265.2,,,,,,,,,,,,,,,,,682926365.8,,,,,,,,64373064.91,18657719.76,,,13577213.16,27172864.36,,764940.0,39841960.85,,,,,,,,,,164387763.04,,,,,4978707.07,,294209683.69,299188390.76,,,,,,,,,,,,,,,,,463576153.8,,,,,,219350212.0,219350212.0,682926365.8,,,,,,,,,,
22,000820.SZ,20131025,20131025,20130930,1,1,287834760.0,444688845.95,-609794229.84,89850806.08,,2381430.87,,2571531.2,63891958.06,18096719.78,60347440.03,,,98656354.39,,,,,,,,,970842.08,246916276.41,,,35360482.12,,,,,317429277.25,42677723.91,,,,,57064561.68,,,,411835.39,,,452943880.35,,,,,,,,,,,,,,,,,699860156.76,,,,,,,,74382115.0,37777236.53,,,11412064.41,22946208.38,,764940.0,37831187.94,,,,,,,,,982984.68,186096736.94,,,,,6973553.94,,294209683.69,301183237.63,,,,,,,,,,,,,,,,,487279974.57,,,,,,212580182.19,212580182.19,699860156.76,,,,,,,,,,
23,000820.SZ,20130823,20130823,20130630,1,1,287834760.0,444688845.95,-615035230.14,89850806.08,,18919923.93,,6368002.2,52088775.28,13692929.77,49240764.83,,,115138319.83,,,,,,,,,970842.08,256419557.92,,,35360482.12,,,,,324972915.12,40645666.05,,,,,57517943.88,,,,411835.39,,,458908842.56,,,,,,,,,,,,,,,,,715328400.48,,,,,,,,65304797.78,43424587.57,,,7977933.06,20989723.97,,764940.0,67891013.9,,,,,,,,,452984.68,206805980.96,,,,,6973553.94,,294209683.69,301183237.63,,,,,,,,,,,,,,,,,507989218.59,,,,,,207339181.89,207339181.89,715328400.48,,,,,,,,,,
24,000820.SZ,20130426,20130426,20130331,1,1,287834760.0,444688845.95,-618738659.56,89850806.08,,56788622.49,,2058025.0,44907708.82,13469325.6,76238968.45,,,76723513.83,,,,,,,,,1406303.63,271592467.82,,,35360482.12,,,,,332337627.91,37590770.32,,,,,57971326.08,,,,411835.39,,,463672041.82,,,,,,,,,,,,,,,,,735264509.64,,,,,,,,66256494.12,33264407.01,,,4450499.69,28852800.04,,764940.0,96023394.0,,,,,,,,,832984.68,230445519.54,,,,,6973553.94,,294209683.69,301183237.63,,,,,,,,,,,,,,,,,531628757.17,,,,,,203635752.47,203635752.47,735264509.64,,,,,,,,,,
25,000820.SZ,20130426,20130426,20121231,1,1,287834760.0,394688845.95,-618946015.81,89850806.08,,43617691.85,,2420881.1,52487756.73,10011201.54,37206108.56,2200000.0,,36108620.07,,,,,,,,,1967226.53,186019486.38,,,35360482.12,,,,,339867312.35,37493170.32,,,,,58424708.28,,,,411835.39,,,471557508.46,,,,,,,,,,,,,,,,,657576994.84,,,,,,,,44615471.37,30306516.48,,,3293950.34,32994818.9,,764940.0,90989663.9,,,,,,,,,,202965360.99,,,,,6973553.94,,294209683.69,301183237.63,,,,,,,,,,,,,,,,,504148598.62,,,,,,153428396.22,153428396.22,657576994.84,,,,,,,,,,
26,000820.SZ,20121023,20121023,20120930,1,1,287834760.0,150863596.71,-1174678017.06,89850806.08,,3321886.24,,,48279005.91,15107356.58,36512595.64,,,28039532.13,,,,,,,,,,131260376.5,,,,,,,,111426961.17,26042443.66,,,,,442833014.07,,,,,,,580302418.9,,,,,,,,,,,,,,,,,711562795.4,30000000.0,61575303.0,,,,,,129073776.28,44310658.36,,,57812679.87,400484613.88,78862025.57,764940.0,239750662.81,,,,,,,,62520139.33,3541932.12,1078696731.22,,,,231680000.0,17314918.45,,,278994918.45,,,,,,,,,,,,,,,,,1357691649.67,,,,,,-646128854.27,-646128854.27,711562795.4,,,,,,,,,,
27,000820.SZ,20120824,20120824,20120630,1,1,287834760.0,150863596.71,-1180794723.85,89850806.08,,365838.59,,,36275406.12,6919493.06,35801201.99,,,30399799.38,,,,,,,,,,109761739.14,,,,,,,,115359057.41,26042443.66,,,,,445078936.93,,,,,,,586480438.0,,,,,,,,,,,,,,,,,696242177.14,30000000.0,61575303.0,,,,,,135090751.28,44869571.56,,,57363937.57,398086352.28,78862025.57,764940.0,230359799.16,,,,,,,,62520139.33,,1069492819.75,,,,231680000.0,17314918.45,,,278994918.45,,,,,,,,,,,,,,,,,1348487738.2,,,,,,-652245561.06,-652245561.06,696242177.14,,,,,,,,,,
28,000820.SZ,20120427,20120427,20120331,1,1,287834760.0,150863596.71,-1247725935.55,89850806.08,,3060164.06,,797030.15,29859712.69,8801336.98,22722780.95,,,33275113.22,,,,,,,,,,98516138.05,,,,,,,,350939645.49,72406573.34,,,,,610591020.27,,,,,,,1033937239.1,,,,,,,,,,,,,,,,,1132126820.51,10000000.0,81575303.0,,,,,,141444208.07,55772266.8,,,54200238.94,372712167.97,103319084.49,764940.0,720000226.22,,,,,,,,62520139.33,,1592308574.82,,,,231680000.0,17341918.45,,,258994918.45,,,,,,,,,,,,,,,,,1851303493.27,,,,,,-719176672.76,-719176672.76,1132126820.51,,,,,,,,,,
29,000820.SZ,20120427,20130426,20111231,1,1,287834760.0,150863596.71,-1223751504.86,89850806.08,,338277.49,,7582.89,42813596.2,1973578.87,22819914.81,,,34995799.42,,,,,,,,,,102948749.68,,,,,,,,360876362.99,72406573.34,,,,,614108056.65,,,,,,,1047390992.98,,,,,,,,,,,,,,,,,1150339742.66,10000000.0,81575303.0,,,,,,148717599.38,44282539.52,,,50246495.12,372857615.77,91280342.4,764940.0,734302191.76,,,,,,,,62520139.33,,1586547166.28,,,,231680000.0,17314918.45,,,258994918.45,,,,,,,,,,,,,,,,,1845542084.73,,,,,,-695202342.07,-695202342.07,1150339742.66,,,,,,,,,,
30,000820.SZ,20111027,20111027,20110930,1,1,287834760.0,150863596.71,-1362851844.16,89850806.08,,28380087.25,,6283944.45,93464969.53,3010339.05,31466967.76,,,47403006.72,,,,,,,,,,210009314.76,,,,,,,,363379924.88,75769970.63,,,,,617625093.03,,,,,,,1056774988.54,,,,,,,,,,,,,,,,,1266784303.3,4000000.0,91575303.0,,,,,56000000.0,205681765.01,53737440.2,,,48192464.29,347711524.23,74047270.01,764940.0,707846406.61,,,,,,,,103770139.33,3839100.38,1693166353.06,,,,390846641.56,13073990.05,,,407920631.61,,,,,,,,,,,,,,,,,2101086984.67,,,,,,-834302681.37,-834302681.37,1266784303.3,,,,,,,,,,
31,000820.SZ,20110827,20110827,20110630,1,1,287834760.0,150863596.71,-1319351917.73,89850806.08,,48650158.85,,6717128.72,97636780.89,2634328.84,42962053.18,,,66698648.21,,,,,,,,,,265299098.69,,,,,,,,372443770.04,74798101.79,,,,,621142129.41,,,,,,,1068384001.24,,,,,,,,,,,,,,,,,1333683099.93,4000000.0,98575303.0,,,,,96000000.0,210888289.02,62564916.93,,,43976186.05,334803301.84,71282441.91,764940.0,683081697.5,,,,,,,,106770139.33,7858007.68,1716565223.26,,,,390846641.56,13073990.05,,,407920631.61,,,,,,,,,,,,,,,,,2124485854.87,,,,,,-790802754.94,-790802754.94,1333683099.93,,,,,,,,,,
32,000820.SZ,20110429,20110429,20110331,1,1,287834760.0,150863596.71,-1289331410.22,89850806.08,,57443813.16,,,100525593.23,1991230.37,89689841.2,,,58808672.97,,,,,,,,,,308459150.93,,,,,,,,381981751.84,73773994.6,,,,,624659165.79,,,,,,,1080414912.23,,,,,,,,,,,,,,,,,1388874063.16,45250000.0,98575303.0,,,,,113000000.0,230407564.06,70591373.21,,,40018617.52,328067090.97,69433879.87,764940.0,676065814.23,,,,,,,,65520139.33,6949956.79,1699394678.98,,,,391937641.56,13073990.05,,,450261631.61,,,,,,,,,,,,,,,,,2149656310.59,,,,,,-760782247.43,-760782247.43,1388874063.16,,,,,,,,,,
33,000820.SZ,20110422,20110422,20101231,1,1,287834760.0,150863596.71,-1238426780.07,89850806.08,,50502198.58,,,88905267.2,2549368.32,56749457.9,,,44458262.75,,,,,,,,,,243164554.75,,,,,,,,389968180.54,72778704.11,,,,,628176202.17,,,,,,,1090923086.82,,,,,,,,,,,,,,,,,1334087641.57,45250000.0,98575303.0,,,,,100000000.0,208992458.54,65299001.52,,,36227160.62,319286154.67,66543600.84,764940.0,632494868.72,,,,,,,,65520139.33,,1593703627.24,,,,391937641.56,13073990.05,,,450261631.61,,,,,,,,,,,,,,,,,2043965258.85,,,,,,-709877617.28,-709877617.28,1334087641.57,,,,,,,,,,
34,000820.SZ,20101023,20101023,20100930,1,1,287834760.0,154363596.71,-784542853.86,89850806.08,,70288263.58,,,141776424.31,45768624.87,34047193.49,,,84685083.05,,,,,,,,,,376565589.3,,,,,,,,341458991.46,106875210.81,,,,,907698316.64,,,,,,,1356032518.91,,,,,,,,,,,,,,,,,1732598108.21,183000000.0,227325303.0,,,,,140000000.0,224867636.36,87658362.18,,,34529398.37,302057490.36,53284841.88,764940.0,189238730.87,,,,,,,,136520139.33,5452448.06,1401699290.41,,,,390846641.56,9545867.31,,,583392508.87,,,,,,,,,,,,,,,,,1985091799.28,,,,,,-252493691.07,-252493691.07,1732598108.21,,,,,,,,,,
35,000820.SZ,20100813,20100813,20100630,1,1,287834760.0,154363596.71,-744346120.87,89850806.08,,65701936.26,,,155051771.95,51600854.62,24277893.41,,,68135397.9,,,,,,,,,,364767854.14,,,,,,,,347374213.42,105541025.01,,,,,912708081.74,,,,,,,1365623320.17,,,,,,,,,,,,,,,,,1730391174.31,194750528.82,195575303.0,,,,,129000000.0,210697796.97,98524471.81,,,59356127.47,293445893.32,52208641.56,764940.0,176880240.44,,,,,,,,123549610.51,7542069.62,1347545094.7,,,,390846641.56,9545867.31,,,595143037.69,,,,,,,,,,,,,,,,,1942688132.39,,,,,,-212296958.08,-212296958.08,1730391174.31,,,,,,,,,,
