,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales
0,600926.SH,20190426,20190426,20190331,1,2,5130200000.0,8874230000.0,18656485000.0,3956571000.0,,,110457362000.0,,,,,,,,,,,4780358000.0,,,,29572764000.0,,,,,1078758000.0,,,1376393000.0,,1376691000.0,82836000.0,,,,,1134831000.0,,,,2752043000.0,365167838000.0,,,64134841000.0,24241923000.0,,2875208000.0,,,,,,,,,,,,,934601150000.0,,,28076174000.0,,41831216000.0,,,,,26126067000.0,,996320000.0,945441000.0,,,,,,,,,,,,,,175569166000.0,,,330436000.0,,,,,33865026000.0,3268293000.0,556473438000.0,,7590684000.0,,,,,,,,,,,,875072261000.0,,11823556000.0,,,,59528889000.0,59528889000.0,934601150000.0,,1108638000.0,9979209000.0,9979209000.0,,,,,,
1,600926.SH,20190426,20190426,20181231,1,2,5130200000.0,8874230000.0,16580504000.0,3956571000.0,,,18910050000.0,,,,,,5533057000.0,,,,,10967753000.0,,,,28492136000.0,,,153162916000.0,126077055000.0,1063458000.0,,,490923000.0,,1417377000.0,64603000.0,,,,,1140748000.0,,,,2651338000.0,337460118000.0,,,83611860000.0,34920487000.0,,4607228000.0,,,,,,,,,,,,110484997000.0,921056104000.0,,,46850000000.0,,45099981000.0,,,,,11051455000.0,,1748479000.0,743487000.0,8127375000.0,,,,,,,,,,,,,155529253000.0,,,,,,,,50272966000.0,2776679000.0,532782689000.0,,8909157000.0,,,,,,,,,,,,863891521000.0,,11823556000.0,,,,57164583000.0,57164583000.0,921056104000.0,,820313000.0,9979209000.0,9979209000.0,,,,,,
2,600926.SH,20181027,20181027,20180930,1,2,5130200000.0,8874230000.0,17885013000.0,3415363000.0,,,15756308000.0,,,,,,4278495000.0,,,,,11511472000.0,,,,38364857000.0,,,159943175000.0,90300128000.0,1050686000.0,,,5568823000.0,,1403173000.0,,,,,,196523000.0,,,,2471207000.0,335000734000.0,,,71088182000.0,17172100000.0,,7141346000.0,,,,,,,,,,,,108745167000.0,869992376000.0,,,19420000000.0,,44679002000.0,,,,,35953563000.0,,1422078000.0,360503000.0,6895265000.0,,,,,,,,,,,,,147796014000.0,,,,,,,,41740696000.0,4012710000.0,500768322000.0,,11104186000.0,,,,,,,,,,,,814152339000.0,,10580594000.0,,,,55840037000.0,55840037000.0,869992376000.0,,-24572000.0,9979209000.0,9979209000.0,,,,,,
3,600926.SH,20180831,20180831,20180630,1,2,3664429000.0,10340001000.0,16490976000.0,3415363000.0,,,17688879000.0,,,,,,4153573000.0,,,,,7102998000.0,,,,37869235000.0,,,168185161000.0,79221944000.0,1038328000.0,,,6006620000.0,,1404000000.0,,,,,,195181000.0,,,,2545189000.0,301845328000.0,,,69372603000.0,32490623000.0,,4585123000.0,,,,,,,,,,,,123179722000.0,856884507000.0,,,18590000000.0,,55030547000.0,,,,,14136488000.0,,1205676000.0,306379000.0,6691428000.0,,,,,,,,,,,,,142450282000.0,,,,,,,,51709043000.0,3555916000.0,494766537000.0,,14111833000.0,,,,,,,,,,,,802554129000.0,,10580594000.0,,,,54330378000.0,54330378000.0,856884507000.0,,-140194000.0,9979209000.0,,,,,,,
4,600926.SH,20180831,20180831,20180630,1,2,3664429000.0,10340001000.0,16490976000.0,3415363000.0,,,17688879000.0,,,,,,4153573000.0,,,,,7102998000.0,,,,37869235000.0,,,168185161000.0,79221944000.0,1038328000.0,,,6006620000.0,,1404000000.0,,,,,,195181000.0,,,,2545189000.0,301845328000.0,,,69372603000.0,32490623000.0,,4585123000.0,,,,,,,,,,,,123179722000.0,856884507000.0,,,18590000000.0,,55030547000.0,,,,,14136488000.0,,1205676000.0,306379000.0,6691428000.0,,,,,,,,,,,,,142450282000.0,,,,,,,,51709043000.0,3555916000.0,494766537000.0,,14111833000.0,,,,,,,,,,,,802554129000.0,,10580594000.0,,,,54330378000.0,54330378000.0,856884507000.0,,-140194000.0,9979209000.0,9979209000.0,,,,,,
5,600926.SH,20180427,20180427,20180331,1,2,3664429000.0,10332639000.0,16094007000.0,3415363000.0,,,16964260000.0,,,,,,4121208000.0,,,,,15804296000.0,,,,40617514000.0,,,180633677000.0,77925132000.0,1038574000.0,,,2939668000.0,,1425801000.0,,,,,,196686000.0,,,,4082477000.0,287112273000.0,,,65375251000.0,24273161000.0,,2675353000.0,,,,,,,,,,,,117579137000.0,842764468000.0,,,,,37649301000.0,,,,,29724564000.0,,836138000.0,1918343000.0,6000837000.0,,,,,,,,,,,,,141260010000.0,,,,685940000.0,,,,71194795000.0,6282456000.0,473881311000.0,,19676332000.0,,,,,,,,,,,,789110027000.0,,10580594000.0,,,,53654441000.0,53654441000.0,842764468000.0,,-411800000.0,9979209000.0,9979209000.0,,,,,,
6,600926.SH,20180427,20180427,20171231,1,2,3664429000.0,10332639000.0,14571921000.0,3415363000.0,,,7138337000.0,,,,,,3830538000.0,,,,,8400814000.0,,,,16094710000.0,,,242755237000.0,78526806000.0,1023574000.0,,,973017000.0,,1448683000.0,,,,,,202915000.0,,,,3381133000.0,274297192000.0,,,73825272000.0,19216968000.0,,1454392000.0,,,,,,,,,,,,100769140000.0,833338728000.0,,,,,32568904000.0,,,,,10176151000.0,,1547938000.0,1445669000.0,6123233000.0,,,,,,,,,,,,,160815480000.0,,,,363598000.0,,,,90662673000.0,3816612000.0,448626861000.0,,25360651000.0,,,,,,,,,,,,781507770000.0,,10580594000.0,,,,51830958000.0,51830958000.0,833338728000.0,,-713197000.0,9979209000.0,9979209000.0,,,,,,
7,600926.SH,20171028,20171028,20170930,1,2,3664429000.0,10332641000.0,15526133000.0,2960327000.0,,,21806080000.0,,,,,,3286771000.0,,,,,2930701000.0,,,,25501825000.0,,,175401297000.0,78282344000.0,1049141000.0,,,1406336000.0,,1424367000.0,,,,,,194757000.0,,,,2517603000.0,271046159000.0,,,66304575000.0,51785788000.0,,945135000.0,,,,,,,,,,,,93888693000.0,797771572000.0,,,,,34960611000.0,,,,,14815301000.0,,1366878000.0,1102042000.0,6544177000.0,,,,,,,,,,,,,147528628000.0,,,,235631000.0,,,,102803086000.0,2408945000.0,417360600000.0,,27383161000.0,,,,,,,,,,,,756509060000.0,,9196792000.0,,,,41262512000.0,41262512000.0,797771572000.0,,-417810000.0,,,,,,,,
8,600926.SH,20170826,20170826,20170630,1,2,3664429000.0,10332639000.0,14391513000.0,2960327000.0,,,16309785000.0,,,,,,3225895000.0,,,,,3099904000.0,,,,20913760000.0,,,174129859000.0,75765641000.0,991375000.0,,,945953000.0,,1434018000.0,,,,,,192521000.0,,,,2084545000.0,264974648000.0,,,61894043000.0,56698260000.0,,346700000.0,,,,,,,,,,,,71078347000.0,754085254000.0,,,,,38692110000.0,,,,,24806046000.0,,1053168000.0,829466000.0,5692888000.0,,,,,,,,,,,,,153477776000.0,,,,86675000.0,,,,88103460000.0,1020919000.0,381953751000.0,,18202121000.0,,,,,,,,,,,,713918380000.0,,9196792000.0,,,,40166874000.0,40166874000.0,754085254000.0,,-378826000.0,,,,,,,,
9,600926.SH,20170426,20170426,20170331,1,2,2617449000.0,11379619000.0,13955804000.0,2960327000.0,,,12618168000.0,,,,,,2738822000.0,,,,,3816000000.0,,,,17575970000.0,,,191855262000.0,74037866000.0,1009141000.0,,,829381000.0,,1469356000.0,,,,,,192402000.0,,,,1663372000.0,255704118000.0,,,55884570000.0,67124177000.0,,617916000.0,,,,,,,,,,,,53128105000.0,740264626000.0,,,,,39163814000.0,,,,,19930968000.0,,641264000.0,771483000.0,5214419000.0,,,,,,,,,,,,,185893623000.0,,,,149274000.0,,,,57198656000.0,293725000.0,371113980000.0,,20160952000.0,,,,,,,,,,,,700532158000.0,,9196792000.0,,,,39732468000.0,39732468000.0,740264626000.0,,-377523000.0,,,,,,,,
