,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales
0,002942.SZ,20190424,20190424,20190331,1,1,120000000.0,356530108.39,265516537.43,53812184.74,124914.12,165214701.39,12864.42,16346625.0,120578019.9,,5951225.13,,2876805.48,86929116.81,,,,,,,,,297383858.22,699241481.41,,,,10422.44,,,,183769285.05,,,,,,44776345.63,,,3386901.85,5999907.57,,60800079.09,461115582.57,,,,,,,,,,,,,,,,,1160357063.98,458181.81,40000000.0,,,,,,,15429262.45,,,15434006.28,9956645.06,41868.75,301500.0,7389082.02,,,,,,,,,,295404416.59,,,,,,9962548.1,,10420729.91,,,,,,,,,,,,,,,,,305825146.5,,,,,,854531917.48,854531917.48,1160357063.98,,58548172.8,,,,,,,,
1,002942.SZ,20190424,20190424,20190331,1,1,120000000.0,356530108.39,265516537.43,53812184.74,124914.12,165214701.39,12864.42,16346625.0,120578019.9,,5951225.13,,2876805.48,86929116.81,,,,,,,,,297383858.22,699241481.41,,,,10422.44,,,,,,,,,,44776345.63,,,3386901.85,5999907.57,,60800079.09,461115582.57,,,,,,,,,,,,,,,,,1160357063.98,458181.81,40000000.0,,,,,,,15429262.45,,,15434006.28,9956645.06,41868.75,301500.0,,,,,,,,,,,295404416.59,,,,,,9962548.1,,10420729.91,,,,,,,,,,,,,,,,,305825146.5,,,,,,854531917.48,854531917.48,1160357063.98,,58548172.8,,,,,,,,
2,002942.SZ,20190329,20190329,20181231,1,1,120000000.0,356530108.39,217940776.54,53812184.74,,385246222.75,,24429400.0,113810706.76,6375131.45,5046546.08,,,107819742.16,,,,,,,,,82597398.32,725325147.52,11833626.31,,,10422.44,,,,187537479.34,71020495.4,782560.16,,,,45061753.36,,,3609031.66,6866424.94,,60920282.0,387642075.61,,,,,,,,,,,,,,,,,1112967223.13,458181.81,70000000.0,,,,,107185000.0,118171547.98,20303690.0,,,22247250.74,8263578.33,78487.29,301500.0,7629311.21,,,,,,,,,,354180365.55,,,,,,10045606.1,,10503787.91,,,,,,,,,,,,,,,,,364684153.46,,,,,,748283069.67,748283069.67,1112967223.13,,,,,,,,,,
3,002942.SZ,20181204,20181204,20180930,1,1,90000000.0,3922008.39,211549539.51,41250188.56,,101158549.85,,,,,14251320.38,,,94969623.72,,,,,,,,,5588752.84,361149292.87,11833626.31,,,10422.44,,,,,,,,,,45347161.09,,,3831161.47,6436692.01,,12607845.4,312188027.89,,,,,,,,,,,,,,,,,673337320.76,458181.81,60000000.0,,,,,,,5774327.1,,,18424286.01,6082641.39,,,,,,,,,,,,,316028738.39,,,,,,10128664.1,,10586845.91,,1951951.88,,,,,,,,,,,,,,,326615584.3,,,,,,346721736.46,346721736.46,673337320.76,,,,,,,,,,
4,002942.SZ,20181023,20181023,20180630,1,1,,,,,,,,,,,,,,,,,,,,,,,,386312900.0,,,,,,,,,,,,,,,,,,,,,296023400.0,,,,,,,,,,,,,,,,,682336300.0,,,,,,,,,,,,,,,,,,,,,,,,,,346409200.0,,,,,,,,10899000.0,,,,,,,,,,,,,,,,,357308200.0,,,,,,325028200.0,325028200.0,682336300.0,,,,,,,,,,
5,002942.SZ,20181023,20181023,20180331,1,1,90000000.0,3922008.39,140857032.1,41250188.56,,149038312.52,,17553435.7,160941259.31,4187492.07,9720097.76,455199.84,,84015656.01,,,,,,,,,,426704366.73,11833626.31,,,10422.44,,,,176460700.53,25306690.19,469673.52,,,,45780611.97,,,3979733.33,4125882.78,,9169273.29,277136614.36,,,,792913.52,,,,,,,,,,,,,703840981.09,687272.72,80100000.0,,,,,127800000.0,104897240.0,13883938.39,,,13455979.05,12838048.0,107130.83,60300000.0,3447362.95,,,,,,,,,,416829699.22,,,,,,10294780.1,,10982052.82,,,,,,,,,,,,,,,,,427811752.04,,,,,,276029229.05,276029229.05,703840981.09,,,,,,,,,,
6,002942.SZ,20181023,20181023,20171231,1,1,90000000.0,3922008.39,162700444.19,41250188.56,,87658094.31,,16439482.28,110217549.67,3849336.52,4006171.12,,,89239710.56,,,,,,,,,2773443.02,314183787.48,11833626.31,,,10422.44,,,,180242239.86,15973068.83,1207058.75,,,,46065865.43,,,1668381.86,3540802.62,,4312971.27,264854437.37,,,,,,,,,,,,,,,,,579038224.85,687272.72,41600000.0,,,,,77100000.0,109279801.96,12605825.02,,,19848897.29,6152777.81,403598.51,,2477972.3,,,,,,,,,,270100472.89,,,,,,10377838.1,,11065110.82,,631600.0,,,,,,,,,,,,,,,281165583.71,,,,,,297872641.14,297872641.14,579038224.85,,,,,,,,,,
7,002942.SZ,20170830,20170830,20170630,1,1,90000000.0,3922008.39,134406814.26,35682035.41,,91449811.97,,13963291.4,102916240.65,4729686.69,3971810.67,,,76647480.75,,,,,,,,,,293678322.13,11833626.31,,,10422.44,,,,184257482.53,7514926.0,178540.79,,,,36987942.18,,,1935313.64,5721700.97,,2786283.08,251226237.94,,,,,,,,,,,,,,,,,544904560.07,916363.63,116500000.0,,,,,28790000.0,91580066.02,7046552.65,,,13137740.56,8676511.73,326417.12,,3224896.19,,,,,,,,,,269433384.27,,,,,,10543954.11,,11460317.74,,151200.0,,,,,,,,,,,,,,,280893702.01,,,,,,264010858.06,264010858.06,544904560.07,,,,,,,,,,
8,002942.SZ,20181023,20181023,20161231,1,1,90000000.0,3922008.39,132751582.1,35682035.41,,72623761.94,,10557333.26,78001931.56,3324351.57,2219681.89,,,55613405.29,,26435.46,,,,,,,,222366900.97,11833626.31,,,10422.44,,,,185808463.63,10165772.88,173647.34,,,,37586825.56,,,1892908.51,7401765.15,,99459.66,254972891.48,,,,,,,,,,,,,,,,,477339792.45,916363.63,33800000.0,,,,,36240000.0,85223019.73,23724859.2,,,14080284.58,8494940.57,47424.68,,2107365.74,,,,,,,,,,203717894.5,,,,,,10349908.42,,11266272.05,,,,,,,,,,,,,,,,,214984166.55,,,,,,262355625.9,262355625.9,477339792.45,,,,,,,,,,
9,002942.SZ,20160823,20160823,20160630,1,1,90000000.0,3922008.39,128516404.82,30701568.07,1182345.88,48737175.26,,24205681.5,67944440.53,3962671.61,2493184.82,,,44236374.01,,,,,,,,,1280205.4,192859733.13,11833626.31,,,10422.44,,,,152823616.34,41519141.68,,,,,38312557.68,,,1692458.95,3739866.95,,512444.03,250444134.38,,,,,,,,,,,,,,,,,443303867.51,1145454.54,38800000.0,,,,,30000000.0,74904436.92,7201164.87,,,12252064.2,7605674.97,49154.99,,5504106.84,,,,,,,,,,176316602.79,,,,,,11519483.02,,12664937.56,,,,,,,,,,,,,,,,,188981540.35,,,,,,254322327.16,254322327.16,443303867.51,,,,,,,,,,
