,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales
0,603700.SH,20190430,20190430,20190331,1,1,156340000.0,557585472.53,341373013.78,62101297.0,15849938.49,306596069.53,,24139654.44,307072036.72,,1501566.1,,,236236807.99,,,,,,,,,376672278.23,1261441038.69,,,6244554.61,18358809.95,,,1095073.24,,,,,,,6168062.32,,,4810773.59,4775022.97,,224000.0,134747938.41,,,,,,,,,,,,,,,,,1396188977.1,,,,,,,,,28671331.18,,,8939615.75,9981991.83,75061.46,,,,,,,,,,,,252749559.28,,,,,1731136.53,5149596.13,,8382344.8,,,,,,,,,,,,,,,,,261131904.08,,,,,1807351.22,1133249721.8,1135057073.02,1396188977.1,,,,,,,,,,
1,603700.SH,20190430,20190430,20190331,1,1,156340000.0,557585472.53,341373013.78,62101297.0,15849938.49,306596069.53,,24139654.44,307072036.72,,1501566.1,,,236236807.99,,,,,,,,,376672278.23,1261441038.69,,,6244554.61,18358809.95,,,1095073.24,87883752.36,5187889.37,,,,,6168062.32,,,4810773.59,4775022.97,,224000.0,134747938.41,,,,,,,,,,,,,,,,,1396188977.1,,,,,,,,,28671331.18,,,8939615.75,9981991.83,75061.46,,,,,,,,,,,,252749559.28,,,,,1731136.53,5149596.13,,8382344.8,,,,,,,,,,,,,,,,,261131904.08,,,,,1807351.22,1133249721.8,1135057073.02,1396188977.1,,,,,,,,,,
2,603700.SH,20190329,20190329,20181231,1,1,117250000.0,,316396251.55,62101297.0,15155802.73,227724099.49,,24764064.15,204847838.18,10598648.03,1561049.15,,,212072383.79,,,,,,,,,11039062.43,692607145.22,,,6082513.89,18507326.96,,,1058174.85,85598095.64,1549393.54,,,,,6139253.39,,,5077592.69,3925797.44,,4034443.8,131972592.2,,,,,,,,,,,,,,,,,824579737.42,,8000000.0,,,,,,200290013.68,29855885.39,,,30520795.23,29321705.1,83748.81,,5618929.04,,,,,,,,,,303691077.25,,1511281.39,,,1064787.75,5402093.33,,7978162.47,,,,,,,,,,,,,,,,,311669239.72,,,,,2007146.42,510903351.28,512910497.7,824579737.42,,,,,,,,,,
3,603700.SH,20181030,20181030,20180930,1,1,117250000.0,,295721199.43,48369056.46,14710787.67,108807835.63,,,,,2579073.62,,,178997967.21,,,,,,,,,5367949.28,618514259.17,,,5516050.32,18655843.97,,,1555268.51,,,,,,,5912020.83,,,3665296.87,4808501.13,,4063007.96,130392554.95,,,,,,,,,,,,,,,,,748906814.12,,25400000.0,,,,,,,11444432.46,,,17336965.6,20261276.88,,,,,,,,,,,,,264094477.5,,,,,,5527566.67,,7059681.16,,,,,,,,,,,,,,,,,271154158.66,,,,,1701611.9,476051043.56,477752655.46,748906814.12,,,,,,,,,,
4,603700.SH,20190102,20190102,20180630,1,1,117250000.0,,253215544.19,48369056.46,14207531.55,102675187.73,,3651394.2,259755388.2,6515659.04,3248651.54,,,150605276.3,,,,,,,,,4653489.02,531105046.03,,,5160971.96,18804410.58,,,,83734837.87,1063000.71,,,,,5991691.29,,,3886603.42,4444298.8,,3872550.6,126958365.23,,,,,,,,,,,,,,,,,658063411.26,,32400000.0,,,,,,139419156.96,10562989.37,,,10864857.12,17402976.8,91241.65,,5507980.52,,,,,,,,,,216249202.42,,1553808.38,,,,5543716.67,,7097525.05,,,,,,,,,,,,,,,,,223346727.47,,,,,1674551.59,433042132.2,434716683.79,658063411.26,,,,,,,,,,
5,603700.SH,20180427,20180427,20180331,1,1,117250000.0,,260366440.45,48369056.46,13622035.19,156204880.51,,13131494.15,225706060.1,6251416.94,2792246.56,,,148700835.58,,,,,,,,,4157338.93,556944272.77,,,5268005.97,18953508.51,,,,85247186.52,1077065.32,,,,,6157728.6,,,3751305.17,3921981.96,,996411.95,125373194.0,,,,,,,,,,,,,,,,,682317466.77,,,,,,,,150746715.71,12551447.47,,,4278368.51,10084062.66,125497.3,,5885116.39,,,,,,,,50000000.0,,233671208.04,,1579961.88,,,,5559866.67,,7139828.55,,,,,,,,,,,,,,,,,240811036.59,,,,,1898898.08,439607532.1,441506430.18,682317466.77,,,,,,,,,,
6,603700.SH,20190102,20190102,20171231,1,1,117250000.0,,239818550.09,48369056.46,13067736.63,230100378.09,,22696036.52,164509107.46,5804960.15,1700780.92,,,134288477.96,,,,,,,,,4077706.97,563177448.07,,,5461759.6,19102606.44,,,,86379407.02,1062820.51,,,,,6324306.69,,,2739858.43,3392039.99,,1184811.95,125647610.63,,,,,,,,,,,,,,,,,688825058.7,,,,,,,,141760779.26,9868789.09,,,23115414.47,22719760.17,124517.95,,13408855.75,,,,,,,,50000000.0,,260998116.69,,1602001.88,,,,5576016.67,,7178018.55,,,,,,,,,,,,,,,,,268176135.24,,,,,2143580.28,418505343.18,420648923.46,688825058.7,,,,,,,,,,
7,603700.SH,20180126,20180126,20170630,1,1,117250000.0,,183260494.89,36424271.33,11894571.42,99986123.73,,8870028.06,210047101.41,5340999.66,2925717.68,,,131090859.51,,,,,,,,,31851887.55,490112717.6,9203142.98,,6157419.21,19403912.4,,,,89270939.82,,,,,,5607729.68,,,2920508.41,4023630.42,,,136587282.92,,,,,,,,,,,,,,,,,626700000.52,,50000000.0,,,,,,144293670.61,6622786.47,,,12394101.68,3446003.02,444118.7,,6699841.97,,,,,,,,50000000.0,,273900522.45,,1628700.02,,,,608316.67,,2237016.69,,,,,,,,,,,,,,,,,276137539.14,,,,,1733123.74,348829337.64,350562461.38,626700000.52,,,,,,,,,,
8,603700.SH,20190102,20190102,20161231,1,1,117250000.0,501568.97,205217225.44,36424271.33,10704194.12,173228719.87,,18909000.29,161772808.45,7767816.44,1847517.54,,,110285356.01,,,,,,,,,2286299.77,476097518.37,,,14981281.78,19725061.07,,,,92283514.69,,,,,,5775403.82,,,3101158.39,3620208.87,,,139486628.62,,,,,,,,,,,,,,,,,615584146.99,50000000.0,,,,,,12000000.0,117590096.35,8247323.33,,,24384810.97,14800799.49,129123.69,,15174154.91,,,,,,,,,,192326308.74,,1636530.02,,,,640616.67,,52277146.69,,,,,,,,,,,,,,,,,244603455.43,,,,,1373687.76,369607003.8,370980691.56,615584146.99,,-490256.06,,,,,,,,
9,603700.SH,20160813,20160813,20160630,1,1,117250000.0,,148052275.62,23450000.0,9620963.04,64433812.52,,14720488.0,235971935.61,4628289.34,2611948.59,,,78295789.81,,,,,,,,,30712564.31,431374828.18,3464193.34,,4303707.21,27642976.34,,,,87896550.03,95119.32,,,,,5575880.44,,,3283250.71,3359405.58,,4800649.47,140421732.44,,,,,,,,,,,,,,,,,571796560.62,,66962760.0,,,,,,152185186.63,6177891.86,,,15777020.2,12903659.71,178070.82,,14793270.76,,,,,,,,,,268977859.98,,1639740.02,,,,,,1639740.02,,,,,,,,,,,,,,,,,270617600.0,,,,,2805721.96,298373238.66,301178960.62,571796560.62,,,,,,,,,,
