,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales
0,300759.SZ,20190429,20190429,20190331,1,1,656293575.0,1496318224.5,602906800.8,70365161.0,,825982108.51,,,621471650.92,,6423209.28,,,153249161.36,,,,,,,,,98909186.11,1787067549.07,,,72790321.73,44812611.5,,,,,,,,,,390089770.33,,137396597.3,235460304.51,5828488.73,,43746436.15,3356529228.24,,,,,,,,,,,,,,,,,5143596777.31,880074733.78,497392323.4,,,,,,,192610250.05,,,148037233.51,22856512.41,3134301.56,,,,,,,,,,167854896.63,,1281146269.46,,,,,28250039.12,98728525.75,,1029232922.96,,,,,,,,,,,,,,,,,2310379192.42,,,,,10669538.22,2822548046.67,2833217584.89,5143596777.31,,-3335714.63,,,,,,,,
1,300759.SZ,20190429,20190429,20190331,1,1,656293575.0,1496318224.5,602906800.8,70365161.0,,825982108.51,,,621471650.92,,6423209.28,,,153249161.36,,,,,,,,,98909186.11,1787067549.07,,,72790321.73,44812611.5,,,,2356910247.73,37101036.31,,,,,390089770.33,,137396597.3,235460304.51,5828488.73,,43746436.15,3356529228.24,,,,,,,,,,,,,,,,,5143596777.31,880074733.78,497392323.4,,,,,,,192610250.05,,,148037233.51,22856512.41,3134301.56,,,,,,,,,,167854896.63,,1281146269.46,,,,,28250039.12,98728525.75,,1029232922.96,,,,,,,,,,,,,,,,,2310379192.42,,,,,10669538.22,2822548046.67,2833217584.89,5143596777.31,,-3335714.63,,,,,,,,
2,300759.SZ,20190419,20190419,20181231,1,1,590663575.0,1129094682.72,548264772.14,70365161.0,,320711243.32,412623.24,,655410782.11,,3599802.07,,,120461661.05,,,,,,,,,105924768.26,1280659897.36,24021200.0,,28867537.28,44428008.24,,,,,,,,,,389869563.7,,139917098.3,244792038.82,6168278.73,,90087346.99,3344819267.82,,,,,,,,,,,,,,,,,4625479165.18,876134521.26,381844993.97,,,,,,,187156274.99,,,174052443.72,31141090.14,2317122.57,,,,,,,,,,157961821.96,,1255808556.99,,,,,23468699.45,100989155.17,,1027751167.19,,,,,,,,,,,,,,,,,2283559724.18,,,,,12991460.57,2328927980.43,2341919441.0,4625479165.18,,-9460210.43,,,,,,,,
3,300759.SZ,20190419,20190419,20181231,1,1,590663575.0,1129094682.72,548264772.14,70365161.0,,320711243.32,412623.24,,655410782.11,74139017.31,3599802.07,,,120461661.05,,,,,,,,,105924768.26,1280659897.36,24021200.0,,28867537.28,44428008.24,,,,2341782611.47,34885584.29,,,,,389869563.7,,139917098.3,244792038.82,6168278.73,,90087346.99,3344819267.82,,,,,,,,,,,,,,,,,4625479165.18,876134521.26,381844993.97,,,,,,108220464.46,187156274.99,,,174052443.72,31141090.14,2317122.57,,213114345.18,,,,,,,,157961821.96,,1255808556.99,,27158791.31,,,23468699.45,100989155.17,,1027751167.19,,,,,,,,,,,,,,,,,2283559724.18,,,,,12991460.57,2328927980.43,2341919441.0,4625479165.18,,-9460210.43,,,,,,,,
4,300759.SZ,20190107,20190107,20180930,1,1,590663575.0,1129094682.72,471624809.59,38409161.7,,305059147.23,647666.84,,654371046.19,72235954.95,3007292.73,,,127151222.53,,,,,,,,,89411954.99,1251884285.46,24077200.0,,29806282.17,46298779.85,,,,2290662141.29,111079015.14,,,,,330299934.98,,140228031.34,174961551.16,6084728.98,,71902849.83,3225400514.74,,,,,,,,,,,,,,,,,4477284800.2,857506660.24,430940038.03,,,,,,,150936333.12,,,142093262.8,26684432.75,2467435.75,,183199634.82,,,,,,,,183604498.68,,1235537329.39,,30701500.69,,,20746631.58,92799747.73,,1001754540.24,,,,,,,,,,,,,,,,,2237291869.63,,,,,12944888.81,2227048041.76,2239992930.57,4477284800.2,,-2744187.25,,,,,,,,
5,300759.SZ,20190107,20190107,20180630,1,1,590663575.0,1129094682.72,363155889.01,38409161.7,,225573608.28,,,623975351.52,67178939.05,4322308.28,,,121800725.61,,,,,,,,,122323097.72,1165174030.46,23158100.0,,,44718171.02,,,,2026581989.05,303218520.29,,,,,298487498.27,,135124842.75,186296582.46,8346817.67,,74368929.69,3100301451.2,,,,,,,,,,,,,,,,,4265475481.66,813010904.37,431792081.94,,,,,,102582312.65,122606059.97,,,101245454.84,22601598.06,1860048.31,,184792740.04,,,,,,,,239632643.06,,1207112938.87,,35755819.65,,,18715332.28,63924308.71,,931406365.01,,,,,,,,,,,,,,,,,2138519303.88,,,,,12349547.15,2114606630.63,2126956177.78,4265475481.66,,-6716677.8,,,,,,,,
6,300759.SZ,20190107,20190107,20171231,1,1,590663575.0,1129094682.72,240996292.16,38409161.7,,305499558.89,,,542530516.88,45589929.97,2429442.85,,,93266692.26,,,,,,,,,88859072.96,1078175213.81,3267100.0,,,45761288.88,,,,1804525290.02,289737845.15,,,,,302020054.44,,133523537.57,208173843.79,7626048.72,,46363775.52,2840998784.09,,,,,,,,,,,,,,,,,3919173997.9,829467620.92,275090786.64,,,,,,91639649.22,106939079.74,,,129257993.33,35145513.43,1774536.98,,104521061.55,,,,,,,,196649890.73,,941018511.62,,63378752.31,,,11121406.27,63895904.02,,967863683.52,,,,,,,,,,,,,,,,,1908882195.14,,,,,12618202.22,1997673600.54,2010291802.76,3919173997.9,,-1490111.04,,,,,,,,
7,300759.SZ,20190107,20190107,20161231,1,1,590663575.0,1129094682.72,37865648.16,10682717.75,,470209327.92,,389601.2,390503298.58,61531157.66,5037025.1,,,92576915.82,,50300000.0,,,,,,,26603987.03,1097151313.31,3468500.0,,,,,,,575679799.68,166232478.52,,,,,21759427.44,,,201033385.6,5704299.86,,733533777.66,1707411668.76,,,,,,,,,,,,,,,,,2804562982.07,315000000.0,211059820.08,,,,,,61322466.1,83462864.51,,,101642733.81,13368134.81,720504.17,,90616583.73,,,,,,,,98682028.61,,660875135.82,,51242051.14,,,,14022109.81,,380264160.95,,,,,,,,,,,,,,,,,1041139296.77,,,,,,1763423685.3,1763423685.3,2804562982.07,,-4882938.33,,,,,,,,
8,300759.SZ,20190107,20190107,20151231,1,1,130975229.0,107087932.82,-91611586.35,21817667.79,,87050217.99,,,249286101.17,22346643.73,5203291.42,,,47773329.12,,,,,,,,,23344176.47,435003759.9,,,,,,,,415774064.03,85637352.07,,,,,21498813.17,,,141413730.94,6869420.03,,68349135.71,739542515.95,,,,,,,,,,,,,,,,,1174546275.85,2975211.02,169807733.54,,,,,,41479548.36,44358073.66,,,85570147.27,11566348.51,520430.1,,573400590.59,,,,,,,,38408958.77,,965111830.8,,23474312.64,,,,14553264.85,,41002788.51,,,,,,,,,,,,,,,,,1006114619.31,,,,,,168431656.54,168431656.54,1174546275.85,,162413.28,,,,,,,,
9,300759.SZ,20170630,20170630,20141231,1,1,125000000.0,272568734.8,-165458029.02,21817667.79,,41020637.3,,,185605183.7,56457384.86,2936463.59,,,30124360.58,,,,,,,,,25155436.33,341299466.36,,,,,,,,340370380.01,4186308.0,,,,,22014079.36,,,154614198.25,9171979.32,,59808416.2,590165361.14,,,,,,,,,,,,,,,,,931464827.5,5465074.65,153073351.74,,,,,,26848461.23,26495392.66,,,40593737.7,10173720.4,363815.29,,292289914.68,,,,,,,,30719591.75,,580557985.45,,70229934.57,,,,16966699.54,,92661708.76,,,,,,,,,,,,,,,,,673219694.21,,,,,,258245133.29,258245133.29,931464827.5,,4316759.72,,,,,,,,
