,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales
0,600155.SH,20190417,20190417,20190331,1,1,1739556648.0,13722167701.99,-170604717.15,29574390.68,,6769740682.35,14426036525.34,,,,5435271.18,,,28951561.75,,,1175127578.97,,,,,8863170662.65,20283945.72,33946772959.41,,,102383032.22,,,,,,,,,,,115870497.8,,3640479698.73,23480099.52,113518394.74,,,9010970047.65,,,,286350.38,,,,,,,,,,,,,42957743007.06,,,,,650487625.68,293600238.31,,,3496311.35,11512442077.54,18449069.44,240928114.02,129624554.94,,,,,,,,,5813249630.51,,,2056205045.54,21353124512.46,6097009954.33,,,,26055650.14,,,6123065604.47,,29200.38,,,,,,,,,,,,,,,27476190116.93,173506527.1,,,,338318450.49,15143234439.64,15481552890.13,42957743007.06,,-3953056.78,,,,,,,,
1,600155.SH,20190417,20190417,20190331,1,1,1739556648.0,13722167701.99,-170604717.15,29574390.68,,6769740682.35,14426036525.34,,,,5435271.18,,,28951561.75,,,1175127578.97,,,,,8863170662.65,20283945.72,33946772959.41,,,102383032.22,,,,,357843625.42,19280380.42,,,,,115870497.8,,3640479698.73,23480099.52,113518394.74,,,9010970047.65,,,,286350.38,,,,,,,,,,,,,42957743007.06,,,,,650487625.68,293600238.31,,,3496311.35,11512442077.54,18449069.44,240928114.02,129624554.94,,,,,,,,,5813249630.51,,,2056205045.54,21353124512.46,6097009954.33,,,,26055650.14,,,6123065604.47,,29200.38,,,,,,,,,,,,,,,27476190116.93,173506527.1,,,,338318450.49,15143234439.64,15481552890.13,42957743007.06,,-3953056.78,,,,,,,,
2,600155.SH,20190412,20190412,20181231,1,1,1739556648.0,13722167701.99,-422993605.19,29574390.68,,6233233874.04,12130200334.39,110000.0,148956146.53,,2357654.91,30204.8,149236004.28,31132649.28,,,880274769.13,,,,,8835311676.38,23819641.51,30494550754.91,3229294290.13,2228185911.83,81469125.49,,,,,,,,,,,117782210.3,,3640479698.73,21797424.9,149140801.74,,,9850569571.53,,,,199000.0,,,,,,,,,,,,,40345120326.44,,,,,1600000000.0,,,,3359165.35,10933194406.85,26326003.95,270737320.82,127155980.77,108181021.0,,,,,,,,3887448524.73,,,2072714772.28,19380639537.69,5731102739.68,,,,30399408.46,,,5761502148.14,,1293500.0,,,,,,,,,,,,,,,25142141685.83,155355212.59,,,,331960156.22,14871018484.39,15202978640.61,40345120326.44,,-41931438.5,,,,,,,,
3,600155.SH,20190412,20190412,20181231,1,1,1739556648.0,13722167701.99,-422993605.19,29574390.68,,6233233874.04,12130200334.39,110000.0,148956146.53,138989091.63,2357654.91,30204.8,149236004.28,31132649.28,,,880274769.13,,,,,8835311676.38,23819641.51,30494550754.91,3229294290.13,2228185911.83,81469125.49,,,,,364567303.15,17852805.26,,,,,117782210.3,,3640479698.73,21797424.9,149140801.74,,,9850569571.53,,,,199000.0,,,,,,,,,,,,,40345120326.44,,,,,1600000000.0,,0.0,72418487.02,3359165.35,10933194406.85,26326003.95,270737320.82,127155980.77,108181021.0,0.0,277810354.92,,,,,,3887448524.73,,,2072714772.28,19380639537.69,5731102739.68,,,,30399408.46,,,5761502148.14,,1293500.0,,,,,,,,,,,,,,,25142141685.83,155355212.59,,,,331960156.22,14871018484.39,15202978640.61,40345120326.44,,-41931438.5,,,,,,,,
4,600155.SH,20181030,20181030,20180930,1,1,1739556648.0,13722167701.99,-324302879.1,29463876.88,,5288411547.38,11392027703.92,,171822922.44,,2783395.19,,171542263.59,35527331.17,,,1036956082.08,,,,,8978152300.04,101991093.35,29096218208.53,2956600601.82,3034944293.6,36096402.49,,,,105521.9,219419679.61,,,,,,88370004.35,,3640479698.73,23997704.16,105534157.45,,,10297350419.19,,,,117500.0,,,,,,,,,,,,,39393568627.72,,,,,1650000000.0,,,,3428906.5,10720247448.91,6562823.76,214670552.45,128833808.43,43914533.06,,,,,,,,4603885700.11,,,706728054.19,18435258368.98,5562130000.01,,,,30152068.17,,,5592282068.18,,452500.0,,,,,,,,,,,,,,,24027540437.16,84735786.13,,,,333663866.02,15032364324.54,15366028190.56,39393568627.72,,-49785237.1,,,,,,,,
5,600155.SH,20180828,20180828,20180630,1,1,1739556648.0,13722167701.99,-469081283.73,29463876.88,,5726936825.15,9965532679.73,1793578.0,181712091.0,139448077.47,2494512.23,,138769433.84,35795778.22,,,802043841.92,,,,,9405564924.33,120137927.6,28403187427.73,3720027876.5,2742265240.58,6750605.22,,,,105521.9,225153857.26,187786413.79,455712.98,,,,92064914.27,,3640479698.73,26280574.97,86585028.95,,,10727955445.15,,,,185500.0,,,,,,,,,,,,,39131142872.88,,,,,1400000000.0,,,71742580.87,3358194.5,12194350034.03,7292390.18,153683457.09,96430058.56,143794847.03,,246350615.72,,,,,,4439807650.16,,,301005006.68,19062523634.82,4740208794.54,,,,30641113.04,,,4770849907.58,,4708800.0,,,,,,,,,,,,,,,23833373542.4,,,,,328184916.48,14969584414.0,15297769330.48,39131142872.88,,-52522529.14,,,,,,,,
6,600155.SH,20180425,20180425,20180331,1,1,1739556648.0,13722167701.99,-467282934.35,29463876.88,,5655705037.09,9859421168.62,4043578.0,180081914.32,69922205.58,3138995.49,,98815857.61,36819785.6,,,1096042235.12,,,,,7228087817.08,311662335.68,26561653737.59,3976587550.13,2661531376.59,16825396.63,,,,105521.9,229950328.94,187135435.61,455712.98,,,,90949302.92,,3640479698.73,24967075.09,76073977.98,,,10905061377.5,,,,,,,,,,,,,,,,,37466715115.09,,,,,100000000.0,,,76038430.8,4133184.36,11706081704.57,14385555.84,138434082.82,90548276.18,127410287.49,,231540648.14,,,,,,4327650545.14,,,985408798.04,17801680463.38,4325479287.69,,,,31066782.91,,,4356546070.6,,48950.0,,,,,,,,,,,,,,,22158226533.98,,,,,327755070.16,14980733510.95,15308488581.11,37466715115.09,,-43171781.57,,,,,,,,
7,600155.SH,20180417,20180417,20171231,1,1,1739556648.0,13722167701.99,-532334322.82,29463876.88,,5098434229.53,10246025529.61,270000.0,182345113.05,112859439.28,3230500.04,,164968863.97,42863849.22,,,1056501924.82,686000000.0,,,,7322510655.84,374002426.42,27415251244.44,3985003773.75,2641592959.14,44091607.35,,,,105521.9,233534994.7,188470300.16,455712.98,,,,94251150.09,,3640479698.73,25886052.18,119702447.79,,,10973574218.77,,,,,,,,,,,,,,,,,38388825463.21,,25000000.0,,,400000000.0,,,80548243.09,7820063.07,12764176719.44,13266900.71,280084519.39,88649488.74,93400328.82,,164060070.18,,,,,,4116400853.68,,,975354188.92,19009627226.04,4113478465.77,,,,31538827.77,38.3,,4145017331.84,,865850.0,,,,,,,,,,,,,,,23154644557.88,,,,,325088133.92,14909092771.41,15234180905.33,38388825463.21,,-49761132.64,,,,,,,,
8,600155.SH,20171027,20171027,20170930,1,1,1739556648.0,13722603788.96,-423279509.11,16210000.68,,6500795401.61,11569936993.94,2074711.2,219909745.41,74349723.82,2925459.18,,146293567.53,36320871.34,,,764275864.4,800000000.0,,,,7301623910.38,711917691.0,30353616867.7,4526828193.04,2648809945.15,48064474.76,,,,310740.01,236363662.3,150539550.56,455712.98,,,,97407491.7,,3640479698.73,24097328.3,66550305.39,,,11439907102.92,,,,,,,,,,,,,,,,,41793523970.62,,40000000.0,,,1055000000.0,,,55433925.81,13980027.72,15710360030.23,11134837.7,232972629.68,70111876.15,52835146.23,966000.0,132916705.05,,,,,,4083454246.01,,,954452303.46,22413741028.04,3906358356.17,,,1045586.12,47851925.58,117.47,,3955255985.34,,123300.0,,,,,,,,,,,,,,,26368997013.38,,,,,335441805.45,15089085151.79,15424526957.24,41793523970.62,,33994223.26,,,,,,,,
9,600155.SH,20170830,20170830,20170630,1,1,1739556648.0,13722603788.96,-502009273.17,16210000.68,,5169473722.11,9844675030.35,3970000.0,186922985.05,127451318.3,8244030.16,,135435033.5,51388446.87,,,922854799.89,500000000.0,,,,5349884820.1,799123474.96,25237780327.57,5283483539.31,2753350197.05,64134477.4,,,,310740.01,239593631.41,140469482.15,455712.98,,,,95382011.0,,3640479698.73,24010040.46,73554025.21,,,12315223555.71,,,,,,,,,,,,,,,,,37553003883.28,,40000000.0,,,756000000.0,,30000000.0,60996381.22,15580548.41,14432409783.15,5889622.78,209178980.97,57840253.18,39907238.41,966000.0,138854222.5,,,,,,4145185210.64,,,952958966.16,20885767207.42,1300000000.0,,,1045586.12,43923946.55,196.64,,1344969729.31,,,,,,,,,,,,,,,,,22230736936.73,,,,,331589513.76,14990677432.79,15322266946.55,37553003883.28,,14316268.32,,,,,,,,
