,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales
0,601336.SH,20190427,20190427,20190331,1,3,3120000000.0,23914000000.0,34778000000.0,5226000000.0,,11632000000.0,9107000000.0,,,,,,9271000000.0,,,,,,4427000000.0,60000000.0,,4345000000.0,,,327059000000.0,213248000000.0,4808000000.0,7016000000.0,67690000000.0,775000000.0,,7718000000.0,4379000000.0,,,,,3682000000.0,,,,251000000.0,,,,,,,,177000000.0,22000000.0,1382000000.0,948000000.0,,32129000000.0,1715000000.0,150000000.0,,,,,767646000000.0,,,,,,123000000.0,,,,16243000000.0,2700000000.0,1969000000.0,1790000000.0,,,,,,,490000000.0,,,,,,,4000000000.0,,,29000000.0,60000000.0,,,,,,,,213000000.0,247000000.0,,43124000000.0,2407000000.0,1008000000.0,541096000000.0,69152000000.0,142000000.0,,6240000000.0,14000000.0,694441000000.0,,4707000000.0,,,10000000.0,73195000000.0,73205000000.0,767646000000.0,,1450000000.0,,,,,,,,
1,601336.SH,20190321,20190321,20181231,1,3,3120000000.0,23914000000.0,31411000000.0,5226000000.0,,8945000000.0,9940000000.0,,,,,,7999000000.0,,,,,,2307000000.0,246000000.0,,4315000000.0,,,300949000000.0,214531000000.0,4792000000.0,7044000000.0,64690000000.0,903000000.0,,7455000000.0,4339000000.0,,,,,3665000000.0,,,,1777000000.0,,,,8945000000.0,,,,189000000.0,16000000.0,1348000000.0,892000000.0,,31327000000.0,1715000000.0,139000000.0,,,,,733929000000.0,,,,,,92000000.0,,,,12959000000.0,2188000000.0,2629000000.0,1460000000.0,,,,,,,462000000.0,,,,,,,4000000000.0,,,29000000.0,59000000.0,,,,,,,,133000000.0,1808000000.0,,40359000000.0,1805000000.0,1064000000.0,527494000000.0,64257000000.0,133000000.0,,5318000000.0,,668333000000.0,,4707000000.0,,,9000000.0,65587000000.0,65596000000.0,733929000000.0,,-2791000000.0,,,,,,,,
2,601336.SH,20181027,20181027,20180930,1,3,3120000000.0,23944000000.0,32761000000.0,4441000000.0,,19300000000.0,8422000000.0,,,,,,9901000000.0,,,,,,5075000000.0,438000000.0,,4436000000.0,,,311248000000.0,213334000000.0,4711000000.0,6871000000.0,58190000000.0,897000000.0,,10826000000.0,,,,,,1771000000.0,,,,1423000000.0,,,,19300000000.0,,,,199000000.0,26000000.0,1334000000.0,826000000.0,,30391000000.0,1715000000.0,165000000.0,,,,,753256000000.0,,,,,,114000000.0,,,,33314000000.0,2967000000.0,2204000000.0,1540000000.0,,,,,,,840000000.0,,,,,,,4000000000.0,,,29000000.0,54000000.0,,,,,,,,347000000.0,348000000.0,,39688000000.0,2304000000.0,962000000.0,528424000000.0,60439000000.0,159000000.0,,5089000000.0,,686636000000.0,,3922000000.0,,,9000000.0,66611000000.0,66620000000.0,753256000000.0,,-1577000000.0,,,,,,,,
3,601336.SH,20180829,20180829,20180630,1,3,3120000000.0,23944000000.0,30858000000.0,4441000000.0,,37127000000.0,8678000000.0,,,,,,8535000000.0,,,,,,4013000000.0,65000000.0,,2189000000.0,,,310688000000.0,210261000000.0,4867000000.0,5179000000.0,56890000000.0,1220000000.0,,10119000000.0,,,,,,1805000000.0,,,,1041000000.0,,,,,,,,144000000.0,20000000.0,1323000000.0,744000000.0,,29295000000.0,915000000.0,177000000.0,,,,,755675000000.0,,,,,,117000000.0,,,,48187000000.0,3025000000.0,1853000000.0,1501000000.0,,,,,,,353000000.0,,,,,,,4000000000.0,,,29000000.0,54000000.0,,,,,,,,293000000.0,200000000.0,,37380000000.0,2062000000.0,897000000.0,522901000000.0,58167000000.0,168000000.0,,3988000000.0,,689888000000.0,,3922000000.0,,,9000000.0,65778000000.0,65787000000.0,755675000000.0,,-507000000.0,,,,,,,,
4,601336.SH,20180427,20180427,20180331,1,3,3120000000.0,23934000000.0,29809000000.0,3922000000.0,,12769000000.0,6572000000.0,,,,,,9555000000.0,,,,,,4259000000.0,83000000.0,,2555000000.0,,,308887000000.0,207881000000.0,4994000000.0,4880000000.0,53640000000.0,918000000.0,,9380000000.0,,,,,,1841000000.0,,,,366000000.0,,,,,,,,102000000.0,20000000.0,1322000000.0,673000000.0,,28064000000.0,915000000.0,214000000.0,,,,,722150000000.0,,,,,,24000000.0,,,,25929000000.0,2382000000.0,1505000000.0,2388000000.0,,,,,,,347000000.0,,,,,,,4000000000.0,,,29000000.0,54000000.0,,,,,,,,218000000.0,148000000.0,,36111000000.0,1722000000.0,867000000.0,521434000000.0,53947000000.0,202000000.0,,3732000000.0,23000000.0,656649000000.0,,3922000000.0,,,9000000.0,65492000000.0,65501000000.0,722150000000.0,,785000000.0,,,,,,,,
5,601336.SH,20180321,20180321,20171231,1,3,3120000000.0,23954000000.0,27200000000.0,3922000000.0,,8813000000.0,6322000000.0,,,,,,7164000000.0,,,,,,2338000000.0,198000000.0,,2870000000.0,,,320385000000.0,206321000000.0,4896000000.0,4741000000.0,41809000000.0,857000000.0,,8517000000.0,,,,,,1831000000.0,,,,36000000.0,,,,,,,,71000000.0,22000000.0,1292000000.0,612000000.0,,27000000000.0,915000000.0,230000000.0,,,,,710275000000.0,,,,,,9000000.0,,,,19925000000.0,1801000000.0,2522000000.0,1551000000.0,,,,,,,237000000.0,,,,,,,4000000000.0,,,29000000.0,54000000.0,,,,,,,,130000000.0,1941000000.0,,33711000000.0,1280000000.0,827000000.0,523016000000.0,50154000000.0,217000000.0,,3176000000.0,,646552000000.0,,3922000000.0,,,8000000.0,63715000000.0,63723000000.0,710275000000.0,,1597000000.0,,,,,,,,
6,601336.SH,20171028,20171028,20170930,1,3,3120000000.0,23959000000.0,27897000000.0,3403000000.0,,11672000000.0,6990000000.0,,,,,,9591000000.0,,,,,,4227000000.0,263000000.0,,8494000000.0,,,316299000000.0,205092000000.0,4646000000.0,4570000000.0,42126000000.0,751000000.0,,8091000000.0,,,,,,1702000000.0,,,,268000000.0,,,,,,,,69000000.0,21000000.0,1351000000.0,593000000.0,,25850000000.0,915000000.0,246000000.0,,,,,714771000000.0,,,,,,9000000.0,,,,32776000000.0,2761000000.0,1999000000.0,1747000000.0,,,,,,,355000000.0,,,,,,,4000000000.0,,,29000000.0,54000000.0,,,,,,,,469000000.0,125000000.0,,33215000000.0,1667000000.0,766000000.0,518623000000.0,46743000000.0,243000000.0,,2840000000.0,,651153000000.0,,3403000000.0,,,8000000.0,63610000000.0,63618000000.0,714771000000.0,,1828000000.0,,,,,,,,
7,601336.SH,20170830,20170830,20170630,1,3,3120000000.0,23959000000.0,26092000000.0,3403000000.0,,15044000000.0,5310000000.0,,,591000000.0,,,8483000000.0,,,,,,3881000000.0,193000000.0,,6706000000.0,,,307412000000.0,205846000000.0,4748000000.0,3530000000.0,48136000000.0,875000000.0,,8053000000.0,,,,,,1725000000.0,,,,71000000.0,,,,,,,,83000000.0,19000000.0,1382000000.0,563000000.0,,24846000000.0,915000000.0,249000000.0,,,,,705320000000.0,,,,,,9000000.0,,,,29757000000.0,2053000000.0,1733000000.0,1498000000.0,,,,,,,244000000.0,,,,,,,14000000000.0,,,29000000.0,54000000.0,,,,,,,,790000000.0,178000000.0,,32591000000.0,1644000000.0,672000000.0,507487000000.0,44444000000.0,244000000.0,,3017000000.0,,643591000000.0,,3403000000.0,,,7000000.0,61722000000.0,61729000000.0,705320000000.0,,1745000000.0,,,,,,,,
8,601336.SH,20170429,20170429,20170331,1,3,3120000000.0,23919000000.0,26189000000.0,3403000000.0,,18912000000.0,11534000000.0,,,535000000.0,,,10093000000.0,,,,,,2904000000.0,882000000.0,,2319000000.0,,,302597000000.0,196366000000.0,4630000000.0,3473000000.0,61536000000.0,611000000.0,,7890000000.0,,,,,,1742000000.0,,,,361000000.0,,,,,,,,107000000.0,29000000.0,1411000000.0,526000000.0,,24064000000.0,816000000.0,250000000.0,,,,,710533000000.0,,,,,,9000000.0,,,,41870000000.0,3007000000.0,1720000000.0,2571000000.0,,,,,,,462000000.0,,,,,,,14000000000.0,,,29000000.0,54000000.0,,,,,,,,643000000.0,225000000.0,,31640000000.0,1457000000.0,613000000.0,500415000000.0,41839000000.0,245000000.0,,3354000000.0,,648925000000.0,,3403000000.0,,,7000000.0,61601000000.0,61608000000.0,710533000000.0,,1567000000.0,,,,,,,,
9,601336.SH,20170330,20170330,20161231,1,3,3120000000.0,23919000000.0,24352000000.0,3403000000.0,,14132000000.0,11678000000.0,,,866000000.0,,,9664000000.0,,,,,,1846000000.0,720000000.0,,2322000000.0,,,283308000000.0,195126000000.0,4575000000.0,3395000000.0,79845000000.0,643000000.0,,7849000000.0,,,,,,1792000000.0,,,,308000000.0,,,,,,,,57000000.0,38000000.0,1410000000.0,468000000.0,,23831000000.0,816000000.0,257000000.0,,,,,699181000000.0,,,,,,9000000.0,,,,39246000000.0,1713000000.0,2078000000.0,1550000000.0,,,,,,,215000000.0,,,,,,,14000000000.0,,,29000000.0,54000000.0,,,,,,,,411000000.0,3042000000.0,,29820000000.0,1164000000.0,640000000.0,502493000000.0,38931000000.0,251000000.0,,2950000000.0,,640056000000.0,,3403000000.0,,,7000000.0,59118000000.0,59125000000.0,699181000000.0,,921000000.0,,,,,,,,
